straight|p17_Global|straight_003,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p17_straight_main_001,0.21091570200286341,0.11949819535185738,0.20851038305332228,0.03893160905325382,0.3776087577540858,0.17486371262697648,0.13457274457739485,0.09689473780797207,0.18589622031180839,0.357017085604548,0.18925348428577693,0.14669077814556128,0.19020100048579655,0.20001900794423041,0.31965412526877307,0.18061570173912775,0.9206227850491123,0.32151562600778716,0.3188406288648147,0.2582466258266773,0.23911281246655505,0.047752999254758045,0.04767056364883798,0.04765287378072023,0.44358945158934293,0.8057977202697929,0.4267252970252566
p17_straight_main_002,0.22151342939563906,0.15797362205980964,0.2470544935610405,0.060341909114158064,0.3446471712925877,0.17200664859335463,0.11987714131167164,0.08529786697430405,0.18137722564014666,0.35660563703888687,0.16837904215310445,0.12575419052670694,0.19003249356844484,0.23191258586747027,0.29511504604091504,0.17177356332331056,0.9305927878802273,0.3320368678853072,0.32809364317502765,0.27370664144463225,0.26064978044115883,0.04773218895379496,0.047685914857474455,0.04763691817836645,0.455932182529278,0.8076820311578479,0.42765947466810716
p17_straight_main_003,0.21978572630668172,0.14904057624668426,0.2326741930081651,0.06349504487319146,0.384734447614442,0.1610640613237385,0.11976189823131145,0.0792343474714008,0.18684714298551594,0.37195921437529933,0.19685452703908585,0.1445121703834609,0.19007369974603355,0.2217186185200422,0.3650597153719894,0.17931819493675533,0.9254088057031034,0.32640411319381524,0.3230150690999639,0.28097048528029533,0.2661139023326361,0.047867359457491855,0.04768288363750357,0.04763397034358684,0.507158357613104,0.8157047462138514,0.4316693582787191
p17_straight_main_004,0.2262295282855022,0.15540706781840513,0.212967222122297,0.06193927582669245,0.33123348888230664,0.15595430033301022,0.12188287360723644,0.10564643833262273,0.18511174611761588,0.359798580739081,0.20085784517433097,0.14471814047852335,0.18674200857339912,0.20737478479623897,0.3788225255484234,0.18315188869363316,0.9201770527062779,0.32122172403956045,0.317471532296081,0.28210537537473457,0.27108907283398564,0.04769807368959386,0.047664282991813384,0.04762178776447235,0.4897367393722404,0.8108808391726869,0.42925131346857964
p17_straight_main_005,0.22352151339379295,0.17112893692107195,0.24033379680201153,0.04523655438832725,0.37600379174383225,0.17489625388054614,0.12796093910897877,0.08187846309998545,0.18643879680507727,0.3630919009305017,0.18334304192443743,0.1320850146527688,0.19044638217935062,0.20690727404125636,0.36609272946695526,0.17694050388391167,0.9146158037837928,0.3154207241585449,0.3123501035213755,0.28584165282383295,0.27301210752897703,0.047760066874320585,0.04767669881458699,0.04763274321110668,0.4990131815070913,0.8135669557813225,0.4305998494962146
p17_straight_main_006,0.2226050993256264,0.14365200918132898,0.1815647941581206,0.04421273041627168,0.3811796274130389,0.16251538968522802,0.18559701694415878,0.1295988962768107,0.18649900577581474,0.3565174223771398,0.1970416952237227,0.14058127692946215,0.18979206534042478,0.20169922933578252,0.369552734025306,0.18251005031134745,0.942645053142819,0.34454927999415963,0.3416849588010818,0.2736804824471994,0.25762410617887904,0.0477918759417215,0.04770417483051283,0.04767746917911472,0.4940258689651012,0.8260544438904572,0.436865956534786
p17_straight_main_007,0.22708097676677036,0.14242810387360633,0.18687709435091343,0.04887641052175643,0.34035809356064284,0.17250894217427362,0.14208682860801533,0.09510277055444841,0.19147549054259433,0.3558323875260186,0.2222034064327892,0.15940709226373587,0.1895535779885567,0.20971466504063777,0.32115870119956963,0.13867167032370484,0.932089102577305,0.30342986044321496,0.2981503167056882,0.28056747319319614,0.2877138550142962,0.047683764862453674,0.047677163990721735,0.0476214505987505,0.48902082327165325,0.7829088108618587,0.4152651307303046
p17_straight_main_008,0.2174718117191783,0.16030586482037487,0.2155033949953497,0.06217272692371696,0.3403379195709011,0.1612825793998177,0.12599863778091394,0.07883350996379654,0.18646940569682607,0.3394107848795479,0.19426755781617205,0.13478717718461272,0.19003870451049082,0.207054007404531,0.31397692431919955,0.13681557549032147,0.9322978309861384,0.333563846268165,0.33040842468812626,0.2804396822575434,0.2676962139626693,0.047687729674684085,0.04768745749877199,0.04762518000104004,0.44773864020064824,0.798693653828524,0.423159416914782
p17_straight_main_009,0.21747541120927907,0.14955817127683405,0.19677867883692443,0.051780380277595184,0.3383270792615074,0.1719983304677452,0.13060005187996235,0.078783104956252,0.18820609435818075,0.3420050469829214,0.20680285353674993,0.14352237838835497,0.18865646136460812,0.19978704764898655,0.3233824778028399,0.13688238575745532,0.9319891164554358,0.33355780955472725,0.329867730323051,0.25817392725007804,0.26766953285228756,0.04770193193949818,0.04770687948075003,0.04762198166974018,0.46911250094495643,0.7834744975347356,0.4155482396022379
p17_straight_main_010,0.225882642228504,0.16455195738438755,0.26348079258231905,0.03550737874357552,0.37953380607478254,0.17410946409616423,0.14368746154096118,0.11586573648613611,0.18597999502687787,0.3329030452751095,0.1988352839389083,0.15725800469660664,0.18784772576410708,0.1884178632705289,0.3763613536040123,0.1870438650194027,0.9226651541603601,0.32395075004459795,0.3202128038786482,0.2869989365383313,0.26823617335478395,0.047776524904804635,0.047677707703497066,0.04765130431085212,0.4917041479140856,0.8350255455717986,0.44133842494132536
