uppercut_left|p12_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p12_uppercut_left_main_001,0.36235114219740444,0.48543171644026006,0.31980698167446786,0.3385811184079257,0.29539387168790504,0.2375470894060873,0.050304170042302386,0.048753588372623925,0.04765680536478002,0.7212688808610064,0.8381685132940917,0.2734422130919775
p12_uppercut_left_main_002,0.35972651071866074,0.47333368632016953,0.34293787758563016,0.3338670447662689,0.33813044256846225,0.32742497941584914,0.05063258505829721,0.0496609281955339,0.04773231762774884,0.7716099221951116,0.9226809252555546,0.29063447848298085
p12_uppercut_left_main_003,0.37899486252172043,0.47078675472846515,0.344838489167691,0.34570684761737497,0.3533014134068722,0.312688250984657,0.05070009193954086,0.04970555954635366,0.04767397599716089,0.7937550688343944,0.9259596719615889,0.2980535734400963
p12_uppercut_left_main_004,0.36936348559501875,0.43292739300084204,0.31367897193668154,0.28596142144044695,0.3107347300795052,0.2568162102422877,0.048926587756882196,0.04839038961711327,0.04766052893854371,0.6967656801549291,0.8127368570954457,0.2646942191763082
p12_uppercut_left_main_005,0.35150796859586186,0.4207521372768791,0.3078680964101485,0.28906926730852034,0.3133511618175236,0.24835406799102078,0.04911566677040154,0.04881756733913354,0.04767083198334337,0.6534411840190888,0.8313676503260813,0.250458139376208
p12_uppercut_left_main_006,0.3682048878054435,0.4833458153402935,0.335243422572718,0.3242890244125306,0.3292358457562143,0.31930452221232697,0.05083158165070002,0.048697833153961735,0.04770234206865305,0.7476544131345776,0.9237332794722758,0.28239460931307975
p12_uppercut_left_main_007,0.3817007043644231,0.47083100542813794,0.3520258884244411,0.317474438497584,0.3327664410541645,0.30951118037111286,0.05055248124743906,0.04944361889335778,0.047807550358098076,0.7402036447789697,0.9352098044890366,0.28006658163992215
p12_uppercut_left_main_008,0.34326248381072805,0.45069392636024236,0.35625723983996993,0.35979496890214246,0.3330276528617543,0.3222956719936711,0.05079399847584746,0.04907796315105957,0.04772147491939175,0.7815692712354045,0.9225477989691843,0.2938137442874372
p12_uppercut_left_main_009,0.38324543835060515,0.4614305086241973,0.33791249028270304,0.29886414564310054,0.32353820864373306,0.30952472812897713,0.049175456482425446,0.04866608560666365,0.04782234341664419,0.7001995736012239,0.931227573417587,0.2660137052301043
p12_uppercut_left_main_010,0.36880649150683514,0.46318588729545535,0.33954616427660356,0.3103995509887535,0.3247940132068594,0.3068395269657964,0.050726105583177,0.04834416897975151,0.047694982328710236,0.7094324361394878,0.926627610953617,0.2695009035674721
p12_uppercut_left_main_011,0.3793469247398834,0.4597957905475939,0.3339151010666229,0.2950512668737115,0.32772309127803073,0.2508227063857543,0.049055307175252354,0.04847645118260153,0.04787021064372289,0.6613388537921675,0.9066752670338071,0.2529568707166738
p12_uppercut_left_main_012,0.3809289192578203,0.4586227309761102,0.322975425912974,0.28615784287793045,0.31455253071900635,0.2455688458278315,0.0491486334217032,0.048710792182339036,0.04785904448698357,0.6490338913475816,0.8847469295806987,0.2489644389838746
p12_uppercut_left_main_013,0.3967259832008046,0.48673502785217887,0.31141096241769173,0.3525134923685291,0.33868585918434313,0.2720938562748577,0.11680752362614817,0.05358958682688649,0.04775531445834562,0.7054617103660297,0.8852875142596036,0.29195294027302143
p12_uppercut_left_main_014,0.35114280016809973,0.45486829858097766,0.24295640909357705,0.25414130709160754,0.32468842087237454,0.2669261593934428,0.04908482388403893,0.04864007184591235,0.04769932271083223,0.5909529899551359,0.8475369615678477,0.22955929522836238
p12_uppercut_left_main_015,0.36508093291625904,0.4469231458728258,0.2541767794936054,0.283967016771839,0.32837238268168656,0.2924651159094994,0.04920208270092507,0.04877069004213337,0.04776980358887188,0.6016654051399397,0.9048114994404444,0.2332127259609994
p12_uppercut_left_main_016,0.37614121588311555,0.45815262901196796,0.26415876513193226,0.2805978852791681,0.3264396038340903,0.25739293531796326,0.04917891164668399,0.04922885204003205,0.0477113858846161,0.5957216649998077,0.8906889123620507,0.23137647622884122
