uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p22_uppercut_left_main_001,0.3028899246976147,0.4705714809243277,0.2588521174121941,0.2342395903314031,0.29559963121354127,0.25413565127216725,0.04952989467670227,0.05018591538729338,0.04775067950892071,0.5455667621740891,0.8330420268787809,0.7467994474673733
p22_uppercut_left_main_002,0.3117768572326818,0.4777593002813477,0.23068021396677815,0.24966398704979179,0.3176467040292373,0.3126056790436683,0.051585800811513,0.052220155756799023,0.047746110151896684,0.6136411458704939,0.8291205196275998,0.7644767075004679
p22_uppercut_left_main_003,0.27366126949049807,0.3803631829634565,0.2168294313250736,0.215453519547356,0.2494598051022979,0.25388339255557923,0.049279212860854266,0.04980997240081148,0.04767401102374664,0.4513630368051965,0.7558362823724474,0.6644943087022721
p22_uppercut_left_main_004,0.2777849576870513,0.4874697007109655,0.26330962697611016,0.2673938081263271,0.2931860827250371,0.2981885686664883,0.051209465453862464,0.052140080096343445,0.0477790815039615,0.582251070846157,0.8592653594662343,0.7761610728802111
p22_uppercut_left_main_005,0.21942009747560665,0.37056736523143957,0.21865025651328965,0.2134450811697787,0.23995351291010283,0.24636601467418986,0.049689591685936785,0.04995946520331398,0.047643660420555116,0.45963868638809435,0.6938166216557045,0.6235632410754214
p22_uppercut_left_main_006,0.26124062247087754,0.47660285263234314,0.2546302500445388,0.25981183945956077,0.2934371087793517,0.31183382455130565,0.05080046695584138,0.05286059399701599,0.04793349954938693,0.5456578361977431,0.8769871659340238,0.7775883670131395
p22_uppercut_left_main_007,0.24539369762836855,0.4787311949823656,0.2418787270635346,0.253311707584227,0.28836578015017533,0.2891020043007138,0.051357524590021554,0.05269210707320734,0.047774306560069923,0.5407844649982863,0.8285652288960409,0.7422309997267145
p22_uppercut_left_main_008,0.28573006363527764,0.4739938255123657,0.24932566520290353,0.22201581107503876,0.28582582843674176,0.3027724009169314,0.04947762301087543,0.05053237656217905,0.04816551773442367,0.5210515187617066,0.8599171556305888,0.7582574645699242
p22_uppercut_left_main_009,0.2923327505106359,0.4937216350151739,0.2582616667950052,0.263511297463288,0.3235429529064411,0.34180308367038037,0.05113330171569951,0.052607607069933296,0.047833218154920185,0.5958930342819941,0.9182645362460498,0.821553085656833
p22_uppercut_left_main_010,0.2867050740070862,0.49708686404506564,0.25657811314202944,0.26880641088564483,0.3206584884894529,0.3432469421720746,0.05129860880210187,0.053243658958888065,0.04839661716663889,0.5929797267341542,0.9201337675386622,0.8219875552973097
p22_uppercut_left_main_011,0.281883188696934,0.4948242250344631,0.2781490908100326,0.279559483935882,0.3204118951181244,0.33589446574245213,0.05139674234397943,0.052722241899187096,0.04836564354615458,0.6195508571343187,0.9151655925229911,0.8264811719063893
p22_uppercut_left_main_012,0.2738434018371493,0.4758257403095391,0.2437704101053642,0.24230113625207542,0.29783306114803904,0.30179017556511656,0.05006067286276925,0.052874691454245185,0.047970784213826535,0.5575760139495552,0.8406214154886885,0.7557077950269485
p22_uppercut_left_main_013,0.2808367725586245,0.484046138762764,0.261655218398705,0.2448978901113476,0.30911129206419574,0.3086062229511072,0.050686373241766655,0.05326922292629518,0.04796020859623833,0.5987674092484027,0.8440294495378556,0.7704508374510197
p22_uppercut_left_main_014,0.28262949457133835,0.4847761303218306,0.2570330074885582,0.2513525295832286,0.3041219578682046,0.29848580990442714,0.04987765087821457,0.05321303351757446,0.0481379637863902,0.5770911050878416,0.8554701182835106,0.7719564143248099
p22_uppercut_left_main_015,0.25043351678354697,0.416935296655368,0.2762759190500856,0.25705430176920013,0.2858550717200969,0.24276603924691162,0.04924507794099346,0.04775771965327284,0.04762182987429433,0.5470505266107379,0.7915872440855629,0.7182262288431154
p22_uppercut_left_main_016,0.2725694807816058,0.47189029159822937,0.2527680622850802,0.23971603540437192,0.30700873276221474,0.3024344959790074,0.049919919274656485,0.05202480955602625,0.04819659827346475,0.5448073421196586,0.8672792307889471,0.7705376641881605
p22_uppercut_left_main_017,0.27012225953443003,0.4819059124133257,0.23133315552929745,0.2482770826646969,0.29461854583981956,0.3144532578091862,0.05127390659525067,0.054879820523491295,0.04782796440558897,0.5659024723363058,0.8328633898573811,0.7527751146010584
p22_uppercut_left_main_018,0.23345048192627055,0.46498463121581884,0.22958858708272797,0.23358403126582927,0.2730124382650695,0.2782031769676528,0.04945841919420838,0.04921154005342285,0.04784736659690565,0.530703242333398,0.7864569666886384,0.7097308493820662
p22_uppercut_left_main_019,0.2730879491696377,0.47895312424766584,0.23642602640877136,0.24672397770896443,0.30724543158807693,0.3091758770228649,0.04992088662334069,0.05248246200221733,0.04827934497488744,0.5489399864954825,0.8648172474787428,0.7700540691837646
p22_uppercut_left_main_020,0.23448206634710972,0.45357818100942493,0.2666203069168846,0.2383492067056947,0.2776081453550427,0.24503170274553748,0.04968127173962529,0.049772483421389416,0.047628303979199066,0.5491343174719978,0.7665864515843636,0.7013508113506537
p22_uppercut_left_main_021,0.23421034242328087,0.4528746142703234,0.2364942544319296,0.23510700560081413,0.2635838127649627,0.26259565231276444,0.04955478974946421,0.04939692870905248,0.04765244561587944,0.5169284006470234,0.7699841136879255,0.6940673997756548
p22_uppercut_left_main_022,0.2666203212619759,0.49089428764915316,0.24761183497191847,0.2685918102488296,0.3199561285888361,0.29622871646739013,0.05171372494840215,0.05350946237885969,0.04783911294875627,0.5747648372434477,0.8692260368229096,0.780887676949071
p22_uppercut_left_main_023,0.25746948885814835,0.4874683573415431,0.2730228846703572,0.2683000022455449,0.3065973575955475,0.34111705141397286,0.05114676837963149,0.05258610570254595,0.04794998836479038,0.5972963452725122,0.8962923951291489,0.8065935801721579
p22_uppercut_left_main_024,0.2500469909977999,0.48876812277644655,0.296559737000554,0.2835216647634256,0.295835329514302,0.2936356157953184,0.05148024137547709,0.05107531300620181,0.04774292224078422,0.6244859407354394,0.8495189983122793,0.7820090810392273
p22_uppercut_left_main_025,0.28320382039193803,0.4823329188415303,0.2529902156429963,0.25742255687506777,0.30843836471484093,0.32807435649833183,0.05023055263150998,0.053684716146640485,0.04890860876025923,0.5728799492260235,0.8909513249324059,0.7955299122204912
p22_uppercut_left_main_026,0.26505221443752636,0.4891784636463853,0.30195701103538297,0.3028233715064089,0.29583969560856654,0.3082392954406866,0.0519901002235146,0.05500545427972207,0.04772059933696842,0.6423151075884856,0.8732404130437914,0.8039628214071995
p22_uppercut_left_main_027,0.09898031905440793,0.27560391088332564,0.09562715612672854,0.1051050179510687,0.13979023200063254,0.14710026992931283,0.050229943555650636,0.0477412029806921,0.04761930877797819,0.5630703193909101,0.0479045471477027,0.2024542788206649
p22_uppercut_left_main_028,0.25103469670817347,0.4546863184851328,0.25687635886043986,0.23832763277072058,0.2775712923087121,0.24011128448815972,0.049392019808388574,0.04797132700412901,0.04762155683067341,0.5336975002868038,0.7745703381381052,0.7023084867827147
p22_uppercut_left_main_029,0.27444652531121516,0.48362878461865233,0.2540747286751654,0.27646090958239533,0.28077532724324666,0.30314850032002827,0.05059637319221949,0.047992834847884275,0.04763242942579208,0.6034933510454087,0.8307057211182031,0.7625420100963648
p22_uppercut_left_main_030,0.2610166818206662,0.4845210177797276,0.2563685299922812,0.2681526370604625,0.3122735103029376,0.3263234966541889,0.05140853827301061,0.05301907044727874,0.04788268012927534,0.6019321768057717,0.8673673745231774,0.7877368152079556
p22_uppercut_left_post_001,0.10397362666417034,0.2576929548447112,0.10914273330214305,0.08654616873321934,0.14352608930158933,0.1306442976487977,0.05012519591783932,0.04774471482534482,0.04761911554227349,0.5781784898808485,0.010148206230391933,0.1805572913255289
p22_uppercut_left_post_002,0.2587400313503355,0.47245779431252666,0.2381935120210869,0.2588367142766645,0.29804008474074795,0.29358384449993674,0.050122011389470075,0.048153143218139315,0.047621178314244825,0.5723957612101211,0.822957203581749,0.7477887708702606
p22_uppercut_left_post_003,0.2580970976157908,0.4711752070047046,0.2284435154879063,0.2255956165329605,0.30215334003170646,0.27137223730173715,0.04935592845902535,0.05466206351548906,0.047884571612995516,0.4723154320216259,0.8566721772587219,0.7413651536875931
p22_uppercut_left_post_004,0.2680451101329473,0.4931264542874197,0.2321718573503012,0.2503303016565594,0.31589589064285584,0.31620115402844057,0.050987830006092937,0.05252702895371691,0.04840895185688467,0.535016116731618,0.8944325706271196,0.786607634458469
p22_uppercut_left_post_005,0.2576873461015576,0.48119360987481363,0.22175024798395224,0.2623435564915666,0.30254705690607847,0.26641569410725147,0.05029023785432553,0.047814786705661645,0.04762038336084613,0.5406331264219404,0.8239789877348561,0.7389752293409814
p22_uppercut_left_post_006,0.2637296854846554,0.47392042725174244,0.24778797398185465,0.27023703458708803,0.31513445504874643,0.2966832687083524,0.05076653038814519,0.04946510683505435,0.04769871578668529,0.5791869755719752,0.8586161300285097,0.7747873836915493
p22_uppercut_left_post_007,0.282995178853302,0.4931941291003671,0.24500432507934153,0.2515637870483375,0.33029295165175265,0.3230599351757323,0.050637061674711194,0.050441173080592115,0.04797269139490983,0.5849843281096473,0.8909452063408034,0.7991569428714564
p22_uppercut_left_post_008,0.29390484732816524,0.47704272955903093,0.24296520183960882,0.26796891411874135,0.30580152270126143,0.30437397460480453,0.05000908569682031,0.04884512315082486,0.04762445605707771,0.6306285303836041,0.8176650101546732,0.7615540662233524
p22_uppercut_left_post_009,0.2843373195216314,0.4350378166989863,0.26175248199423223,0.26860683046101386,0.2522086306181228,0.21650095080629636,0.049603292040678634,0.047765556337282286,0.04762041981658932,0.5502403870422432,0.7599394151917083,0.6970297067468687
p22_uppercut_left_post_010,0.2776944905059617,0.45460272995175854,0.2765993333959941,0.2832640734029717,0.3103539282163347,0.3060736519560797,0.05086933855605534,0.049255772661706304,0.04767132933550465,0.6015056004495807,0.8715857660170463,0.7905617163468066
p22_uppercut_left_pre_001,0.2903570703862728,0.4661156982969102,0.2566031448202727,0.22258286501849317,0.2931804229765908,0.29734190618690237,0.049766356090396355,0.049861577058246634,0.04780348248971995,0.5679212894547325,0.8235957172391735,0.7468933889038412
p22_uppercut_left_pre_002,0.2704990964812445,0.4746354165878827,0.27934849002605305,0.26775440927024075,0.2885165672211173,0.30840922015156014,0.04923306113957599,0.050520903761832325,0.04771583369252365,0.6209488618292088,0.8360265326609773,0.7715032314114467
p22_uppercut_left_pre_003,0.2882562657763392,0.4814512384176042,0.2790208122397876,0.2774745429149418,0.29917937673920025,0.32616463832499115,0.050900178940097386,0.05005257231403236,0.04780778048169135,0.6402652693657706,0.8640232953255698,0.79689588753763
p22_uppercut_left_pre_004,0.28309511987145397,0.49200990246106857,0.24268605615798525,0.2534963771725095,0.289019084763034,0.32253033441212553,0.05097119909393288,0.05372348547741599,0.047805173320134196,0.5908893701255505,0.8393498493505677,0.7648117055830626
p22_uppercut_left_pre_005,0.28324561606895315,0.47937208573845347,0.2800840407623717,0.28048590156174374,0.31330735616222416,0.28791352211317145,0.05079582998754571,0.048857429603731996,0.047665268678655434,0.6273960560745249,0.8555435185944614,0.7870992798384804
p22_uppercut_left_pre_006,0.2573174775776219,0.47302078751836324,0.27754276283216517,0.2763854092557853,0.27003249077074526,0.3105694040750423,0.050406026878589874,0.05196811319675115,0.04770277397457703,0.6134834633200633,0.821559834334438,0.7591369230301256
p22_uppercut_left_pre_007,0.28718597280701214,0.49070375100274655,0.2523473707858502,0.26346954606656514,0.3009584782406023,0.3179288963575636,0.051172118902399,0.052358879784171565,0.04773323808409546,0.6100947561909671,0.8505294338575712,0.77839903055759
p22_uppercut_left_pre_008,0.22952208561342985,0.43206025921613805,0.2380609237755134,0.2381232909648033,0.2408066239948406,0.2362871816280839,0.0510079074532605,0.047850365734013064,0.047620952329526775,0.6509535123839025,0.5748519607518124,0.5976824262414394
p22_uppercut_left_pre_009,0.326267669825706,0.48099090003148337,0.29460854307314277,0.28919829111619844,0.24719665612923408,0.2565253277495496,0.05087872109735239,0.04791965007487793,0.04762035780242911,0.6790730808387603,0.7612217945425769,0.7365771804314318
p22_uppercut_left_pre_010,0.29901324315692596,0.48520982997856843,0.31020953845758414,0.28105070625466466,0.23899256454330872,0.285004081023321,0.051054209767382654,0.04891523479628797,0.04766180106702362,0.677220990744626,0.7771520386386984,0.7471727242704767
AVG,0.2643263935886191,0.4633911518458956,0.2493704285858373,0.25017191347207024,0.28684614177027884,0.2882187309187531,0.05047155169458359,0.05090290108202172,0.047839616749020306,0.576850917644775,0.8004076336375978,0.733340618839751
