hook_right|p24_Global|hook_right_002,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p24_hook_right_main_001,0.3289027571086204,0.08154327897487226,0.2833382350044777,0.06216058437828074,0.23555841158567778,0.031085800301854316,0.1089931304608561,0.15704094093576082,0.16924856315346418,0.28876836538162787,0.24425466839025373,0.15904219734389985,0.17843455119669457,0.3543687590953832,0.21643886012484365,0.13093347840489417,0.8539510634419601,0.24498451355236797,0.2379395721041191,0.31218237913028146,0.31306874512569094,0.05278737279376994,0.04962774897420454,0.04777980849667111,0.5918355730298707,0.680756228700852,0.3642680185987615
p24_hook_right_main_002,0.31907227392026727,0.06270628344457116,0.1454841394542466,0.007706079513608818,0.20654166108270627,0.017793570975996938,0.10152095470748423,0.020267711268498682,0.14517287560559033,0.23500269612310953,0.24419854875678992,0.12474983996516979,0.15689019895320003,0.27473185178656195,0.1925936194616425,0.09121776348463347,0.8101124990316059,0.19562176738254944,0.18411410731125608,0.2517206999725271,0.2246243904189506,0.053275914769891144,0.047991972234922166,0.04761960993208796,0.5839312108756494,0.4655816534685623,0.2566006317003251
p24_hook_right_main_003,0.2450753554662588,0.06929707603892019,0.16812653856095494,0.06677078011133084,0.18533907033346125,0.03773198885466321,0.09864050080317914,0.0649458894335534,0.13312525309458537,0.2295007449741635,0.2808197881764311,0.16100220030608137,0.13369850460240712,0.2967771604589281,0.16835034122682427,0.08087927414590713,0.8225134741414731,0.20341186284013357,0.19606982537269327,0.29306187792962346,0.3152417278496779,0.05365177495008058,0.047751229404222585,0.04761972298668139,0.502191457576553,0.5354689755154857,0.2915443492510835
p24_hook_right_main_004,0.3233180373206725,0.08450933459146617,0.10455164460147637,0.004172028965755583,0.22684560861224798,0.013916677781846219,0.07847343356700762,0.007587854627425651,0.1644447504791557,0.19144424608268382,0.23352157342361218,0.12960261432925865,0.17184605629423705,0.24786830129566356,0.15713508806717927,0.10865473706686017,0.8112853323602842,0.2032106429245486,0.190652961490372,0.24749610851779474,0.21721469345247,0.05426649879750702,0.048195229424338966,0.047619619367041816,0.4624014693382965,0.5105896249924704,0.2791046221797561
p24_hook_right_main_005,0.23384755438474086,0.03651574817303556,0.11314852674114269,0.02904105271584894,0.21630174455285997,0.05170405147379661,0.0697970394627913,0.05316914444857831,0.09832461231882952,0.24760059924689806,0.21391617267837387,0.08586647134381592,0.10734039071102405,0.22005395147914472,0.1541361289940517,0.05803949736813061,0.7678284931851184,0.15160930094591066,0.14411201701151422,0.21523738470213508,0.22027093707896936,0.054585551192947085,0.04775746324413466,0.0476191438725679,0.5241582246420242,0.3641344436489814,0.20587679376077464
p24_hook_right_main_006,0.31300410022675357,0.06260931906024811,0.22637825835475756,0.02382375600300906,0.23195636243202408,0.050169577525890005,0.09322034823028948,0.12842500669720175,0.15079750920995977,0.2806342936659227,0.21631041813923374,0.12631490989348262,0.17036547013659492,0.33524988492949037,0.20991445705985248,0.12250090690561481,0.8435905880768255,0.23435868589218994,0.22464806251958608,0.3146927183126156,0.31079306448500726,0.05376963225991131,0.048880437833948874,0.04763008800036846,0.609742453619579,0.5890416255834333,0.3183358567919009
p24_hook_right_main_007,0.3082254232388289,0.06715680936009238,0.19206639795885178,0.03254948717076629,0.2705058159678993,0.057624849762364885,0.1011145471969865,0.13051615320023813,0.15677327683163897,0.2778956959503394,0.21645925310473163,0.12804585888733683,0.1735516501337353,0.31839228296214384,0.22674136131960654,0.12301699844294847,0.8373851107287473,0.2269606739212005,0.21789053799773264,0.3107108086767574,0.309284903624789,0.05455262121078939,0.049042596576415354,0.04762690504051918,0.5824730554981377,0.6120711707497675,0.3298490378951433
p24_hook_right_main_008,0.2732996573288884,0.06872811301191958,0.08066186409615404,0.015385498694391065,0.20495768390966584,0.026504006057727254,0.037391842229120925,0.026297711817102186,0.1397181113014811,0.24027496260342787,0.25184069386325236,0.14108592825598526,0.13560318622015716,0.22024608695411332,0.17843937034775342,0.08580394454512917,0.7901581289850728,0.1711491396529315,0.1616276931281091,0.260615291188511,0.24188973796661312,0.05438484638449089,0.047688655047499605,0.0476190796297327,0.48187344085617595,0.44723174553827233,0.24742541258400252
p24_hook_right_main_009,0.2540442758484954,0.07103940225435533,0.13176424270058193,0.048381470778742566,0.25568539360278697,0.0659300067593085,0.07406928947805759,0.040342344770327505,0.1460636750574972,0.2702117596626329,0.2525838377097297,0.1284428835489912,0.14372593165141978,0.26035163307386655,0.18377040502264816,0.08515063742989674,0.7995371310943453,0.183324849112823,0.17440431805814113,0.2702475233815613,0.2886405163421233,0.054820593120588415,0.047876407015002787,0.04761949746765763,0.5134754331712126,0.5255711902036648,0.2865953438356612
p24_hook_right_main_010,0.22172864814473262,0.05310632262326607,0.13041176163188645,0.03402989256382573,0.18011965532612342,0.026700399679210157,0.08425582981702034,0.12488455141700357,0.10195405300083087,0.25933873507716587,0.23683595723614775,0.12196026869461549,0.09325750688805104,0.29659816091635083,0.16173706982619243,0.04484385824436866,0.816693151029581,0.20076252993793223,0.19523957258711216,0.25568635250058314,0.2839832587675139,0.0533960398540161,0.04778015465290665,0.04761962413692473,0.6052505555227332,0.39586517805228605,0.22174240109460538
p24_hook_right_main_011,0.306584905843817,0.0791029789843122,0.13021422201396526,0.030002566047324614,0.22107809766113046,0.025453998122061967,0.09343287127682962,0.10395493360361022,0.1459305212411722,0.26686605387021384,0.21204983470176,0.12884152632554396,0.153049581946906,0.3268397231231995,0.16796626136521126,0.10169683815319812,0.8706200335750596,0.26618623758071996,0.2552356282559368,0.3040245383450797,0.3051842099627649,0.05268948139456754,0.04892223963513694,0.04767117271403539,0.5676535202355483,0.5535383157771443,0.30060474424558986
p24_hook_right_main_012,0.27315266612546896,0.069820096708791,0.17440205005126402,0.05024880940418608,0.24871751497451458,0.05398456512722151,0.09129554975272823,0.09406707132682901,0.1434339065626275,0.2818905122335239,0.2575241494332048,0.12821580657701678,0.14093085640261685,0.2753513972410338,0.21580228845548205,0.07961496133818033,0.8207844968107183,0.2043829413761221,0.19635405337529366,0.2935483159752631,0.3092554536585873,0.05485363689482989,0.04784351942972388,0.04762167364062427,0.6039481319453407,0.5316265026855264,0.28962408816307533
p24_hook_right_main_013,0.3052763502154903,0.07693408901966223,0.14317064490374126,0.03634743172407971,0.2104460929798214,0.03649580499352879,0.08517862710461521,0.1290439094746387,0.13952456386595435,0.2583626639562644,0.19557173357937807,0.11286955334138286,0.1554045367250407,0.2825313970875375,0.1806162539201682,0.10068410589090622,0.8513067152462552,0.24660493682347245,0.23544490605965812,0.2974133780628147,0.30248731318905947,0.05342221682830945,0.04934615834398232,0.04766960615186028,0.5396241206433153,0.5463166074578139,0.29699310680483704
p24_hook_right_main_014,0.2861030477572693,0.0837000070586296,0.2070472847252378,0.10255402385468174,0.2855253243551695,0.06940350884941958,0.14074360084182436,0.09975440625672818,0.15448901484609823,0.27705162466030203,0.25453448198847745,0.13176783030888065,0.1540927582104766,0.29259538042430666,0.21534204325751646,0.10615065079072084,0.8225764876826476,0.20963659227595652,0.20409222878359112,0.32812312732793963,0.3423986929041643,0.05671920975218114,0.047977784251990875,0.04761948436528903,0.5775592363530582,0.6306282148911239,0.33912384962820646
p24_hook_right_main_015,0.33012917769296685,0.08566964303831776,0.04972869978827461,0.010032600160128616,0.22527201940072258,0.019615872805885903,0.07087780601831603,0.010076446049158071,0.17888851769446187,0.23213109460159148,0.2449859835212984,0.15656530896357473,0.1833213578034371,0.23764848219264773,0.224158586639612,0.1454413401935657,0.8250864059249482,0.214608697376038,0.2003818291970491,0.3070354229045782,0.2770888651543372,0.054216660888995225,0.04875801034024308,0.04762779602800489,0.4482518289538482,0.5787811239880539,0.31320446000802943
p24_hook_right_main_016,0.28621730568011444,0.0733817589498696,0.1661605433586755,0.09317203259135251,0.2536341344331988,0.05029364411478872,0.11375200473480356,0.07256086989603605,0.14614446134082998,0.24137074666944827,0.2823687335139205,0.1543275032095144,0.14674090895245154,0.32583535439790207,0.23892100072231623,0.09556703919702017,0.7988333610219497,0.1780762409565285,0.1691421522308234,0.2790381672062515,0.30154279053619354,0.05465070220121245,0.047827435610666755,0.0476196139398737,0.5646006158065726,0.5797243744256632,0.3136719941827684
p24_hook_right_main_017,0.3364054921413001,0.11610380593114708,0.05578045639777866,0.021672641089794192,0.24646565349672658,0.02675800906762028,0.06714914289810274,0.01289445883545956,0.1867703607935775,0.2553473284597435,0.27457485863387454,0.1814433726596288,0.18782292538378448,0.25807468621192686,0.22235647374248263,0.15046544596523306,0.8429955501909658,0.23879756094856966,0.22848065514940014,0.31681101078537643,0.2962198716627191,0.053851680142314645,0.04924464873357225,0.04767844241309219,0.43945569162741577,0.6523162523547403,0.34999734738391625
p24_hook_right_main_018,0.1748366796097805,0.006469989626701764,0.09671942927400468,0.012846375656836398,0.18179199773897156,0.0445847496478271,0.055515037148717236,0.029707071045953676,0.03238055024023055,0.15508957387757744,0.11335530806744813,0.0283834053388959,0.04684228201392917,0.2501475851263258,0.16007616400110708,0.015770391851925754,0.6874705435501272,0.07534702584150652,0.07110665800996117,0.1999468337345058,0.20187264841809655,0.05558529439996608,0.047954558207513924,0.0476190480049633,0.57416487475397,0.13908631411691172,0.09335268106093751
p24_hook_right_main_019,0.3291894360917735,0.0914523814655782,0.2583387228752946,0.10691030910235125,0.29940890226062733,0.075932524383035,0.139890254144382,0.17282241367936724,0.17717338575120745,0.2896486737787228,0.2619868157553579,0.16811548210753308,0.18618667487007218,0.35885905780568417,0.27014480553415415,0.13546139351538458,0.8449295827018855,0.23868473182941763,0.23163092992341747,0.357225331027713,0.35191476532486876,0.05522765733141186,0.05188085216101203,0.04775045874536586,0.6136569679011162,0.7531834701030261,0.400466964424196
p24_hook_right_main_020,0.2816540723240755,0.07995807507146821,0.07341040808092349,0.015107854588786171,0.20612095528869262,0.03886132628783784,0.09229330585033949,0.07227405315821692,0.14906550823412226,0.27163040429447094,0.24895482992325157,0.15952876632299562,0.13802590283810914,0.25757205863994426,0.20197553883386005,0.11581051673414837,0.8256098205100878,0.20795225819159552,0.2286952256065943,0.30781087995127654,0.2874526215588755,0.05423990297162381,0.047734033893335436,0.04762249904541292,0.47616999223675344,0.5589488005386081,0.3032856497920105
p24_hook_right_main_021,0.2474012696237065,0.055241725645281806,0.06199993703795825,0.023118951229038176,0.20704751818899406,0.034222371991158414,0.04657371764789002,0.01024161386011586,0.12774009262292693,0.2063639779253042,0.24945712796113195,0.13415409486783708,0.13024721850513116,0.22017363043135202,0.17019782982786386,0.07070878490191426,0.7805651680344866,0.16242672759579813,0.15225792226625087,0.2545888380487292,0.2502038458159663,0.05525584723960889,0.0477494846051766,0.04761913132444878,0.4553205363503235,0.42381046688894647,0.23571479910669763
p24_hook_right_main_022,0.25844356843106003,0.06249799662423554,0.18650928782173434,0.07065620483866286,0.25418967688546545,0.07105551618651951,0.11208907963660167,0.08135620450216711,0.14758767120659935,0.2318806527689617,0.24173242947116397,0.15188492463998837,0.14451407950304512,0.22939834925438712,0.20907201640209175,0.09027765716502809,0.7888720387244252,0.17104938825367655,0.16214421260069517,0.29621628616857015,0.3081653713191517,0.06125205800821075,0.04847021646090972,0.047622525078572196,0.4828956752911992,0.5654120317204239,0.30651727839949805
p24_hook_right_main_023,0.2783698711554651,0.07507697110539108,0.11266372674728498,0.012750174234974574,0.2577003938410355,0.0347762706066662,0.04483753163429432,0.005370903479029906,0.15429136694945508,0.22910192929480955,0.23327295606019288,0.1585566308255298,0.15032309953845724,0.2243631737065579,0.20076388313350027,0.09784920042077103,0.7907309059624928,0.1760291045696115,0.1660195283337111,0.2795714094151732,0.27200934854078646,0.05513553901691988,0.047765738820425396,0.04761908614278482,0.47623624589181696,0.5069498218406249,0.27728445399170487
p24_hook_right_main_024,0.3076298359758011,0.09650967042744875,0.12849368871768943,0.04504236035637573,0.2864184491751933,0.04008895973746583,0.08097570486417481,0.06917075314867885,0.17976409507599272,0.2889233909662725,0.2507903265710949,0.1838774460540285,0.1802534086066819,0.27948425630722307,0.22224217930016182,0.12352818613087398,0.8466619448749568,0.24408992669407487,0.23746534447736778,0.3234409437672735,0.32804264489820917,0.05308141284689753,0.04801300427815266,0.0476498189321669,0.4860678195520892,0.6777721327403287,0.3627109758362478
p24_hook_right_main_025,0.165495796730877,0.01162170446308676,0.07096495845696361,0.00574435141852398,0.15649652187978963,0.003241854249586766,0.041037980364022744,0.00042066666587924626,0.00513567768202166,0.16993863402670883,0.09667417775793587,0.000276409501375027,0.009649159824577562,0.07926774337091196,0.12750898650499248,0.024935704456416137,0.6817915610744434,0.09317861651503886,0.0984254347047714,0.18707576069295107,0.17697303985319562,0.05448261197446438,0.04775528249053155,0.0476190484668143,0.5142442927230768,0.05729979264997701,0.052459420558395656
p24_hook_right_main_026,0.32728087488685076,0.10961112179232324,0.12161163055176652,0.03402658380275261,0.23621923458701755,0.025376696214722088,0.0961371183416267,0.13216057133330855,0.1721055749212394,0.31195303715535755,0.2251873126134905,0.16233695198057096,0.17382566000343191,0.2826562128091642,0.17969727601920066,0.1309059135358874,0.8861612908625304,0.28408648934577985,0.27685093471703165,0.33294675915133193,0.3342288754023465,0.05307210806596651,0.04973808244949379,0.04778863504721901,0.5049422632084959,0.6639939004163875,0.35589126773180324
p24_hook_right_main_027,0.3649698612645689,0.1459130176171266,0.07537720638297045,0.028326201618993564,0.23022372175276856,0.05583877341287365,0.07675128983833457,0.05323968281825322,0.19445743291020867,0.32047192155340676,0.24551567985805742,0.19011086788488427,0.18954672474903364,0.24321203590772172,0.23919741485936585,0.17088115617600014,0.8779380747915516,0.2771109587780338,0.2710847564763122,0.36613355061044345,0.3555491015715476,0.05710048516734155,0.05400974957212449,0.04893635309022368,0.46513624055834,0.7154026206090838,0.38216948684965374
p24_hook_right_main_028,0.2648832001197683,0.07888765048071107,0.09013152631145181,0.024733386324140245,0.24542838458049063,0.0030788801848303684,0.06599592396174489,0.005398057416447907,0.0651224913600373,0.20152520950518577,0.1204733163032597,0.008595468339300008,0.08272266508134846,0.12700400348031907,0.18499667064330247,0.10276686934436799,0.768201574186435,0.19272544054447566,0.19809363421223897,0.27927472137523573,0.24336405519471502,0.055468316333971396,0.04780835528426065,0.047619213050533696,0.5196744540438263,0.32752407630732033,0.187571644678927
