uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p13_uppercut_right_main_001,0.239396595,0.406248711,0.27060018,0.279340414,0.18776233,0.250284174,0.050879633,0.051852437,0.047822975,0.445412463,0.796279435,0.691019343,0.650320715,
p13_uppercut_right_main_002,0.21227692,0.392670899,0.249451912,0.254433129,0.172919172,0.224501655,0.050596913,0.049580151,0.047657608,0.431191676,0.701019593,0.620071218,0.572099241,-0.023812365
p13_uppercut_right_main_003,0.216677128,0.400549631,0.25466289,0.272988806,0.17369248,0.255072843,0.050911454,0.051368283,0.047695672,0.461803681,0.733642372,0.652090765,0.595911605,
p13_uppercut_right_main_004,0.228296232,0.401790004,0.264076451,0.267012885,0.182068087,0.259635778,0.052700696,0.050869787,0.047761209,0.451907439,0.761878683,0.66888731,,
p13_uppercut_right_main_005,0.236376749,0.403430265,0.257514962,0.270668591,0.172111016,0.237001196,0.049928268,0.050003982,0.047660327,0.431178838,0.757073156,0.659304861,,
p13_uppercut_right_main_006,0.227778334,0.405751769,0.270803937,0.267680329,0.17540577,0.260211647,0.051247347,0.05055815,0.047661579,0.489148395,0.730649711,0.658199316,,
p13_uppercut_right_main_007,0.210429155,0.403636713,0.289893989,0.270475063,0.178409862,0.219835819,0.051648299,0.048687033,0.047693505,0.485363303,0.710568464,0.643006916,,
p13_uppercut_right_main_008,0.21015931,0.392379611,0.28301361,0.259501336,0.147926761,0.191528443,0.051103845,0.049038901,0.04762431,0.422135517,0.693208556,0.611886644,,
p13_uppercut_right_main_009,0.232859271,0.398753062,0.287661035,0.264763058,0.176464032,0.238785641,0.05253093,0.05066515,0.047653359,0.483268772,0.727003874,0.653883343,,
p13_uppercut_right_main_010,0.223798527,0.402204787,0.278128181,0.264147619,0.175724132,0.228601019,0.051652726,0.0508688,0.047654409,0.464190355,0.724388261,0.646328889,,
p13_uppercut_right_main_011,0.218540401,0.400506888,0.287479873,0.240883003,0.183508363,0.210359146,0.051575804,0.049328511,0.047710471,0.451178008,0.709569617,0.632052134,,
p13_uppercut_right_main_012,0.212157863,0.394002043,0.282270691,0.248728821,0.183033667,0.207285986,0.050884055,0.048489175,0.047698973,0.454711412,0.700095069,0.626479972,,
p13_uppercut_right_main_013,0.221497688,0.396615096,0.279844604,0.274932908,0.148981852,0.200380121,0.050230207,0.049292894,0.047632065,0.396959214,0.752030185,0.645508894,,
p13_uppercut_right_main_014,0.216689779,0.405949973,0.273939238,0.240121659,0.190212453,0.216408839,0.050517315,0.049136539,0.047902435,0.431009986,0.732708576,0.642198999,,
p13_uppercut_right_main_015,0.224083277,0.389970529,0.267845403,0.259400919,0.173606026,0.247804932,0.052115804,0.051221486,0.047649002,0.467466712,0.716285146,0.641639616,,
p13_uppercut_right_main_016,0.240737549,0.400687026,0.288153903,0.263798781,0.183001984,0.240361688,0.050873199,0.049058402,0.047718315,0.425328519,0.801367008,0.688555461,,
p13_uppercut_right_main_017,0.231286269,0.397995368,0.278217224,0.27676521,0.178698398,0.253888396,0.051123932,0.050712302,0.047705365,0.471888903,0.759747016,0.673389582,,
p13_uppercut_right_main_018,0.234553663,0.403051266,0.284115457,0.282716342,0.175501873,0.260101713,0.051871598,0.052275438,0.04766106,0.495511636,0.755420963,0.677448165,,
p13_uppercut_right_main_019,0.24433504,0.407328406,0.27922901,0.265782269,0.18347429,0.248427589,0.052865909,0.050953325,0.047780367,0.447352302,0.783758856,0.68283689,,
p13_uppercut_right_main_020,0.227279876,0.407825295,0.295812822,0.27875093,0.187777916,0.22712348,0.052023229,0.048947096,0.047732286,0.477066624,0.761380926,0.676086636,,
p13_uppercut_right_main_021,0.234675418,0.405296691,0.265706459,0.272877468,0.170082042,0.234010516,0.055311878,0.050980053,0.047638153,0.479120991,0.709522667,0.640402165,,
p13_uppercut_right_main_022,0.225095167,0.413664279,0.297315987,0.256426054,0.186232343,0.230388528,0.0516717,0.049468435,0.047750701,0.452838043,0.766422357,0.672347063,,
p13_uppercut_right_main_023,0.216191661,0.40227449,0.281139189,0.271995175,0.185510691,0.228615035,0.050992861,0.048933787,0.04772291,0.468741185,0.739246374,0.658094817,,
p13_uppercut_right_main_024,0.215601883,0.392194774,0.263952204,0.257999477,0.172091177,0.233852392,0.051484828,0.049548189,0.047629262,0.446839185,0.715014068,0.634561603,,
p13_uppercut_right_main_025,0.213765454,0.390364989,0.26445275,0.254893245,0.161685583,0.223074291,0.050835245,0.049434774,0.047625496,0.443704242,0.692243571,0.617681772,,
p13_uppercut_right_main_026,0.221817967,0.390567142,0.26988922,0.265388455,0.167363507,0.24690975,0.051513352,0.050687014,0.047645447,0.467605098,0.71791695,0.642823394,,
p13_uppercut_right_main_027,0.214570839,0.399943251,0.277818347,0.265983821,0.152699244,0.185526857,0.050088891,0.048850807,0.047624528,0.397561506,0.727712001,0.628666852,,
p13_uppercut_right_main_028,0.233346925,0.403859101,0.276589776,0.269700607,0.180168651,0.21390047,0.052182716,0.050690995,0.047659427,0.459873906,0.729660547,0.648724555,,
p13_uppercut_right_main_029,0.229699926,0.403042846,0.264640915,0.278759651,0.167600009,0.204785796,0.050689075,0.050183569,0.047656658,0.441244116,0.725524083,0.640240093,,
p13_uppercut_right_main_030,0.221963956,0.401866417,0.283086096,0.271972474,0.163438514,0.184989173,0.050687123,0.049480356,0.047635263,0.423969173,0.725733458,0.635204173,,
p13_uppercut_right_post_001,0.106185705,0.246474601,0.102333749,0.086097004,0.024432391,0.087150386,0.048786708,0.047693108,0.047619048,0.402973552,0.012181463,0.12941909,,
p13_uppercut_right_post_002,0.233962707,0.392805777,0.260101405,0.26646917,0.15538652,0.200006677,0.050184048,0.048612911,0.047625513,0.432197353,0.697389836,0.617832091,,
p13_uppercut_right_post_003,0.211703347,0.390019825,0.255350059,0.249858491,0.143210458,0.184859778,0.049991025,0.048975724,0.047621549,0.425913635,0.642596978,0.577591975,,
p13_uppercut_right_post_004,0.196142524,0.383680744,0.259599953,0.245251282,0.136492106,0.168401587,0.049998175,0.048997906,0.047620582,0.413779003,0.618992916,0.557428742,,
p13_uppercut_right_post_005,0.205055521,0.395852728,0.2766959,0.266759643,0.175735536,0.201895289,0.051307693,0.048731759,0.047707081,0.462292356,0.692111795,0.623165963,,
p13_uppercut_right_post_006,0.2062155,0.38755799,0.259760466,0.257266603,0.165184701,0.213344967,0.050658074,0.049353912,0.047637229,0.433002038,0.689316799,0.61242237,,
p13_uppercut_right_post_007,0.225374739,0.413713929,0.273717027,0.281486373,0.177739356,0.244844471,0.050295057,0.050265697,0.047690247,0.460981759,0.767213107,0.675343702,,
p13_uppercut_right_post_008,0.222126604,0.421485448,0.277614267,0.266119711,0.177977114,0.243580286,0.051014966,0.050052063,0.047694969,0.460427167,0.757915312,0.668668869,,
