hook_left|p07_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p07_hook_left_main_001,0.20313944007224588,0.36171148536077036,0.24524988232094652,0.29747130424958773,0.24996435368328615,0.2760340973121688,0.07529002188483684,0.07493982281298346,0.04767597964165298,0.44840666909797067,0.7785134580498191,0.19954550459859696
p07_hook_left_main_002,0.2267529281854297,0.3906415262379904,0.2835042527752635,0.3200659342946028,0.20206722990466047,0.29226892538390103,0.06931521392805312,0.068862407581404,0.047852432209555984,0.44434269280325445,0.8557367299713265,0.19417343810423718
p07_hook_left_main_003,0.20383990619811287,0.3606435881527581,0.28094144083877876,0.3240329897781245,0.2558906894645662,0.2947283167971372,0.07501644881204451,0.07766746419333155,0.04775038272709532,0.4691513799667568,0.8452735743262535,0.20727843099071097
p07_hook_left_main_004,0.2203339406779318,0.3858870033123666,0.292481826216338,0.331032534918,0.20408664543779084,0.34406979434257207,0.06958784557705608,0.06892502917944321,0.04766050907875378,0.5105448685356824,0.8568601391559083,0.21635258109739386
p07_hook_left_main_005,0.23131121894681894,0.3811028817808652,0.29429675628701324,0.3068535406669361,0.21121903531539163,0.2235696381079609,0.07096832164073491,0.06953531467898662,0.04764123544595743,0.37892474492904216,0.8615408683829725,0.17314279374958788
p07_hook_left_main_006,0.23692488866801206,0.4014838297510785,0.2923466365420757,0.33860522085443606,0.2012175579065601,0.28633202782257,0.06956787189666794,0.0689848605177315,0.04767566942980562,0.47555799404698307,0.8560763943432254,0.20470357548712748
p07_hook_left_main_007,0.22057939261114168,0.39280698038423356,0.29244519949882947,0.3450442786710255,0.19888619663549112,0.30033839210265717,0.06866273172547067,0.06786895611813895,0.04765023580396572,0.48113900023337336,0.8612275781630394,0.20589022935899431
p07_hook_left_main_008,0.23178231155992365,0.39289500054813453,0.29724105851395555,0.3304444698413108,0.19736895913526573,0.28917838322311634,0.0685908938580462,0.06826076422794977,0.04766011578477806,0.46384869067119733,0.858436712692748,0.20023344958573108
p07_hook_left_main_009,0.2112485695276741,0.3846181178094008,0.28455258322872246,0.32877245132457167,0.21037432373263001,0.2293800126952688,0.07029079553469243,0.06929043010408871,0.04763351008964803,0.4116697808345441,0.8289524630150653,0.1837503354911084
p07_hook_left_main_010,0.20592427338550587,0.38278270917585316,0.2784357387442719,0.3294639699998412,0.1910942200751149,0.2031225091636541,0.0742231123427687,0.07310828373489753,0.04771557885985372,0.4197258230101065,0.7672128102167216,0.18901907302925758
p07_hook_left_main_011,0.1998966456554951,0.34375295236196346,0.25282093400234873,0.319828754202779,0.25566453892906826,0.26997517763783974,0.07509189376693426,0.07998163363561307,0.04766353483642133,0.45381141690428606,0.790182308588957,0.2029616481022778
p07_hook_left_main_012,0.23573136600279163,0.36930748389932677,0.2858779406074966,0.33908835659026915,0.18956585980742818,0.2917912591798631,0.06790126659163478,0.06695747175322317,0.047714764156750716,0.4628684537931383,0.849452853644414,0.19924239737933205
p07_hook_left_main_013,0.22912486427924858,0.3507312148389038,0.26777327750408936,0.315844687181401,0.22391114342849602,0.28310720846849147,0.0726514429062927,0.0775189601104872,0.047685975922971024,0.44703598231582625,0.8162140294903175,0.19906879511086872
p07_hook_left_main_014,0.22654284719883747,0.3584651064942594,0.2802153147298204,0.3328098785153857,0.2375803965508354,0.26054295719012643,0.0747618686805072,0.0804457182003852,0.047806613472672274,0.4362814615294349,0.8478975583993142,0.19716301613677578
p07_hook_left_main_015,0.25000303125012413,0.3361140444969652,0.2747724825646343,0.21032196390433083,0.21094857429275984,0.16850895943203695,0.07245135925557092,0.07047002506636531,0.04765441891295402,0.33846924541574885,0.7144552087511431,0.160463543245895
p07_hook_left_main_016,0.20843261468973834,0.3459526991031988,0.2793448327254645,0.21296746673616238,0.22093126789673462,0.17216575361738543,0.07232207917669546,0.06989261068027877,0.047648649748218155,0.3265717879689308,0.728224438898921,0.15626215927530168
p07_hook_left_main_017,0.25505773825797945,0.34315802283018715,0.28870590918529615,0.22600677924945184,0.20935160009971687,0.21720537881310045,0.07224683632202866,0.06976742143922157,0.0476465841238707,0.3808526160436084,0.7548776053395524,0.1742889579349529
p07_hook_left_main_018,0.2567552162427686,0.3590163879299094,0.2801999074994609,0.34140066726701035,0.19100554819370358,0.3136030131091372,0.06757805746955403,0.06682002076039366,0.04768410519594216,0.4893123008186545,0.8462728445928429,0.2079034596828674
p07_hook_left_main_019,0.2047580143844419,0.33490444813954345,0.25222674370368536,0.3022199239439457,0.24663511646561678,0.2702336574410711,0.07509153834938839,0.08324673830429212,0.04766114419321742,0.4354035343379354,0.7751666867701626,0.19791393699720528
p07_hook_left_main_020,0.23353551010270937,0.37022604880196186,0.2775258301557142,0.32177899242701885,0.2261650085037903,0.2747560370971085,0.07267418177511761,0.07770898249176518,0.047753356200491016,0.43431384944622664,0.8519982852007024,0.19489900457103648
p07_hook_left_main_021,0.23648067574345397,0.3927875603668455,0.29189221857167535,0.3347061148407309,0.19521303861217593,0.2837006256025103,0.06868841851769349,0.06810317626198593,0.0476484935125968,0.4525216498126605,0.8641742252443543,0.19643774819744664
p07_hook_left_main_022,0.21007375284654164,0.3565049379769981,0.27432807153054595,0.29543713517172576,0.24784262973816928,0.25682361129671394,0.07577084534446472,0.07255038633029354,0.04816018185083434,0.4315528867798887,0.8106037803083143,0.19329137281821562
p07_hook_left_main_023,0.22402603073062494,0.3824634860274393,0.2857155817976544,0.2875816460782715,0.1927560484882021,0.27488360838521847,0.06903199464013485,0.06804243841720228,0.04763484443454614,0.41169741903577706,0.8327676618338299,0.18292395069770473
p07_hook_left_main_024,0.18843879142933184,0.379819582896226,0.2914213414429302,0.2045595439145904,0.18528796783423257,0.1477125384852774,0.07231399964959843,0.07022593170590657,0.04765070912438411,0.3501200045470384,0.6583386981613571,0.16421997863418114
p07_hook_left_main_025,0.2632108689134237,0.38294969654328787,0.29501684726386807,0.2854338552868478,0.1907498344843918,0.3011358767311815,0.0693623723263993,0.06744812880808489,0.047648905459739925,0.4594411634003735,0.837663662281102,0.19875055484495258
p07_hook_left_main_026,0.2396280002732764,0.3802411209220228,0.28851531031876004,0.3096015075303508,0.19200069841951226,0.27089775764393165,0.06782951943555293,0.06673493378887689,0.04772059600184746,0.41648748833026145,0.8583821435208018,0.18368398051823043
p07_hook_left_main_027,0.25768357200482894,0.39872152552075485,0.29762649785579604,0.35093773580746657,0.1908299437642865,0.3071891059105136,0.06688172291216277,0.06538907236467133,0.04773030532271831,0.4956631638020289,0.8819792410541861,0.20931131969295433
p07_hook_left_main_028,0.2498296940121844,0.3786233150131792,0.2807944411315201,0.3379748097219071,0.21786129986866704,0.2809606435053211,0.07238483066298479,0.07602862037924468,0.0481611688520007,0.4492802177887226,0.8692063977282002,0.19923122294365067
p07_hook_left_main_029,0.2603373773922675,0.37208813540337216,0.27461982482027436,0.3601792233182611,0.21750070793682616,0.27427854928788165,0.07242109702681428,0.07727336446590158,0.048467866315370284,0.4668498160173121,0.8626254793009797,0.20551475917000933
