jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p12_jap_main_001,0.26452588,0.502025751,0.353905414,0.303949435,0.222169596,0.271586179,0.050501236,0.048905166,0.047819652,0.565219741,0.908092301,0.805230533,0.817858723,0.030612232
p12_jap_main_002,0.321396426,0.510884663,0.359811372,0.322254656,0.233057135,0.313932425,0.052134685,0.05190543,0.047719139,0.656595284,0.922702336,0.842870221,0.827672682,
p12_jap_main_003,0.321061256,0.514324806,0.36842569,0.312164899,0.217326977,0.302817691,0.051237312,0.053048199,0.048464396,0.638713744,0.913602602,0.831135945,0.79706045,
p12_jap_main_004,0.304078959,0.500240432,0.337215513,0.318249491,0.182422571,0.262851591,0.078045004,0.066981798,0.047706182,0.535114746,0.862262661,0.764118287,,
p12_jap_main_005,0.329173353,0.491829103,0.301858545,0.306199988,0.209668755,0.269047668,0.048760213,0.047837382,0.047632398,0.58351869,0.859398178,0.776634331,,
p12_jap_main_006,0.305194161,0.489969712,0.346065373,0.326834562,0.21717987,0.283658168,0.05281616,0.04907241,0.048354573,0.6110068,0.896300099,0.810712109,,
p12_jap_main_007,0.31158591,0.496209838,0.343360631,0.288425975,0.209156222,0.281672334,0.050747009,0.04959729,0.047911079,0.58362456,0.881504187,0.792140299,,
p12_jap_main_008,0.316848891,0.507360812,0.349210652,0.328748782,0.22479003,0.319227594,0.047974047,0.050463506,0.047816712,0.65710794,0.917417315,0.839324503,,
p12_jap_main_009,0.323201109,0.506668533,0.344651121,0.290133968,0.211759515,0.304907457,0.047762091,0.052935781,0.049605737,0.599357603,0.901846497,0.811099829,,
p12_jap_main_010,0.319127109,0.503272446,0.310747824,0.289189061,0.23731309,0.310139401,0.052973058,0.049909274,0.047643922,0.579062255,0.916688725,0.815400784,,
p12_jap_main_011,0.332694256,0.509433349,0.347870056,0.313399219,0.214447718,0.279190234,0.047704617,0.049995377,0.047672302,0.6128996,0.906000131,0.818069972,,
p12_jap_main_012,0.320698769,0.507442372,0.350720987,0.284747988,0.220432665,0.276615619,0.047843255,0.051268697,0.047957956,0.579236555,0.907207682,0.808816344,,
p12_jap_main_013,0.309830593,0.508044482,0.33228483,0.263227437,0.232173493,0.324904806,0.047940156,0.050810502,0.048135233,0.584629498,0.916348425,0.816832747,,
p12_jap_main_014,0.292903802,0.496481012,0.361954462,0.316827232,0.232269727,0.30167468,0.049838505,0.050009108,0.047775848,0.625133416,0.919041653,0.830869182,,
p12_jap_main_015,0.327285148,0.478528323,0.320727502,0.273610985,0.230264207,0.321198549,0.048002998,0.050739505,0.049877928,0.562580974,0.923853914,0.815472032,,
p12_jap_main_016,0.330856628,0.482176929,0.329943552,0.267084979,0.229071332,0.319543216,0.047977359,0.051842273,0.049072653,0.562623261,0.927086343,0.817747418,,
p12_jap_main_017,0.319904437,0.494670183,0.350788774,0.315639687,0.223273237,0.290790759,0.047766638,0.052151831,0.047927983,0.598439821,0.927921706,0.829077141,,
p12_jap_main_018,0.309218119,0.487517209,0.339468121,0.291204743,0.234316885,0.315476042,0.048290647,0.051739768,0.048537721,0.596239589,0.91798989,0.8214648,,
p12_jap_main_019,0.308999072,0.494358485,0.347441735,0.300122091,0.245294057,0.323669427,0.05081189,0.05247478,0.04938124,0.600617767,0.949745277,0.845007024,,
p12_jap_main_020,0.30869551,0.509070369,0.359634206,0.339703675,0.171640316,0.270330009,0.065392161,0.06430172,0.047637199,0.576894958,0.883339505,0.791406141,,
p12_jap_main_021,0.309679704,0.505834912,0.308574251,0.284262896,0.243635614,0.325767046,0.049835624,0.053495177,0.048017088,0.561955481,0.942016111,0.827997922,,
p12_jap_main_022,0.32105721,0.501428943,0.358568491,0.319648853,0.183055602,0.282309523,0.072530012,0.066603364,0.047630244,0.56273674,0.892283458,0.793419442,,
p12_jap_main_023,0.323739115,0.506320576,0.343604976,0.309414918,0.245823313,0.321953357,0.048421647,0.052923815,0.04793613,0.625789881,0.946816403,0.850508446,,
p12_jap_main_024,0.313888953,0.505109129,0.33999745,0.323642962,0.250432013,0.329842407,0.048797699,0.048606685,0.047672233,0.671650408,0.922994743,0.847591443,,
p12_jap_main_025,0.331043576,0.509851413,0.308312879,0.279646029,0.242595351,0.329122643,0.04887619,0.054242272,0.047765208,0.571403903,0.94368756,0.832002463,,
p12_jap_main_026,0.3303019,0.511931612,0.350616296,0.272444905,0.222844795,0.298819642,0.052526366,0.056479941,0.050825667,0.574698569,0.916149082,0.813713928,,
p12_jap_main_027,0.33299165,0.492666263,0.346236761,0.310950801,0.194170365,0.26754428,0.049643529,0.04943605,0.047623897,0.612391506,0.861861465,0.787020478,,
p12_jap_main_028,0.335066338,0.507423611,0.334734165,0.316515008,0.24063139,0.33422496,0.050789918,0.055056594,0.04991341,0.633002676,0.943969597,0.850679521,,
p12_jap_main_029,0.353326566,0.511931664,0.345335008,0.316845385,0.233529408,0.29428828,0.048126107,0.053510613,0.047815366,0.634924959,0.924846424,0.837869985,,
p12_jap_main_030,0.346180514,0.499138416,0.36062646,0.320445638,0.203926096,0.268833834,0.049573275,0.048884413,0.047624941,0.629617004,0.889490458,0.811528422,,
p12_jap_post_001,0.333188448,0.509324045,0.368593952,0.278775143,0.200713953,0.304770368,0.051190123,0.054979668,0.049770527,0.607613897,0.896299565,0.809693865,,
