uppercut_right|p16_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p16_uppercut_right_main_001,0.31097745527197496,0.4157167483486006,0.24277246808099573,0.3147373210298675,0.21724333561339515,0.22783255256541873,0.05274495877528034,0.048006750217315056,0.04762947639107041,0.5971685730022862,0.7090028775987582,0.23264009399829383
p16_uppercut_right_main_002,0.30052807601580406,0.4226830612156105,0.25838382485232614,0.3041865468713819,0.19759970909080918,0.26253304017716167,0.05047432125642997,0.04881866206010293,0.047953121287218785,0.5929120353673409,0.7318297017798938,0.23073500622795792
p16_uppercut_right_main_003,0.31923810889246323,0.4361239452090623,0.28471516839211064,0.3254517356808546,0.2535736086453294,0.2709834325922373,0.05110251350250313,0.04808401512964811,0.047795960357423825,0.6824337116707213,0.7710389454659294,0.2605400801009575
p16_uppercut_right_main_004,0.2951041896857471,0.4214674099233939,0.2338708523055825,0.2992319269994822,0.1983110403319488,0.2097162378505386,0.05084779212197926,0.04793309101894368,0.047637793706311035,0.6057638731432765,0.638482536258235,0.23484825209473315
p16_uppercut_right_main_005,0.2947934279898231,0.4219848929537175,0.24538242605088817,0.33605309890785007,0.1775507305119715,0.2131850803265884,0.051775831194321754,0.04787724446864112,0.04765345258201633,0.621343907829736,0.6538537681036807,0.24033232783089964
p16_uppercut_right_main_006,0.31122916545250917,0.40902782463986737,0.22980582175452277,0.29257551577997687,0.17837491867256583,0.21179024414453024,0.05149307889321336,0.04790685433603814,0.04891256711822636,0.5702671134733526,0.6466369288248155,0.223222348900868
p16_uppercut_right_main_007,0.27896491071828455,0.44191527326229085,0.24051874673370327,0.29957262832639264,0.1980573271879978,0.208489545118196,0.05020878624856992,0.05044523317010168,0.047732202075454734,0.5601777833363217,0.6943774044129394,0.22027726758499777
p16_uppercut_right_main_008,0.29373147847171877,0.42494877345484416,0.25001858356427054,0.24542479128156497,0.21202768091205204,0.18611562786516475,0.050979485249431675,0.04921869638416748,0.04765259163669383,0.5556672549834291,0.6426219952663774,0.21862181220567606
p16_uppercut_right_main_009,0.3450529128227705,0.44142815697210336,0.27408226781075057,0.3326815573198544,0.283531608457772,0.2410959341694933,0.05389395602602629,0.05136689727140976,0.04843384773985237,0.6314362794041621,0.8271544309527049,0.2455657109005327
p16_uppercut_right_main_010,0.32285064905238176,0.4338873088825913,0.24998718869065648,0.3236066504817681,0.23258064055287378,0.2408241432601747,0.049989138729792056,0.049783232876445434,0.04763539210722215,0.6342469037120728,0.7333348497108584,0.24467309177277008
p16_uppercut_right_main_011,0.30275052356672366,0.42548245405921276,0.23046023101104723,0.307499974058765,0.22096939500156262,0.23666880088487235,0.050811892754475826,0.047995555309728634,0.04764357788481202,0.627104302151541,0.6776486616510675,0.24197058340524846
p16_uppercut_right_main_012,0.3044541558436949,0.436291163405161,0.23692464309558456,0.2987680941389357,0.2782484481719117,0.26490712857045234,0.05078743900576634,0.04928317771905756,0.047633844707880686,0.6529286169510036,0.73784890021648,0.2509997445586092
p16_uppercut_right_main_013,0.32572041739033775,0.42235034580158193,0.2589908398862445,0.3175430027151174,0.24790620555288712,0.2143260492973645,0.05034166211471479,0.048183839419261645,0.0477359373342105,0.6139849130526642,0.7431906766493922,0.2375034715288802
p16_uppercut_right_main_014,0.33282783933336046,0.42661530993604424,0.2492367427650275,0.3165349137692005,0.2851404024879131,0.2578816389898658,0.05056616912417854,0.050927859470567875,0.04765385074652238,0.6295685831165754,0.7949681629974337,0.24368753723710723
p16_uppercut_right_main_015,0.3384188563026295,0.4498238680368722,0.29898503433750007,0.3235313819279295,0.2858338469513919,0.18622586553982848,0.0496352838541592,0.049190874988054564,0.04773738856528899,0.6474180686306744,0.7838415165653624,0.24874807582429603
p16_uppercut_right_main_016,0.32229229093438294,0.4598308364920549,0.25744954780005,0.2958596752513444,0.22299520379710672,0.19306680158453196,0.04943162852163,0.04852319419074996,0.047639158026335546,0.5991811770808904,0.708407974339972,0.23237866659775674
p16_uppercut_right_main_017,0.3155031337055975,0.4458158293313059,0.2829002590225757,0.3075938570447857,0.2168123852214312,0.18398820232553642,0.04981736073348193,0.048352000000946097,0.047647355877458025,0.6033525852925791,0.7136143254027009,0.233840648675669
