uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p13_uppercut_right_main_001,0.281379014,0.413883568,0.269138694,0.289555535,0.187973032,0.200979351,0.054728614,0.048066632,0.047835735,0.430125035,0.80659094,0.693651168,0.63871666,-0.051529133
p13_uppercut_right_main_002,0.23297038,0.421969641,0.282881782,0.272836572,0.155724763,0.175540055,0.054658443,0.048105503,0.047621513,0.429442097,0.731371464,0.640792654,0.560216873,
p13_uppercut_right_main_003,0.224918484,0.376425602,0.231201189,0.255324709,0.150727665,0.192195304,0.055557178,0.047931981,0.047621239,0.412144921,0.647642643,0.576993326,0.611746006,
p13_uppercut_right_main_004,0.273775453,0.410379546,0.279548069,0.272967109,0.194180124,0.212819193,0.056122825,0.048137369,0.047715901,0.429684533,0.808374559,0.694767551,,
p13_uppercut_right_main_005,0.24707534,0.376306901,0.242596903,0.256473094,0.156245477,0.215157842,0.054699614,0.048278992,0.047621612,0.439793553,0.672493785,0.602683715,,
p13_uppercut_right_main_006,0.240820515,0.376346144,0.242606589,0.26168149,0.15415694,0.213075581,0.055382977,0.04817522,0.047621902,0.45583976,0.653113783,0.593931576,,
p13_uppercut_right_main_007,0.250629434,0.422976814,0.328305704,0.309486484,0.205170347,0.216754881,0.052479781,0.048239473,0.047627906,0.541169794,0.78978027,0.715197128,,
p13_uppercut_right_main_008,0.233937403,0.431985554,0.304672428,0.252116589,0.146187834,0.202761694,0.055600462,0.048730046,0.04762178,0.445229504,0.739564681,0.651264128,,
p13_uppercut_right_main_009,0.243910093,0.365779948,0.254400956,0.258343667,0.156819844,0.198154749,0.056825828,0.048487298,0.047620625,0.459223678,0.640553827,0.586154782,,
p13_uppercut_right_main_010,0.236813618,0.394344061,0.275819563,0.252116697,0.155180356,0.212637221,0.055366601,0.047906365,0.047620693,0.452891603,0.684597199,0.61508552,,
p13_uppercut_right_main_011,0.272134783,0.420671511,0.32776974,0.283690934,0.210476048,0.208487378,0.054621272,0.048382442,0.04765637,0.520985302,0.787951452,0.707861607,,
p13_uppercut_right_main_012,0.26577142,0.415664115,0.325015678,0.29715988,0.212925475,0.208853443,0.054768893,0.048035391,0.04763034,0.53271626,0.784128826,0.708705056,,
p13_uppercut_right_main_013,0.226594408,0.368589303,0.273953381,0.26143182,0.131916457,0.20654024,0.054566879,0.04840621,0.047622638,0.437800214,0.664377304,0.596404177,,
p13_uppercut_right_main_014,0.247845279,0.423192915,0.314502948,0.288785964,0.219794989,0.211458092,0.052829338,0.048378384,0.047759527,0.498453529,0.806176971,0.713859938,,
p13_uppercut_right_main_015,0.230735243,0.372530283,0.252709723,0.253814601,0.149575371,0.205197189,0.055467892,0.047919538,0.047620602,0.449356757,0.646324349,0.587234071,,
p13_uppercut_right_main_016,0.275141392,0.389840753,0.262276461,0.261725595,0.184788043,0.214680585,0.054610838,0.048349032,0.047624788,0.428505523,0.749249053,0.653025994,,
p13_uppercut_right_main_017,0.277042142,0.418268738,0.301946978,0.255219171,0.187806824,0.209103344,0.054964708,0.048011208,0.047621696,0.418970072,0.816736992,0.697406916,,
p13_uppercut_right_main_018,0.239995881,0.370370105,0.255613576,0.253914804,0.144227623,0.206887411,0.056449066,0.047943266,0.047621521,0.446392836,0.649149483,0.588322489,,
p13_uppercut_right_main_019,0.247313614,0.36562529,0.251846539,0.24435433,0.153932538,0.205965014,0.055987338,0.048260773,0.047622624,0.426271594,0.665620403,0.59381576,,
p13_uppercut_right_main_020,0.264030842,0.418425013,0.333325009,0.299926135,0.213359216,0.224312446,0.055857326,0.048409103,0.04764564,0.519207701,0.825422944,0.733558371,,
p13_uppercut_right_main_021,0.241584941,0.379568596,0.246002447,0.254752071,0.148763117,0.199378279,0.056408355,0.04792305,0.047620774,0.453207957,0.639231539,0.583424465,,
p13_uppercut_right_main_022,0.270888039,0.421165286,0.334145833,0.297384433,0.205873337,0.229226653,0.054000128,0.048315776,0.047659837,0.517528997,0.82830257,0.735070498,,
p13_uppercut_right_main_023,0.255083018,0.411579667,0.325280147,0.288508272,0.20861732,0.226826209,0.053780633,0.048264384,0.04764282,0.500693577,0.81541041,0.72099536,,
p13_uppercut_right_main_024,0.227005681,0.361337552,0.267786195,0.255171454,0.154259492,0.206717026,0.056089193,0.048489129,0.047621595,0.464156001,0.641012119,0.587955284,,
p13_uppercut_right_main_025,0.226820487,0.356833811,0.264588531,0.240475217,0.136335069,0.19802353,0.055357589,0.048289346,0.047620468,0.443156164,0.615419633,0.563740592,,
p13_uppercut_right_main_026,0.243384177,0.415557953,0.29863991,0.246006053,0.159531231,0.195308916,0.054839631,0.04787484,0.047621006,0.421238551,0.756992548,0.656266349,,
p13_uppercut_right_main_027,0.222227021,0.369841138,0.259466107,0.252793596,0.140682081,0.206690686,0.055192984,0.04840714,0.04762299,0.44436377,0.641310635,0.582226576,,
p13_uppercut_right_main_028,0.239479938,0.366823273,0.256079725,0.258769683,0.167391614,0.194696552,0.05550595,0.048075788,0.047620878,0.465617014,0.644401507,0.590766159,,
p13_uppercut_right_main_029,0.238043695,0.368696323,0.271826843,0.25781355,0.151339061,0.197750779,0.055513628,0.048301256,0.047621232,0.45862593,0.6539669,0.595364609,,
p13_uppercut_right_main_030,0.233457384,0.377819576,0.2691388,0.251951608,0.153866357,0.198673977,0.055406629,0.048478693,0.047621221,0.453747618,0.655499576,0.594973989,,
p13_uppercut_right_post_001,0.131875,0.257068128,0.114125823,0.104767033,0.031563282,0.086029971,0.055434185,0.048377965,0.047619051,0.450314345,0.011734148,0.143308207,,
p13_uppercut_right_post_002,0.249417173,0.377345852,0.256015628,0.236698314,0.145474056,0.210268697,0.055283943,0.04878031,0.047621312,0.449880256,0.640213215,0.583113327,,
p13_uppercut_right_post_003,0.230446065,0.375887468,0.24790893,0.22850778,0.136188226,0.200593664,0.055430513,0.048541024,0.047620467,0.449010371,0.595248449,0.551377026,,
