hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p17_hook_right_main_001,0.26560461,0.499616846,0.291239429,0.295068212,0.261476922,0.131789043,0.049847326,0.050755864,0.047779586,0.462971387,0.838710622,0.725988852,0.68431883,0.016730587
p17_hook_right_main_002,0.270296956,0.493183744,0.284041501,0.297727746,0.23301498,0.145084178,0.050647921,0.052874192,0.047649778,0.456852037,0.821171013,0.71187532,0.720590149,
p17_hook_right_main_003,0.291090706,0.48506916,0.289848136,0.28960831,0.232787869,0.143364037,0.050490675,0.053041927,0.047635297,0.473584625,0.807745097,0.707496955,0.703859561,
p17_hook_right_main_004,0.261809556,0.490703713,0.314735936,0.309116682,0.254319695,0.165541723,0.051199134,0.054853092,0.047862813,0.507105115,0.846247233,0.744504598,,
p17_hook_right_main_005,0.255036189,0.472130245,0.309758683,0.295084475,0.242289661,0.149495209,0.050285451,0.054688013,0.047650391,0.475607282,0.82020261,0.716824012,,
p17_hook_right_main_006,0.26220738,0.492103468,0.284174163,0.289183135,0.238576716,0.145129877,0.049671938,0.055606432,0.047668345,0.458199399,0.811765873,0.705695931,,
p17_hook_right_main_007,0.158442358,0.293739022,0.215710802,0.15917908,0.071921389,0.122970274,0.050788391,0.049696705,0.047619406,0.439384587,0.299072359,0.341166027,,
p17_hook_right_main_008,0.141468153,0.262694043,0.202258633,0.145955668,0.067248965,0.110348333,0.050155766,0.049157923,0.047619352,0.441615484,0.226864353,0.291289692,,
p17_hook_right_main_009,0.262145729,0.49269349,0.338968393,0.316233001,0.238882516,0.12177027,0.049095938,0.051657504,0.048384735,0.495638521,0.830106446,0.729766068,,
p17_hook_right_main_010,0.257243976,0.49328723,0.347601975,0.316564012,0.216324298,0.129296079,0.049474969,0.05419276,0.047677131,0.514884329,0.804742344,0.71778494,,
p17_hook_right_main_011,0.220471168,0.456140718,0.286200825,0.320614749,0.25326009,0.080130089,0.050566761,0.054021925,0.047946047,0.509914359,0.69387873,0.638689419,,
p17_hook_right_main_012,0.261122227,0.469074395,0.349117296,0.287419568,0.212266696,0.138266565,0.050255367,0.052893424,0.0476711,0.51157916,0.777291441,0.697577757,,
