hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p09_hook_left_main_001,0.348738472,0.462219107,0.336592484,0.307053627,0.2210638,0.206905537,0.071725066,0.074786149,0.047672977,0.511219462,0.855857769,0.752466277,0.741300615,
p09_hook_left_main_002,0.347982296,0.462168735,0.338448399,0.282890191,0.188909347,0.198943543,0.065648741,0.067543443,0.047646662,0.473491981,0.845256162,0.733726908,0.715159017,0.03759352
p09_hook_left_main_003,0.317350342,0.441344462,0.326999348,0.280571378,0.187304743,0.211410598,0.065464759,0.06695007,0.047668892,0.439386153,0.851192031,0.727650268,0.677565497,
p09_hook_left_main_004,0.350657227,0.451876223,0.362512739,0.293419963,0.223200341,0.20152685,0.071764344,0.06968543,0.047646943,0.526981234,0.84848388,0.752033086,,
p09_hook_left_main_005,0.355127242,0.468791657,0.344009775,0.301404078,0.252404537,0.234752888,0.07430084,0.075963736,0.047688773,0.548787612,0.879952724,0.78060319,,
p09_hook_left_main_006,0.32381543,0.461965821,0.346488977,0.300580014,0.22546253,0.21075006,0.072234271,0.076485519,0.047662622,0.527371985,0.834321914,0.742236935,,
p09_hook_left_main_007,0.343107935,0.44560178,0.347713571,0.283664732,0.217249895,0.190780446,0.072266954,0.069972853,0.047645047,0.492783711,0.834886343,0.732255553,,
p09_hook_left_main_008,0.298627056,0.416298362,0.322760659,0.244089771,0.226620053,0.195791749,0.072127573,0.069525382,0.047721985,0.49297314,0.741414693,0.666882227,,
p09_hook_left_main_009,0.319426676,0.420821952,0.317598404,0.293801486,0.188483273,0.186797557,0.066738919,0.067843045,0.047722039,0.477854661,0.779559074,0.68904775,,
p09_hook_left_main_010,0.301536861,0.431798622,0.348613012,0.256035432,0.230544685,0.21208556,0.072339219,0.069664693,0.047845559,0.487917806,0.811900861,0.714705945,,
p09_hook_left_main_011,0.337585267,0.457805785,0.343921957,0.303376095,0.249439777,0.221947019,0.073593926,0.075452631,0.047673178,0.551164606,0.851216379,0.761200847,,
p09_hook_left_main_012,0.319824326,0.415301145,0.318547222,0.271466723,0.192785612,0.221891644,0.066107408,0.067044561,0.047738494,0.459503336,0.818832719,0.711033904,,
