jap|p23_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p23_jap_main_001,0.24787899412888476,0.44756863805837205,0.2876295471169631,0.22467673694836657,0.2539975215274164,0.28621666232483,0.04764620127502706,0.047807452338283735,0.047619089697112364,0.4872563882933689,0.8635947501184924,0.6188585607844297
p23_jap_main_002,0.26479047668946537,0.4516795488229245,0.30703707025087174,0.26547824838343975,0.25540197603835907,0.2686737646198183,0.047673859744588695,0.04848647427183394,0.04779501782994512,0.5094222745189214,0.8919508757785599,0.6389115553265421
p23_jap_main_003,0.26825644973187707,0.45623975182828225,0.30930613228041925,0.2585080354450267,0.25208366900723644,0.26323708951544633,0.04766581978966834,0.048155333619399325,0.04785171217474619,0.5186120864665427,0.8751245659372335,0.6270337962418832
p23_jap_main_004,0.27116621988583994,0.4629128583743013,0.3036083123089134,0.23874247045037933,0.25494331452199936,0.25534761135782474,0.047734159130929425,0.047844858971801164,0.04762012067273118,0.5169960016318076,0.8537669818637901,0.6119903449961934
p23_jap_main_005,0.28253074802976846,0.47669078460924885,0.3351032819318729,0.3085635642550627,0.2701232737993081,0.26622989642821604,0.04789297806130198,0.05151343638354261,0.04774861020790516,0.5836461091120759,0.917493151577501,0.6576992370193134
p23_jap_main_006,0.24146823239690582,0.49216782252575114,0.31736147145624655,0.27743189673882446,0.26962635495982107,0.2286668970770008,0.049109743022873964,0.049751463383932513,0.047653002374032374,0.5316230124450982,0.8709071131100817,0.624560418192237
p23_jap_main_007,0.25334114591196033,0.4635996712753787,0.31339484821067315,0.2565828101823716,0.2519474233859321,0.22437197582027407,0.04772205404230078,0.04783215059429719,0.04762295845844866,0.49225142399009814,0.8608005560190002,0.6169100343915893
p23_jap_main_008,0.2987373459485095,0.49959998597531224,0.3348804122727852,0.31030370225352194,0.26001360448389627,0.29911283128346045,0.047979157589037,0.050980566233317114,0.0476616321178268,0.6322986711151375,0.911467896446235,0.6533216973823596
p23_jap_main_009,0.3102715213075612,0.4902788084450017,0.30347630262065317,0.26600451596423724,0.2513769817363733,0.2442402620434269,0.04774655911237428,0.048951940305056264,0.04762273303041164,0.5518297580090316,0.8623393537911431,0.618323129745317
p23_jap_main_010,0.3021930584191729,0.49472559778334124,0.30815128633240746,0.28680906007511275,0.2590149301433078,0.30599781455091685,0.047702484340018225,0.05028489297289597,0.04765257604937481,0.6131169724647129,0.8903874823231254,0.6383567055180566
p23_jap_main_011,0.2605039540548465,0.4606199952391489,0.30027058759346337,0.2681738840094946,0.24600522150963638,0.1863528285992643,0.05313008874541203,0.047813038766169366,0.047621705656263696,0.4860277427095009,0.8199945867181286,0.5883401223325408
p23_jap_main_012,0.25505550687573564,0.47467297320958124,0.30157164926881874,0.26055206766073785,0.23756104901865105,0.21498562548496877,0.047716520985120484,0.04791033434010241,0.04762058187239638,0.47680887771500613,0.8500193304241636,0.6093866315989452
p23_jap_main_013,0.3197008293380323,0.47591139867220794,0.3081608566921588,0.2635915460122912,0.24410319213196868,0.24742704645905295,0.04774634360553476,0.048547172381831434,0.047619712235151664,0.5242462093005107,0.8813948578610757,0.6315405522173023
p23_jap_main_014,0.3488437775315602,0.4966838952505087,0.3059814232694576,0.27077654823195785,0.2524009482637161,0.25861817671265525,0.04768216458676865,0.04790846913061171,0.047621382661508636,0.5813121222407023,0.8778815262724354,0.6288896091298882
p23_jap_main_015,0.3248752700644174,0.4959189235534735,0.31718871498844525,0.275362338129567,0.24644702019081294,0.2957945349766974,0.04784888768094438,0.05013382352989272,0.047619247617712634,0.6012816577305615,0.8871853609344162,0.6360698997130592
p23_jap_main_016,0.28845578518896897,0.4958464828926442,0.3086165698365849,0.2579852769128725,0.2298336225189545,0.28995995587197315,0.047762122991136934,0.048640224994068,0.047619094700224955,0.5671215301085426,0.8546985393559801,0.6128810450474064
p23_jap_main_017,0.30361799821493685,0.5041014856956652,0.3154910286853473,0.2622618737055078,0.2463926622745484,0.31744826362866074,0.04780405436315693,0.048685541782186516,0.04761915604285304,0.594286627146287,0.8961146732163534,0.6418859337861034
p23_jap_main_018,0.25918934539791066,0.4884871260189806,0.30500024122166336,0.25660453288909435,0.21573080945333833,0.21291694625114665,0.0477493634222796,0.04786392299814138,0.047626836617257334,0.45785974885228276,0.8525969761950957,0.6111770602360094
p23_jap_main_019,0.2542676498512907,0.48568134136031504,0.30562533625976995,0.25145330989475234,0.216540531413047,0.25197109292135517,0.04798143705289322,0.04838351927607162,0.047619147714482946,0.47779433554623985,0.8610176406164308,0.6172274042143231
p23_jap_main_020,0.23506025939934466,0.4671490568185829,0.29539971727055614,0.22220659039551852,0.1916614484506622,0.1837521435698924,0.04788195883583065,0.04778896438131168,0.04761905318577394,0.4079699303600076,0.7831372192568724,0.5625327427942041
p23_jap_main_021,0.2499665711453976,0.48403071091681565,0.2999771270744658,0.2389495806405047,0.2127781044426913,0.22389618878083345,0.048345909989404814,0.04807673289399324,0.047619151286923796,0.47081505109187705,0.8164140268925745,0.585912838693
p23_jap_main_022,0.21709846502820995,0.4823512163858541,0.282924441680961,0.2084928727747087,0.1910841679473269,0.1664754926928438,0.049186094555605436,0.0484073516977846,0.04761912446901319,0.398472560459614,0.7432043520308599,0.5347652519309373
p23_jap_main_023,0.26944247015040024,0.49057832090951176,0.3080407676630085,0.25020681193789934,0.21411068893606644,0.21428678029719625,0.04770095852666876,0.048563581310335946,0.04762232856193359,0.4477174793630384,0.8650925063035653,0.6201338288055964
p23_jap_main_024,0.2278705202041394,0.4801998273978813,0.29210929714955214,0.2405051868442599,0.20292160014456098,0.17830884081665488,0.048004909364170865,0.04779054951254466,0.04761924155310675,0.4357981215796748,0.7787250843568188,0.5594447239035364
p23_jap_main_025,0.22249881726961074,0.48431851517604957,0.3021484335902585,0.2391414142199788,0.19333472123350845,0.16851229999160533,0.04783261649346449,0.04778504996071331,0.047619404600017866,0.41321258499621294,0.7930645354331005,0.5694806897913842
p23_jap_main_026,0.25331230370112157,0.4879384126256756,0.3106712559527165,0.2623621924111977,0.2271150342624248,0.26366277667213883,0.04789513722580597,0.04890633432605583,0.04762071701247563,0.5167027639982009,0.8591970790557375,0.616109855636833
p23_jap_main_027,0.24013366555307397,0.49070565743114714,0.30035859714588764,0.2529836311250696,0.20872884455345697,0.1829124270680519,0.04776693353482051,0.04828951488980205,0.0476255127810255,0.4486870218545733,0.8094088419279427,0.5810730438165005
p23_jap_main_028,0.23654292578746544,0.48394438790590194,0.30414948125875735,0.2394088581055193,0.21726497584107332,0.2223353259062411,0.04782488614364251,0.04853766805804013,0.04761934669853713,0.45696428641061637,0.830937242871263,0.5962173704272961
p23_jap_main_029,0.21638724846841115,0.48149008140583316,0.290855536843953,0.22007934722361683,0.20455009240902983,0.17056436904151528,0.047936522179337485,0.04776257152755309,0.04761905761763097,0.41825479270563537,0.7642137922709159,0.549278426047907
p23_jap_main_030,0.21596392413392138,0.47953011075978375,0.2943425302565284,0.21466048916246394,0.19979673558097372,0.15339779810169274,0.04809269956963845,0.047804689575198775,0.04761907461665075,0.4163072801080675,0.7424736370819454,0.5340729528299213
p23_jap_post_001,0.21464658810606402,0.4729241315840336,0.286788434754999,0.2129059824909662,0.16963711250007235,0.14364388432712352,0.04784187373603124,0.04781838502716938,0.04761923984535087,0.42903302738161286,0.6768681210982178,0.4881532002769033
p23_jap_post_002,0.26180891042341126,0.49301429212115755,0.30686061989753755,0.2330828209709214,0.23065675796947221,0.22377234333495838,0.04789393663196678,0.047985865471871364,0.04762106102344036,0.46939324512455005,0.8501785918813002,0.6095207739584715
p23_jap_post_003,0.21749230043411835,0.4746024561199185,0.2873778825780355,0.2093084037736921,0.20079033153699508,0.16946225109603683,0.047809018937881816,0.04776778664506825,0.04761905718146855,0.4148643879401068,0.7484717010661104,0.5382605267397977
p23_jap_post_004,0.25118606658789994,0.47600632125936676,0.30857445304923525,0.24662638316557667,0.23089489995859055,0.23321276742123084,0.047832540777030155,0.04852288040579073,0.04762081607623069,0.46923172969332566,0.8587711817495719,0.6156966913464375
p23_jap_post_005,0.22643104696453173,0.4708443969116856,0.29184972710893725,0.22546095583461057,0.21540358042536703,0.1975166914238148,0.04825851720739362,0.04811222878271869,0.04761909847626929,0.43750595280630966,0.7870023345790238,0.5653353028401322
p23_jap_post_006,0.2538574513409732,0.49295793054762116,0.3085241932607142,0.2597041478497264,0.2542045654077728,0.2538868334405871,0.047761290624509206,0.04904967496643165,0.04763338961209456,0.5061741932060239,0.8879084686565106,0.6362508305494868
p23_jap_post_007,0.24125830161073022,0.4739116070145192,0.3042697757981544,0.24684583782179975,0.22815656661709954,0.21936368610045426,0.04781811021419966,0.04846651468928251,0.047619716578361754,0.4506367433828228,0.8496720022623938,0.6093103559904605
p23_jap_post_008,0.22601080518005606,0.4679068993975271,0.2967494707024387,0.22851389425854246,0.20832495483354058,0.17250186333248058,0.04798936832345325,0.048102892489870465,0.04761909715112524,0.43054718988296603,0.7684673755600451,0.5523580306389926
p23_jap_post_009,0.22173493837563374,0.476090152918564,0.29615702560652457,0.2250160461050284,0.20776824078142173,0.1724760448492774,0.04781752695172268,0.0481601551737885,0.047619083609455555,0.43983316697772795,0.7574158282217449,0.5446391263073579
