hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p13_hook_right_main_001,0.208381634,0.330829571,0.141926017,0.204155404,0.075990281,0.11915975,0.054961117,0.048166496,0.047619169,0.439197804,0.30240261,0.343441168,0.355460236,
p13_hook_right_main_002,0.217680021,0.337315189,0.143015386,0.180681054,0.084829081,0.123146733,0.058061917,0.048549364,0.047619065,0.468690196,0.26894994,0.328872017,0.284456349,-0.021434724
p13_hook_right_main_003,0.210140163,0.310535821,0.125636534,0.170043401,0.073759632,0.119002123,0.05341941,0.048341247,0.047619068,0.451298054,0.230080257,0.296445596,0.305891073,
p13_hook_right_main_004,0.179473865,0.317005439,0.127669059,0.164849162,0.06538939,0.109915393,0.053432252,0.04819049,0.047619064,0.442279449,0.205706807,0.2766786,,
p13_hook_right_main_005,0.221259362,0.313483224,0.132333204,0.179363505,0.076859132,0.117496434,0.05566486,0.04840378,0.047619055,0.470603117,0.232921739,0.304226152,,
p13_hook_right_main_006,0.217857609,0.320559663,0.137286805,0.160726782,0.072744159,0.105089203,0.052271659,0.048355668,0.047619048,0.477507926,0.200646083,0.283704636,,
p13_hook_right_main_007,0.197782251,0.296886972,0.12761154,0.171994454,0.075371346,0.114333401,0.056527924,0.048562161,0.047619055,0.453094458,0.212724217,0.284835289,,
p13_hook_right_main_008,0.214267724,0.351159946,0.12635952,0.189564174,0.080297517,0.123015998,0.062770905,0.049805326,0.047619076,0.43966731,0.287346088,0.333042455,,
p13_hook_right_main_009,0.203156541,0.311558442,0.131107448,0.182329443,0.075396435,0.105351485,0.056858809,0.048180816,0.047619136,0.428049267,0.252072574,0.304865582,,
p13_hook_right_main_010,0.202894142,0.353994123,0.219725016,0.219407459,0.153340328,0.176299274,0.055183676,0.04863364,0.047619337,0.603104007,0.377206438,0.444975709,,
p13_hook_right_main_011,0.193114811,0.353332638,0.232477221,0.208450956,0.143406538,0.181601415,0.055286654,0.048157813,0.047619301,0.606618269,0.365451972,0.437801861,,
p13_hook_right_main_012,0.209874542,0.373347261,0.245210016,0.230608214,0.157133953,0.187316436,0.054341445,0.048102283,0.047619377,0.620596107,0.425481239,0.484015699,,
p13_hook_right_main_013,0.210452133,0.333258964,0.136407578,0.215206984,0.095217217,0.125218826,0.054946058,0.048412396,0.04761918,0.456332208,0.316851212,0.358695511,,
p13_hook_right_main_014,0.186968297,0.299310895,0.122638826,0.163844862,0.069129406,0.116606241,0.055967494,0.048742472,0.04761906,0.446395853,0.198105391,0.27259253,,
p13_hook_right_main_015,0.224405106,0.389077493,0.263208411,0.272870468,0.161656308,0.177564487,0.05530846,0.048705636,0.047619782,0.592844655,0.519867131,0.541760388,,
p13_hook_right_main_016,0.190006285,0.281935396,0.097762087,0.106352241,0.074927274,0.081416121,0.055695949,0.048633994,0.047619048,0.485837265,0.041457349,0.174771324,,
p13_hook_right_main_017,0.194347446,0.361710832,0.215452749,0.228502356,0.140372735,0.170107264,0.053940747,0.048218002,0.047619254,0.579821791,0.385929488,0.444097179,,
p13_hook_right_main_018,0.203184292,0.328436709,0.130160477,0.197841083,0.07191152,0.12901756,0.053986786,0.048373472,0.047619063,0.449503232,0.27663624,0.328496337,,
p13_hook_right_main_019,0.210524256,0.363536028,0.22143661,0.250937309,0.131199021,0.168183189,0.053660192,0.048338186,0.04761923,0.591703657,0.400770964,0.458050772,,
p13_hook_right_main_020,0.270312947,0.383209615,0.18774027,0.226271675,0.138057333,0.161017213,0.056114447,0.048463873,0.04761909,0.46980854,0.501221012,0.49179727,,
p13_hook_right_main_021,0.17920504,0.311259459,0.116266484,0.159788345,0.068857656,0.118043871,0.054361625,0.048647956,0.047619068,0.436261325,0.203287718,0.2731798,,
p13_hook_right_main_022,0.181361391,0.302497683,0.121128087,0.168762681,0.066941744,0.116544724,0.055004297,0.04826144,0.047619061,0.429195049,0.21650919,0.280314947,,
p13_hook_right_main_023,0.233875081,0.392138858,0.263864908,0.256457255,0.159056158,0.189881559,0.054633492,0.048437679,0.047619694,0.650082961,0.467663188,0.52238912,,
p13_hook_right_main_024,0.183669372,0.32973359,0.128148494,0.219178223,0.064930527,0.131713705,0.0528888,0.047867202,0.047619159,0.432863079,0.29762002,0.338192938,,
p13_hook_right_main_025,0.195809177,0.322352621,0.132774692,0.173215729,0.079411646,0.126205328,0.053981887,0.048474891,0.047619075,0.427733419,0.273118115,0.319502706,,
p13_hook_right_main_026,0.245329928,0.372338187,0.236710741,0.252005649,0.16027132,0.192869502,0.054827234,0.049065606,0.047619856,0.626686207,0.458873997,0.50921766,,
p13_hook_right_main_027,0.189531786,0.311351295,0.125774914,0.159594792,0.072057362,0.114058714,0.053606763,0.048533568,0.047619068,0.443218011,0.210977728,0.280649813,,
p13_hook_right_main_028,0.226257755,0.331364653,0.138842148,0.182840704,0.092765806,0.131835902,0.056118189,0.048323386,0.047619066,0.427716848,0.329108436,0.35869096,,
p13_hook_right_main_029,0.19163281,0.305661342,0.123039299,0.157620895,0.071655824,0.118151159,0.054496375,0.04871379,0.047619071,0.431755396,0.218420498,0.282420967,,
p13_hook_right_main_030,0.201404249,0.306604305,0.138279549,0.16343937,0.08161835,0.122424272,0.054038794,0.048228326,0.047619054,0.445609083,0.246284807,0.30608209,,
p13_hook_right_post_001,0.182362665,0.275244054,0.106822534,0.093901958,0.070758774,0.035615339,0.056067421,0.048197756,0.047619048,0.409829924,0.061265769,0.165835015,,
p13_hook_right_post_002,0.181699835,0.305753282,0.110269467,0.13209103,0.053297867,0.098322528,0.052481468,0.047936204,0.047619053,0.415529246,0.155581433,0.233565777,,
p13_hook_right_post_003,0.195897629,0.315806991,0.115230313,0.147115828,0.065231499,0.104930529,0.05338202,0.047852259,0.04761906,0.419007859,0.202764873,0.267637769,,
p13_hook_right_post_004,0.187377988,0.314758534,0.113804106,0.153161704,0.056866587,0.100904249,0.052660119,0.048045688,0.047619064,0.418606993,0.190605211,0.259005746,,
p13_hook_right_post_005,0.188015173,0.30780444,0.122973111,0.156528038,0.058991986,0.100826952,0.053715999,0.04811188,0.047619083,0.425257179,0.194208573,0.263523155,,
p13_hook_right_post_006,0.191417781,0.326596764,0.133897885,0.193676637,0.062944968,0.109968442,0.053754999,0.048122188,0.047619073,0.44322507,0.247934794,0.306521877,,
p13_hook_right_post_007,0.178380956,0.319377616,0.146434878,0.191113,0.067218676,0.108607913,0.053592533,0.048060503,0.047619114,0.454910185,0.240109066,0.304549402,,
p13_hook_right_post_008,0.181543876,0.320309962,0.13009867,0.160426303,0.060156279,0.10937668,0.053586128,0.048166155,0.047619064,0.417860337,0.224951556,0.28282419,,
p13_hook_right_post_009,0.188706502,0.322998365,0.127007218,0.153535706,0.060590657,0.106010518,0.05287965,0.047908207,0.047619061,0.403699008,0.232388671,0.283781772,,
p13_hook_right_post_010,0.241887569,0.352648869,0.225812452,0.243345459,0.13817744,0.176671136,0.053593813,0.048660364,0.047619308,0.585944757,0.430764798,0.477318786,,
p13_hook_right_pre_001,0.197938986,0.298139364,0.125401118,0.201810187,0.077556664,0.163076825,0.05378466,0.048074125,0.047619364,0.470070866,0.277147901,0.33502479,,
p13_hook_right_pre_002,0.224372281,0.330192761,0.141125453,0.206954297,0.077509565,0.126994557,0.053606021,0.048090791,0.04761912,0.438453736,0.319625515,0.355273981,,
p13_hook_right_pre_003,0.198755873,0.301453977,0.121238007,0.180510897,0.070317123,0.106511121,0.055246211,0.048236364,0.047619076,0.430821605,0.227318772,0.288369622,,
p13_hook_right_pre_004,0.192619296,0.307438976,0.124128048,0.202733304,0.074830471,0.108946322,0.053730081,0.048292659,0.047619102,0.445697236,0.24485202,0.305105585,,
p13_hook_right_pre_005,0.189324849,0.308234445,0.128291843,0.175860954,0.06362229,0.114083968,0.053194049,0.048031144,0.047619079,0.424651202,0.237242629,0.293465201,,
p13_hook_right_pre_006,0.200083423,0.316016064,0.135154402,0.201225458,0.078120827,0.122318488,0.053954494,0.048432449,0.047619189,0.432131455,0.292474179,0.334371362,,
p13_hook_right_pre_007,0.174412532,0.315123042,0.124744254,0.163909614,0.063199428,0.106235314,0.053187393,0.048253819,0.04761909,0.420218219,0.213190267,0.275298652,,
p13_hook_right_pre_008,0.192584869,0.317944519,0.128744525,0.181756956,0.066404642,0.116593636,0.053107691,0.048306009,0.047619129,0.42716732,0.253489991,0.30559319,,
p13_hook_right_pre_009,0.189352583,0.314381044,0.117946991,0.171010447,0.061465065,0.108177142,0.052498499,0.048062978,0.047619085,0.422692406,0.219319146,0.280331124,,
p13_hook_right_pre_010,0.192446346,0.31828358,0.114932132,0.176548226,0.06028926,0.107347224,0.053862891,0.048200683,0.047619161,0.415684535,0.230531231,0.286077222,,
AVG,0.201266821,0.325685857,0.14768103,0.186082413,0.086442101,0.126082123,0.054484887,0.048338664,0.047619159,0.468910674,0.272389177,0.331345626,,
