uppercut_left|p15_Global|uppercut_left_003,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p15_uppercut_left_main_001,0.26607212080444576,0.1569725567200781,0.1826609241500659,0.15337867701020585,0.3128477560374415,0.0913023126729037,0.1588588054917106,0.12326766395889618,0.18592494463057746,0.3291471031890351,0.26064055087425775,0.14537088460094977,0.19085149673913185,0.3183203297766347,0.26791681543910795,0.18293573424245374,0.9341816347113158,0.3393861944106627,0.3245875412636449,0.3257686658047789,0.32182793544791954,0.048266243393793686,0.05025967216120421,0.047783590657381345,0.5695959144490566,0.7929426607376362,0.4203631256975088
p15_uppercut_left_main_002,0.2598475537579817,0.15194437830346283,0.19631855519275374,0.15610850834455908,0.311006227503748,0.11870362016929106,0.17638680684413852,0.15276228905227535,0.1974878482010141,0.374716043954406,0.2552574409907921,0.1718648504547881,0.19468029048621477,0.3092180740799903,0.2673248834455318,0.18426352644085778,0.954556072972814,0.3531697374521192,0.3410483353964632,0.3411638871540368,0.3452509585417785,0.048684280608064574,0.05138057357503293,0.04835399552609324,0.5443524907066661,0.8586196965575217,0.45348684604180745
p15_uppercut_left_main_003,0.2817595693644231,0.08103602213547845,0.158314282392706,0.09993105875014217,0.27959362905811125,0.16273381452553756,0.205952849355071,0.1568867955317449,0.18163072521660187,0.32886640349708307,0.24367393940877954,0.1677414171448737,0.15160999667256855,0.25667984157527635,0.20815530182895808,0.13843318777003638,0.9249510801257786,0.3178735259889177,0.3123117416955089,0.31813803260155027,0.32028240877332026,0.048097164236316145,0.0486598770490869,0.047643793832114575,0.519364923609573,0.7681424423675968,0.4078931180998557
p15_uppercut_left_main_004,0.26678512183789743,0.10188363039153381,0.18914371585713532,0.1244214198258908,0.3057176610508572,0.1699984645704417,0.21505212715285085,0.17511485718068714,0.17867426400286585,0.31037551980966216,0.24852977242768093,0.16770255659754518,0.1445995064163482,0.22533395459426173,0.16988635197189533,0.12599305345094866,0.9293025706444539,0.32647135024795454,0.3230829302263456,0.3581938780441175,0.3582924036925828,0.048089171296663555,0.04867226490359129,0.04767951134081844,0.5070458217204619,0.7910604981874649,0.41937000476414166
p15_uppercut_left_main_005,0.2933621521850965,0.12296830638000493,0.18992738528991518,0.12563078232992506,0.3014123586023668,0.14328050460709013,0.2094780598588716,0.16989935807037443,0.19574723594938465,0.36827742266940733,0.24191803159027506,0.18590701829131143,0.18270485221771854,0.26955423779434623,0.22503916107821328,0.16396483908436765,0.9436122083367277,0.339899377708161,0.3349643358436971,0.35260667816186875,0.35517873772705827,0.048249799890540714,0.05116342917378581,0.048309041057324406,0.519826423629101,0.8546284116422281,0.45146872634977625
p15_uppercut_left_main_006,0.2876107911674547,0.15972032197726763,0.19878713694274833,0.15990813473798504,0.32202019831728135,0.1220972187853953,0.22811338710951734,0.15264035825026293,0.19424728465348215,0.3455267287168512,0.21784582693470617,0.14597700663400334,0.19606464420221398,0.29964692560651035,0.2354000700827057,0.18802981727175389,0.9402350886919555,0.34022258061916233,0.3304072330850201,0.3490440900434681,0.34750596785134363,0.04827119380486928,0.0509923303715521,0.04784690036309202,0.5369647027823233,0.8552146533665667,0.45153077686482934
p15_uppercut_left_main_007,0.2622132695956062,0.09717033411305016,0.18771930422141989,0.1300397127218813,0.31345229823069287,0.16040283217436588,0.23955411473104893,0.16774543059795757,0.1891601735080094,0.29844931836958344,0.2411115223077876,0.18431684552383365,0.16260285543389774,0.22904224336503703,0.18762808499383313,0.1410852436055747,0.9372946401956763,0.33289459840022173,0.3251911870465497,0.35026907470499563,0.35518935866628326,0.048086756904853915,0.04892801928480432,0.047687792294290696,0.492587426471604,0.8183895401475066,0.43303866622089865
p15_uppercut_left_main_008,0.09623171702255559,0.028560666879606324,0.025155320121672143,0.021061817160861036,0.13751912705693364,0.004274959889837077,0.1002258511968189,0.005371632274133468,0.0072009891370278575,0.1442986301614458,0.07488697228682667,0.004283444928715044,0.013351543155693518,0.16081937561240495,0.08038794269965957,0.01795597920959497,0.7588493153200689,0.16024726587737523,0.16031808649103002,0.1869367838626398,0.18575480614764234,0.0479109266852447,0.0476920285921041,0.04761968079553505,0.5299465302622194,0.054229206626237994,0.05092444371088652
p15_uppercut_left_main_009,0.2702750843412495,0.055433074908301086,0.07583071640267333,0.05731578333554318,0.26612873939559406,0.147290421789931,0.10218573166241773,0.05343772690729611,0.1672920680121901,0.23861606315050582,0.2170768040957373,0.17076612461611734,0.13539092028006325,0.09659736769252322,0.12178990635501245,0.11214215194258206,0.9300118833932309,0.31905591266471783,0.31146323225484607,0.31211301395501756,0.3329892362033305,0.048031003651710924,0.047708741129913225,0.047623084864761855,0.3979640014675502,0.6199690443099699,0.3337960645873659
p15_uppercut_left_main_010,0.2672975369791775,0.14039080985279145,0.20680376986309462,0.16683344352372795,0.33200929839258625,0.16002974569100548,0.2362033475607515,0.18150279102012373,0.19801517756849257,0.35358938546062535,0.23303599553658821,0.16105464241070877,0.18645068355073616,0.26349517656378507,0.22167679324659853,0.16965497668250282,0.9469992775352678,0.3446310546279661,0.33881251699820286,0.3683714045787475,0.3705533581291561,0.048392756971582726,0.05280309437626986,0.04870694393957095,0.5225467385687834,0.878435865774828,0.4635714048571995
p15_uppercut_left_main_011,0.2644060568105181,0.1526410397011804,0.19659614252745422,0.14247283901995672,0.31577222046967907,0.14366804740801414,0.1824477318320044,0.17249819755145657,0.1938263122087072,0.31547313138671684,0.24183652021788568,0.18088091059248027,0.178885978776159,0.22447883594830867,0.21129306636036263,0.1921361637549905,0.939229973981195,0.3304999352658758,0.328166890349039,0.34039905124682285,0.338153915652089,0.04800494869569218,0.04877469467330092,0.04769733887829482,0.427968549629618,0.8725697761251894,0.4601335575017421
