hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p13_hook_right_main_001,0.261681676,0.375013213,0.192110928,0.288126584,0.174781479,0.175293865,0.054383597,0.047913332,0.047620232,0.471185394,0.607177233,0.566379681,0.587683428,
p13_hook_right_main_002,0.27518706,0.39220118,0.202386339,0.274244367,0.167027691,0.183770934,0.056049204,0.048115024,0.047620367,0.477394162,0.613113339,0.572397586,0.479778499,-0.050990877
p13_hook_right_main_003,0.264373309,0.370838295,0.186886889,0.261756636,0.149054292,0.173913016,0.054282929,0.047995275,0.047619883,0.455701863,0.564016949,0.531522424,0.530769376,
p13_hook_right_main_004,0.234094994,0.376893042,0.192643592,0.265850484,0.143154642,0.16058758,0.054267785,0.047963485,0.047619521,0.4623221,0.53382711,0.512375607,,
p13_hook_right_main_005,0.274443892,0.376821285,0.194980739,0.271601965,0.15559062,0.172798879,0.055127548,0.047975775,0.047619703,0.476764657,0.574239969,0.544997375,,
p13_hook_right_main_006,0.278048641,0.392304596,0.212587638,0.262517831,0.199428905,0.157461058,0.054671939,0.048228765,0.047619116,0.529548457,0.566438424,0.555371434,,
p13_hook_right_main_007,0.259207377,0.372728627,0.192178296,0.259770971,0.188524142,0.171870948,0.055594333,0.048083141,0.047619431,0.500284226,0.556539122,0.539662653,,
p13_hook_right_main_008,0.291369764,0.416556358,0.195087507,0.283605773,0.167898028,0.159236338,0.062844705,0.049454366,0.047619852,0.479156212,0.611940118,0.572104946,,
p13_hook_right_main_009,0.242718739,0.356034008,0.185196884,0.26789857,0.14113936,0.163765269,0.054771792,0.047899533,0.047620302,0.423496753,0.562032739,0.520471943,,
p13_hook_right_main_010,0.264333773,0.398451167,0.294419744,0.310128977,0.255567904,0.20214241,0.052892829,0.048537308,0.047654789,0.58313353,0.743676959,0.69551393,,
p13_hook_right_main_011,0.25411054,0.401559129,0.305553018,0.303195058,0.244067356,0.20492739,0.052656023,0.048686832,0.047636474,0.582510243,0.735605926,0.689677221,,
p13_hook_right_main_012,0.267741119,0.412349967,0.313436448,0.316668499,0.261078533,0.215792526,0.052447913,0.048345891,0.047665394,0.592582171,0.78775543,0.729203452,,
p13_hook_right_main_013,0.260036667,0.380588352,0.187912748,0.294451058,0.184004961,0.181339203,0.053928938,0.047936368,0.047621136,0.470508354,0.62810904,0.580828834,,
p13_hook_right_main_014,0.230898771,0.364669544,0.186968884,0.254946423,0.180042104,0.168445069,0.055294867,0.048231098,0.047619377,0.49065161,0.524615792,0.514426538,,
p13_hook_right_main_015,0.281824648,0.416106086,0.322535984,0.341338414,0.266841079,0.207740384,0.052875518,0.049431192,0.047866264,0.571843903,0.846681331,0.764230102,,
p13_hook_right_main_016,0.205641682,0.301911794,0.127323342,0.159510672,0.125269808,0.092041096,0.056454406,0.048343062,0.047619048,0.491367016,0.194284051,0.28340894,,
p13_hook_right_main_017,0.270442067,0.397077758,0.291910361,0.315840717,0.239070826,0.193497061,0.052525577,0.048333632,0.047635987,0.560948907,0.746962685,0.691158552,,
p13_hook_right_main_018,0.259169492,0.38982784,0.195313355,0.279799353,0.187159614,0.183958841,0.054229661,0.048004987,0.047619567,0.484054121,0.617776245,0.577659608,,
p13_hook_right_main_019,0.298189353,0.397874708,0.295643265,0.3292445,0.229899342,0.197992907,0.051966464,0.04829686,0.047635539,0.578394264,0.757307726,0.703633687,,
p13_hook_right_main_020,0.336415618,0.428480461,0.242248375,0.292507378,0.219918334,0.213273272,0.05595431,0.04805946,0.047620123,0.508092581,0.775662828,0.695391754,,
p13_hook_right_main_021,0.23254677,0.370712528,0.17419286,0.245284457,0.177516019,0.171355632,0.05423215,0.048025454,0.047619426,0.472304754,0.527636012,0.511036635,,
p13_hook_right_main_022,0.24071305,0.371760348,0.180811848,0.25524637,0.148667844,0.15871474,0.054318528,0.048075049,0.047619369,0.435096665,0.544086063,0.511389244,,
p13_hook_right_main_023,0.281549772,0.426358995,0.324929316,0.321425253,0.246603929,0.211023848,0.05266,0.049519834,0.047670437,0.597500616,0.795878745,0.736365306,,
p13_hook_right_main_024,0.233730186,0.379390868,0.181179442,0.283550235,0.140143854,0.181138365,0.052708508,0.047751735,0.047620019,0.437452868,0.584862601,0.540639681,,
p13_hook_right_main_025,0.24676186,0.384454618,0.199364463,0.253679527,0.189749922,0.18648647,0.054044307,0.048197756,0.047620596,0.456298187,0.617606,0.569213656,,
p13_hook_right_main_026,0.322966451,0.412828326,0.302027739,0.314887204,0.255787886,0.221102175,0.052768767,0.049299473,0.047688688,0.601722724,0.7958737,0.737628407,,
p13_hook_right_main_027,0.238569699,0.372319713,0.185718044,0.250590954,0.18088306,0.152443674,0.054268636,0.048114942,0.047619595,0.482676098,0.523794416,0.511458921,,
p13_hook_right_main_028,0.290451843,0.396784053,0.202909522,0.271331549,0.200280166,0.187918934,0.054993083,0.04794698,0.047622433,0.469702105,0.670038035,0.609937256,,
p13_hook_right_main_029,0.235578223,0.370462445,0.188783028,0.253778134,0.142051994,0.165530938,0.054720324,0.048294624,0.047619555,0.443823867,0.53967209,0.510917623,,
p13_hook_right_main_030,0.26906034,0.37332719,0.197214959,0.255618988,0.160494822,0.182968994,0.054502491,0.0479524,0.047619498,0.458104015,0.591526637,0.551499851,,
p13_hook_right_post_001,0.161749008,0.251969725,0.110033193,0.109703069,0.076654097,0.03582323,0.056627727,0.048154617,0.047619048,0.459252775,0.011713647,0.145975385,,
p13_hook_right_post_002,0.227812187,0.362671036,0.170838146,0.214732948,0.113915613,0.124895578,0.053540825,0.047766991,0.047619109,0.402214542,0.448004819,0.434267736,,
p13_hook_right_post_003,0.251497077,0.374682955,0.177579837,0.236159297,0.134496718,0.14473661,0.053746165,0.047745949,0.047619313,0.40990118,0.527852275,0.492466947,,
p13_hook_right_post_004,0.236697405,0.369624995,0.17485352,0.242329244,0.116948385,0.127396049,0.053557963,0.04782041,0.047619351,0.403553316,0.493593786,0.466581645,,
p13_hook_right_post_005,0.232570483,0.362600942,0.182274094,0.24335774,0.132949125,0.129988743,0.05371647,0.047934822,0.047619618,0.420554582,0.496756522,0.47389594,,
p13_hook_right_post_006,0.25327309,0.382633687,0.192698403,0.276494558,0.157204736,0.143885772,0.053751124,0.047881286,0.047619632,0.460167746,0.561130699,0.530841813,,
p13_hook_right_post_007,0.234409221,0.368073944,0.202007383,0.275195864,0.154123804,0.147918974,0.05282593,0.047850742,0.047619772,0.47064724,0.542572505,0.520994925,,
p13_hook_right_post_008,0.239685724,0.378251561,0.193747089,0.249205385,0.15097266,0.153167422,0.054103796,0.04803948,0.04761938,0.446457062,0.540392473,0.51221185,,
p13_hook_right_post_009,0.244303678,0.382361606,0.1823576,0.242362766,0.123293239,0.138763594,0.053455266,0.047767822,0.04761952,0.390430485,0.542729082,0.497039503,,
p13_hook_right_post_010,0.307692903,0.393141116,0.297747125,0.327544902,0.24403287,0.203049194,0.052352833,0.048825151,0.047675271,0.568425206,0.789973841,0.723509251,,
p13_hook_right_pre_001,0.244866169,0.353490527,0.177669621,0.282873297,0.19620879,0.205397118,0.053019047,0.04778782,0.047620678,0.463987237,0.620221944,0.573351532,,
p13_hook_right_pre_002,0.278773103,0.385539067,0.196043253,0.282043439,0.161124234,0.183797728,0.053776786,0.047880095,0.047620337,0.441970452,0.639789134,0.580443529,,
p13_hook_right_pre_003,0.246341861,0.354032966,0.176475965,0.267278495,0.148261569,0.166848017,0.05447746,0.047938259,0.047619567,0.43816418,0.548612029,0.515477674,,
p13_hook_right_pre_004,0.244794591,0.35941963,0.185085006,0.285282202,0.144601374,0.165304338,0.053863416,0.047958042,0.047619943,0.445522244,0.563772524,0.52829744,,
p13_hook_right_pre_005,0.248716273,0.369795789,0.189661834,0.260978341,0.14673641,0.174345635,0.053822044,0.047836071,0.04761962,0.435870755,0.573313599,0.532080746,,
p13_hook_right_pre_006,0.252990625,0.362995779,0.192927829,0.270227525,0.146169856,0.178192989,0.053592386,0.048085241,0.047620857,0.425935697,0.598321295,0.546605616,,
p13_hook_right_pre_007,0.216426328,0.366995004,0.186825784,0.247017698,0.139360721,0.162556562,0.053625951,0.047958855,0.047619665,0.422585338,0.531584839,0.498884989,,
p13_hook_right_pre_008,0.248544852,0.369372172,0.181820579,0.258431257,0.143813904,0.175081409,0.052995528,0.048047197,0.047620301,0.42822276,0.571078237,0.528221594,,
p13_hook_right_pre_009,0.241283007,0.366597216,0.179188211,0.258494802,0.136280153,0.159687605,0.052944942,0.047827821,0.047619475,0.430040152,0.53551636,0.503873498,,
p13_hook_right_pre_010,0.241040979,0.36669103,0.165964954,0.258148795,0.132580702,0.160205311,0.053636643,0.047990351,0.047620285,0.414036669,0.537494494,0.500457147,,
AVG,0.255106519,0.377152545,0.2074051,0.26852517,0.172428549,0.169591474,0.054117389,0.048162213,0.047630849,0.476451241,0.588263228,0.554719632,,
