hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p12_hook_left_main_001,0.357967049,0.402021629,0.349190706,0.268637423,0.328927502,0.242521021,0.053064875,0.050139346,0.047622557,0.644642363,0.857805879,0.793856824,0.777123234,0.021065358
p12_hook_left_main_002,0.351991382,0.421033811,0.343182207,0.264681002,0.303202919,0.22330646,0.052003872,0.048363405,0.047648447,0.599989176,0.857995101,0.780593323,0.826578858,
p12_hook_left_main_003,0.365912235,0.460826758,0.318628042,0.283410652,0.324408743,0.296524033,0.053099674,0.051143521,0.0476287,0.658329795,0.911895767,0.835825976,0.805513501,
p12_hook_left_main_004,0.361280088,0.421845738,0.33747477,0.260883677,0.328878002,0.253652495,0.053063964,0.048968238,0.047694556,0.640830352,0.868170063,0.799968149,,
p12_hook_left_main_005,0.348060645,0.448337283,0.366853158,0.278132852,0.301947339,0.212343239,0.051881332,0.048105413,0.047652866,0.626401522,0.869812725,0.796789364,,
p12_hook_left_main_006,0.356008895,0.434848212,0.342562428,0.284193818,0.293536858,0.228090801,0.052748212,0.048673375,0.047623695,0.622184509,0.858387887,0.787526874,,
p12_hook_left_main_007,0.350484985,0.447348217,0.35522671,0.306863808,0.291567962,0.241881906,0.052262833,0.050785265,0.048232807,0.63817866,0.892845534,0.816445472,,
p12_hook_left_main_008,0.362341946,0.455694442,0.360535822,0.275972219,0.286577646,0.203196262,0.052200762,0.048098292,0.04764875,0.599788707,0.876239172,0.793304033,,
p12_hook_left_main_009,0.365317626,0.441087773,0.360238998,0.291546008,0.302699391,0.232770857,0.052101705,0.049064024,0.047673762,0.624349752,0.905395399,0.821081705,,
p12_hook_left_main_010,0.371758074,0.427511857,0.347044049,0.321175721,0.321871779,0.289752423,0.054168001,0.056143089,0.047699792,0.669616672,0.936136588,0.856180613,,
p12_hook_left_main_011,0.352920039,0.450265505,0.325653398,0.287126319,0.298086072,0.225584435,0.052787496,0.048497204,0.047630004,0.603920565,0.873777296,0.792820277,,
p12_hook_left_main_012,0.356138277,0.458190005,0.35857839,0.268953079,0.301008596,0.285129153,0.052861895,0.050412808,0.047623099,0.657087397,0.8984594,0.826047799,,
p12_hook_left_main_013,0.357254635,0.45611938,0.36452004,0.287467561,0.28201274,0.261811317,0.0524086,0.049948911,0.047670162,0.61297696,0.925855215,0.831991738,,
p12_hook_left_main_014,0.154495961,0.216909581,0.15288754,0.113468224,0.139374222,0.104768816,0.053227948,0.048404847,0.047619064,0.622862066,0.006603598,0.191481138,,
p12_hook_left_main_015,0.356125967,0.415210155,0.327746191,0.285944227,0.288387899,0.206734589,0.053528372,0.049477578,0.04762064,0.633818901,0.796763972,0.747880451,,
p12_hook_left_main_016,0.346798556,0.432551017,0.348191625,0.246018785,0.267971303,0.285688856,0.050819539,0.050069673,0.047674749,0.574986631,0.898744193,0.801616924,,
p12_hook_left_main_017,0.353760029,0.431574461,0.344820366,0.22945489,0.268564626,0.285940894,0.050954281,0.05150309,0.047733136,0.559763402,0.897090955,0.795892689,,
p12_hook_left_main_018,0.345106722,0.424891919,0.349389692,0.21537629,0.258703704,0.264509934,0.050643208,0.050193189,0.047667961,0.534221096,0.876346615,0.773708959,,
p12_hook_left_main_019,0.338491415,0.411425248,0.360572241,0.288171781,0.280145585,0.210088274,0.053167906,0.049542158,0.047621659,0.625406063,0.823102635,0.763793663,,
p12_hook_left_main_020,0.339665902,0.397715072,0.346037528,0.301943316,0.325604913,0.267371999,0.052803305,0.049659172,0.047693529,0.656658962,0.888213149,0.818746893,,
p12_hook_left_main_021,0.354334265,0.404384228,0.350906522,0.232216857,0.271389997,0.279283518,0.050908864,0.049828136,0.047698104,0.555547835,0.894991027,0.793158069,,
p12_hook_left_main_022,0.365457601,0.439710732,0.354293141,0.233587238,0.272135339,0.284970267,0.050855815,0.050799335,0.047684879,0.575962555,0.907203356,0.807831116,,
p12_hook_left_main_023,0.374541971,0.421506803,0.345947598,0.243394002,0.27387213,0.283006997,0.051165138,0.051573089,0.047747978,0.58584561,0.892692671,0.800638553,,
