straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p17_straight_main_001,0.2512699107990207,0.4380086566325433,0.2639889927188297,0.2725656421006589,0.2430212973044236,0.17736764251893353,0.04775299925475805,0.04767056364883799,0.04765287378072023,0.44358945158934293,0.8057977202697929,0.6971352396656578
p17_straight_main_002,0.2683212710576254,0.44680909916417433,0.2680724068931961,0.26244273670711415,0.2199862331393791,0.20642384109682296,0.04773218895379498,0.04768591485747446,0.04763691817836644,0.455932182529278,0.8076820311578479,0.7021570765692768
p17_straight_main_003,0.27578224717286215,0.4423873293449988,0.29689351991429824,0.28464988823984994,0.23561387155407978,0.1988798686370482,0.047867359457491876,0.04768288363750357,0.04763397034358685,0.5071583576131039,0.8157047462138514,0.723140829633627
p17_straight_main_004,0.26542727417607076,0.4370385680502091,0.2958185018953225,0.2801767400531373,0.2279486127646373,0.19114352521074224,0.047698073689593855,0.04766428299181339,0.04762178776447234,0.4897367393722404,0.8108808391726869,0.7145376092325529
p17_straight_main_005,0.28079176463176114,0.4320406542856169,0.2909690357815996,0.27401055598152596,0.23738881814363463,0.20591939418409694,0.04776006687432059,0.04767669881458698,0.04763274321110667,0.4990131815070913,0.8135669557813227,0.7192008234990532
p17_straight_main_006,0.2682973106287617,0.4605952055686113,0.2891135894225489,0.27699194618039835,0.27072140184244703,0.17206803151116326,0.047791875941721504,0.04770417483051284,0.04767746917911474,0.4940258689651012,0.8260544438904572,0.7264458714128503
p17_straight_main_007,0.2816031595218661,0.43718190560555703,0.2667552789147453,0.2888023400225822,0.2377659311161131,0.17629676853556459,0.047683764862453674,0.047677163990721735,0.04762145059875049,0.48902082327165325,0.7829088108618587,0.6947424145847971
p17_straight_main_008,0.2757598892708829,0.4493328230887572,0.2630877255207997,0.2668822062147179,0.2158507674921343,0.18883090139726186,0.047687729674684085,0.04768745749877199,0.04762518000104004,0.44773864020064835,0.7986936538285241,0.6934071497401613
p17_straight_main_009,0.25728189601620827,0.4491740958098173,0.26335993790901746,0.27415855054234767,0.23053711852999986,0.17777207838479217,0.04770193193949817,0.04770687948075001,0.04762198166974018,0.46911250094495643,0.7834744975347356,0.6891658985578017
p17_straight_main_010,0.28058467892309097,0.4392613846297354,0.28567072084895323,0.263767661920449,0.25547494522737696,0.21526881382288687,0.04777652490480465,0.047677707703497066,0.04765130431085212,0.4917041479140857,0.8350255455717985,0.7320291262744846
p17_straight_main_011,0.2792660369747167,0.4330708777663782,0.28292641701722127,0.2581661308459263,0.23795380338604924,0.21146045946865838,0.047722880369831966,0.047687394756715795,0.04763727650412421,0.47571177328617537,0.8200495322929695,0.7167482045909311
p17_straight_main_012,0.26623860000681693,0.4415109236513768,0.2879938240784483,0.2558550983046496,0.2388421720297793,0.19411285185002164,0.047700749013691514,0.047680547942257456,0.04763017801570721,0.4545173670226633,0.8240536271081075,0.7131927490824742
p17_straight_main_013,0.2554640473617103,0.43699327919184067,0.26077558618615393,0.2702858994359632,0.20253392444200208,0.18578417735459962,0.047718933119542506,0.04768538624137327,0.04762490101706326,0.4318172495432582,0.7886590095782873,0.6816064815677785
p17_straight_main_014,0.27156147409038933,0.47235892840793225,0.2966468233550784,0.2731234742923899,0.2639847335784671,0.1912717523140497,0.04771083037454868,0.04766469341303179,0.04769499621292176,0.4922189321280402,0.8518423468426103,0.7439553224282393
p17_straight_main_015,0.2644053289658852,0.43801591257094613,0.29176606986021014,0.25564397585763915,0.23533049259342062,0.2187764161893791,0.04774502908990453,0.047670819954617236,0.04763401622964706,0.4742215016595364,0.8260876243465421,0.7205277875404403
p17_straight_main_016,0.2673573893650706,0.4288689347504581,0.27903890401830367,0.2516881759492134,0.22707015891468618,0.20657250174955194,0.047678095995297674,0.047669109753582385,0.04762111076004989,0.4640078995772975,0.7979257965138037,0.6977504274328518
p17_straight_main_017,0.2760278660469907,0.43815538472561,0.28782200249839923,0.26464976027830894,0.24705399447167703,0.1938976157285918,0.0476753390184746,0.04766205964875893,0.04767192027876961,0.4706775375197756,0.8280831507754475,0.7208614667987459
p17_straight_main_018,0.2762730931858896,0.4350945884072212,0.28988759060731667,0.2614550169539897,0.2449315490786217,0.19472774178163837,0.047712925171432184,0.047671640875287115,0.04765725229376744,0.4724465301810663,0.8231790055786272,0.7179592629593589
p17_straight_main_019,0.271181749280519,0.4371065603229555,0.2910539896313296,0.26000013600758004,0.24111750109469762,0.1991687694066439,0.04769414173750743,0.0476698886363718,0.04763283133325555,0.4711348220898143,0.8230395492455161,0.7174681310988056
p17_straight_main_020,0.271300140474364,0.442069019307457,0.29324940505013136,0.26776004376916385,0.2351943758110801,0.19096275321619374,0.04770926594416271,0.04767350851558156,0.04762131035410358,0.47548560076672997,0.8163410862034292,0.7140844405724194
p17_straight_main_021,0.27493906893989367,0.4472991021519417,0.26872469155578504,0.27686108616530586,0.23942504206183476,0.17991961047773075,0.04771337176464157,0.047679534467569465,0.04762259373441361,0.45893069934244035,0.8151368938183261,0.7082750354755603
p17_straight_main_022,0.2796941606971394,0.4879274608590771,0.30494308392055053,0.2847243889476623,0.2647406856648298,0.17450715638681596,0.04771608395080525,0.047685238057120743,0.04767960513439959,0.5281917881216367,0.8326208417113262,0.7412921256344193
p17_straight_main_023,0.2572968602517891,0.44835741041061156,0.27028221529335067,0.30373180469257266,0.2311385738119221,0.16452022004199773,0.04772152575255257,0.047676600684243765,0.0476284936176351,0.47046608255432004,0.8040478131483443,0.7039732939701369
p17_straight_main_024,0.2521792373840851,0.4811543037815905,0.27936177299288883,0.26581620135415596,0.22266280198311045,0.2044194212376774,0.04857834932174324,0.04817017744724415,0.04776850467604577,0.4995282349335791,0.7881775190573337,0.7015827338202073
p17_straight_main_025,0.2569575270619632,0.47095383490636966,0.28614929314721316,0.2667405285746663,0.2657210964640694,0.18229396181526564,0.047741194207642126,0.047684960214677725,0.04784782437545217,0.4875978219216585,0.825786686155302,0.724330026885209
p17_straight_main_026,0.25441199709908957,0.44077211216766515,0.2864982807404502,0.2830091895565391,0.21377853887159773,0.1730024605107292,0.04769515422120135,0.04766330402400346,0.04762503046086602,0.45735066477987807,0.8012752046259706,0.6980978426721427
p17_straight_main_027,0.2545273397716913,0.44026110060223045,0.26627866654286814,0.28633123888368733,0.21608132382122083,0.15022898424056877,0.047687337563049687,0.04767563853135693,0.04762217538980407,0.4432731639372481,0.7756343813779024,0.6759260161457061
p17_straight_main_028,0.2554724953366928,0.43337522000743717,0.25745813461071987,0.269687908058478,0.22151634556163352,0.1926345297664615,0.04772845285663106,0.04768677887827428,0.04762416922144832,0.4731539649268818,0.7692482693242927,0.6804199780050695
p17_straight_main_029,0.2697616101928483,0.4722534108288857,0.2851084644818985,0.2700087038074891,0.24888020406072378,0.20398974328664946,0.047695318317519775,0.04768054879331879,0.047884100865044965,0.4909992593136188,0.8351438067669008,0.7319004425309161
p17_straight_main_030,0.28403790622145064,0.4339360058893574,0.2863523242387559,0.2535163303573401,0.2648673119796054,0.2041552498348564,0.0477196547844934,0.04767178162088698,0.04772854352522119,0.48278685509264,0.8320127228092353,0.7272449624942566
p17_straight_post_001,0.28939531618200576,0.43144865155791157,0.26863281894138036,0.2610859865723688,0.2324702318719794,0.16108419607077282,0.04776872271177283,0.0476759372223541,0.04771190657988179,0.4732348942118859,0.768432462812976,0.6798731922326489
p17_straight_post_002,0.28245574542849516,0.42928560231864743,0.27922557082398214,0.27643939250865224,0.24007149125012556,0.17955513586593996,0.04773166234841459,0.047671247790923375,0.047638707047809925,0.4620856987530423,0.8161189152264369,0.7099089502844185
p17_straight_post_003,0.2873798976452444,0.41198397802074965,0.2379309186152822,0.27172270437544344,0.21121960124486888,0.18698087059284557,0.04770507810847909,0.04766905636353963,0.04761978542104372,0.44943637492885163,0.7461299501380284,0.6571218775752754
p17_straight_post_004,0.2626063645272122,0.44504754636937627,0.2415408999396446,0.2943283927923702,0.23377264322606978,0.1644424190992998,0.047731199302430825,0.04768113723150061,0.04767434253520115,0.45615081429656856,0.7833201404870632,0.6851693426299148
p17_straight_post_005,0.284055576209794,0.4296903861378927,0.3101277188582371,0.2965302704389781,0.26990032601398134,0.17443277729965045,0.047808989224457935,0.04766969494856247,0.047770857433247646,0.5089405952396451,0.8442925558306462,0.7436869676533457
p17_straight_post_006,0.27507460633879016,0.43466781809003285,0.2593835625719958,0.2936295562233239,0.2345289827663068,0.17400908268880982,0.04774808985158856,0.04768511894524165,0.04770964253595381,0.48483310282430514,0.7837709601098136,0.694089602924161
p17_straight_post_007,0.31470948203686816,0.4429758501555182,0.2634753059491457,0.28395797101489173,0.21367876249544832,0.18579607811793858,0.04774201120048743,0.04769295840618392,0.047634324953714356,0.5046416990177185,0.7743807140793708,0.693459009560875
p17_straight_post_008,0.341038073777945,0.4410648997557547,0.2917046652193493,0.2770790160127906,0.24287329061231483,0.17997931430527303,0.04779375921009291,0.04770824535347638,0.04764925993982253,0.49682102006762374,0.833161282083968,0.7322592034790647
p17_straight_post_009,0.3477217834019776,0.4927799752329274,0.2881328661293464,0.2785002909255464,0.24969609232967255,0.17863502411455098,0.0479882371640109,0.048131873765034174,0.04802074845863535,0.5147116768807913,0.8468610853271692,0.7472162627932558
p17_straight_post_010,0.3371538954234641,0.48317805466719543,0.2947278096536381,0.28325651068901286,0.25078945184052115,0.17520476916819214,0.04779011066438569,0.04779690884617055,0.04805655380097106,0.5088076859479588,0.8515769469631691,0.748746168658606
p17_straight_pre_001,0.26664229866879235,0.47856028160622294,0.26978435792333383,0.2518900961515059,0.3097180285904382,0.16975495593046935,0.04772236132569402,0.047933074736968895,0.047837032273181604,0.5124892412777816,0.8111615175070623,0.721559834638278
p17_straight_pre_002,0.29049549695582133,0.42060338068296765,0.27918968610970085,0.23485174630374436,0.19908773649801198,0.1519236139337831,0.04817399102054437,0.04780887070712888,0.04764641775576101,0.41689515861525833,0.7530169593043623,0.6521804190976311
p17_straight_pre_003,0.2672519732129498,0.4271304321612678,0.2837348498573287,0.2500411191061837,0.22579050744067888,0.1454247951063027,0.048544524879226586,0.04792438409236058,0.04766693508170777,0.4345620395693877,0.7683515735976869,0.668214713389197
p17_straight_pre_004,0.28560774484238205,0.4770868206753713,0.2894795859729124,0.27558597510383653,0.2806152054795635,0.14546847404167887,0.04800197793975024,0.047694373968243935,0.04772972400345005,0.48152236841264723,0.8366842226798257,0.7301356663996721
p17_straight_pre_005,0.3048282516095175,0.4347521992388607,0.273473603664805,0.23647211540730417,0.19776681609739824,0.16158839843397968,0.04777298511077734,0.04766146058878402,0.04764900174901892,0.40561866439489974,0.783839493018891,0.6703732444316935
