uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p07_uppercut_right_main_001,0.111835553,0.226633008,0.060774999,0.083915214,0.085890863,0.063766779,0.048994708,0.047887927,0.047619468,0.387754152,0.013415187,0.125716877,0.350040139,-0.088805972
p07_uppercut_right_main_002,0.157811945,0.227007384,0.079803024,0.109500671,0.118766836,0.055458799,0.048501512,0.047789887,0.047624725,0.46666418,0.027579281,0.159304751,0.525341372,
p07_uppercut_right_main_003,0.165307326,0.26260873,0.05397006,0.077778756,0.086355148,0.08936306,0.049016664,0.048126041,0.047619504,0.437392109,0.021977214,0.146601683,0.614147344,
p07_uppercut_right_main_004,0.111851635,0.226630273,0.060774604,0.083929615,0.085887437,0.063770635,0.048992043,0.047887165,0.047619467,0.387763631,0.01343067,0.125730558,,
p07_uppercut_right_main_005,0.326280371,0.445541161,0.237490728,0.289133022,0.272933351,0.197682635,0.048890138,0.048878558,0.047631007,0.605194202,0.721714274,0.686758253,,
p07_uppercut_right_main_006,0.142364934,0.240654155,0.077048544,0.089888479,0.119651872,0.055627019,0.059254112,0.048493039,0.047619668,0.412764359,0.050834002,0.159413109,,
p07_uppercut_right_main_007,0.157808935,0.227012515,0.079803373,0.109537081,0.118752634,0.055463475,0.048496984,0.047788306,0.047624725,0.46665745,0.027624635,0.15933448,,
p07_uppercut_right_main_008,0.310405078,0.403241433,0.247904663,0.278911437,0.217130975,0.147858344,0.04820751,0.047876088,0.04762208,0.519571766,0.681118668,0.632654597,,
p07_uppercut_right_main_009,0.124107043,0.227284082,0.071366688,0.080243492,0.121096732,0.064986813,0.048791496,0.047993306,0.047619392,0.43460204,0.016232508,0.141743367,,
p07_uppercut_right_main_010,0.331144897,0.429016505,0.255105069,0.321660047,0.177662668,0.146544203,0.048557023,0.048367753,0.047648334,0.568438561,0.664234002,0.63549537,,
p07_uppercut_right_main_011,0.165312149,0.262633382,0.05397215,0.077804107,0.086341288,0.089367473,0.049013256,0.048124859,0.047619504,0.437404817,0.022006117,0.146625727,,
p07_uppercut_right_main_012,0.288193893,0.395640219,0.205066234,0.282336279,0.173713028,0.156239712,0.048562072,0.047849306,0.047624974,0.458562113,0.651952999,0.593935734,,
p07_uppercut_right_main_013,0.124147167,0.227287716,0.071368411,0.080204141,0.121141744,0.064588753,0.048774972,0.047984926,0.047619393,0.434592751,0.015916313,0.141519245,,
p07_uppercut_right_main_014,0.330939029,0.428990239,0.255107845,0.321722998,0.177605094,0.146354939,0.048535938,0.048361067,0.04764832,0.568439642,0.663907037,0.635266818,,
p07_uppercut_right_main_015,0.141868149,0.23964508,0.076974096,0.089644392,0.119612217,0.055580118,0.057960135,0.048431524,0.047619668,0.412564769,0.050681058,0.159246172,,
p07_uppercut_right_main_016,0.326178847,0.445565439,0.237588175,0.289326362,0.273530281,0.198103892,0.048831616,0.048873965,0.047631043,0.605655941,0.72256204,0.687490211,,
p07_uppercut_right_main_017,0.11185067,0.22662073,0.060767751,0.083887918,0.085894436,0.063749122,0.048973823,0.047880996,0.047619467,0.387753027,0.013395188,0.125702539,,
p07_uppercut_right_main_018,0.165295326,0.262615393,0.053960234,0.077752419,0.086355742,0.089350934,0.048989336,0.048121456,0.047619503,0.437403098,0.021951723,0.146587136,,
p07_uppercut_right_main_019,0.288048515,0.395732901,0.205234209,0.282431954,0.173754313,0.156094042,0.04855335,0.047846276,0.047624975,0.458561395,0.652055276,0.594007112,,
p07_uppercut_right_main_020,0.157803859,0.226996418,0.079799366,0.109469703,0.118756612,0.05545546,0.048490627,0.047785375,0.047624724,0.466657662,0.027538765,0.159274434,,
