uppercut_left|p18_Global|uppercut_left_001,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p18_uppercut_left_main_001,0.11095462673760426,0.0011029729106975838,0.08820637499960374,0.005493720848491653,0.1797932771651424,0.0013818166152598284,0.16704641817346266,0.001354178067518901,0.0009551786361335467,0.17213547215146224,0.06578920672368531,0.0013100804656018682,0.0006151791183247326,0.047887386209199294,0.11936681425190106,0.00027817063690087427,0.7610413392818687,0.16156047517659639,0.16175363074208227,0.1808976306989451,0.18023071018618964,0.05129287707310194,0.04794257106467015,0.04761905005427819,0.6321103108431476,0.006867828488798607,0.027243439271538397
p18_uppercut_left_main_002,0.2906985377444995,0.13786750725677435,0.20635551209935196,0.12999827180618506,0.34476402746166623,0.15774413648989213,0.29553134295544636,0.12986854636316558,0.18968083679951372,0.2658717052212813,0.24569673613746984,0.19022360608327485,0.193602759214338,0.25904404052528934,0.3110206362638132,0.19852534102465302,0.9369993264495455,0.33525051234839676,0.32960974999240716,0.3510727776674404,0.35196754157481075,0.05040879590898299,0.047812018488748706,0.04762657060364779,0.5697319539962363,0.8672634574111162,0.457445014007382
p18_uppercut_left_main_003,0.2867327124651375,0.0015952572477692505,0.11723513955863811,0.08589540933060288,0.3282363837659794,0.13942775520500944,0.23742454474513455,0.07173468422077652,0.1877853957665529,0.3551995996580827,0.2723783279304826,0.19444485186604818,0.19140070364904063,0.2503299303214536,0.3346137790290364,0.19642645321384705,0.9634010641284693,0.3617391783356247,0.35825297843091075,0.3745000596751398,0.362568306858999,0.05093040947268461,0.04784542381992972,0.047634376113052636,0.6401922088813343,0.7707226971590825,0.40917853663606757
p18_uppercut_left_main_004,0.29120186346311694,0.0021935859351303244,0.10474471649770423,0.04844230294599981,0.3490736479513766,0.13440450025542278,0.1919622235409507,0.02778644189306124,0.18176742803977505,0.32407158458976043,0.26643850860223706,0.19374509233708795,0.18763216995731435,0.23165316877375983,0.30571366436362496,0.19009732051338138,0.9551471947354949,0.3563633402865555,0.35248398994813845,0.31917320883155675,0.31658885171867834,0.05168568091276669,0.047951019141089846,0.047637357851507786,0.6029582156651976,0.7199097238308843,0.383773540841196
p18_uppercut_left_main_005,0.26171785268278347,0.002848170167530934,0.12255585228678009,0.1300190939998856,0.3547482754874321,0.15503876136909361,0.26721736723488,0.1210697692939758,0.18942185918699248,0.2941750821670275,0.2552905476380827,0.19531736190163157,0.19586113030872548,0.23939958484581111,0.31649427679550096,0.19210176408566113,0.9490998397278675,0.34855356219209116,0.34568391133204324,0.36614534628794093,0.3603941287609476,0.05058271916447349,0.04856448096335846,0.04772196074804916,0.563118966009001,0.8187226443290451,0.4332223025385471
p18_uppercut_left_main_006,0.2738246854845194,0.13033177824338008,0.10841933332935001,0.04804472973117489,0.34604636728418425,0.14788715482303413,0.2334312956300791,0.05671810845600424,0.18531392112144146,0.24011127889642592,0.24222071043258184,0.17877980717195838,0.19082709019376787,0.2552255090179134,0.2884285839747043,0.19040001461402345,0.9448465927951911,0.3448201290031362,0.34237965740246673,0.36200317862552567,0.35581009339933517,0.0504007633997848,0.047964532430505295,0.04762947374689222,0.548550619045337,0.7785728862392712,0.4131011799930817
p18_uppercut_left_main_007,0.10523224865992302,0.0007355837436928223,0.07913225222687306,0.006056506429461574,0.18085845228506486,0.0032208493161396054,0.16333513558238696,0.001619710888309681,0.0015748234722901555,0.1792899725533857,0.05659157575404479,0.0037953395942947736,0.001328056898409171,0.0724427262879326,0.12997252479321503,0.00048388168843746646,0.7615874523545277,0.164718970447175,0.1627914283808921,0.18210962831755523,0.18130729949219837,0.052354137235413954,0.048100309901645766,0.047619055245876736,0.6377974145492368,0.009516591354212543,0.02856782330004464
p18_uppercut_left_main_008,0.2750862253133092,0.1357901021019628,0.19211729202409894,0.11968271770860923,0.35015566097409623,0.16013106378168787,0.2475634982569654,0.08432400904272805,0.18484659422188082,0.3252136472090486,0.24615424074834708,0.193325560875453,0.18816190595209528,0.24271630341653982,0.3155545327870391,0.19136493258862092,0.9463978962751988,0.3462591226323436,0.3436359101195488,0.3628534400854207,0.35325473105024274,0.050526982216515845,0.0487954175928431,0.047696483643765136,0.5888653410414123,0.8412693103885402,0.4444828970161527
p18_uppercut_left_main_009,0.2855041682120748,0.11848263836085386,0.16530560769652317,0.09432124485878755,0.35173772537335973,0.1622525854924038,0.2769936208679898,0.11561075971720755,0.18590564664815626,0.2584626024417099,0.23799865720496882,0.18285176601649616,0.19116509478584906,0.2883323532598475,0.3085996547462906,0.1894864161366013,0.941174297653929,0.3402863201738945,0.3365576968109888,0.36183315900855295,0.35814415673358463,0.05088852726479011,0.047946851772203015,0.04762810609925674,0.5872340809540504,0.8281886752871386,0.43790839069319765
p18_uppercut_left_main_010,0.28886655523045573,0.14495565608367753,0.22463030278759769,0.12452590906841558,0.36388130298837795,0.1589388440926642,0.2768480740006935,0.10208803087117972,0.19676785449126014,0.3566061051279402,0.2689142951331394,0.1909617904286095,0.1969737305957748,0.2559574883959176,0.34326601052622835,0.19828553635574644,0.9631453310407515,0.36342037020415346,0.35917877820235933,0.353059678466274,0.3538894491728591,0.052084591372514005,0.04811165705686013,0.04779291097181749,0.6517601549782942,0.8714232362328668,0.4596080736023421
