hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p06_hook_left_main_001,0.340158059,0.485533313,0.294197177,0.294615627,0.343429781,0.166392379,0.073408672,0.074904556,0.049127991,0.573992077,0.828554397,0.752185701,0.667132145,-0.090518194
p06_hook_left_main_002,0.357742517,0.436450564,0.26655685,0.26351286,0.303481498,0.166502809,0.064960706,0.062966413,0.047665726,0.582690969,0.731761272,0.687040181,0.636367555,
p06_hook_left_main_003,0.342499168,0.424141917,0.259487164,0.280665795,0.296721764,0.142140103,0.065591616,0.060759598,0.047660396,0.577686231,0.704621357,0.666540819,0.726885749,
p06_hook_left_main_004,0.333987185,0.442599947,0.268034709,0.286769219,0.302658693,0.167733128,0.063813701,0.063477479,0.047704252,0.565862621,0.764401074,0.704839538,,
p06_hook_left_main_005,0.271255921,0.457624816,0.274309931,0.278024008,0.261153961,0.164112205,0.065255864,0.064051119,0.047791026,0.535991102,0.723233764,0.667060965,,
p06_hook_left_main_006,0.307668414,0.41123043,0.276108144,0.297503446,0.301812906,0.182270692,0.064211284,0.061491507,0.047677574,0.598103368,0.737128015,0.695420621,,
p06_hook_left_main_007,0.299422707,0.410032258,0.256980017,0.263173827,0.281850271,0.171014357,0.060585621,0.057999016,0.04763304,0.605187557,0.649521242,0.636221137,,
p06_hook_left_main_008,0.332126626,0.425580635,0.283545351,0.271237122,0.300443839,0.142607843,0.065001256,0.063543956,0.047681798,0.561573287,0.730099354,0.679541534,,
p06_hook_left_main_009,0.316185175,0.430492883,0.272846083,0.261560426,0.248778091,0.140883891,0.065248077,0.060925113,0.047638925,0.570851142,0.652556811,0.62804511,,
p06_hook_left_main_010,0.317827657,0.419341481,0.289270665,0.274706003,0.290417532,0.130032731,0.06510032,0.059805695,0.047646541,0.539015623,0.730839722,0.673292492,,
p06_hook_left_main_011,0.345262668,0.445646766,0.296586462,0.28864998,0.31773321,0.207100031,0.060440578,0.062297642,0.047742902,0.594655247,0.829331397,0.758928552,,
p06_hook_left_main_012,0.318005777,0.393646976,0.241104753,0.267700339,0.264089486,0.143344295,0.059962934,0.059421893,0.047621123,0.598040187,0.60317169,0.601632239,,
p06_hook_left_main_013,0.302377863,0.441541376,0.279503737,0.27928954,0.298067169,0.160656277,0.06616981,0.062256259,0.047647168,0.564649013,0.741138885,0.688191923,,
p06_hook_left_main_014,0.333245758,0.421754202,0.262163626,0.281669877,0.28487377,0.160341962,0.060564571,0.060235618,0.047628723,0.604901188,0.685883738,0.661588973,,
p06_hook_left_main_015,0.306679665,0.443340782,0.292294658,0.268012816,0.255346653,0.143537556,0.065914288,0.060540931,0.047633926,0.544601806,0.711347617,0.661323874,,
