uppercut_right|p12_Global|uppercut_right_003,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p12_uppercut_right_main_001,0.2822450861350755,0.13768812678450743,0.16283583496871482,0.04713020825293816,0.2937689904981127,0.13733851376712508,0.11668705421102085,0.0394623781449739,0.17098129324451122,0.24581305784851656,0.3532925065329905,0.1968723122694865,0.1464950840283036,0.25665067920042495,0.3322064258541327,0.1840470796918296,0.8653234712624766,0.24988570004027136,0.25039340302018465,0.34841986646801154,0.353540206714057,0.05544416600268922,0.04785002176718475,0.04766205079220016,0.5825911093831225,0.7077325094797946,0.3776972801359974
p12_uppercut_right_main_002,0.278820050516949,0.12532407339211638,0.1603268506327424,0.022517290471098066,0.23747930950153343,0.1039358877234707,0.10832375716027656,0.035073884137046075,0.1673710410767595,0.23561443302511612,0.3230975814517938,0.19857295754875018,0.17760554460394182,0.23878145142134327,0.3282768925103362,0.17146096627830723,0.868318429420526,0.2550621680943184,0.25248666388556107,0.34097892917405515,0.34969142714735213,0.05401726845633768,0.047844725584710146,0.047627671386025874,0.5452268509524923,0.6832224199188067,0.3654250456524163
p12_uppercut_right_main_003,0.3244220009316102,0.17249850678075573,0.25326039034389297,0.13545401070899343,0.31660170006021554,0.16703537121432432,0.21415808726930283,0.09706157557954642,0.18886306021785865,0.31965837607686237,0.3300038703189877,0.196545855748754,0.17758159594845735,0.2615991401861867,0.3140542727503816,0.16712144348768632,0.9158642281011596,0.3063394691098175,0.30750136590979266,0.3524120498690789,0.3517934077234564,0.054261312093018696,0.04803721335540924,0.04764638803105311,0.6347759118580867,0.8415520788495909,0.44459923344032204
p12_uppercut_right_main_004,0.2591383289231328,0.16970492224112915,0.2502126321103711,0.11503207273251867,0.2934930546010121,0.1715715932987756,0.3115732612417581,0.16378553597364356,0.19347009491920014,0.29371737513924145,0.33203512728480095,0.19166638370039163,0.18705344663895646,0.2847340397865368,0.36349997005312046,0.19067498365924287,0.9054315274726434,0.30025906941264846,0.3020000865180787,0.3703437720782844,0.35751240829299613,0.055437408905574526,0.048203017583402466,0.04777944930161372,0.6382110916988628,0.879222555927789,0.46350100261470134
p12_uppercut_right_main_005,0.2783272875143115,0.13983761179729745,0.2859447350406219,0.07859629728583747,0.3323286674561815,0.17746206469965042,0.3227804940234097,0.16745263754394768,0.18339920157046005,0.2478637352687294,0.32143102245220734,0.19847150908378708,0.18598971366431258,0.3090677669469339,0.343766155116639,0.1865279220894711,0.9519149499995784,0.34912347536868893,0.34712140505955064,0.3504431975940868,0.34526279485494565,0.053921375726431395,0.04833941338794923,0.047712373162944355,0.6788653379964198,0.8644522807932357,0.45608232697809004
p12_uppercut_right_main_006,0.26869060590015165,0.13991576099122272,0.2851496230826239,0.07560481136022916,0.31695858116617365,0.1696277429120337,0.29966787157505015,0.16162326603581217,0.18010357213473469,0.21833422182577525,0.2899472626688739,0.1974102230324419,0.18251762233168473,0.3038002878284572,0.3367540851190641,0.18503469997833916,0.9410379356805956,0.33261871774403484,0.33518255489427257,0.3673094715071927,0.3575775982031034,0.05313048367977114,0.048010219875737524,0.04766257657130996,0.6473104903615645,0.8411048195599458,0.4443836980656279
p12_uppercut_right_main_007,0.27063058232755643,0.14861385559187196,0.31339064275736483,0.09265615629421095,0.3241273709477268,0.18123154441086423,0.3221744631919134,0.17153563656637721,0.18903004254013323,0.2519176563283348,0.3038869473928175,0.19572631117722492,0.18608361163706424,0.3296182020103118,0.33652926718117726,0.1821747375851958,0.9512567814627291,0.34826460459061775,0.3504832867500306,0.36607101927247115,0.3630532313331142,0.05369125565688806,0.04869440806717338,0.047844283601905416,0.6788266644627788,0.8794370564716452,0.4636406700367753
p12_uppercut_right_main_008,0.2940967501492235,0.17213026603594175,0.26041550422772913,0.12686696307783382,0.31519074344703046,0.17190925132933427,0.23542606421371953,0.1482579191552685,0.1832606861544243,0.28780404619431954,0.3301473009032946,0.1911101901480639,0.17456870981858236,0.31398949097188256,0.30471252828013345,0.15496315878882505,0.8900900684658761,0.2796730107018151,0.2803339827979774,0.35395231278274863,0.35008105357736,0.05541567320493632,0.04815700863307319,0.047652602850254355,0.6271568867997622,0.8393479827438067,0.4435002927970305
p12_uppercut_right_main_009,0.24857523808052945,0.15021780270684187,0.22915880857131285,0.12173025358003434,0.25713193510706145,0.1491081804885775,0.17009930122297268,0.17752837223077803,0.18169769910813202,0.26065501728575297,0.354497248939467,0.19798219685323504,0.1394726374741744,0.29893814391347606,0.2700190287215052,0.12278418154257442,0.8839357145021556,0.27931926647081556,0.2829572759118049,0.3483459590655147,0.32818872822779516,0.05540564988933143,0.047959683854794245,0.04763095467719813,0.5928775045192306,0.7822205616405795,0.4149257581588888
p12_uppercut_right_main_010,0.26243594855057556,0.15402768032366299,0.24860971750971855,0.1286179658533511,0.2577512195838675,0.16102052488489907,0.18044904775971654,0.11610956072624826,0.19507214535321069,0.29781575544603633,0.335960517482291,0.19476557518948817,0.15470981671064404,0.3114611887005571,0.31955821016152797,0.18828720353662753,0.8401052558655074,0.28462731720167245,0.21950147699691244,0.3103410897673623,0.3235881781128925,0.05616174750097694,0.047994288327588036,0.04763257225489834,0.5813769537025959,0.7969602563078944,0.42229641428139636
