straight|p04_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p04_straight_main_001,0.22244493427197004,0.4694329023602613,0.2618387040413177,0.3101966317999816,0.2485347232132397,0.2823179785032969,0.04847697254721004,0.04775269839254381,0.04911484405032446,0.5147945779434389,0.8728544692778302,0.2036747496277309
p04_straight_main_002,0.1948219412440869,0.4348958157686564,0.2608313238047092,0.31167995805390847,0.23359139455474404,0.2242087832930031,0.04882841759369144,0.04773862804520576,0.047621451737828294,0.45760553869351617,0.8234513002308307,0.1847241947774711
p04_straight_main_003,0.15000714186107098,0.36677925107480275,0.20532824555912796,0.2608151954174353,0.2096408385251917,0.1913390592323312,0.048867608488833675,0.04771369472185286,0.04761944307123798,0.4039045479565847,0.6571035943615943,0.16682861705575705
p04_straight_main_004,0.1400207939757402,0.3444246972183973,0.19743925640256021,0.25866632200354905,0.18569468567289937,0.18067848915370477,0.04863724033717044,0.047974365966363765,0.04762103839164789,0.3642224992372988,0.633937345403368,0.153611368513611
p04_straight_main_005,0.19540233031243948,0.4533969127262251,0.25380577257627324,0.28599388909678247,0.23246919516272344,0.2811304573687788,0.04901046928815712,0.04820385811506903,0.04823362982326952,0.48443623762920823,0.829607478526796,0.19388352167747813
p04_straight_main_006,0.15651195666765524,0.3882576881583278,0.2107879114119086,0.2548000532311928,0.21808131492040847,0.21046743282839725,0.04882172751309785,0.04776961048165707,0.04761922812935387,0.38583777040604905,0.7154703995612943,0.16080970280026796
p04_straight_main_007,0.2001063058255872,0.4754065787256989,0.25370942703487265,0.2678702485271397,0.2339618001221143,0.287536532169668,0.049848334249638866,0.04855486994090976,0.048456614040879004,0.46208424215569543,0.8557381498161136,0.18682914878208134
p04_straight_main_008,0.21822641246815047,0.4913934908798222,0.2607208532515471,0.2526052118936373,0.254508225741393,0.28598160195187006,0.04847968188816953,0.04820203306215846,0.05043151762325817,0.46356553497260056,0.8887295406549287,0.18674908330764284
p04_straight_main_009,0.20380671963636598,0.47406819263854594,0.23942182277679827,0.2578001720912826,0.2247310956546304,0.28746220784909726,0.048791785076652466,0.04868405300770075,0.049278983330316675,0.4470898814112654,0.8406073426509811,0.1815219064985395
p04_straight_main_010,0.16211085105963668,0.40289791731043,0.22307671002255297,0.24866122309288957,0.22988080398697464,0.21547132783008766,0.04869745843910969,0.047791352571433215,0.04762066656138765,0.3681543109387195,0.768674045618032,0.1548810406497541
p04_straight_main_011,0.22417056655275278,0.48449227988341487,0.30102115885974257,0.23295026208494446,0.2504220529532306,0.2807419369264609,0.0493465754327293,0.05609020714402304,0.05212708802034249,0.42069381443746356,0.9252356791145138,0.17537686567140529
p04_straight_main_012,0.22097380201626868,0.4775380671888653,0.3080928899722726,0.23318906416856117,0.23349222245625495,0.2874020189701706,0.04923778998998256,0.0530877125874648,0.049528851789353893,0.41920752776610365,0.9237883394197828,0.17384434344785032
p04_straight_main_013,0.18567791425246588,0.4313423350725817,0.2400689145406857,0.2544731310730797,0.21314575645614178,0.2799840799892027,0.0486273816512742,0.04769370404424232,0.047751138025271166,0.4230706304979882,0.8109663085816615,0.17313057206450155
p04_straight_main_014,0.1370241065359683,0.37773441851359424,0.2016701742639894,0.23102998911228986,0.19980070775685688,0.21229890346914515,0.0487710603670499,0.04776086448134055,0.04761936076431735,0.37455202493606665,0.6588154763525137,0.1570279832614857
p04_straight_main_015,0.20881832495477873,0.4654840744467596,0.27644893674125537,0.24543571886800802,0.23570473278120394,0.28411736513189145,0.049154536790355335,0.05302952777727339,0.04932994077600491,0.4175435823549306,0.8945351337357313,0.17324254897418645
p04_straight_main_016,0.1863211448257103,0.45509865285443835,0.2614817082878239,0.2528999224380111,0.22097003112780467,0.2772913292915442,0.04876413933904896,0.047781816352964475,0.04797057008500317,0.4383429373722351,0.8327569343751273,0.17829629768808283
p04_straight_main_017,0.19937217759111686,0.4611628318280003,0.24062330643480662,0.2572843014312392,0.22776968594297048,0.2869431663640339,0.048998007037564725,0.04811691191857187,0.05073789105191029,0.4231601644696895,0.8558960932588746,0.1734250278086087
p04_straight_main_018,0.17645339292911066,0.42386055789869037,0.2262965977001548,0.25375764501913134,0.22590311402075441,0.28548515442707306,0.04901419790103817,0.047728802507985245,0.04841703238752914,0.4147563096389272,0.8111726842979455,0.17049977001598352
p04_straight_main_019,0.20712936707967872,0.4297928153176837,0.28399845497590315,0.24538560958714495,0.23051084220685208,0.2843595855065064,0.04851958821751954,0.04791646710564904,0.053002786209081464,0.3952097590977605,0.902025387352704,0.1638819381403097
p04_straight_main_020,0.2085345560319416,0.45485290785187926,0.2768921099824831,0.246744942466459,0.23335881878548995,0.27292223765178686,0.049293909578572104,0.05210971301784378,0.04970971606453886,0.42707897725524147,0.8671609805631365,0.17616086661721908
p04_straight_main_021,0.18693419081805054,0.4394218863678162,0.253228480399169,0.25226290671563456,0.2391165559806227,0.2912024288896518,0.048769618790588866,0.04778308685986113,0.050259549865269454,0.42465776631264973,0.8579202719203887,0.1737368239876999
p04_straight_main_022,0.19941143007029988,0.4746168459940449,0.2502582239117931,0.263664838162139,0.22478482185924525,0.2690452311429315,0.048326857379583116,0.04786788517598675,0.04949116795979502,0.4377079687964832,0.8466308473545672,0.17796757045068434
p04_straight_main_023,0.2182885858577858,0.4563681431219049,0.2610199727400939,0.24744660977195757,0.25937083259909566,0.2606333125325366,0.04901287811272205,0.05154683439869936,0.05114507173712827,0.41342382187175064,0.8869993747465289,0.17132784479439067
p04_straight_main_024,0.2065679266329437,0.4545294683222484,0.24481968513840702,0.2592896343253358,0.22423314396724986,0.24355206262208492,0.04872596006410992,0.050903437923192615,0.04903044475840026,0.41530627950475785,0.8245433405751088,0.17164522583068678
p04_straight_main_025,0.20196989548662198,0.41700420908566,0.2567380554122714,0.25538777141800223,0.220829027528134,0.24587770262430345,0.04848983453445874,0.04775645173377115,0.05083169888374733,0.40195239788311293,0.83096624109296,0.1660662280504476
