uppercut_left|p17_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p17_uppercut_left_main_001,0.31385231074267567,0.4606135764035121,0.29896217509263157,0.3060411574535962,0.22443577758817343,0.1956352002676944,0.05059497110711123,0.04798162546847625,0.04762279938509691,0.5022741715730266,0.8506453446007985,0.20028358938287133
p17_uppercut_left_main_002,0.29003815234693503,0.46020756918910843,0.30780086684545943,0.32552982776334416,0.23418203107018282,0.19438390754262333,0.05003976108131902,0.04790529820738576,0.047622731429984674,0.5198100256719084,0.8570276351788212,0.20591836165353772
p17_uppercut_left_main_003,0.28251337827795875,0.4508700848360651,0.3170667776839694,0.3187662404338231,0.22812911968973437,0.18866749543212114,0.050022835885246204,0.0489633736891386,0.04763684401790648,0.5024426118459362,0.8607970536753287,0.20047627380677366
p17_uppercut_left_main_004,0.29458376684941784,0.44043697260233916,0.31706380545277124,0.31924942161369935,0.2186920365041895,0.1907216676362289,0.05026763922780667,0.04814910264552682,0.04762415533884463,0.5071464597618239,0.8457297599060551,0.20185440054505246
p17_uppercut_left_main_005,0.2939045874135235,0.45951627653140575,0.30876600645068686,0.32120771957200367,0.22831184637701937,0.19309343971267298,0.050322789060867956,0.04793048671031999,0.047621676904012034,0.5139007806856375,0.8569964888422055,0.20405135215227516
p17_uppercut_left_main_006,0.2900873389415364,0.4675276569207744,0.3212906310585029,0.32599440619026493,0.22877536554443562,0.1879108068194489,0.05013228810985002,0.04866537325305214,0.04763110893919393,0.5393061137672582,0.8484233791064616,0.2127012583767201
p17_uppercut_left_main_007,0.28148086350496404,0.4269441285249438,0.3010975140770424,0.31930289383378924,0.2155830698674554,0.16687087924805213,0.04939719991520971,0.048783062927931456,0.04767252802894123,0.46460845671286705,0.8385314462936373,0.18759623985200274
p17_uppercut_left_main_008,0.3107192836828988,0.46868025570767413,0.3117909191343968,0.31516685090677454,0.22764427580035843,0.1834006347046533,0.050103594370883665,0.048631708424715266,0.0476310793764987,0.5254602897393383,0.8464609984474287,0.20806519751164576
p17_uppercut_left_main_009,0.29530503975555283,0.4524985363546842,0.30385091299524153,0.3128431395156309,0.21966160129303827,0.18928649439669742,0.050321942653442614,0.04793766451698023,0.04762426247790451,0.49957393720924637,0.8424133823867324,0.1992778481265564
p17_uppercut_left_main_010,0.30416603180179125,0.47570839534247034,0.2826769401668578,0.2929308566023176,0.18074914265776149,0.174854904997278,0.05080302350076926,0.04805752415033814,0.04762347215929452,0.46052904233230996,0.8086377337381269,0.1864631966611391
p17_uppercut_left_main_011,0.28696478702231676,0.4671782821856662,0.2851436311282353,0.29046596541157876,0.19186507455724683,0.17738541682945144,0.05095944381327831,0.0479437699799834,0.04762350339623317,0.4726602801332308,0.7922008949931748,0.19052116464216415
p17_uppercut_left_main_012,0.28431150075777867,0.470165338670431,0.30187881890305057,0.308822081001729,0.18993690135498706,0.17438746302445843,0.050772191629005536,0.048009019089694786,0.04762127202522929,0.4945106504253306,0.804570320091434,0.19776395371467698
p17_uppercut_left_main_013,0.29138001459963325,0.47745171439397377,0.30827137220281675,0.31130547561347843,0.22139148357329647,0.1745540870834079,0.04963361381554324,0.047852128676341775,0.04762440463989453,0.507353430424806,0.8375623932141939,0.20161305763889698
p17_uppercut_left_main_014,0.29960513509576814,0.4608866993470345,0.2939399675276697,0.2902924249596436,0.21996768477463471,0.17321983929315388,0.050348492856502544,0.04793478959348896,0.04762254516897014,0.47478416844146726,0.8273691251848936,0.19102248363048624
p17_uppercut_left_main_015,0.2916505677723168,0.45542411748076705,0.30289180767800084,0.32492780546599886,0.23557183570801712,0.17597361592547528,0.04981960071909483,0.047886222418629595,0.047621337479052415,0.5118897459098649,0.8426857432867549,0.2031985230158631
p17_uppercut_left_main_016,0.30011524443065163,0.4612804206770059,0.288990791897607,0.30407637331303766,0.239258638400285,0.18444410136968117,0.05026447627809466,0.048208806909753,0.04762641293452322,0.4915164450940459,0.849526494326625,0.19666324276063119
p17_uppercut_left_main_017,0.2983247525053692,0.45871096245801724,0.29685332405408926,0.3152426469757555,0.2365566305232635,0.19072705251355263,0.050139097578646576,0.04791352213781917,0.04763561394382533,0.501765132513491,0.8583109366144923,0.19993925074331892
p17_uppercut_left_main_018,0.2821568351017296,0.45369090993513933,0.30117266928222386,0.321598259084951,0.2346054006994649,0.19872207490836274,0.05012040921537141,0.04849239305332009,0.04764061268314369,0.5166240466627318,0.8530413340056439,0.20507894964380774
p17_uppercut_left_main_019,0.2790428646439167,0.46225153772080907,0.2987660946280275,0.3366161745147312,0.24608921176790083,0.17851027385436619,0.05000612565532574,0.047950564907887704,0.04762180119566845,0.5124017878451376,0.8609839424552219,0.20345282613611698
p17_uppercut_left_main_020,0.30945337003720247,0.4690858411636034,0.3006786509572793,0.3349702760391286,0.24443723347510088,0.1731706075393014,0.050033441314579354,0.04787078800744961,0.04763026756740979,0.5352342110539581,0.8484515503352387,0.21104614679199568
p17_uppercut_left_main_021,0.3100307265156865,0.45025648997857903,0.29713223408984596,0.32134171617996565,0.23236496172787327,0.17381899060778042,0.050548101792620696,0.04796244434136758,0.047620978971030195,0.4960115571546398,0.8510535703848329,0.19817403442954268
p17_uppercut_left_main_022,0.3027544811141757,0.47598736570908046,0.31049774881446507,0.32355514411549213,0.22712589166158867,0.1741102551009218,0.05028903150579526,0.047952964785150654,0.04762069519709616,0.5285046682757784,0.8414085206210363,0.20891555485557475
p17_uppercut_left_main_023,0.30513632653979317,0.443997929901899,0.29316065676696745,0.33598859971390477,0.247633177824283,0.13584983217863242,0.050349192010545586,0.04801399745016347,0.04761964301531406,0.5047622987552203,0.8269480498358645,0.2010418294053098
p17_uppercut_left_main_024,0.30653643208008025,0.47985570458866966,0.29776286046762,0.3327417508947245,0.21190136944495888,0.16076675121278972,0.049826801943086516,0.047849044829888776,0.04762877730790984,0.5218426155400826,0.8174373079851178,0.20650615410435263
p17_uppercut_left_main_025,0.3093501617935024,0.46131648575184625,0.2874178911705643,0.29902039737021074,0.2300355646819025,0.16679527069266148,0.050241408253402904,0.047964509716136985,0.04762119934572673,0.4705220430081569,0.8427133495272047,0.18957598699256561
p17_uppercut_left_main_026,0.29724337617153174,0.4531761216986322,0.28254767827391175,0.31468167398002084,0.2325128449336681,0.1688414471710397,0.05009107590878231,0.04819543569922441,0.047643820863499976,0.4692638758967824,0.8492597105399271,0.18918346250159634
p17_uppercut_left_main_027,0.2870160994345383,0.44657687729737744,0.30067662664084055,0.3278705496057333,0.2297733989776793,0.17744588917622817,0.05020652527388565,0.04805292459245726,0.04762143436017966,0.4921240924489381,0.8527723895514173,0.1967945141050937
p17_uppercut_left_main_028,0.27567860199349364,0.46904434722568195,0.29139961302488143,0.32472370915088816,0.2403877300946064,0.17624304408993244,0.04998938521109554,0.04786372067062773,0.047633128792983856,0.48655391760745104,0.8628191724783637,0.19480234116305808
p17_uppercut_left_main_029,0.2795255561234713,0.4446007746664094,0.28708509602632676,0.3100618560573059,0.2294125810555875,0.19087297591840494,0.05043070646073849,0.04794549971274718,0.04765111492008138,0.4783283645740169,0.8441024860681403,0.19223485691583417
p17_uppercut_left_main_030,0.3080137131873436,0.44957828702150743,0.29042278823910994,0.3053300686027648,0.2210275410897796,0.167962970552011,0.049818180398690085,0.04816524127542943,0.04762661533189648,0.46521289416803047,0.8450492759629531,0.18773210528071665
p17_uppercut_left_post_001,0.3046430637410956,0.4685766997564498,0.2975297485811973,0.3117371831583265,0.23214813943766927,0.16574135214547422,0.05031214268178644,0.048397123355570955,0.047625071854015454,0.47873780635879226,0.8595118052028642,0.19248235746538322
p17_uppercut_left_post_002,0.2941803071578882,0.45636949936917937,0.30204499972820004,0.3348477976226819,0.23701843502039974,0.17076146469947537,0.05016233897232756,0.04784809783838702,0.047622723724627836,0.5033286516902502,0.8608626929513808,0.2004463628336549
p17_uppercut_left_post_003,0.31251862234233013,0.45879472448843206,0.3013697143031888,0.3332840427849744,0.22784536827750443,0.16502784025717734,0.049667860536648394,0.047836314763186956,0.04762057561632422,0.5092644492773551,0.8466224090361226,0.2022562081923968
p17_uppercut_left_post_004,0.32689376385604296,0.45597900144035897,0.3004657613269036,0.31140249098870554,0.2133332521670465,0.1717830673039929,0.05026174459264733,0.04795970663941032,0.04762153307614314,0.47372942032341525,0.8607766627195235,0.19065029051849097
p17_uppercut_left_post_005,0.29661596243236105,0.4717429432783701,0.3010318751011633,0.306566599940547,0.22320753974788216,0.17101568157042676,0.049772672418315504,0.047834894704040266,0.047628465469785504,0.4771498553089252,0.8532995149180325,0.19158580747709364
p17_uppercut_left_post_006,0.3231065470389239,0.4613110156828902,0.2983959418912864,0.3183352068512801,0.2253342561734592,0.184510954198038,0.04973831624296858,0.047886500940014294,0.04762222054367554,0.5009922513972608,0.8637965088450756,0.1995390228600812
p17_uppercut_left_post_007,0.3235031130232972,0.47166146684450033,0.29474352593372066,0.3183407001822705,0.1872523938388821,0.1381179044057089,0.04975576708772567,0.047874917613303515,0.047621571684033304,0.5073853976292374,0.7784535907686554,0.20167202744342216
p17_uppercut_left_post_008,0.31720807892129443,0.450039366279661,0.3017532911950904,0.30982229547468454,0.2327498863381005,0.1673453640049331,0.05009918432232493,0.04788879591148001,0.04762322478258989,0.4859788710806927,0.8508302479437035,0.19465561710483253
p17_uppercut_left_post_009,0.32188831524713707,0.4863046562544716,0.30188831020036905,0.3150253302464667,0.23118010610902165,0.17951195966582673,0.05023082655948191,0.04799883368323865,0.04762303550208502,0.5156642340477402,0.8611357267314561,0.20463129809682024
