uppercut_left|p06_Global|uppercut_left_005,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_uppercut_left_main_001,0.22111034997695528,0.17164385534369195,0.2022191672632776,0.09055704437911247,0.29302218037419436,0.15128215707808154,0.18778344861712476,0.15907592043746385,0.1757509619596785,0.330513045457851,0.28205265210209507,0.17637518535006896,0.1795558764602592,0.23900467454286503,0.3276263417014712,0.19746018785506303,0.9094774240443831,0.30149687095062283,0.2921938550441478,0.32421369202860983,0.33561827780205755,0.048605701379992,0.04788355119605084,0.04763504288677833,0.5266443608442186,0.8221073501263619,0.43487119650657013
p06_uppercut_left_main_002,0.2517055223668703,0.17622540484832067,0.23181194047634363,0.13483256969210805,0.295836715360308,0.15902118346118274,0.19832412529754434,0.16804384034000097,0.18519965143393743,0.2696149681898026,0.31685422172537214,0.1804257793667456,0.186221854104981,0.25478823724978195,0.33789729703666915,0.19653463156753453,0.9413694671930773,0.3325893688013418,0.32581610395345545,0.35802238058797836,0.3665646067158586,0.048831564696957055,0.04780125941622243,0.047644393065676374,0.5482417880244992,0.8728113713888558,0.46022788222726607
p06_uppercut_left_main_003,0.24535787713208945,0.18328855070032934,0.2693132478162066,0.13473191970256018,0.3007395178923157,0.1687960179489886,0.21476540855062032,0.17851748379810228,0.18592110371611728,0.3120068052046426,0.34085612949037375,0.18430546236213372,0.18856420827525494,0.23085609379440855,0.35366250097618696,0.19676804554861346,0.9366822711890237,0.3319675776739994,0.3239357447859582,0.3663521918510767,0.37359454003222786,0.04947081125378405,0.04841454433486355,0.047636550592706585,0.5809852188519592,0.8940979594743569,0.4708672550335317
p06_uppercut_left_main_004,0.23661865286158296,0.18163161277422382,0.06935425645581737,0.041213727395227384,0.29504632888727356,0.13634117435893806,0.07404500075950364,0.02479829231858648,0.18266318065142462,0.2524825212626528,0.31171897073044885,0.18036327366885077,0.185788814367213,0.215142292868306,0.32454708591021103,0.19584021668934043,0.9473549874735168,0.3425358128013518,0.33302001785992835,0.3636332445314315,0.37349412403984655,0.048676878090015974,0.04797500683273966,0.0476396556818165,0.4630061342132422,0.7696451500888359,0.4086424028853262
p06_uppercut_left_main_005,0.2309602541384967,0.17880444011570598,0.22814501255914382,0.12077849959958246,0.2928195933174166,0.14590740755238513,0.1960909959619787,0.16912466118658093,0.16822850587831384,0.24410978574552775,0.2870418077395227,0.15892608883553272,0.18664564392147054,0.2604905908401614,0.34854086891985175,0.1902136699582338,0.9071731079235107,0.30410328392561975,0.29428700364954596,0.3361552928965221,0.3402860745899504,0.048897757240440584,0.047851296044886533,0.047642005198773575,0.5203572170455042,0.834228927122435,0.4409354661606043
p06_uppercut_left_main_006,0.24417630722753078,0.1789877053582061,0.29483133854307664,0.10935540029483748,0.29604318093267723,0.1637759085617599,0.20723546817029542,0.17713195202867843,0.18580724996666362,0.2861515210174609,0.3106353738890143,0.18021333800659806,0.18872118749684996,0.2501817839778116,0.3432958544573035,0.1978234980820454,0.9262487209972156,0.31768931920765714,0.3085360955580982,0.3617089822360321,0.3669857272485311,0.049132945972575885,0.048072321278356575,0.04766327363684678,0.5670407499993566,0.8781714859908207,0.46291737981383374
p06_uppercut_left_main_007,0.23914095051446044,0.18380650136009752,0.22343067965812521,0.12499144224245443,0.33133539660275224,0.1505335119190965,0.18850590545240453,0.17841935817886612,0.18018146979372424,0.3030272218069749,0.32967682346112437,0.17769254070872356,0.19293491615588473,0.3170021429295031,0.3647336691233359,0.1946018099148999,0.9198161945461354,0.3169278497388676,0.3087668478542483,0.35875355946311577,0.3621777150728362,0.04964075549479439,0.04853213708626448,0.04764226328586891,0.5932431553108556,0.8781503845611115,0.4628963239234902
p06_uppercut_left_main_008,0.24098461261020124,0.18465634740923328,0.24040307554234802,0.143099753619179,0.31431501093479625,0.15887573880970177,0.20730603563914968,0.18206134535117346,0.1864118604721576,0.2776195673947647,0.3249052425370948,0.17983053158969073,0.19441181737013716,0.30948539856999935,0.36088107031101335,0.19390208115808186,0.9322347845243041,0.32716094903100623,0.3218704788599136,0.35658981006882584,0.3544725866290005,0.04952180365142342,0.04837946175445299,0.04764533931197102,0.5732009227674308,0.8974731456997256,0.4725592425058483
p06_uppercut_left_main_009,0.25931467435015987,0.16842710884078912,0.18557325516247788,0.11402297826387434,0.30148114246536145,0.16540168695529667,0.19646655722744472,0.17581037920413206,0.17957463870649615,0.25222935327319046,0.2968067714053041,0.17807172352985204,0.1903966037005404,0.23141084229089728,0.3211681065975835,0.19724746713211846,0.9141963207723212,0.3074107213169464,0.3016639848320488,0.3524942771667358,0.3545779568205295,0.048914570525444484,0.04795435056123514,0.047628130711788286,0.46151408755012663,0.876776331958862,0.4622022313353251
p06_uppercut_left_main_010,0.22976416702633795,0.1531016023302393,0.15332318042243273,0.12189248068391727,0.3408625974158833,0.15894101084768703,0.20136990742796906,0.15959104392383955,0.1731556455154722,0.2861580577644841,0.30537291633699143,0.1692845658976477,0.19039114806022525,0.23308633770335713,0.3576745426661788,0.18688878875835985,0.940392185854685,0.34032042117757505,0.3316994724864231,0.3389525264809222,0.33545796489623453,0.04927841002991993,0.049230178586256654,0.04762362362902819,0.5203120591268667,0.8511941652989612,0.4494088944639947
