hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_hook_left_main_001,0.361810068,0.409495738,0.295943717,0.261026992,0.242141594,0.276752324,0.074341964,0.074024361,0.04773126,0.502388151,0.846915376,0.743557209,0.688169575,-0.034736779
p16_hook_left_main_002,0.353265773,0.390076076,0.29947978,0.244281832,0.228846343,0.273112618,0.072267804,0.071660996,0.04767925,0.523304879,0.785317045,0.706713395,0.650086932,
p16_hook_left_main_003,0.362567415,0.421270107,0.312555998,0.25834583,0.235376671,0.151907481,0.074742499,0.073430501,0.047732391,0.485409195,0.758443026,0.676532877,0.684823711,
p16_hook_left_main_004,0.33876842,0.399677427,0.287202882,0.212764908,0.193880028,0.168267782,0.072417015,0.071758568,0.047635803,0.448081698,0.679790521,0.610277874,,
p16_hook_left_main_005,0.363081415,0.419801917,0.310252014,0.305496747,0.260952045,0.238474294,0.073759674,0.074263057,0.047797688,0.524431614,0.870469618,0.766658217,,
p16_hook_left_main_006,0.342229488,0.411756075,0.297285589,0.248083994,0.231839722,0.184096211,0.074505709,0.073518531,0.047719063,0.445993262,0.783815515,0.682468839,,
p16_hook_left_main_007,0.350340165,0.429090128,0.291573508,0.266349336,0.24098912,0.195442722,0.074528613,0.074577171,0.047661124,0.499912192,0.774686292,0.692254062,,
p16_hook_left_main_008,0.364320252,0.413971733,0.306117503,0.287619139,0.226192623,0.253687974,0.07127949,0.071033987,0.047798371,0.482012289,0.874770433,0.75694299,,
p16_hook_left_main_009,0.365641508,0.423704446,0.301903853,0.248033888,0.233680937,0.16747302,0.073268279,0.07364532,0.047712756,0.481213664,0.757167495,0.674381346,,
p16_hook_left_main_010,0.35815574,0.418289918,0.294915606,0.276145799,0.263333655,0.224982212,0.075428536,0.073509198,0.047698034,0.509291766,0.82424559,0.729759443,,
p16_hook_left_main_011,0.351354217,0.438538578,0.29357886,0.262675859,0.225958921,0.15157756,0.074683662,0.073459831,0.047733024,0.470680461,0.754206577,0.669148742,,
p16_hook_left_main_012,0.359861334,0.425350768,0.328203497,0.273662986,0.252604688,0.22920716,0.074037844,0.075746318,0.047717962,0.503209875,0.86108994,0.753725921,,
p16_hook_left_main_013,0.33424443,0.460247298,0.303690656,0.270037378,0.244747033,0.231353146,0.074442149,0.072724311,0.047705149,0.514147497,0.824321704,0.731269442,,
p16_hook_left_main_014,0.337877348,0.446008645,0.295347113,0.221303707,0.196141643,0.168285305,0.07410705,0.073257565,0.047665726,0.4596048,0.703999488,0.630681082,,
p16_hook_left_main_015,0.353250837,0.456733353,0.309255641,0.277036136,0.256549893,0.209033289,0.0731443,0.073911521,0.047747699,0.512550538,0.837703416,0.740157553,,
p16_hook_left_main_016,0.153250773,0.271912659,0.140686358,0.124116653,0.145083816,0.091209906,0.074198234,0.072963321,0.047619073,0.458087462,0.140555304,0.235814951,,
p16_hook_left_main_017,0.346908553,0.460750916,0.319125865,0.259317028,0.242774477,0.206585329,0.075300229,0.073326689,0.047674345,0.53448338,0.788136811,0.712040781,,
p16_hook_left_main_018,0.350736157,0.448849624,0.307168848,0.26616004,0.235505243,0.19597122,0.075171223,0.07365553,0.047690139,0.499493356,0.795862023,0.706951423,,
p16_hook_left_main_019,0.335152901,0.42670928,0.298961595,0.260642207,0.258868648,0.213710006,0.075213098,0.074604878,0.047659543,0.519873544,0.778054615,0.700600294,,
p16_hook_left_main_020,0.318180234,0.431177984,0.282776287,0.237540097,0.230051891,0.164103865,0.074362174,0.072987865,0.047627631,0.511717029,0.669107826,0.621890587,,
p16_hook_left_main_021,0.335045883,0.452917137,0.272968615,0.294151973,0.251395634,0.210341494,0.074167896,0.073371272,0.047688995,0.498511372,0.816721487,0.721258453,,
p16_hook_left_main_022,0.33976731,0.457221173,0.293391433,0.232962474,0.235016755,0.190816823,0.071462032,0.070964176,0.047644423,0.442138351,0.805474107,0.69647338,,
p16_hook_left_main_023,0.351966998,0.451987588,0.303297505,0.307304852,0.209505143,0.160042467,0.070310672,0.069489574,0.047638753,0.476794979,0.804891324,0.706462421,,
p16_hook_left_main_024,0.293842789,0.424418245,0.319193138,0.237196666,0.182737876,0.140550759,0.071020813,0.070269624,0.047646462,0.417962177,0.722982787,0.631476604,,
p16_hook_left_main_025,0.356713571,0.445154698,0.321644324,0.283790464,0.186583891,0.290041327,0.065786704,0.066668648,0.047760879,0.522187206,0.8643251,0.761683732,,
p16_hook_left_main_026,0.356388552,0.458534587,0.320397286,0.312467451,0.179214894,0.143642345,0.072485987,0.0722086,0.047849667,0.514899406,0.748921797,0.678715079,,
p16_hook_left_main_027,0.366505429,0.457326454,0.323383109,0.324119496,0.23956041,0.300171379,0.073967234,0.078137166,0.047741243,0.592968801,0.888119596,0.799574358,,
p16_hook_left_main_028,0.37289281,0.459562614,0.300926062,0.302307354,0.191197603,0.171567866,0.073443458,0.074074786,0.047811586,0.503211623,0.773335567,0.692298384,,
p16_hook_left_main_029,0.357758667,0.423104934,0.300739486,0.249587631,0.252769609,0.255500586,0.07525376,0.073565738,0.04765186,0.516143196,0.817578968,0.727148237,,
p16_hook_left_main_030,0.338111892,0.42357441,0.295595968,0.251272593,0.185584286,0.162808134,0.07316251,0.071365585,0.047695639,0.466480472,0.706696632,0.634631784,,
p16_hook_left_post_001,0.328816126,0.458422503,0.288350522,0.278254815,0.157167766,0.162926297,0.073174892,0.0734122,0.047683666,0.456293213,0.723608644,0.643414015,,
p16_hook_left_post_002,0.324886614,0.436136935,0.293488545,0.214983052,0.219044584,0.17922067,0.072742942,0.071178542,0.047641665,0.446160885,0.735205928,0.648492415,,
p16_hook_left_post_003,0.338799818,0.402416428,0.268309068,0.21073213,0.197629802,0.185174274,0.073203686,0.072086111,0.047650518,0.452928849,0.673066878,0.60702547,,
p16_hook_left_post_004,0.363071654,0.433241138,0.284453446,0.31249868,0.246550449,0.253168547,0.074425905,0.076433905,0.047982027,0.51084557,0.868816567,0.761425268,,
p16_hook_left_post_005,0.327184765,0.423594751,0.300835204,0.224815332,0.222841386,0.191010347,0.073090166,0.071455174,0.047647114,0.465489692,0.743412365,0.660035563,,
p16_hook_left_post_006,0.319634645,0.427235287,0.2782736,0.250849769,0.214415562,0.148859022,0.073523114,0.071631796,0.047626827,0.515129977,0.643356275,0.604888386,,
p16_hook_left_post_007,0.33676682,0.426048136,0.299667654,0.239263732,0.211157009,0.155720134,0.073694354,0.073859863,0.047642792,0.4861534,0.694095879,0.631713135,,
p16_hook_left_post_008,0.309841114,0.45448016,0.297953031,0.254978179,0.198531345,0.159716612,0.074210924,0.071406856,0.047670397,0.46620275,0.728049015,0.649495136,,
p16_hook_left_post_009,0.323034276,0.4518721,0.280692995,0.294162095,0.163641362,0.15331796,0.073524538,0.07332846,0.0477469,0.464719985,0.713895519,0.639142859,,
p16_hook_left_post_010,0.329277141,0.438791465,0.301118667,0.240783014,0.204368364,0.168170958,0.071958884,0.071520386,0.047652826,0.459468251,0.739137991,0.655237069,,
p16_hook_left_pre_001,0.361414943,0.441585979,0.282893205,0.251662195,0.219737594,0.226062228,0.074107403,0.073250592,0.047657454,0.481881254,0.791295247,0.698471049,,
p16_hook_left_pre_002,0.352002591,0.440430366,0.283438537,0.253370552,0.248864872,0.234998691,0.075413414,0.073975845,0.047659361,0.478162924,0.82257173,0.719249088,,
p16_hook_left_pre_003,0.358631324,0.449644975,0.290630347,0.247616825,0.216946367,0.187869675,0.073631058,0.07250062,0.047674769,0.466053793,0.773126897,0.681004966,,
p16_hook_left_pre_004,0.367047723,0.459949342,0.311618373,0.25808683,0.189034917,0.180551907,0.072075303,0.072377792,0.04767478,0.483848314,0.768140144,0.682852595,,
p16_hook_left_pre_005,0.343152554,0.447661242,0.288527074,0.236312333,0.212634865,0.216224797,0.073347605,0.072354508,0.047650643,0.439258438,0.802552717,0.693564433,,
p16_hook_left_pre_006,0.357287756,0.437591924,0.288068057,0.248798871,0.225779468,0.183967459,0.073953262,0.073434696,0.047656007,0.473968018,0.761352614,0.675137235,,
