jap|p11_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p11_jap_main_001,0.3682600062497205,0.48955015514691597,0.2902506185649847,0.3180453923503593,0.25655428932194474,0.2606107902979294,0.048059203134934,0.05560403213460269,0.04803450250769731,0.5538696269885757,0.9338275346431673,0.6703604838905978
p11_jap_main_002,0.3666052837437994,0.4910632642571363,0.3152753799930883,0.323963587109001,0.2622631255729939,0.26139111440362656,0.048186994227729645,0.0568152274522932,0.04930256522368737,0.5874917848559162,0.9336165244129584,0.6705761353247588
p11_jap_main_003,0.36018727809707773,0.4984219918238059,0.34777387499325546,0.33055456167465336,0.2511182258508051,0.26721093179454447,0.048081310812296815,0.05415510227983514,0.04780562580380251,0.631672156082686,0.9262582726459896,0.6646273215361432
p11_jap_main_004,0.33682291414846155,0.4999849736523812,0.28355300798055066,0.3033765680179553,0.2598272404567477,0.2362474528579958,0.04797465909208499,0.053013189859158795,0.04786373524764781,0.5192822912991952,0.9144952752216846,0.6560506496129268
p11_jap_main_005,0.34859962906705577,0.502741339394355,0.28821939087082277,0.30667180866911614,0.2564419356718391,0.24901655353565352,0.048079611051061226,0.054320740846761535,0.04782287774917386,0.5419932230214588,0.9145958482895948,0.6565133160567448
p11_jap_main_006,0.3670028349111273,0.5004285171190961,0.29980189485913,0.33311569006612685,0.2586049161604091,0.25603448054402367,0.04807655758259609,0.05739989409485377,0.04793557752988979,0.578151108568855,0.9334729534224777,0.6706510356241905
p11_jap_main_007,0.38179756481089744,0.4987532194781748,0.2713035950143825,0.30523814256250165,0.2558478354396553,0.2527272945003397,0.04790344501426212,0.05254670522553338,0.04764417769571097,0.5402758850046342,0.9211366800514751,0.6605596876036925
p11_jap_main_008,0.3658115755338237,0.48968412306285314,0.27347299920310386,0.30010656084960646,0.2570168140157701,0.23609508696120668,0.04788283419155269,0.052181375395706935,0.047666334974885594,0.5162385182083182,0.9145187031832385,0.6558175048469789
p11_jap_main_009,0.3446946002467419,0.5053503978581795,0.3109634584398196,0.32461941873766653,0.26514558353450685,0.24241348175332797,0.04876435586738938,0.05392625514826778,0.047699196533887975,0.5704517391208023,0.9309289161727005,0.6678281178653707
p11_jap_main_010,0.3458818141775275,0.506430647400526,0.3158075926315706,0.3168897384835959,0.2605594260065206,0.24354696669018905,0.04820076340251903,0.05565506321122645,0.0477681962471743,0.5606300915514348,0.9340693446675902,0.6705450602306811
p11_jap_main_011,0.361295208464509,0.4907435093618166,0.26299356808352564,0.28262925088380253,0.2475616908412392,0.21972377601487042,0.04778316729765338,0.048103844000469076,0.04762128662935239,0.4982259802381396,0.8859111107826356,0.6345689307479857
p11_jap_main_012,0.3462579794604465,0.48567942255375385,0.30401146248125716,0.3121843990609502,0.2537521119196974,0.2150401220568042,0.047896479226511954,0.049942139033318685,0.04812255966939507,0.5367624471012229,0.901239349122797,0.6458501860959535
p11_jap_main_013,0.3526139474319927,0.48828522552656733,0.25630308441651134,0.25768324911449303,0.2519360403178551,0.21515772901038321,0.04781428545046426,0.04811917549407908,0.04761991552281824,0.4555091728831259,0.8876664956679109,0.6358022996157613
p11_jap_main_014,0.33171913718038243,0.5065699770618348,0.33362501108302034,0.3310720282464275,0.2607537112699538,0.2519357151156842,0.04907755549594695,0.05682752726710559,0.04775616325799045,0.5927581449140803,0.9315304007998284,0.6691195387400115
p11_jap_main_015,0.34353498257233966,0.4867070824106259,0.258767271886111,0.2680079738947085,0.2577926782468677,0.21839276380353354,0.04769298494145566,0.04804907527038662,0.04761906353105864,0.48046157043226445,0.8775341936659314,0.6286886581472679
p11_jap_main_016,0.3265430267744548,0.500712472796352,0.26134771309608007,0.27956923714865695,0.26212815307612924,0.2319890973278489,0.047889817358649965,0.052474765983030636,0.0476222447153086,0.47846443290950713,0.903406580423942,0.6481270360916684
p11_jap_main_017,0.32818964088984426,0.5070339143945517,0.29122833345055754,0.32617369873619223,0.2599155454482366,0.259164864243821,0.04877688158551767,0.05177005591237351,0.04870002701875802,0.5492943891681266,0.9385076605347568,0.6724863791480418
p11_jap_main_018,0.3263792350543464,0.5060581494004504,0.2756332611049309,0.29557045099771706,0.26443101132193153,0.2323246118187245,0.0483384244008421,0.05359401904215592,0.04764850255420196,0.49695368249197525,0.9186891066776754,0.6591605803870195
p11_jap_main_019,0.3471354974530551,0.4905107823455873,0.26344901739024074,0.29234197544227725,0.2527464803275264,0.21871368363743549,0.049033353091638414,0.04891988550255622,0.048161837992060606,0.48665225910814974,0.8981345086112879,0.6433701216786684
p11_jap_main_020,0.3459156422795647,0.49830142126785015,0.2690730384983719,0.25826769030541535,0.254885921663402,0.20038808098455124,0.047783757651306796,0.04797610107605015,0.04763260291174026,0.46823447512826577,0.8769591209987533,0.6282642150219423
p11_jap_main_021,0.3579752505534711,0.501982418390276,0.24255025646710315,0.27046515154596057,0.25699528693971974,0.22100247251698182,0.0478205752014392,0.04784559976443393,0.047726595705222745,0.46392604454870856,0.9009620875792494,0.6450271412348048
p11_jap_main_022,0.32724812960888494,0.5075638794818832,0.3022083977965395,0.3266846326240002,0.2730965588025472,0.25252488077240587,0.04814976384583304,0.054775171372066916,0.04879986599541578,0.5647679594081108,0.9375633429155431,0.6727268914525002
p11_jap_main_023,0.33454301787155705,0.5043953674024778,0.2840907893955831,0.3070565744604828,0.26057632582796186,0.2360739976901633,0.0489335788041367,0.05338957044442084,0.04822200472598567,0.505668791614747,0.933777596032242,0.6696611883558956
p11_jap_main_024,0.32355328656425836,0.49679779346726083,0.31491198420254884,0.32735299752296343,0.2589586053474905,0.2602819324343235,0.04983999446292534,0.05481441065766622,0.04762996688835582,0.5933962363942459,0.9046616953176747,0.6497075099196721
p11_jap_main_025,0.34184992092038824,0.5036252641882756,0.3097477955688791,0.3341407748716879,0.2721608483597414,0.250542006893416,0.0482625336641249,0.056204601907926546,0.04788300783814266,0.5842112877195859,0.934416165059965,0.6709526961143535
p11_jap_main_026,0.3304015721995269,0.5069152622303582,0.2770230509265293,0.3026184867506456,0.2696219855778639,0.22917050165520575,0.048815719220670066,0.052379080760770524,0.04802968651743222,0.5010968331428044,0.9298433429253601,0.6666040642759832
p11_jap_main_027,0.3411868726748791,0.4988811825014679,0.2873832982367794,0.3236745722391895,0.24526914145797138,0.27046311952447105,0.04870402509142145,0.053429299894999775,0.04815238451243744,0.5467134502662733,0.933039349488327,0.6691563346103288
p11_jap_main_028,0.33036854130273197,0.49521569858574194,0.32269016365089254,0.32966827303425533,0.2453374532082213,0.2626457538826538,0.04899652223720875,0.053620461135143974,0.04779003860746787,0.5709197735372735,0.9347333223532941,0.670399463987849
p11_jap_main_029,0.3433039752590788,0.491552212048383,0.29906699533935704,0.3176077631980691,0.2567388184182874,0.2572821197146852,0.04818571888473461,0.0556691902278251,0.04783445545779547,0.5481454812240236,0.9309304864336073,0.6683520975718726
p11_jap_main_030,0.3360675848509581,0.502014790779568,0.3140812257039625,0.32651361207392526,0.2579405451645304,0.26602410372873847,0.04813247270682323,0.054262509417746206,0.047986934603961404,0.5794614706742532,0.9377976273529485,0.6727370919723877
p11_jap_post_001,0.3305417147873869,0.48039410569017466,0.25861467366135593,0.287500214130051,0.24037197559844686,0.2245623064301836,0.04837115620121683,0.05150720703487145,0.04762276403060692,0.46707034241643697,0.8831029464850834,0.6336242246500198
p11_jap_post_002,0.3356312650253126,0.5019462031354469,0.27601151288817066,0.2974035929324363,0.2563142035542949,0.23103879837716831,0.04865029552180489,0.051423528589413424,0.05015753547978337,0.4897460623671902,0.9237244601371389,0.6620341806728213
p11_jap_post_003,0.34639336842666746,0.49721785041139865,0.27549455389524286,0.29505105622433364,0.2572286195919105,0.2277391362680929,0.04793285496786554,0.050657659080574916,0.04944959560082207,0.49480746361794337,0.9184629752029763,0.6581213803662558
p11_jap_post_004,0.3485079266996922,0.49663789148669857,0.2684898426812515,0.28037916415866976,0.2525651439160602,0.2297860577788775,0.048026613786688266,0.0519340009405661,0.04764141890510251,0.46993522072205973,0.9205695246913441,0.6599788675661106
p11_jap_post_005,0.35750862303691805,0.495926180719312,0.26116480359561395,0.28324555208945057,0.2521812039227055,0.22358730894553996,0.04790896307885321,0.050409621782931326,0.047622565629202036,0.4866137665589275,0.8963836576462084,0.6425914468872252
