hook_right|p09_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p09_hook_right_main_001,0.3137273530191388,0.44630720208662356,0.26219434250411033,0.26161032819254826,0.19178828761694292,0.22386878813867175,0.06526507285306556,0.0543613516805997,0.04765762031413138,0.6417903378390133,0.6135893267433784,0.2538055874575595
p09_hook_right_main_002,0.3212752335646766,0.4385597078088401,0.29068409869248263,0.3115012938408609,0.18708869386541918,0.24190531411610997,0.060804122873623724,0.050703901901058425,0.0476935581093199,0.6798309695706448,0.6707575699466469,0.2637796647817756
p09_hook_right_main_003,0.2874055916261713,0.4297840479279998,0.2816804058371547,0.24371644482184363,0.1850465371427455,0.19440913829988132,0.06514483218665539,0.053779823724087725,0.04762668368386145,0.6401355587939721,0.5561259536650132,0.2530200715682384
p09_hook_right_main_004,0.3355135262553327,0.4500442061574564,0.2979558730974693,0.32969848764344295,0.17073053624564238,0.25524223789668754,0.05811681080023868,0.050126058803976914,0.047701437845189106,0.6701496325208466,0.7160374498630409,0.2594641673750207
p09_hook_right_main_005,0.24716363924251095,0.3578803388190915,0.21008838653873782,0.28702070325901385,0.10578851786408147,0.20226219353933575,0.06099649805392576,0.048076223788219664,0.047619735307337485,0.5200720754805549,0.5187414325651104,0.20971493244090011
p09_hook_right_main_006,0.35179947977027703,0.46228837400279305,0.2845160581131041,0.3437635815069845,0.19015081927399174,0.26186587449161386,0.059192254338171935,0.051042959880008856,0.04803810591838934,0.6925990439996939,0.7326724123426431,0.26761141940595823
p09_hook_right_main_007,0.3325222572811516,0.46670564263274256,0.2891067161186526,0.3284129965421426,0.17546154932587635,0.24676647063130117,0.059201761900996054,0.05036483171349415,0.04776056008666191,0.6682873627373469,0.7105814560696648,0.259284652117279
p09_hook_right_main_008,0.35436496734746203,0.4838125395154019,0.3167942994490933,0.33195555326531145,0.1615512873844936,0.25121821787274834,0.059267316316788575,0.05089236580148932,0.047784928938521674,0.6812210520709602,0.7362915443790498,0.26379357806307935
p09_hook_right_main_009,0.35530160385589715,0.46464437996882835,0.3152767358012857,0.34942716803295903,0.1917460519969591,0.25974243462785224,0.05864307108961587,0.05075982771858585,0.0477320384207739,0.6848776873990848,0.7789329471811641,0.26476019540242884
p09_hook_right_main_010,0.3447148434946234,0.4537057433666993,0.3246711289265331,0.2766876932231414,0.21367522063858813,0.2316324186215084,0.06487327699830583,0.05104636086741016,0.04763272375279827,0.6693477423490004,0.7138392846636864,0.26175579340490546
p09_hook_right_main_011,0.3204966799253616,0.43857819545909615,0.2772613204044032,0.31066116194690807,0.1687814502537363,0.2414572627844908,0.05834296114470942,0.049094295569081306,0.047651743652567795,0.6884531927319764,0.6340263359279681,0.2652968164819224
p09_hook_right_main_012,0.2781627854853561,0.36408378873376657,0.17943347397425602,0.26671249047462847,0.1045446842918027,0.19364910422392725,0.06350516292335323,0.0483856289866255,0.04761929784016811,0.4983241623361748,0.5031218331036692,0.20340498474871782
p09_hook_right_main_013,0.32659320299482425,0.4433871782310089,0.2763008345027145,0.30761437553113014,0.1733437735934915,0.2527269654042974,0.05888571868546915,0.04963609967752406,0.047764031348562795,0.6531750676177679,0.683970340825123,0.253898961993587
p09_hook_right_main_014,0.3127794375738806,0.424945355130132,0.27216015734267796,0.29644016755641345,0.16727319296493567,0.24542349399797952,0.05861889440310827,0.04948808967427451,0.04763910488190198,0.6343702708553602,0.6573340562935238,0.2474924183109143
p09_hook_right_main_015,0.28424310852748924,0.4174340854313969,0.26629725612942623,0.2728551832621598,0.1473998424822534,0.2248595144313655,0.057840713310683016,0.049371984092270595,0.04762388952515349,0.6456993132264051,0.5615128946289027,0.2509706702097862
p09_hook_right_main_016,0.29320156613625625,0.4405370469344888,0.29646329837086244,0.3022667542114125,0.18815380727095773,0.2582386188062943,0.06138673508970046,0.05231835572651292,0.04768363341852993,0.6784372227257067,0.668852428653602,0.26404743784730667
p09_hook_right_main_017,0.2876884357476691,0.42790346890522135,0.3014441068269808,0.292940179234618,0.1570267593067475,0.22597406822251837,0.059212667310932374,0.049514985906868,0.047661592259063953,0.6345523139364397,0.641317785580994,0.24775998905141336
p09_hook_right_main_018,0.338008258881407,0.4666038456154545,0.35539000659816766,0.3013795620146018,0.22552333391266205,0.2748781189940147,0.06626703119722321,0.050586222730703734,0.04774693200753802,0.6628089366292386,0.823020869064295,0.2598873968523885
p09_hook_right_main_019,0.1969805805012433,0.3298673145602019,0.17686906943911757,0.24604620457021203,0.08504765261465382,0.17966817635156615,0.060885283652074275,0.047975046345592166,0.04762051159039919,0.4959565373572681,0.38659724621094377,0.20160562245164482
p09_hook_right_main_020,0.3202443768121011,0.4335020711157795,0.2889447482607375,0.30432625268519387,0.16984197906205667,0.25689509928471665,0.059111995669574764,0.04946772703918049,0.047682468272907196,0.6625970164946916,0.6748413556489737,0.2570589130678156
p09_hook_right_main_021,0.3060989012966567,0.42977844913023383,0.26918645492376236,0.2970771936658594,0.1746604143447749,0.2513814329898489,0.06040421154794428,0.05057438577335477,0.04766521120711577,0.6422646210608287,0.656349841026287,0.25108107279404257
p09_hook_right_main_022,0.2227076932397991,0.35275944484786503,0.15825985712337637,0.24768213039237055,0.09398671944644861,0.20150528296576864,0.061686086653531834,0.04808624011017212,0.04761923353727897,0.4877643167951387,0.4348785887026321,0.19917888118628085
p09_hook_right_main_023,0.2616305033344829,0.43337427375591603,0.2860318509698573,0.2650512304194338,0.1780454736005635,0.22994053880524482,0.06234070855751121,0.05171070012258875,0.047633528108907225,0.6746700974085138,0.5694973211228775,0.26290716869620456
p09_hook_right_main_024,0.3200587551737897,0.44194951957505146,0.30598704288130385,0.3041582869525913,0.1763428461782423,0.2468368296339322,0.060194899532820555,0.050861392116670005,0.04770408213304563,0.6695490112152462,0.6827763645086984,0.2602017676215789
p09_hook_right_main_025,0.2197865911723907,0.4006048472439092,0.21883642112573592,0.25284817254094066,0.1176152772446875,0.18742149556019258,0.06398926500926505,0.048459424361238,0.047619160038237754,0.500446138884002,0.5200409628470328,0.20429827608483503
p09_hook_right_main_026,0.3301226677751111,0.46441194885268133,0.28829605267557346,0.3161037388359863,0.17698940702292038,0.27015408445805456,0.05763937745025912,0.050209930790377576,0.04770449342089999,0.6842363357764516,0.7050919856875802,0.2640285480056961
p09_hook_right_main_027,0.3213552018610608,0.45100169459799344,0.28313354185959766,0.3065331320975737,0.17091255685360457,0.2506694159046584,0.05912927301072331,0.04945687970486823,0.04765106886693438,0.6578024510558536,0.6790070776974187,0.255462867923815
p09_hook_right_main_028,0.2948259589005667,0.44935845261670054,0.2821052681168751,0.2779385776373512,0.18297077797349445,0.22224967064059822,0.06507132657265692,0.054652471037157785,0.047629682057026335,0.6855073836419503,0.581748305574537,0.26841039375058834
p09_hook_right_main_029,0.31508189282948995,0.4410528292716238,0.2810491796526285,0.31326194693526577,0.17910342412273597,0.225580377882803,0.060935399210029134,0.051150181190998935,0.047688746785911826,0.6399290300551327,0.67412331627894,0.25067153681872023
p09_hook_right_main_030,0.27483815057163896,0.4527374189954525,0.29663070464429236,0.2781381900153443,0.18812361892087615,0.1880448375947496,0.05852459582594142,0.05164452064905532,0.047644896334383846,0.6283281706466184,0.629829351399785,0.2461657623738717
p09_hook_right_post_001,0.2617666521147053,0.36295803644245045,0.1638156382557849,0.25783192744100986,0.0930649609134125,0.1946827749222717,0.05920192197624739,0.048122125853855696,0.04761973883138709,0.5003865812245769,0.4581524227175269,0.2025702096848933
p09_hook_right_post_002,0.2017802392101568,0.3570834782350535,0.1810985244162742,0.28584210133766563,0.08821139168040437,0.1926729921956532,0.06063154565332703,0.0479807967551447,0.04761961527149106,0.47026851223187877,0.487182713760067,0.19296028488011685
p09_hook_right_post_003,0.28319834690069756,0.3660907445790138,0.22104000146045322,0.28589854641316864,0.10581853439827808,0.19019069872069527,0.06124262602705598,0.04799905498770542,0.04762063548516362,0.5454902113030974,0.5164357480720569,0.2182439641059529
p09_hook_right_post_004,0.3377820095255239,0.4590558542232797,0.3296773701495901,0.2850040608218255,0.20368582538322824,0.21660986909729757,0.06684136080565417,0.051713102934852505,0.04764105206245231,0.6344852221226298,0.7316113643137072,0.25101322862104547
p09_hook_right_post_005,0.24604291875319548,0.38456604039588244,0.2248438039927072,0.2872551642947395,0.10992899232810224,0.1948480444668378,0.06298982581733026,0.04811324238791343,0.04761975604050507,0.4911322807311196,0.5725835341796394,0.20074511631212105
p09_hook_right_post_006,0.3389881509000506,0.4593406110247201,0.32523814140352814,0.30664686201359875,0.17673582025135365,0.24367974400691333,0.058378882004418486,0.04971839618289277,0.04767515011044649,0.6674098524264185,0.7232784064525297,0.2585023768712432
p09_hook_right_post_007,0.27091220658477566,0.4151222925111008,0.24658415674199485,0.2569222186441323,0.14569103242686685,0.23635837359639988,0.06200796606593677,0.04833697854024715,0.047619219796937236,0.500639742314801,0.6645038980529447,0.20366156230699498
p09_hook_right_post_008,0.27676397555759635,0.44693342963619526,0.28881589859492196,0.267428606490058,0.19198494009068007,0.2037509332877363,0.06357618104454756,0.05163960505451394,0.04763493603267674,0.6354942207182661,0.611915445638829,0.25023666893910923
p09_hook_right_post_009,0.3174130286937012,0.4328722482808883,0.28385615850315776,0.2874030539195591,0.16874572809082355,0.2388000396530404,0.0586464256434141,0.049161914809061846,0.04763350379083976,0.6601844470398843,0.6369435621090414,0.25599759583078674
p09_hook_right_post_010,0.3231465043262661,0.428494290408295,0.30822219027401576,0.3088140799179372,0.17236308333993625,0.25343614820999555,0.058898930523864766,0.04987623411604654,0.04766193079216738,0.6547951933776444,0.7041493285153608,0.2545234526725185
p09_hook_right_pre_001,0.3466926433147327,0.4587236207967182,0.30171565187421084,0.31522993297422364,0.16807707727328386,0.22518081678665905,0.059304223967170264,0.04949004736512895,0.047723414002073535,0.6694553346494178,0.6834678401448647,0.25941653532723896
p09_hook_right_pre_002,0.3107971494439748,0.37041017222317635,0.1897270885353588,0.3106946093532742,0.11177394855762832,0.19129416859877346,0.062448494538419067,0.04809870561901899,0.04762008808267083,0.5054598646600508,0.5742831036605791,0.20533568827249626
p09_hook_right_pre_003,0.3675081905666122,0.4770170368085229,0.31856327066532103,0.3428661007835928,0.19398928083858785,0.24733291358529907,0.05911095195136461,0.05131970835172511,0.04795470338556792,0.6940516918259128,0.7673256219082238,0.2681607840430008
p09_hook_right_pre_004,0.23165533090825421,0.38779980318005935,0.22191797038177946,0.29872133672932416,0.11338160429412118,0.18984614364855817,0.06292465472363432,0.04829466060066986,0.047619607746363334,0.48284882933743933,0.5811031587522535,0.19802271488724782
p09_hook_right_pre_005,0.35991617048783564,0.49070414480981517,0.28314592358497814,0.32597796418416525,0.18675148933116864,0.23096076718319924,0.05923830696937588,0.0510951022183716,0.047788806949282225,0.6962748585173755,0.6964124967688237,0.2688694225683743
p09_hook_right_pre_006,0.3607890332102687,0.47621937835049843,0.30572138949485883,0.3287329380204377,0.18522945203885194,0.2383828534112542,0.05982877418001337,0.04995660900554087,0.047705120087865115,0.6858059837210166,0.7293924668800555,0.2651971223021903
