uppercut_left|p24_Global|uppercut_left_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p24_uppercut_left_main_001,0.29956331901788397,0.08457549735721305,0.24539890165524247,0.12869946153192377,0.280544605898317,0.15887213488571322,0.16141256087676542,0.16907165993608136,0.16651246905000747,0.22850961423963642,0.27055628320830544,0.16827966350536921,0.18222628557013482,0.35609163158908147,0.25533782327644705,0.13730796929921418,0.8672494585147094,0.24985424184087304,0.24204616278264232,0.32324363087938934,0.3455990328165012,0.05208199461202624,0.04775976084395934,0.04761971711833842,0.5861567147842011,0.7423559392429888,0.39498782818066364
p24_uppercut_left_main_002,0.27557770596230835,0.0457623686800922,0.19019977713061945,0.0974440254187158,0.2486471374185677,0.14782090314540963,0.13854051836234232,0.16243846331544393,0.1437276646851933,0.23294033257802021,0.21689109302191958,0.1420250243972931,0.1570824747251403,0.32832116888431956,0.2490604309689902,0.10569272218203041,0.8427704209054468,0.22337667729819244,0.2137674551944957,0.29653962224384556,0.32437483855970006,0.05258059661275785,0.047781026536279234,0.047619131482957364,0.5954946516657273,0.6082596788828899,0.32793940518292364
p24_uppercut_left_main_003,0.29802521877047655,0.06489029474787708,0.20375103214046883,0.07849466833440129,0.27237439961522847,0.16828276259782673,0.16981737281613926,0.17734161591654826,0.17219666381875792,0.31008062898468736,0.20265644159765564,0.16720202456263683,0.1778121126595191,0.3342304637096028,0.28351218954394697,0.12454395262542817,0.8475755498256872,0.23137415316761772,0.2208776093562212,0.32397410899440876,0.3423274329586876,0.05213050698085426,0.04777507008631422,0.04761911036779073,0.5857732687110627,0.7194845530774968,0.3835518317226438
p24_uppercut_left_main_004,0.3000794805572256,0.09639736690961247,0.1670196135190105,0.08153635401636844,0.2675389219618315,0.13796890772990167,0.1320892424685442,0.12655979215755178,0.17339427162668425,0.22775466237438252,0.22540869058413543,0.15335677318965318,0.18554289840463228,0.3061911276897873,0.23624799258911205,0.1505699977225577,0.8420129379426692,0.22689042886692262,0.2193273707963276,0.3160895350687135,0.3269695672431907,0.050623323336259865,0.047777925849301545,0.04761971445422101,0.4682926732890646,0.7232031881913191,0.38541145132277005
p24_uppercut_left_main_005,0.2729809126986645,0.06369904601376991,0.1154520129249557,0.0507076374634437,0.197042548990359,0.13879509097991216,0.1593783348819438,0.15638289205896921,0.12588177380121018,0.26267515408362524,0.2323637352754651,0.15488164431385637,0.151052233367474,0.3585485249779824,0.24319181127308065,0.12528130244689076,0.7873119196337753,0.1733352968839424,0.1609747686771263,0.2818450648015861,0.30992054923810064,0.05117515525643414,0.04827773489942873,0.047626812722019,0.5456326287015758,0.5979233528033602,0.32277508276268957
p24_uppercut_left_main_006,0.29729916421670755,0.08845830359067762,0.24559538600192415,0.10074119946403497,0.27475207447648814,0.14786751697031086,0.1718551297538074,0.1614068786376932,0.1711134178822072,0.20809069255295293,0.2339982759564077,0.16533198793816298,0.1820253917145354,0.30354095996737385,0.25535323701597895,0.14265270780091993,0.8624297382049863,0.2475192133773659,0.23792802208951983,0.30764675418597626,0.32521461084304343,0.05289818507904263,0.0477489148675304,0.047620783402244994,0.5202547089286653,0.7386178722522123,0.39311932782722864
p24_uppercut_left_main_007,0.34898467481609396,0.08497966132732979,0.24954898405641365,0.10205591034597243,0.30562678395492193,0.15312365272944303,0.15425801713637083,0.1553712209749497,0.18400642563177066,0.2728486166339786,0.2777070953936104,0.17807398946209968,0.1876141516148045,0.3174221283827202,0.2322712850463097,0.13727610919227412,0.9011806178225715,0.28881184505325963,0.28104220684491704,0.32839399168345573,0.3387012617361528,0.05161650561811859,0.04770725962510156,0.047619300855717125,0.6037574802922616,0.7670630016754829,0.4073411512656
p24_uppercut_left_main_008,0.31933818121108837,0.09135332514390868,0.2233812164074184,0.06368884962590378,0.24836372520292443,0.14057812347028023,0.11031127018004176,0.10354396266139816,0.17025752065945415,0.3028495905841705,0.2593003670200623,0.17177223136193626,0.1776178887409931,0.30437314344468575,0.2256893372191356,0.1344120170264655,0.8568243888716104,0.23991465281863525,0.23067882085627192,0.25523508174853393,0.2741671092520518,0.05160818192469473,0.047818789850494516,0.04762055647117907,0.5541084213513235,0.6776905160719304,0.3626555362715547
p24_uppercut_left_main_009,0.24520192100796137,0.04189572065999356,0.1342013514082346,0.031051609822403202,0.15928471376485406,0.11115975486612453,0.14004734135351393,0.11810378536517689,0.09486121507406572,0.2435665876976134,0.21099396132998263,0.12769254703316987,0.12029975850018888,0.3439056795488191,0.179378971324678,0.09036027853618105,0.7611960284524224,0.1493883025421231,0.13729442894072516,0.24079224586337697,0.270259029185312,0.051028987357995964,0.0482236186399562,0.047621858912596876,0.5653093577881465,0.45150432743380114,0.24956309317319902
p24_uppercut_left_main_010,0.32756902518415015,0.07846813398262334,0.13710550382430645,0.056605271507825905,0.25233948062814004,0.11593056423243817,0.08236013845586679,0.06058076302041845,0.16842636870977262,0.1923376980813784,0.2586783658378903,0.16938276147300294,0.1756696283509343,0.3153701794715119,0.20418766815902822,0.11106870449632408,0.8642393530301818,0.24836648934940583,0.2396579596982667,0.29838411782840213,0.3101686513506356,0.05186886715413943,0.04774441490744881,0.04761996255471169,0.5174721584354378,0.6273795156051163,0.337499739079914
p24_uppercut_left_main_011,0.321000795829163,0.07988860414206513,0.19303490786283656,0.08661563528454545,0.29527945331118427,0.14790356543164523,0.13440710417864996,0.11506171927638535,0.17347515987538537,0.256073570642933,0.27295284392756386,0.1820539563173284,0.179523170549493,0.3219480762854908,0.204012834325194,0.11210257295779709,0.8814856970626342,0.2648328236935494,0.2573522757493464,0.2648974965381976,0.2809559965396506,0.05132006289159921,0.04769881090075727,0.047621639965510755,0.5384221176456265,0.7058075767615046,0.3767146083635077
p24_uppercut_left_main_012,0.20241004790917722,0.0026638942107528956,0.06140911844070285,0.024593933490967244,0.15983807005097384,0.01869790839972208,0.025610084713928727,0.005191759200346938,0.022545129926280584,0.07909715496078762,0.12851460345810878,0.04663711685376601,0.019286634169719662,0.12099441833008921,0.06630427479875714,0.0027257624765435013,0.7535035110041282,0.1542677739727632,0.1490461432361496,0.09577110061564778,0.09963939574667621,0.050858081718977495,0.047675763583466,0.047619056762989276,0.45890479009069873,0.08371780399977907,0.06566843038138417
p24_uppercut_left_main_013,0.3338773449379434,0.09546933348535643,0.17794821996328164,0.0911101285759766,0.2943182708125797,0.14923433441208775,0.11254896403651837,0.11906822343987837,0.18415822275740965,0.26722665176766736,0.24206408184811226,0.1717238009322243,0.18895859734676818,0.35126095245200856,0.22337924175822269,0.12159761535642044,0.8950600666720856,0.2764294297767456,0.2702179416619148,0.27879675656345737,0.2944178752978878,0.05097941581495801,0.04772109631203849,0.04762134818353466,0.5407345400510659,0.7296132161549601,0.3886172821692474
p24_uppercut_left_main_014,0.28219556848942845,0.06192973384751073,0.23731098126538938,0.12213595695541639,0.24816662238938295,0.14467734007655256,0.13835012912997943,0.15668175069067158,0.16220006590931046,0.20033268754591482,0.23463747066635401,0.16513181267242813,0.17087636981314067,0.3293346220458728,0.1949491086587126,0.10873961660462057,0.8174813627548756,0.19438207205691765,0.18327489913041778,0.2917977161059729,0.31617427380643726,0.051952256285372075,0.04774759948707237,0.04761912751086901,0.5043602818635821,0.6700477728439541,0.3588334501774116
p24_uppercut_left_main_015,0.29873562904810563,0.08328571673213064,0.2574533393808445,0.12655382928709105,0.2650504137207592,0.15582160724539265,0.16278603081635354,0.172008274545974,0.16992540842968779,0.23116842775510843,0.23757909288205448,0.17188609397762347,0.18152597412411786,0.3383111908738961,0.22963035002534343,0.13477308577301242,0.8542756651665273,0.2331402894187539,0.22522193852677685,0.3100660271354605,0.3311520020764397,0.051582068022933324,0.04777559910991839,0.047619348567546224,0.5366533742904227,0.7405968321046948,0.39410809033612054
p24_uppercut_left_main_016,0.2913981900287004,0.06924678197005371,0.09587380945269204,0.02584385365722185,0.23356535315490815,0.07602373136547627,0.029129193314390532,0.018200728567896014,0.1680183937648451,0.19655078196368395,0.24397383212388188,0.1657558684818835,0.17137670544681496,0.2760471962442058,0.1715034298674336,0.09933975580511525,0.8504568565282545,0.23059952753388938,0.2197877643515577,0.24963738569168217,0.25327805292217054,0.050725105862800074,0.04768043329170585,0.04761945841492945,0.44235935019641753,0.5510880644653865,0.29935376144015796
p24_uppercut_left_main_017,0.3264512595962361,0.12179727176749003,0.06493087232102326,0.018686555395326144,0.2861321632311299,0.10179134199160708,0.031057807512225068,0.01662080841966862,0.17627600847869856,0.20870266654298844,0.2246524673333604,0.16116716371126785,0.1875282788647068,0.26128697247956334,0.1944742553073714,0.14555659179519082,0.8615129447423996,0.24874287968202227,0.24029465738901168,0.2432349915075493,0.24408041740108075,0.05076859708654837,0.04768035656837013,0.04761932343914395,0.3933560790016752,0.6420773007967806,0.3448483121179623
p24_uppercut_left_main_018,0.33552322860587386,0.13116671930228654,0.06224944314920087,0.02444227642833685,0.29687267308187576,0.11594796752233523,0.04004291946100929,0.022325577073080145,0.18125167481912777,0.22305405876935763,0.2425505851313306,0.16639652796994447,0.19342861317487178,0.24604130143229969,0.2206434053232868,0.16773867638396517,0.8740076827819674,0.2638402125280225,0.25579431178243156,0.2539961531315033,0.2602201086753051,0.050973865529196694,0.04769953342387474,0.047619609325436345,0.4037487261929346,0.6829862212175418,0.36530291527148906
p24_uppercut_left_main_019,0.31656080266730574,0.08449356647513546,0.11871429530141567,0.03184611535929176,0.2649509544420458,0.1033182297745561,0.05318077123109829,0.039397581564892564,0.17125307440564078,0.2654076900836306,0.22161742499935788,0.16084309666686042,0.18177970218137826,0.289155817170959,0.2240596527365875,0.138726820375422,0.8660622062849311,0.24740312989175806,0.24245060945407185,0.2501019971478614,0.2563315458148974,0.04994562609136611,0.04766107182977699,0.04761925707862768,0.48819341762202273,0.6196736961576669,0.3336464766181473
p24_uppercut_left_main_020,0.3114808240219244,0.11874380074311723,0.23371032035438905,0.0953360011655395,0.30275270034127244,0.14744135599071959,0.17130149948407294,0.16955479832617534,0.17448206114053905,0.28699582820661707,0.2304410503745593,0.1647772451812877,0.19257202858566286,0.3299120355104823,0.26478380708677624,0.18246425051809018,0.8820665505695431,0.274857605910326,0.2699045361083453,0.2928324397761909,0.3016549209849725,0.050030814145783864,0.04765203521813322,0.04762004372900915,0.5264353389429168,0.8072316472352891,0.4274258454821491
