jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p26_jap_main_001,0.151595371,0.282563514,0.216921482,0.202578829,0.203550304,0.253387688,0.048008339,0.048041679,0.047619177,0.516700432,0.516050356,0.516245379,0.585903708,
p26_jap_main_002,0.094090498,0.240943028,0.195600371,0.171574152,0.158554773,0.181202051,0.047927181,0.047767253,0.047619303,0.50096717,0.310920149,0.367934255,0.739370748,0.113458495
p26_jap_main_003,0.104232565,0.259577282,0.208674612,0.179051394,0.161893121,0.201420029,0.047970194,0.047822193,0.047619314,0.521934881,0.348055523,0.40021933,0.625912253,
p26_jap_main_004,0.076361207,0.256988149,0.172357664,0.149485642,0.139825688,0.180099359,0.047917674,0.047757495,0.047619325,0.501504116,0.244211304,0.321399147,,
p26_jap_main_005,0.073892279,0.258322728,0.175779921,0.142062959,0.143482339,0.178659538,0.047960156,0.047758605,0.047619412,0.508803607,0.234317589,0.316663394,,
p26_jap_main_006,0.079621535,0.22688429,0.169417069,0.137060192,0.144873833,0.196883565,0.047969392,0.047915941,0.04761908,0.50772406,0.229569073,0.313015569,,
p26_jap_main_007,0.194347051,0.3389486,0.268317801,0.211371041,0.223815624,0.223375113,0.047882429,0.048237289,0.047619452,0.428616584,0.711885069,0.626904524,,
p26_jap_main_008,0.14696802,0.323273597,0.247746567,0.18523509,0.187788949,0.210602239,0.048098325,0.047886384,0.047619788,0.570261477,0.437377304,0.477242556,,
p26_jap_main_009,0.107173398,0.265503201,0.186817176,0.154048798,0.175587274,0.159418647,0.047891376,0.048107724,0.047619067,0.491679207,0.3084612,0.363426602,,
p26_jap_main_010,0.187708744,0.355730083,0.291011353,0.2251702,0.215141987,0.240506239,0.048008788,0.048133979,0.047619694,0.491796295,0.693548655,0.633022947,,
p26_jap_main_011,0.185454111,0.408089288,0.289525515,0.223719589,0.228765545,0.247606923,0.048037286,0.048232456,0.047619323,0.528152892,0.699048301,0.647779678,,
p26_jap_main_012,0.137952866,0.320430779,0.227426344,0.168204161,0.193866244,0.166940565,0.048104394,0.047925973,0.047619339,0.478217141,0.448328977,0.457295426,,
p26_jap_main_013,0.170810432,0.379128578,0.273099534,0.210823755,0.207904194,0.222912386,0.048058443,0.048016672,0.047619324,0.492549554,0.636982624,0.593652703,,
p26_jap_main_014,0.163382695,0.398404045,0.262039998,0.208777474,0.213334176,0.232706956,0.048047967,0.048210752,0.047619436,0.504255406,0.630491123,0.592620408,,
p26_jap_main_015,0.151447326,0.396645258,0.266804573,0.189510839,0.20876534,0.222595891,0.0481225,0.048054902,0.047619527,0.530303829,0.568439292,0.556998653,,
p26_jap_main_016,0.184044664,0.463725011,0.303479449,0.243139382,0.22187534,0.269888886,0.048036451,0.048645698,0.047619522,0.533590849,0.765222735,0.695733169,,
p26_jap_main_017,0.166501442,0.439168379,0.291445805,0.22735268,0.22108128,0.240314995,0.048079578,0.048326841,0.047619299,0.546875597,0.673118734,0.635245793,,
p26_jap_main_018,0.21269792,0.472268036,0.340199577,0.273877438,0.21551435,0.289442445,0.04804328,0.049004337,0.047962784,0.538823307,0.862670057,0.765516032,,
p26_jap_main_019,0.222878341,0.487888266,0.348241615,0.280328786,0.232573428,0.27565953,0.048269868,0.050461072,0.047730998,0.536108044,0.894635009,0.787076919,,
p26_jap_main_020,0.187689536,0.457892412,0.313154431,0.248788103,0.229255522,0.248490812,0.048199508,0.049000918,0.047619648,0.549876197,0.749921618,0.689907992,,
p26_jap_main_021,0.119246606,0.398425965,0.241434109,0.197538888,0.142981606,0.21826107,0.047979024,0.04789751,0.047619305,0.533698477,0.463671948,0.484679907,,
p26_jap_main_022,0.202460219,0.473141045,0.325556029,0.262837594,0.215442652,0.26889295,0.048238346,0.049610776,0.047646835,0.52181827,0.827977502,0.736129732,,
p26_jap_main_023,0.14504232,0.413647347,0.281674081,0.226847905,0.165243494,0.227904402,0.048041004,0.047997394,0.047619516,0.566773186,0.554235777,0.557997,,
p26_jap_main_024,0.12120328,0.356495572,0.226727687,0.180995526,0.195946641,0.129444698,0.048095491,0.048107589,0.047619108,0.495694068,0.414766452,0.439044737,,
p26_jap_main_025,0.216055972,0.457893849,0.334279899,0.28096966,0.241079355,0.262024791,0.048097388,0.049546438,0.047623488,0.534988043,0.85951168,0.762154589,,
p26_jap_main_026,0.198121636,0.453600272,0.329432618,0.285901001,0.214408181,0.222835009,0.048150547,0.050045517,0.047941277,0.505067783,0.812354812,0.720168703,,
p26_jap_main_027,0.232307598,0.48037658,0.34997837,0.297051202,0.250263846,0.254170073,0.048266773,0.05017887,0.047640388,0.563528171,0.884978075,0.788543104,,
p26_jap_main_028,0.221011384,0.436135962,0.335486871,0.288874717,0.239633103,0.273432904,0.048204795,0.050011088,0.048566499,0.51849667,0.887215638,0.776599948,,
p26_jap_main_029,0.219330423,0.477359471,0.34076215,0.288381848,0.238868743,0.256114069,0.048215451,0.050074566,0.047625286,0.554455049,0.858455238,0.767255181,,
p26_jap_main_030,0.229337255,0.468435615,0.351314639,0.289747654,0.243200898,0.29002439,0.048170519,0.049409522,0.04762426,0.594077707,0.869163646,0.786637864,,
p26_jap_post_001,0.214376631,0.44625247,0.33851704,0.275975703,0.231728206,0.269971105,0.048172966,0.050864023,0.048282074,0.506904753,0.877375819,0.766234499,,
p26_jap_post_002,0.199661412,0.403208924,0.318577771,0.272044091,0.22758402,0.290446484,0.047799795,0.047974484,0.047652094,0.493897674,0.858850337,0.749364538,,
p26_jap_post_003,0.206420915,0.457449532,0.332822804,0.293397695,0.229013918,0.239400524,0.048272914,0.050094973,0.047695154,0.506377385,0.860011134,0.75392101,,
p26_jap_post_004,0.203116851,0.448758312,0.304555493,0.250107263,0.234571057,0.266316624,0.048169658,0.048809641,0.047620065,0.508072676,0.812376353,0.72108525,,
p26_jap_post_005,0.209754499,0.449530423,0.324985352,0.294613367,0.222965812,0.272931456,0.048166386,0.049268096,0.048166966,0.523995461,0.861310212,0.760115787,,
p26_jap_post_006,0.213584387,0.486119338,0.337963213,0.283485345,0.226260513,0.287869897,0.048183275,0.050476898,0.048438764,0.546386965,0.876520858,0.77748069,,
p26_jap_post_007,0.201607586,0.459196885,0.32723912,0.275595104,0.235034843,0.190088594,0.047975159,0.049643161,0.047623073,0.47649044,0.823389371,0.719319692,,
p26_jap_post_008,0.210070538,0.475666296,0.329764017,0.271841686,0.229476556,0.259020399,0.048215093,0.050085591,0.04778378,0.504875072,0.866860702,0.758265013,,
