hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p09_hook_right_main_001,0.356692151,0.471240787,0.320915874,0.342788703,0.294485781,0.240195632,0.053771214,0.05490766,0.048336646,0.647723699,0.895187101,0.82094808,0.818461581,
p09_hook_right_main_002,0.354100723,0.444569481,0.343533937,0.356415415,0.290399614,0.245113881,0.051892288,0.050619156,0.048311434,0.673241527,0.897329912,0.830103397,0.818496792,-0.004578168
p09_hook_right_main_003,0.346688534,0.471617892,0.34509118,0.340862275,0.2944632,0.243181695,0.054424674,0.054716931,0.048229828,0.67134964,0.890245354,0.82457664,0.82307496,
p09_hook_right_main_004,0.34902245,0.445957058,0.349366031,0.362671052,0.271187913,0.252281301,0.051246566,0.050064008,0.048100811,0.673974359,0.894631204,0.828434151,,
p09_hook_right_main_005,0.331928212,0.468474269,0.355144409,0.347819976,0.293880722,0.247977897,0.052315674,0.052175461,0.048085878,0.676097415,0.899824819,0.832706598,,
p09_hook_right_main_006,0.347453296,0.442060585,0.329852378,0.352040207,0.287123157,0.248838463,0.051378334,0.050451287,0.048497801,0.678710768,0.867567198,0.810910269,,
p09_hook_right_main_007,0.351463929,0.462272029,0.344771596,0.358327146,0.266271896,0.244619024,0.051715283,0.050462435,0.048119021,0.683333291,0.872472533,0.815730761,,
p09_hook_right_main_008,0.361709044,0.47639279,0.361870552,0.355147182,0.240814693,0.24515561,0.051503872,0.050593633,0.048576878,0.669847786,0.887986823,0.822545112,,
p09_hook_right_main_009,0.351973609,0.437877851,0.348026896,0.335918619,0.293845656,0.246248751,0.051384006,0.050356154,0.047997012,0.67569719,0.876466825,0.816235935,,
p09_hook_right_main_010,0.367302088,0.46495516,0.358666311,0.33290721,0.325245509,0.260280539,0.055756842,0.059264721,0.047894225,0.704297658,0.910534453,0.848663415,,
p09_hook_right_main_011,0.346793977,0.447408279,0.343678623,0.354289261,0.281016125,0.250590773,0.051590743,0.048969255,0.047893771,0.688042454,0.878299151,0.821222141,,
p09_hook_right_main_012,0.347669637,0.475019953,0.313741807,0.352129115,0.255802152,0.233432545,0.052775917,0.051000789,0.047983862,0.645660439,0.861634144,0.796842033,,
p09_hook_right_main_013,0.346777261,0.445599494,0.338521869,0.351819396,0.277665872,0.255075105,0.051949758,0.051076261,0.048514961,0.656710162,0.897286308,0.825113464,,
p09_hook_right_main_014,0.342819612,0.436716832,0.335024546,0.338667552,0.271875967,0.252298582,0.051548282,0.050221685,0.04806684,0.629932822,0.894642441,0.815229555,,
p09_hook_right_main_015,0.332666196,0.441883225,0.337868129,0.350552396,0.250525482,0.243081004,0.05161519,0.049360997,0.047876516,0.656325126,0.855085552,0.795457424,,
p09_hook_right_main_016,0.333029085,0.452456935,0.356768471,0.354051679,0.291139723,0.266144374,0.052561553,0.055336648,0.04929785,0.673900206,0.915443609,0.842980588,,
p09_hook_right_main_017,0.329368535,0.446851755,0.358745638,0.345936478,0.257740747,0.236620862,0.051674392,0.049721526,0.048033127,0.63318992,0.892305058,0.814570516,,
p09_hook_right_main_018,0.334391508,0.458271517,0.347488915,0.310441456,0.298470371,0.271957872,0.054786394,0.055346491,0.047799113,0.677316441,0.87415385,0.815102627,,
p09_hook_right_main_019,0.329975284,0.466375025,0.340792768,0.335178754,0.269363696,0.231195929,0.053312261,0.051446855,0.048566693,0.63651258,0.872617356,0.801785923,,
p09_hook_right_main_020,0.342476313,0.441259831,0.34967229,0.341821674,0.265953258,0.258368512,0.051436369,0.049556867,0.0486641,0.652537539,0.891930562,0.820112655,,
p09_hook_right_main_021,0.339234606,0.443718655,0.336806815,0.348617807,0.277121307,0.257586497,0.052201642,0.051874652,0.048233677,0.649354403,0.896631598,0.822448439,,
p09_hook_right_main_022,0.283241439,0.479848083,0.319588619,0.346980003,0.221394543,0.24784898,0.052702862,0.05081191,0.048039081,0.664484184,0.79230417,0.753958174,,
p09_hook_right_main_023,0.321665372,0.462570568,0.349863241,0.347219562,0.282567262,0.251351359,0.052889577,0.053163022,0.048640156,0.66824053,0.888357374,0.822322321,,
p09_hook_right_main_024,0.345149767,0.449204452,0.367296699,0.342564389,0.277075647,0.254186265,0.051891782,0.051846237,0.048881937,0.667443989,0.904452525,0.833349964,,
p09_hook_right_main_025,0.301578577,0.473877629,0.356615875,0.33299601,0.291003864,0.247918056,0.054731493,0.052477453,0.047814935,0.657392377,0.888389168,0.81909013,,
p09_hook_right_main_026,0.346298693,0.460611468,0.346405969,0.350932032,0.283954845,0.261026281,0.051399722,0.051011226,0.048232269,0.685889247,0.894285609,0.831766701,,
p09_hook_right_main_027,0.348176056,0.459823035,0.354445761,0.352545204,0.284267974,0.258465425,0.052052335,0.051325083,0.048763756,0.679100492,0.90819818,0.839468874,,
p09_hook_right_main_028,0.34918776,0.48056957,0.343789778,0.346697866,0.299118005,0.251453364,0.054704897,0.056657329,0.049759359,0.696138193,0.884576793,0.828045213,,
p09_hook_right_main_029,0.340731975,0.448934522,0.340270062,0.343260108,0.277867683,0.226863909,0.052186108,0.051280235,0.048609752,0.635992199,0.882567324,0.808594787,,
p09_hook_right_main_030,0.312861327,0.462035841,0.354436397,0.34079387,0.280812253,0.211412716,0.052723767,0.051966617,0.048605999,0.64956456,0.858088841,0.795531557,,
p09_hook_right_post_001,0.356523529,0.467515462,0.345378165,0.337779466,0.294267077,0.245434061,0.052858364,0.05103097,0.048098739,0.677218494,0.893052985,0.828302638,,
p09_hook_right_post_002,0.30902812,0.465071958,0.356897489,0.339740557,0.302928777,0.24346947,0.052332477,0.049748695,0.047993302,0.671107844,0.893729411,0.826942941,,
p09_hook_right_post_003,0.368852741,0.476402488,0.354788731,0.329579675,0.299332122,0.243229313,0.05351437,0.053921733,0.049528284,0.676730269,0.901076513,0.83377264,,
p09_hook_right_post_004,0.366851081,0.459308986,0.362297546,0.318943792,0.313832547,0.238625229,0.055521537,0.058901665,0.0478675,0.678040385,0.892655781,0.828271162,,
p09_hook_right_post_005,0.309887157,0.467984614,0.279088463,0.325360752,0.264414974,0.235307318,0.053609675,0.05007193,0.047747629,0.601876162,0.834882085,0.764980308,,
p09_hook_right_post_006,0.368978993,0.460574022,0.361906155,0.353278992,0.281250761,0.244622084,0.051492863,0.050230586,0.048651849,0.683923269,0.907138612,0.840174009,,
p09_hook_right_post_007,0.310725258,0.448014148,0.313265684,0.289206841,0.279955964,0.275737659,0.053193766,0.052664028,0.04768053,0.589209692,0.88356601,0.795259115,,
p09_hook_right_post_008,0.326284586,0.469545328,0.338687272,0.326738478,0.303472193,0.232680625,0.054094535,0.052058402,0.049519602,0.641013628,0.888724384,0.814411157,,
p09_hook_right_post_009,0.346720877,0.444014228,0.340929702,0.345926923,0.280857526,0.25235884,0.051612025,0.05058644,0.048265348,0.662541689,0.8896384,0.821509386,,
p09_hook_right_post_010,0.341582452,0.433683453,0.358240837,0.352824367,0.276310024,0.256965641,0.051785332,0.050709617,0.048327278,0.661670382,0.904062067,0.831344561,,
p09_hook_right_pre_001,0.368570967,0.46378729,0.345184593,0.356617792,0.271364307,0.233682496,0.051545092,0.049695404,0.048125974,0.660571552,0.900233072,0.828334616,,
p09_hook_right_pre_002,0.373626784,0.47483761,0.360019627,0.352186181,0.292438342,0.2309234,0.053884172,0.054360267,0.0481247,0.697440625,0.890620844,0.832666778,,
p09_hook_right_pre_003,0.368534567,0.461709463,0.354915152,0.356894484,0.297955263,0.238012062,0.051826158,0.051730373,0.048678641,0.69633423,0.897749515,0.83732493,,
p09_hook_right_pre_004,0.310004567,0.47004258,0.314199278,0.31997761,0.268095425,0.230493156,0.053043028,0.049596121,0.047693686,0.589232292,0.869370663,0.785329152,,
p09_hook_right_pre_005,0.366410154,0.488334693,0.335356758,0.365132894,0.293893462,0.234378309,0.05175965,0.051572334,0.048761912,0.699385681,0.891252785,0.833692654,,
p09_hook_right_pre_006,0.366335614,0.469738546,0.350722238,0.350835871,0.290147309,0.240205788,0.052025337,0.049876159,0.048520966,0.685690166,0.898688208,0.834788796,,
p09_hook_right_pre_007,0.364876589,0.469137844,0.361333353,0.356655848,0.281933747,0.234333585,0.051961619,0.051098734,0.048351112,0.687716831,0.898916153,0.835556356,,
p09_hook_right_pre_008,0.374254399,0.487899022,0.332784669,0.358504644,0.288319963,0.237058574,0.05174619,0.051309563,0.048822431,0.679510787,0.902947137,0.835916232,,
p09_hook_right_pre_009,0.334999976,0.472452904,0.365547129,0.327969327,0.318889876,0.229483874,0.053975148,0.057134537,0.047944823,0.677254047,0.894501551,0.829327299,,
p09_hook_right_pre_010,0.342303464,0.435276985,0.341288987,0.334131392,0.283371762,0.226215346,0.051790654,0.050895569,0.048303488,0.687306041,0.816601396,0.77781279,,
AVG,0.343355578,0.460075724,0.344437865,0.343413566,0.282709727,0.244879761,0.052593916,0.051905114,0.048348702,0.665235505,0.885458068,0.819391299,,
