Straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation
p04_straight_main_025,0.2019698954866219,0.41700420908566,0.2567380554122714,0.25538777141800223,0.22082902752813394,0.2458777026243034,0.04848983453445873,0.04775645173377117,0.050831698883747306,0.40195239788311293,0.8309662410929599
p04_straight_main_026,0.20121105626798133,0.4239041051163041,0.25399480486751386,0.26156485584996114,0.22101813789848013,0.26034231337133773,0.04913501711760859,0.0480051897432708,0.04802892536912057,0.42565683586564884,0.8227714188312254
p04_straight_main_027,0.215211237558182,0.4709010236792467,0.2514555814833953,0.25550847368476637,0.23214549877813181,0.2757334099585768,0.04943594703599479,0.05055443469502648,0.04864693712090976,0.4439474186607904,0.8505724073756162
p04_straight_main_028,0.21668913496879388,0.4715245899278989,0.23297255630157734,0.2532070013469317,0.24294163403862937,0.2688921548140193,0.048991133626998806,0.05247471243492471,0.04949975312226712,0.40808573767626893,0.8678435136104381
p04_straight_main_029,0.21465968687050113,0.45990911232220116,0.2719122361313549,0.2592542294513577,0.2380052729581728,0.27324163397395224,0.04889451196812264,0.05123887726874362,0.05095941637413888,0.4612093396360354,0.8523015845137736
p04_straight_main_030,0.20948741494586082,0.4737669186495129,0.2616329518877877,0.25524461347293476,0.2323700841081568,0.27975827877694087,0.049093345444625465,0.05179821003914839,0.05171958549551382,0.44092714849422504,0.8619768508919942
p04_straight_post_001,0.23311096181983365,0.4748699468354737,0.27341971110169966,0.25377061612828405,0.2306745499830667,0.2616965531354092,0.04867690421645746,0.0494699966910916,0.049516369263292385,0.47567574060472195,0.834730607731568
p04_straight_post_002,0.1965921709481391,0.4515970304845121,0.24987729745543757,0.2799588492247075,0.2112042667758081,0.25013193071335726,0.048487442046827436,0.048163650931058954,0.047673792350637414,0.4822487404788397,0.7667158264439006
p04_straight_post_003,0.1807185952265154,0.45163805147700425,0.23622710008938214,0.22083874351308047,0.1846433575247173,0.2346538753079035,0.04876417862093718,0.048947709481749035,0.04767306007413844,0.44891387137401306,0.6819915397266831
p04_straight_post_004,0.1446065810684064,0.36535772060832306,0.18647640698559392,0.24433291633461343,0.1987392930025195,0.17706800710488096,0.04867872726597885,0.04790889298464619,0.047621176455945664,0.3411976146373009,0.6580765177838401
