uppercut_left|p24_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p24_uppercut_left_main_001,0.31862501429351137,0.3768450774274646,0.3249904061076366,0.30573509756066525,0.2460119576094017,0.2574441658100287,0.05057667910935887,0.048266922221177344,0.04761935664544348,0.6201014574791274,0.7968435941283291,0.2396483529365545
p24_uppercut_left_main_002,0.29898781114462036,0.35081900641509656,0.30235020017921355,0.2634090568675824,0.2258431733898032,0.24560004103057925,0.05078391753324526,0.04850492579537063,0.04761959550031284,0.6446034885621624,0.6506841861030997,0.24796411063025944
p24_uppercut_left_main_003,0.32240633041493905,0.35273136014871553,0.3113631443486048,0.24171083001334698,0.24048189731995046,0.23519379052478429,0.05080840532215944,0.04797581352802256,0.04761937212470996,0.5817537012420056,0.7209841087123895,0.22684597336406254
p24_uppercut_left_main_004,0.31405345995645406,0.3558767937057201,0.3106853694271227,0.30641492569299855,0.2073087092598099,0.25901521922056625,0.05020438353448588,0.048076213356137085,0.047619975135062456,0.5807343963509661,0.7761112558517483,0.2263383310805297
p24_uppercut_left_main_005,0.2906834069034973,0.3305404684343977,0.29012563219636067,0.24461404511412788,0.2160963943247051,0.18353328892562115,0.04903415012941674,0.048213987113120575,0.04762234328628406,0.5506739023369281,0.6269563153868999,0.21597401319315512
p24_uppercut_left_main_006,0.30993874662887,0.3724767281152431,0.29802050745631703,0.30917948801529693,0.2483075845595298,0.2639784504826358,0.050555450997158156,0.04852487752236032,0.04762507548221025,0.5986651728443618,0.7970510683838716,0.23258183378796007
p24_uppercut_left_main_007,0.30494281495473674,0.40492950347321754,0.31519327387475177,0.3256123080656056,0.24009024283047778,0.26983523814609306,0.05145527068166419,0.04782479222852759,0.047619130238064085,0.6492326575209311,0.7925423826079296,0.2495042401437076
p24_uppercut_left_main_008,0.2770005434963673,0.38746032782682854,0.3034333578065912,0.2908352059665067,0.21403203816367217,0.23085174660202562,0.05005503120828081,0.04790698984004543,0.04762011313952744,0.5777284002976528,0.7311665590029703,0.22523014044865966
p24_uppercut_left_main_009,0.261653390737322,0.29284576241148724,0.2440198470458248,0.1972899872696246,0.18676991876013646,0.1817551253711118,0.04889207787874161,0.0478533577051399,0.04761982484994439,0.5500189530509899,0.47092490050445107,0.21558812954495712
p24_uppercut_left_main_010,0.29371976482719697,0.37692128071629283,0.26635252856475,0.30078011610844557,0.17761426010975692,0.24271409234182473,0.050518819071991704,0.048302600794126314,0.04762172826402654,0.5940192266514469,0.6659493486327938,0.23094688217252163
p24_uppercut_left_main_011,0.27134060327008,0.39328901899408286,0.27233985726635773,0.3178183578830823,0.23695213477327964,0.25701256660322536,0.05068365760250856,0.04849208790536398,0.0476195539932933,0.5974681800796574,0.7544765719322547,0.23221464186250995
p24_uppercut_left_main_012,0.09693164721668883,0.2636799573866946,0.12421952362572264,0.1673084021448293,0.09949102590031875,0.1593168819669443,0.05101296542783367,0.047785831597404925,0.047619791397402654,0.5538356141233519,0.11138868177852557,0.21754480371619683
p24_uppercut_left_main_013,0.27689142710955894,0.3982854151161524,0.3084157351985488,0.31040730239555314,0.2150033165166197,0.2653491515512787,0.051157169850809175,0.04790885950449455,0.04761946444600894,0.6098605923328214,0.7641854036635526,0.23630887389604172
p24_uppercut_left_main_014,0.29118091215261616,0.33203209285204477,0.2837366822869204,0.2782438602407513,0.21975001901287103,0.26685286150351895,0.05037168153005274,0.0481338688369133,0.047619617356711996,0.5766766274783379,0.7171459537170606,0.22506072594843463
p24_uppercut_left_main_015,0.3050621109685558,0.362523351478832,0.3185094516215675,0.2898393060057338,0.23883869382330927,0.2836352577974105,0.050362931076708015,0.04818090760795851,0.04762001437061042,0.6064787151542042,0.7919816381751517,0.2350075179462902
p24_uppercut_left_main_016,0.24397995372984801,0.3579134846468181,0.2637001697176071,0.2802095268827153,0.136826235228864,0.1999229656399711,0.05069516334123405,0.04789303857270253,0.0476191273068862,0.530981045839193,0.5893653771778886,0.20985641591770987
p24_uppercut_left_main_017,0.24759216667071443,0.36811724085465636,0.2629195164442848,0.290992618334125,0.15827839005051086,0.22440466674173232,0.050648882333891934,0.04792380668251018,0.047619508343453396,0.49281990323147024,0.6945415998060821,0.1971308640826241
p24_uppercut_left_main_018,0.2594773253825424,0.38019841775834684,0.27545494516920194,0.2945454490522885,0.1615298676375882,0.23137878421924923,0.05060858994319447,0.04782302127918349,0.047619925073056436,0.49078249561283593,0.7364707675046706,0.19640470227840462
p24_uppercut_left_main_019,0.25290566479896237,0.3818695906565182,0.2878839654505744,0.29549737552703925,0.16639193612700415,0.23471035186677752,0.050741872380868615,0.04794118858082614,0.04761931198709125,0.5731272501960347,0.6668048560910199,0.2239367703859098
p24_uppercut_left_main_020,0.2872270815273342,0.38549635508097985,0.33569618814710933,0.3113397061694358,0.25144099556514615,0.2638842701449445,0.050798023851774475,0.04778897661499687,0.04762118661706506,0.5844353198104691,0.8508882994102219,0.22767410675908015
p24_uppercut_left_main_021,0.2873831085115356,0.37596611206849034,0.3189769025178408,0.32364247675041347,0.2603143094606774,0.28686441905601767,0.051391469652121255,0.04787789749264542,0.04761928882844124,0.6138514598462501,0.8435285053162817,0.2377069423303389
p24_uppercut_left_main_022,0.2558287364143502,0.38447594028546106,0.2554019011088509,0.2909157380390039,0.24975276782216632,0.24608152639553182,0.05058392858348938,0.04809968697668658,0.047619202542438156,0.5343760280753836,0.7622704965670698,0.21101988121185317
p24_uppercut_left_main_023,0.2498745578201878,0.3627293433344924,0.24903575301697503,0.27590223424633653,0.14626922381983629,0.21196256267974042,0.050664198921388716,0.047966232388914364,0.04761940114794573,0.49855745415873126,0.630443878825839,0.1990626284896781
p24_uppercut_left_main_024,0.27368949180642554,0.36488221196712617,0.26293214103326157,0.2786890167449219,0.16667713113886634,0.23643903148955517,0.050486324688228154,0.04821567648493441,0.04761999740878556,0.48704274665185104,0.7158412403830936,0.19524824927500453
p24_uppercut_left_main_025,0.2397243949114891,0.36488519422165516,0.272560419943156,0.2849866877788472,0.15422372574489632,0.2063995965718582,0.05012588965461817,0.04795846903919238,0.04761974026726298,0.5374816104860632,0.6233489595676088,0.2118553230599579
p24_uppercut_left_main_026,0.24470853665530523,0.38917658776876624,0.2592172832095107,0.2984853004370444,0.17993718790553218,0.23773818870126062,0.0513176867301327,0.04786810464311202,0.04761911857628172,0.5763103460253048,0.6547919590079521,0.22516537913284984
p24_uppercut_left_main_027,0.2722003922897557,0.37185885012454734,0.27217448574395703,0.30987411153546907,0.2124033465850479,0.2730163937108966,0.0511088489042952,0.047869047857673236,0.047619128706366004,0.5675578933260972,0.7583962639238087,0.22217859669602186
p24_uppercut_left_main_028,0.2465214239961604,0.3373781723223315,0.30989132262792407,0.28309119960633966,0.1614654425386016,0.2310585159428054,0.06257214095877581,0.04886896304420415,0.047619521269372835,0.5397528697710683,0.6679272753615371,0.21706465792468274
p24_uppercut_left_main_029,0.16743070056372203,0.32307245915231253,0.16343619167843332,0.23103917062903312,0.13011115323081193,0.17910349237274925,0.05151413924292648,0.04791752642882531,0.04761907833225349,0.4627838471925775,0.42444537784906283,0.1874051709547764
p24_uppercut_left_main_030,0.25624289753953317,0.36052252706127763,0.25080903719284153,0.2886879253514447,0.16112552197422997,0.21707994774231604,0.050390685752746765,0.04805431967646296,0.047620041942483385,0.4762481081147564,0.6912191057387256,0.19156437118132202
p24_uppercut_left_post_001,0.23777012872168113,0.3637013146323995,0.26936294134303507,0.3005151713927575,0.16527057919895233,0.20458052712423025,0.051314280163205606,0.04802307120895669,0.04761922332962289,0.5107790437352757,0.6726766579365461,0.2033721317024793
p24_uppercut_left_post_002,0.2639688236825923,0.3333511276159835,0.26451225574986503,0.29139026989074035,0.19963482309699257,0.26699325974777094,0.05014026966659603,0.04807315822076525,0.0476206966452944,0.5575648418619299,0.6996531656797464,0.21859275658309704
p24_uppercut_left_post_003,0.2840542528733236,0.3608619143314852,0.2771825897266774,0.28783375260977684,0.22295399658760343,0.23018041172050094,0.05077210480668716,0.04774024334979219,0.047619087593706935,0.5878021627036267,0.6867302587091829,0.22877150362003534
p24_uppercut_left_post_004,0.2849721961211867,0.36031941134896994,0.2663962863268239,0.2789127313691866,0.14173351116690408,0.193200599238063,0.050339730696814355,0.047929128268065085,0.04761950778056066,0.5286035708287381,0.6123930315876539,0.2089574765978725
p24_uppercut_left_post_005,0.24415203172674102,0.3703882574045088,0.24269996177493702,0.280435949916888,0.1463791974257023,0.21441707381269928,0.0506385155067672,0.04775345960093313,0.047619132777106596,0.4833244164590617,0.6512603060775458,0.19390546385558732
p24_uppercut_left_post_006,0.2346871298562861,0.36129659387454005,0.22998167811267387,0.26328175838092766,0.15252007934009884,0.21364824024556217,0.05102678265991188,0.047845986695667975,0.04761916811194216,0.5008696738272062,0.5943821154722662,0.19991414772759533
p24_uppercut_left_post_007,0.263580017252329,0.36449222302690376,0.27228794409864954,0.28379288275981346,0.18823214205368358,0.2538969275042957,0.05028061123626046,0.04814780070628542,0.04762345062095343,0.4912113745773583,0.759363068737097,0.19654659550663472
p24_uppercut_left_post_008,0.24238551363264174,0.34657107377002694,0.2826488674192378,0.27472842344635484,0.20386905899665514,0.22858627620710475,0.051084508135783614,0.04801626716615622,0.04762072030815116,0.48923760417354645,0.7249844857460814,0.19611279315849542
p24_uppercut_left_post_009,0.24118815782683073,0.3701687590379905,0.24939915553615855,0.28219207109553,0.14631362612600624,0.22353127869252426,0.05036457050493186,0.04793447772021008,0.04761970515079694,0.48222305605434795,0.6658829751309921,0.19350736809316327
p24_uppercut_left_post_010,0.21299474266298946,0.3565158692284412,0.25036642198990655,0.2946613988781645,0.13376315441091152,0.1977090905810123,0.05085303507289933,0.047884651003190074,0.04761948034529449,0.4391400660544373,0.6649104581258877,0.1792925840435089
p24_uppercut_left_pre_001,0.2603293743317344,0.3978905167488845,0.3078681757694096,0.31241286278335634,0.1640312314199898,0.22396696935705754,0.051413194606393896,0.04807132274390281,0.047619503069720764,0.5414346407644915,0.7408868866470351,0.2136397193715961
p24_uppercut_left_pre_002,0.3184170709124451,0.41699761839384275,0.31659179574669133,0.32399267646206303,0.2435437552657834,0.3083070866498906,0.05067932168552636,0.04812586245115141,0.04762010949815291,0.6406052590193804,0.8548943136786274,0.24647014771868603
p24_uppercut_left_pre_003,0.2620945334844055,0.397555882277374,0.23883199156197335,0.301295771906509,0.15809968077474243,0.19729416092214316,0.05296403438049692,0.0479465510109107,0.04761912137990172,0.489741713744519,0.6759113858633119,0.19688409971197554
p24_uppercut_left_pre_004,0.21740516581832145,0.3679838323504545,0.22677032708263284,0.284151256231347,0.13624230882299485,0.19624183357849923,0.06451501190295149,0.04933020289574489,0.047619059982614224,0.48098333278681366,0.5877992629737114,0.19827618252850332
p24_uppercut_left_pre_005,0.24767940816412598,0.3797214158407994,0.19892006025526146,0.290489648780501,0.22187933476519978,0.23573558195420025,0.051337062035998644,0.04788267051621026,0.047619132030536304,0.5478308358252939,0.6480486981460113,0.21568352279250091
p24_uppercut_left_pre_006,0.29051172708279294,0.3623162815912754,0.2807795186357383,0.2785944873208487,0.23030516877465876,0.24075153201963467,0.049453058365556725,0.04805574961865825,0.04762599244041372,0.5204240719006257,0.7708176389715271,0.2059776266282802
p24_uppercut_left_pre_007,0.2151255213111821,0.35366610995786335,0.2326883438617673,0.25094569434595526,0.13208019661356923,0.17814724513143543,0.06095582433608807,0.04921865588482063,0.0476218726084739,0.40734437397457607,0.5998228210870423,0.17250628473182825
p24_uppercut_left_pre_008,0.2638316427618294,0.3805474387434252,0.2690778119101674,0.2974226001448896,0.1724586677684346,0.2284905765635577,0.05687805556834123,0.04953282024104415,0.04762076134595446,0.4743027744532262,0.7545954140836498,0.19357121675420386
p24_uppercut_left_pre_009,0.2813324194559844,0.4035487154263916,0.2704789270272095,0.3058750875882831,0.18255906757743906,0.23499496509759155,0.05086913429748804,0.047835774593886674,0.04763432145490535,0.5062977391643739,0.7758371717205692,0.20166754935191622
p24_uppercut_left_pre_010,0.2629904808554426,0.3441656887947261,0.282341571458982,0.2782590242008508,0.20814089433478283,0.23190267259468098,0.06132145391777873,0.04967440854175642,0.04762066215891172,0.5330151042836498,0.6950662728462803,0.2146703222477283
AVG,0.2629534951045549,0.3650371735240467,0.27086064730791237,0.28496560691866707,0.1891869815140905,0.23169417799791017,0.05174641990881157,0.04814080507514284,0.047620384864236226,0.5414139024007102,0.6862918464066532,0.21376704246155484
