straight|p25_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p25_straight_post_001,0.3283625858007332,0.47592663268991836,0.2701736332824478,0.30407196441912265,0.3434935891613695,0.2629687970768117,0.04858805971240221,0.05491704762038544,0.04843228394953721,0.6004219859533377,0.9139340064829847,0.23464236442870845
p25_straight_post_002,0.3015757436677647,0.44576803891559746,0.24310682565914035,0.25355741070746773,0.23262164306821717,0.1763702043108925,0.05065485485050969,0.047755983786656575,0.04784629536980275,0.42115781302158667,0.8109008138115519,0.17318955055291763
p25_straight_post_003,0.32570010938275723,0.4252789454433653,0.24422397494047274,0.25441242085807136,0.17543815073204444,0.13283068416441382,0.04803376917227538,0.047697135519183774,0.047620616617873236,0.4455429119849604,0.6847304531514424,0.1804246055588065
p25_straight_post_004,0.2922282520682348,0.41739150359184507,0.23398010774621505,0.25211529915896325,0.17763167107501934,0.1303076406182682,0.048825634632553794,0.047685011296878986,0.0476204768961289,0.41560897097413835,0.6855435278902545,0.17070653896785704
p25_straight_post_005,0.3380632521778518,0.4805617470284428,0.27807220424412266,0.25136423089293897,0.26549069884562193,0.21613360684822275,0.04911217230194094,0.048206619335586905,0.04887610596700309,0.4862892650668714,0.8753394593368293,0.1945360189014664
p25_straight_post_006,0.30113293905046856,0.3963235681659948,0.20937176666312873,0.2382845422935424,0.16169722715357335,0.13461189557866787,0.04801562117961011,0.0476933491991228,0.04762030229835473,0.4442162482835674,0.5983778882435475,0.17997507288743342
p25_straight_post_007,0.2809216159177366,0.3863782159285035,0.20559662044943688,0.2593116070722251,0.1580325745059175,0.11736897545431342,0.048062652076198156,0.04785949273128365,0.04763446502213181,0.4012383021201261,0.6179085864170515,0.16572014897586929
p25_straight_post_008,0.33052451660649595,0.48585566316160056,0.2709607138298879,0.25393689148442894,0.2620041670904841,0.1823233553722215,0.05051779158161436,0.04784817705704054,0.04834919410536909,0.46284817626484653,0.8555846955051217,0.18707138163450046
p25_straight_post_009,0.3438470004572355,0.48404783569113635,0.2743260530282644,0.2541205163862254,0.2834364687731144,0.23528177187264152,0.05315926257107397,0.04804057143848598,0.04837325959940929,0.5139758507246146,0.8836124092674345,0.20505856157805818
p25_straight_post_010,0.33001955061876503,0.4859823052710808,0.2769406830885643,0.2607621840572596,0.2728042263348667,0.22272139394695784,0.05246531095706649,0.048118508655661044,0.04823528627019921,0.5019299900788708,0.8773341252542268,0.20083793656386612
p25_straight_pre_001,0.3440618018678196,0.48896439273337056,0.2748087380729255,0.3011430815452008,0.3253301697748351,0.28405339652837736,0.048544341989751105,0.053905197762642874,0.04840404611619974,0.6171146818756016,0.9169296095254198,0.2398547405426652
p25_straight_pre_002,0.3598788776898784,0.4886790978388039,0.24166515862376,0.3080849803190936,0.3259444658348264,0.2974268027300198,0.048480509891645665,0.05474515488484657,0.04844490630674697,0.6201216529375729,0.9084344213727322,0.24111577257135505
p25_straight_pre_003,0.35442043073846613,0.4060619537478498,0.24471884932484267,0.25825104672287447,0.2852765893114396,0.27410469863719383,0.04816413098781205,0.04823992032602199,0.04881847840852264,0.49145446437987717,0.89022337319672,0.19595283856457038
p25_straight_pre_004,0.3475929818180411,0.4930631217571538,0.2646880390868913,0.2966180819227068,0.3342791142343215,0.273995001934437,0.04859849773282986,0.05570173072021595,0.04834574300394382,0.6056834573890926,0.9136847582820515,0.23666122861404612
p25_straight_pre_005,0.3411906546846629,0.4942141413433313,0.26423454378835876,0.3043951288926685,0.32357987768585533,0.2878274087098834,0.048736929871841375,0.06056004484759314,0.048364860695506905,0.6114212163140379,0.9115866523708033,0.24023939701115749
p25_straight_pre_006,0.3403704722194637,0.49036063926060436,0.2363351387067393,0.2884417207390932,0.325546938903621,0.2805218338120097,0.04851173603042026,0.05337398039379455,0.048089648354808695,0.5927775103121653,0.8869592332516227,0.2315544089121267
p25_straight_pre_007,0.34032235938160676,0.49422952978771767,0.2245505800156901,0.29347262259203466,0.3322722058581181,0.276841174341348,0.0485933509811554,0.05343885202534559,0.048253068591452924,0.592688828197217,0.8849679848518465,0.231573677067906
p25_straight_pre_008,0.3244102747690104,0.4936216074882017,0.24656353483329835,0.2921529041739271,0.3329169027842437,0.278982967576593,0.048611208559131765,0.05454459997212994,0.04835292786536001,0.5914856402487954,0.899440491431574,0.23154714959335235
p25_straight_pre_009,0.3373675448679015,0.48383142690976266,0.2502905104588643,0.29378283751858003,0.32589804150949225,0.2776492432640346,0.048557062109284704,0.051985260405090605,0.04805709614902522,0.5946715205731635,0.8973285516231689,0.23173794769584627
p25_straight_pre_010,0.3393127896714673,0.48993952828327625,0.24768569987486383,0.28715697223213366,0.32615496617985673,0.27631662585271755,0.04859290608769006,0.05191303964671028,0.04806977742870202,0.5887654510161987,0.8975931538137372,0.22975713225019967
AVG,0.33006518767281806,0.4653239947518779,0.2501146687858958,0.2752718221994279,0.2784924844408419,0.2309318739315013,0.04914129016384036,0.05121148388123385,0.048190441950803915,0.529970696885832,0.8405207097540061,0.21010782364363542
