straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p04_straight_main_001,0.222444934,0.469432902,0.261838704,0.310196632,0.248534723,0.282317979,0.048476973,0.047752698,0.049114844,0.514794578,0.872854469,0.765436502,0.708114088,0.087662775
p04_straight_main_002,0.194821941,0.434895816,0.260831324,0.311679958,0.233591395,0.224208783,0.048828418,0.047738628,0.047621452,0.457605539,0.8234513,0.713697572,0.6933818,
p04_straight_main_003,0.150007142,0.366779251,0.205328246,0.260815195,0.209640839,0.191339059,0.048867608,0.047713695,0.047619443,0.403904548,0.657103594,0.58114388,0.605719025,
p04_straight_main_004,0.140020794,0.344424697,0.197439256,0.258666322,0.185694686,0.180678489,0.04863724,0.047974366,0.047621038,0.364222499,0.633937345,0.553022892,,
p04_straight_main_005,0.19540233,0.453396913,0.253805773,0.285993889,0.232469195,0.281130457,0.049010469,0.048203858,0.04823363,0.484436238,0.829607479,0.726056106,,
p04_straight_main_006,0.156511957,0.388257688,0.210787911,0.254800053,0.218081315,0.210467433,0.048821728,0.04776961,0.047619228,0.38583777,0.7154704,0.616580611,,
p04_straight_main_007,0.200106306,0.475406579,0.253709427,0.267870249,0.2339618,0.287536532,0.049848334,0.04855487,0.048456614,0.462084242,0.85573815,0.737641978,,
p04_straight_main_008,0.218226412,0.491393491,0.260720853,0.252605212,0.254508226,0.285981602,0.048479682,0.048202033,0.050431518,0.463565535,0.888729541,0.761180339,,
p04_straight_main_009,0.20380672,0.474068193,0.239421823,0.257800172,0.224731096,0.287462208,0.048791785,0.048684053,0.049278983,0.447089881,0.840607343,0.722552104,,
p04_straight_main_010,0.162110851,0.402897917,0.22307671,0.248661223,0.229880804,0.215471328,0.048697458,0.047791353,0.047620667,0.368154311,0.768674046,0.648518125,,
p04_straight_main_011,0.224170567,0.48449228,0.301021159,0.232950262,0.250422053,0.280741937,0.049346575,0.056090207,0.052127088,0.420693814,0.925235679,0.77387312,,
p04_straight_main_012,0.220973802,0.477538067,0.30809289,0.233189064,0.233492222,0.287402019,0.04923779,0.053087713,0.049528852,0.419207528,0.923788339,0.772414096,,
p04_straight_main_013,0.185677914,0.431342335,0.240068915,0.255240456,0.213145756,0.27998408,0.048627382,0.047693704,0.047751138,0.423837955,0.810966309,0.694827803,,
p04_straight_main_014,0.137024107,0.377734419,0.201670174,0.231029989,0.199800708,0.212298903,0.04877106,0.047760864,0.047619361,0.374552025,0.658815476,0.573536441,,
p04_straight_main_015,0.208818325,0.465484074,0.276448937,0.245435719,0.235704733,0.284117365,0.049154537,0.053029528,0.049329941,0.417543582,0.894535134,0.751437668,,
p04_straight_main_016,0.186321145,0.455098653,0.261481708,0.252899922,0.220970031,0.277291329,0.048764139,0.047781816,0.04797057,0.438342937,0.832756934,0.714432735,,
p04_straight_main_017,0.199372178,0.461162832,0.240623306,0.257284301,0.227769686,0.286943166,0.048998007,0.048116912,0.050737891,0.423160164,0.855896093,0.726075315,,
p04_straight_main_018,0.176453393,0.423860558,0.226296598,0.253757645,0.225903114,0.285485154,0.049014198,0.047728803,0.048417032,0.41475631,0.811172684,0.692247772,,
p04_straight_main_019,0.207129367,0.429792815,0.283998455,0.24538561,0.230510842,0.284359586,0.048519588,0.047916467,0.053002786,0.395209759,0.902025387,0.749980699,,
p04_straight_main_020,0.208534556,0.454852908,0.27689211,0.246744942,0.233358819,0.272922238,0.04929391,0.052109713,0.049709716,0.427078977,0.867160981,0.73513638,,
p04_straight_main_021,0.186934191,0.439421886,0.25322848,0.252262907,0.239116556,0.291202429,0.048769619,0.047783087,0.05025955,0.424657766,0.857920272,0.72794152,,
p04_straight_main_022,0.19941143,0.474616846,0.250258224,0.263664838,0.224784822,0.269045231,0.048326857,0.047867885,0.049491168,0.437707969,0.846630847,0.723953984,,
p04_straight_main_023,0.218288586,0.456368143,0.261019973,0.24744661,0.259370833,0.260633313,0.049012878,0.051546834,0.051145072,0.413423822,0.886999375,0.744926709,,
p04_straight_main_024,0.206567927,0.454529468,0.244819685,0.259289634,0.224233144,0.243552063,0.04872596,0.050903438,0.049030445,0.41530628,0.824543341,0.701772222,,
p04_straight_main_025,0.201969895,0.417004209,0.256738055,0.255387771,0.220829028,0.245877703,0.048489835,0.047756452,0.050831699,0.401952398,0.830966241,0.702262088,,
p04_straight_main_026,0.201211056,0.423904105,0.253994805,0.261564856,0.221018138,0.260342313,0.049135017,0.04800519,0.048028925,0.425656836,0.822771419,0.703637044,,
p04_straight_main_027,0.215211238,0.470901024,0.251455581,0.255508474,0.232145499,0.27573341,0.049435947,0.050554435,0.048646937,0.443947419,0.850572407,0.728584911,,
p04_straight_main_028,0.216689135,0.47152459,0.232972556,0.253207001,0.242941634,0.268892155,0.048991134,0.052474712,0.049499753,0.408085738,0.867843514,0.729916181,,
p04_straight_main_029,0.214659687,0.459909112,0.271912236,0.259254229,0.238005273,0.273241634,0.048894512,0.051238877,0.050959416,0.46120934,0.852301585,0.734973911,,
p04_straight_main_030,0.209487415,0.473766919,0.261632952,0.255244613,0.232370084,0.279758279,0.049093345,0.05179821,0.051719585,0.440927148,0.861976851,0.73566194,,
p04_straight_post_001,0.233110962,0.474869947,0.273419711,0.253770616,0.23067455,0.261696553,0.048676904,0.049469997,0.049516369,0.475675741,0.834730608,0.727014148,,
p04_straight_post_002,0.196592171,0.45159703,0.249877297,0.279958849,0.211204267,0.250131931,0.048487442,0.048163651,0.047673792,0.48224874,0.766715826,0.681375701,,
p04_straight_post_003,0.180718595,0.451638051,0.2362271,0.220838744,0.184643358,0.234653875,0.048764179,0.048947709,0.04767306,0.448913871,0.68199154,0.612068239,,
