straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p10_straight_main_001,0.283956089,0.456867423,0.335917121,0.282099483,0.29904383,0.262449394,0.054029588,0.052485397,0.047835825,0.612672592,0.871809284,0.794068276,0.75439592,0.006590876
p10_straight_main_002,0.301850618,0.432313469,0.245746063,0.244312887,0.240262578,0.291944422,0.05435675,0.048255528,0.047729756,0.56905996,0.772076656,0.711171648,0.782201665,
p10_straight_main_003,0.321937512,0.449622408,0.233120043,0.287236444,0.310686552,0.283239291,0.054169638,0.04870938,0.047984019,0.572432814,0.865176339,0.777353282,0.77561079,
p10_straight_main_004,0.314681011,0.457106349,0.222195762,0.299395629,0.311475434,0.295156407,0.052986755,0.052993916,0.050113723,0.571972442,0.87534758,0.784335039,,
p10_straight_main_005,0.298445393,0.452155064,0.204711511,0.270154664,0.303355899,0.29347729,0.052512476,0.051582988,0.047787884,0.545263398,0.840451993,0.751895415,,
p10_straight_main_006,0.309432878,0.40675952,0.257193671,0.236065635,0.205911021,0.221086894,0.054047447,0.048320443,0.047624551,0.535647926,0.687861803,0.64219764,,
p10_straight_main_007,0.327740195,0.460021126,0.26361114,0.305064883,0.241701414,0.303702187,0.081767247,0.050380171,0.047631728,0.582269956,0.838375698,0.761543975,,
p10_straight_main_008,0.328876648,0.453604151,0.304636737,0.235878726,0.285020258,0.291618764,0.052834622,0.050733791,0.04766096,0.63225256,0.813346477,0.759018302,,
p10_straight_main_009,0.282634132,0.418917217,0.263384938,0.250188716,0.231305989,0.290647974,0.055642744,0.048084074,0.047675579,0.537265132,0.787370502,0.712338891,,
p10_straight_main_010,0.285763015,0.432729691,0.207619258,0.296274525,0.324369239,0.328903127,0.052350977,0.051740274,0.05113359,0.567807116,0.882302024,0.787953552,,
p10_straight_main_011,0.24527893,0.406512587,0.223920514,0.282188434,0.254791494,0.324544482,0.053828749,0.047941877,0.047637254,0.544893291,0.805545018,0.7273495,,
p10_straight_main_012,0.321075995,0.427521947,0.254585309,0.206470288,0.233357854,0.273286822,0.061738175,0.049080243,0.047620484,0.527091688,0.747603335,0.681449841,,
p10_straight_main_013,0.339720469,0.466884436,0.32643961,0.24169878,0.301397512,0.335493523,0.05280589,0.051166938,0.047868535,0.644498095,0.899786432,0.823199931,,
p10_straight_main_014,0.35671778,0.433496504,0.226788067,0.271884607,0.290421394,0.281338241,0.054268459,0.055164333,0.048681525,0.529737489,0.867889706,0.766444041,,
p10_straight_main_015,0.356351558,0.430714048,0.249180909,0.247023841,0.246045676,0.31720517,0.05601447,0.048613943,0.047702618,0.568344627,0.823761919,0.747136732,,
p10_straight_main_016,0.334819243,0.43989517,0.219259108,0.25390857,0.194974701,0.201750299,0.053608049,0.048039813,0.047906696,0.503667745,0.711374613,0.649062553,,
p10_straight_main_017,0.299709782,0.435976816,0.29982162,0.261844493,0.332438978,0.29658679,0.055625599,0.054236636,0.054517609,0.584042875,0.897477072,0.803446813,,
p10_straight_main_018,0.260643753,0.415768999,0.277609195,0.264056775,0.299853707,0.321598268,0.053424847,0.048390022,0.048942233,0.561850974,0.875024046,0.781072124,,
p10_straight_main_019,0.297408705,0.435945463,0.293790595,0.272164832,0.306287793,0.305384402,0.062644323,0.049567926,0.049231197,0.588773425,0.882523878,0.794398742,,
