straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p24_straight_main_001,0.30216513,0.328046816,0.258395149,0.276488335,0.216201007,0.225899152,0.047668865,0.047690188,0.047620024,0.586853155,0.64222482,0.625613321,0.55766027,-0.011995882
p24_straight_main_002,0.285866669,0.337347124,0.242265316,0.245414351,0.190741659,0.215310656,0.04770444,0.04770477,0.047619727,0.602605465,0.539241226,0.558250498,0.489753189,
p24_straight_main_003,0.232266456,0.275217231,0.182578668,0.195383184,0.127889762,0.164294041,0.047721709,0.047733308,0.047619131,0.551122037,0.308514151,0.381296516,0.501749072,
p24_straight_main_004,0.314393491,0.350160951,0.212326118,0.285291754,0.217383797,0.249257087,0.047689817,0.047686808,0.047624833,0.486786526,0.749843613,0.670926487,,
p24_straight_main_005,0.27848024,0.316495555,0.220151253,0.248150739,0.176351159,0.216253308,0.047705112,0.0477344,0.047619522,0.50799903,0.586173324,0.562721036,,
p24_straight_main_006,0.294743915,0.364715485,0.23348801,0.245200888,0.230062549,0.257437959,0.047849079,0.047763084,0.047659289,0.582825428,0.652230282,0.631408826,,
p24_straight_main_007,0.281188662,0.314313621,0.189583616,0.228947311,0.141331139,0.191773667,0.047786093,0.04796125,0.047620007,0.486940946,0.502342732,0.497722196,,
p24_straight_main_008,0.314913658,0.351765948,0.22585882,0.252157111,0.221584491,0.246041236,0.047728236,0.047714352,0.0476193,0.524040554,0.694063446,0.643056578,,
p24_straight_main_009,0.310895964,0.371096192,0.215645421,0.266253028,0.245969013,0.273705079,0.048055572,0.048938255,0.04770822,0.580779374,0.705702825,0.66822579,,
p24_straight_main_010,0.260619492,0.344811657,0.229594564,0.249929721,0.156879262,0.185262899,0.047652805,0.047666948,0.047620212,0.464012927,0.599128506,0.558593832,,
p24_straight_main_011,0.31659672,0.358671647,0.224128967,0.279533093,0.229411344,0.259346505,0.047676902,0.047673236,0.047620103,0.515958671,0.748186442,0.678518111,,
p24_straight_main_012,0.331558942,0.390651065,0.239320163,0.276907221,0.239158454,0.291128288,0.047678406,0.047905088,0.047686095,0.598788378,0.747832474,0.703119245,,
p24_straight_main_013,0.265384908,0.33830091,0.206997352,0.242015488,0.100915452,0.181329303,0.047659196,0.047656592,0.047619962,0.479102015,0.493590211,0.489243752,,
p24_straight_main_014,0.301090537,0.405401311,0.242438665,0.307182435,0.142469003,0.21246945,0.04765834,0.047671014,0.047630728,0.523044612,0.685904705,0.637046677,,
p24_straight_main_015,0.305176981,0.359660526,0.22734151,0.27603832,0.195402825,0.236407916,0.04764024,0.047668021,0.047620274,0.556398482,0.650011947,0.621927907,,
p24_straight_main_016,0.304161709,0.374608397,0.296812921,0.247514223,0.19443201,0.252590057,0.047636184,0.047677615,0.047623858,0.613051054,0.65624814,0.643289014,,
p24_straight_main_017,0.219173669,0.268684135,0.189536673,0.155840375,0.154810455,0.163829523,0.047738375,0.04778681,0.047619319,0.536410477,0.306811575,0.375691246,,
p24_straight_main_018,0.200205254,0.265939054,0.157867493,0.14322891,0.093175616,0.172104637,0.047639863,0.04767276,0.047619111,0.522723099,0.211653823,0.304974606,,
p24_straight_main_019,0.304163255,0.370210417,0.264301102,0.27452325,0.153619964,0.20844096,0.047641404,0.047661183,0.047622384,0.517038895,0.665912463,0.621250392,,
p24_straight_main_020,0.258662416,0.325752359,0.272052607,0.184798183,0.183244817,0.196969817,0.047638432,0.047681472,0.04761935,0.611126656,0.454617047,0.50156993,,
p24_straight_main_021,0.207655527,0.277508367,0.182248233,0.14340771,0.098027604,0.179480697,0.047649702,0.047659923,0.047619075,0.52217014,0.259486328,0.338291472,,
p24_straight_main_022,0.283295032,0.359796663,0.224661145,0.28066777,0.145374518,0.207165562,0.047711985,0.047655434,0.047620663,0.454861692,0.669747647,0.605281861,,
p24_straight_main_023,0.280505749,0.353547063,0.245454192,0.279419477,0.146655965,0.234858639,0.047647109,0.047672929,0.047622691,0.509347983,0.657204401,0.612847476,,
p24_straight_main_024,0.28815009,0.384568561,0.304765194,0.240792793,0.225635701,0.234711128,0.047746551,0.047866555,0.047634776,0.63888181,0.638046357,0.638296993,,
p24_straight_main_025,0.29735082,0.38479995,0.307319869,0.222852481,0.208739497,0.221273999,0.047748326,0.047853116,0.047659366,0.598712635,0.639011352,0.626921737,,
p24_straight_main_026,0.190767594,0.282790028,0.190589214,0.187690355,0.103717491,0.179646467,0.047641,0.047648821,0.047619129,0.493916929,0.338581397,0.385182056,,
p24_straight_main_027,0.281375045,0.36878504,0.236476534,0.284924991,0.135483951,0.171651543,0.047645781,0.047656715,0.047624453,0.44377919,0.658995403,0.594430539,,
