hook_right|p15_Global|hook_right_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p15_hook_right_main_001,0.24040052213740343,0.1681807806282455,0.18158735806788495,0.13047813919985865,0.3080676891261918,0.0360259671155539,0.11862012434110655,0.040833065301723384,0.14232377010283967,0.27391826199604585,0.1636601373562851,0.056927271004437084,0.15516289971022432,0.3212195207277637,0.16102108686031177,0.10504708594120929,0.9079955975281144,0.3062787953168035,0.3149270223351633,0.32881455067908355,0.328261266472402,0.052307746362460085,0.051365583303003295,0.04762470426555351,0.5770715639774026,0.5936042246052182,0.3206144644353859
p15_hook_right_main_002,0.22410244098988907,0.12102071428080449,0.09208623069489288,0.11820036118520501,0.15670038375668896,0.01840563933162388,0.14989251284729815,0.025795197709915913,0.05073825855713652,0.17180524778955902,0.10673413907289886,0.021623808207566552,0.07394118343725545,0.2790473137063122,0.07938140411873378,0.06017017929431788,0.7876634992330585,0.18790377005648182,0.19130125682391905,0.22061414772564625,0.2148835088715361,0.04934393563835563,0.04780963152422168,0.04761940984783557,0.5674967451240935,0.27527153472255056,0.16144547228519307
p15_hook_right_main_003,0.3403806842689142,0.08233469203027831,0.1546582832024215,0.05726512157713119,0.2812171461539389,0.13771576325259444,0.28719188521171723,0.14810173429014112,0.18395839207400091,0.33192890469474223,0.24452202512419935,0.17920125732909764,0.17317480008482686,0.3114003475527715,0.14763882674065543,0.12837969967129176,0.9313680243620965,0.3233751922565692,0.32667234285869295,0.35927572055991647,0.35950555692523156,0.05040563054671039,0.05096368966707992,0.04832837101071763,0.585759324188129,0.7686773460334209,0.40850285852206925
p15_hook_right_main_004,0.35261488735562996,0.12752282614271246,0.1771528039649491,0.07563342550883108,0.26641201227965394,0.15323906316027586,0.3019250455587779,0.17206988887524347,0.19535395745504625,0.36453282027648387,0.24384787324089627,0.18955339508005023,0.18323146774394455,0.26434863526294744,0.18459422195408318,0.15904308663911104,0.9317450959845106,0.3278902862107267,0.32915661183982126,0.3542097376924234,0.3570876864817677,0.051596480096769856,0.05130969794713995,0.04940652474538097,0.5254268893785998,0.8538469689526484,0.4516267468490147
p15_hook_right_main_005,0.3502945044726964,0.08335665618488304,0.15274624724891864,0.05563076582046955,0.2594848837737306,0.13683177377602976,0.29239474476032684,0.1520317796462695,0.18902228183102623,0.34764916095194504,0.23290359371222494,0.18517694450503547,0.17258883121720925,0.2643795535754042,0.16717279411964397,0.13823157747356646,0.9241388576420324,0.31840039885755156,0.31841514360071,0.35169717742016166,0.3534931530383581,0.05084063928494632,0.04957639699500756,0.04783825965681597,0.5477752888795294,0.7837791538346747,0.4158087067457453
p15_hook_right_main_006,0.3662267551570667,0.10825498560404245,0.1863968756548135,0.08810001242332277,0.2754149981495458,0.1561288036262732,0.3085281516190126,0.17118196176840025,0.19555782179141248,0.3586303431199682,0.25095878359625845,0.18825004758231728,0.18341715975855907,0.2579230645781909,0.18397386389030063,0.15778087494230658,0.9266004240822575,0.32314587897556624,0.3260589552998422,0.34859638116453256,0.35121243821421,0.050690513473683974,0.05080134941485622,0.04849175101396348,0.5306850558834377,0.8580362824029315,0.4532640167084475
p15_hook_right_main_007,0.36918494432714355,0.09960873276047928,0.16614369378139127,0.07421415625989933,0.27241255215963955,0.14999705855088158,0.30542400088481403,0.1539419875727672,0.1942883051258295,0.3562230529371913,0.2328228394584752,0.1892712858342341,0.18289561873374374,0.32508196331127787,0.17939117884188052,0.15047254686910524,0.9270895500890756,0.3234731409898983,0.32384528514060373,0.3605846035507373,0.3625683791324069,0.05032850604484377,0.05148331264083054,0.04843417505272606,0.561095912489662,0.8365087432970078,0.4424714591748669
p15_hook_right_main_008,0.25306599774500055,0.03316155969661038,0.16025051699526693,0.052273389243264204,0.3084018813210244,0.14994763466752287,0.1768964724177799,0.1403554141057071,0.1160635603393622,0.3311385472461195,0.24854601899731396,0.16670276180412372,0.09203128151798393,0.15751006572677992,0.14704303904805555,0.08855871367092287,0.8646016357793327,0.2659758944559617,0.2713459460189171,0.31980188005250454,0.3215736937886272,0.05232416322848654,0.051808478159587924,0.04768324616459511,0.5778728353573761,0.5743906893864161,0.3110369677755056
p15_hook_right_main_009,0.36994384934373825,0.12410959936873248,0.2042079742283002,0.11859628775713855,0.3029837767970637,0.1560339212393719,0.29314126669396917,0.17810936628323532,0.20088283928857856,0.3664357761563462,0.22873603704724918,0.18210931043909145,0.19563398440588495,0.30918725173740064,0.20383361660789595,0.17311094205903169,0.9335525958298222,0.3297410680977034,0.3355367780464514,0.3795623764141666,0.378777486548234,0.05107181231534175,0.05204985884842855,0.04897185801512158,0.5599085302676452,0.8937002589032965,0.47133605845920906
p15_hook_right_main_010,0.2875285079993839,0.032274424748860456,0.0631208884625991,0.011573267210317567,0.19482611117108234,0.0577853756241898,0.168523933369429,0.052331141148643456,0.10365640847955651,0.24918873601358138,0.11925166244877752,0.06605253696198078,0.08725874475316368,0.2263818120216477,0.049928696716641074,0.03766757624173208,0.8773620852463436,0.2764899204787354,0.2720644074609151,0.27522383162538544,0.26208489183948436,0.051170125400328365,0.04798447659002546,0.047621283416914906,0.5728526898794434,0.36368999155019843,0.20565563748355667
p15_hook_right_main_011,0.35593014788527133,0.07950857461850128,0.1482354583792306,0.06163241447644626,0.2652528929290528,0.1357020028643601,0.28999608352092215,0.13950993583035248,0.18968251389672358,0.3467855618316718,0.24922999373768717,0.18624416517380668,0.1748140799825803,0.31179162166707897,0.1627160526815064,0.13985426251117855,0.9221827692782968,0.3166822575895497,0.3163059630362604,0.3693079306039032,0.36983675237879926,0.05028420455457398,0.0495180349205992,0.047852413202147275,0.58094225053286,0.7868132008266733,0.4173328070144103
p15_hook_right_main_012,0.3485486454631855,0.08110955505484274,0.1525487911925673,0.0698449798635146,0.25673707597132517,0.12779273564621363,0.2917969328845034,0.13174698472951557,0.1911716483225016,0.3481460464402879,0.2520529964481664,0.18871643010454972,0.1784763997859203,0.3214380674904837,0.17633814510750753,0.1499324114904822,0.9141101253174906,0.3070159116185061,0.30657791219607244,0.35008448911459505,0.35336774065751586,0.05040524385266752,0.05007175997343501,0.04780232083812806,0.5665083654301426,0.7931966307024274,0.42049947577027774
p15_hook_right_main_013,0.34807488643940065,0.08759436594918937,0.15192925269353272,0.07342468021452178,0.2841515322193032,0.14672245747109836,0.28330530776792806,0.14684450986816822,0.19279032548014513,0.33446143362345804,0.26183614259317284,0.19262650970304437,0.1771582227570881,0.3286473962895343,0.1822321395217043,0.14517132226207066,0.9222187706280269,0.3158552909401629,0.3152865198975488,0.3636316154254194,0.36498292184985803,0.050656588614429614,0.05046141281075239,0.04789570565030136,0.5780676125050973,0.8097437222747329,0.4288197139625171
p15_hook_right_main_014,0.3239903591808366,0.07795158745171733,0.19388041074795154,0.09497752624333154,0.2882307292028107,0.15340860210257581,0.22341190397648605,0.16126627794563053,0.1870999473211639,0.3719110300356777,0.24854710470452118,0.18816402445417799,0.17485216839096301,0.22471058088933732,0.18413255011084315,0.15185910188788465,0.9353342294331819,0.3254264187415154,0.333252074937599,0.35619892765417305,0.34917610077996414,0.05114906922794999,0.05187937324950091,0.04779035607517611,0.5232599292866416,0.8106905532989417,0.4292404546870589
p15_hook_right_main_015,0.3653050075377838,0.10276437617549188,0.1742609020404798,0.0862125060443059,0.26179703484622846,0.1445692429449396,0.2937390359357654,0.15460239648631433,0.1955202133516077,0.35720247190726884,0.23172117609372772,0.1849878751488844,0.1848066260082139,0.32782751072061744,0.18549945322419703,0.1577580141609677,0.907328314920638,0.3025593408041911,0.3023854300133876,0.3773863066084758,0.3791709917100034,0.04978199148126496,0.0506411199596602,0.0479406330488774,0.5620678834968521,0.8382985504705476,0.4431195917597125
p15_hook_right_main_016,0.3518517613084296,0.09949350633202678,0.16923801282680923,0.0879620718976124,0.2856407401403655,0.14916686787106406,0.2839070545049049,0.13990966114891246,0.19146015378346817,0.35347980405248597,0.2452165530709228,0.18675654472003964,0.17873832411895108,0.32047064725479196,0.178366212620548,0.15316387936615047,0.9202861906074071,0.3133968789095157,0.31611873847475164,0.37051514594656343,0.3712402100363351,0.05081866863419986,0.050811922885490274,0.047914616139247,0.5837309037026932,0.8173172094510264,0.43261591279513667
p15_hook_right_main_017,0.36560532279988667,0.10300934662617142,0.16919814712211517,0.0842991799331891,0.2857573578697676,0.16142567839560396,0.301353853618495,0.1584337742437057,0.1967612501220387,0.3552215064249428,0.2593985431457615,0.19143254784589153,0.18452549580793354,0.3365533985414989,0.18776332568716075,0.15640566475381348,0.9253339825518513,0.32055987235904737,0.3229680561018292,0.3698620541272658,0.3700307716897676,0.05001308813250963,0.052015461630075095,0.04842549945180709,0.5838768221774093,0.8502462163349092,0.4493358578933581
