jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p04_jap_main_001,0.302114958939521,0.49989172122177833,0.3275783124580406,0.2824811702599514,0.2291029660061678,0.1859454711475673,0.048358486795707825,0.047911216016851006,0.0476202643064307,0.5149137937120101,0.8578220634442383,0.30332516485504757
p04_jap_main_002,0.2520318373644718,0.4792874307619884,0.2882479815742488,0.23323776976757973,0.20684946509069055,0.17408988091941174,0.04871978582660108,0.04813568898533055,0.047619172957591153,0.48401653072595285,0.7318936186620315,0.27207695943150145
p04_jap_main_003,0.2913519863833459,0.4862715107829379,0.3312742456100345,0.24202449911016877,0.21847547729590833,0.23428982824208328,0.04800103021988244,0.0488375415474961,0.047621255825703056,0.49680647649533105,0.8624047530562496,0.3007342114289325
p04_jap_main_004,0.2606255710909376,0.477974029640991,0.2603494500912328,0.2630652849236388,0.2123145494589708,0.21975207531912835,0.048423110448548246,0.047963344648950815,0.04761905636416876,0.4744106572968505,0.7967359346406812,0.2830304206798399
p04_jap_main_005,0.25626386750127467,0.4954219311096941,0.2860899505806803,0.2604989562453224,0.2262068098867272,0.2632334833549194,0.04825297199797687,0.04787583001129171,0.04761930085014776,0.4927660250953765,0.8653251664759443,0.30036785888614737
p04_jap_main_006,0.2541654478557418,0.4964118122787706,0.3087591457531437,0.264747117212489,0.24137810434401752,0.2756713969906831,0.04848686780338148,0.04878768445413558,0.04762804654501538,0.517749510784755,0.8928495088647418,0.31110032369040586
p04_jap_main_007,0.25782459336465263,0.5057742564846565,0.3134631153976377,0.26004265072292965,0.2378174546978249,0.2801205179435987,0.04809004067797201,0.048372740838780424,0.04764005255289097,0.5092172565481452,0.908360106445527,0.3123360394126632
p04_jap_main_008,0.23467024116853988,0.49014831140140186,0.3057283778650755,0.2619023310489256,0.259648416892595,0.23031693432671937,0.047845260968002054,0.047858174220312896,0.047620903146071446,0.4589278680889247,0.9070574040479331,0.3018619220942489
p04_jap_main_009,0.23758510781362788,0.4864745217247662,0.275301159001886,0.26845074561495924,0.24061826945747375,0.23045246443445144,0.04852405188361238,0.04784699213034743,0.04761914837528773,0.4736879752807738,0.8509909275524928,0.29373381904450285
p04_jap_main_010,0.23805050723824822,0.4865229324598971,0.2652477709736173,0.2499753524364147,0.2241499504038395,0.22991102920375517,0.04888589825537139,0.04849616284075267,0.04761934664602469,0.4859751993413761,0.7942021205368901,0.285035745524083
p04_jap_main_011,0.24867027051589394,0.5046106131489113,0.30262454131099836,0.2683164654518987,0.222419518078497,0.2493876761658588,0.048850579748689595,0.04783937677556998,0.04761999771739404,0.4729209706115339,0.893167576331584,0.3020797002369543
p04_jap_main_012,0.23572600294052676,0.4909687991473506,0.27252983226654137,0.2652526661637208,0.21759448414054522,0.20185599398813653,0.04885099970611446,0.04795629832768644,0.0476193359735404,0.4262121215897484,0.8423373966579445,0.2825952304510068
p04_jap_main_013,0.23732636369450164,0.49773872457386004,0.3230246195658979,0.2706791742296145,0.2257923084465963,0.2303488272751097,0.0485098814261778,0.04789041627577385,0.04762084930603113,0.4697581458411041,0.8927018483785997,0.3012962282455373
p04_jap_main_014,0.24267821936619,0.4943869423678489,0.3344382042487708,0.2552005289974997,0.22905429597940982,0.23158132217997168,0.04921088217083623,0.04805744236171342,0.0476192660163914,0.4780021712883854,0.884714918273859,0.30152093602223706
p04_jap_main_015,0.24833352930388228,0.5037621838554183,0.2881293082898987,0.26208061207564287,0.2130227371933775,0.2271123064936414,0.04863523763846562,0.04797504994791447,0.047619800715567866,0.43353696859146656,0.8783386755939582,0.29122114649747455
p04_jap_main_016,0.2621791348091485,0.5030360767371477,0.35543997881082473,0.2791510922873101,0.22988819520881268,0.2755021997114721,0.048492455146736724,0.0485670253612067,0.04765188659722971,0.548768875686318,0.9154771459435066,0.32179147774699957
p04_jap_main_017,0.25932061417395913,0.4973643523803048,0.35747213045916304,0.28057429944616413,0.23692277658156566,0.25107733434031687,0.050104806201933215,0.04920541860629573,0.04767012275717669,0.5321531589130517,0.9104546379080755,0.31791762887730657
p04_jap_main_018,0.25072158026158353,0.5117838083082932,0.35590337363414715,0.2872150744628265,0.2269164520171711,0.2892152827623652,0.048862785801954634,0.04814123503433412,0.047626249815609374,0.5743573629306349,0.909138166148957,0.32562515994629804
p04_jap_main_019,0.2482217718436833,0.494840648162012,0.2754818197122164,0.2655750673176934,0.2269413564508418,0.23272436306448832,0.04827999260155461,0.04789383373812922,0.047619991088818946,0.41543672842104096,0.9030442684792221,0.29245496286575323
p04_jap_main_020,0.25009688210885667,0.49058177975516787,0.34686118577410674,0.2703364979063292,0.23050122558413855,0.2717826162685272,0.04799005903290822,0.04940731266002898,0.047635195687918123,0.5327174581068277,0.9002295455503315,0.31559591420760297
p04_jap_main_021,0.24655153225569668,0.4945667598302276,0.36169739781735977,0.269378113507849,0.23997840771349394,0.2455196786250088,0.04846201257949637,0.050947181787953134,0.04767287201555982,0.5157373977644197,0.9117238898094545,0.31490867079137674
p04_jap_main_022,0.25124053592324097,0.5047039691128766,0.32834341633332337,0.2716645829485499,0.23533630499136587,0.2884299963562378,0.04813351610892927,0.04889524642693497,0.04769341350378938,0.5368217802692625,0.9084132768881188,0.31799144663940704
p04_jap_main_023,0.24972700713654322,0.49302047234114565,0.3039688606487484,0.2601140171000241,0.23152856757831358,0.22034295387683764,0.04863475679782962,0.04791528791937562,0.04761965264415831,0.4662500144253848,0.8692483974819709,0.29593362185374383
p04_jap_main_024,0.24037639909054845,0.5038647722841778,0.28493191100283477,0.25907753332903793,0.23341331161334228,0.27181518066081767,0.04800534632282958,0.048563894524282274,0.04762356539337392,0.48307258477518616,0.8845888540215808,0.30237084900745054
p04_jap_main_025,0.2350153430899748,0.48525337092022214,0.2530575069391334,0.2582733205937632,0.22933456270226632,0.20639285789693665,0.048351444006633236,0.04796687441389843,0.047619245049393535,0.4373827402723566,0.819890762192986,0.28024221318705356
p04_jap_main_026,0.2676149038772276,0.5099295752503555,0.3335951123366927,0.24845695652428637,0.24277399130997107,0.26572962199274086,0.04836538528546021,0.04921821755214325,0.04766402583496182,0.5109838929283231,0.9116095627250773,0.31356821686519315
p04_jap_main_027,0.2775626188065238,0.5039088295174607,0.345739682419777,0.2612369681641053,0.2343608350330147,0.2647741214656087,0.04824945435131246,0.050084040773847996,0.047681573022483804,0.5364370905313303,0.9039934953706411,0.31728913080992316
p04_jap_main_028,0.27134214798424755,0.5048815248048901,0.35456403207543186,0.25919748660528485,0.24787626982549713,0.2655251191170763,0.04828215059997382,0.048984558920741245,0.04773885953839028,0.5423684399114241,0.9154697304494274,0.32056874788399137
p04_jap_main_029,0.26271700670423714,0.504750027737758,0.29565317247452017,0.2640795333042867,0.2320157724282604,0.2515483946169456,0.04832427966853764,0.0485296275312696,0.04762387552494225,0.4895968941318044,0.8841951529393176,0.3036539659591743
p04_jap_main_030,0.2469589055041656,0.4980895909164248,0.275806784468916,0.25739627341292637,0.24465800146217215,0.22781851434907213,0.04772541290087545,0.04787926059348778,0.04762033270323142,0.4250074228457491,0.8998609458082479,0.29361867497031835
p04_jap_post_001,0.2962802567361794,0.4687598411708632,0.27969545220652425,0.26484027093490015,0.17605638417873473,0.19014539224183627,0.0493546883394841,0.04773919579325684,0.047619079156219477,0.5068325450302059,0.7362588668205239,0.277560875027938
