hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p18_hook_right_main_001,0.261224771,0.386371847,0.181165069,0.190997912,0.127099849,0.144042419,0.05656722,0.047989821,0.047619178,0.497547654,0.410586955,0.436675165,0.378290779,-0.041943896
p18_hook_right_main_002,0.181753748,0.289980593,0.104852646,0.042883687,0.062439906,0.06560423,0.057233444,0.048035547,0.047619048,0.405466853,0.037281134,0.14773685,0.361229044,
p18_hook_right_main_003,0.232180612,0.360334781,0.145692698,0.142218322,0.105285236,0.13330346,0.057621526,0.04848251,0.047619093,0.410371852,0.348872141,0.367322054,0.40317294,
p18_hook_right_main_004,0.197418195,0.323585314,0.139890164,0.083108214,0.113713232,0.079360826,0.06201665,0.048269188,0.047619049,0.481318805,0.121870018,0.229704654,,
p18_hook_right_main_005,0.308669341,0.400794011,0.183651523,0.195536485,0.159353019,0.164055801,0.063572472,0.048661753,0.047619477,0.451201231,0.537860528,0.511862739,,
p18_hook_right_main_006,0.267594107,0.384272049,0.190994945,0.174223577,0.115277405,0.20572635,0.058720543,0.048328285,0.047619542,0.487637591,0.462106496,0.469765824,,
p18_hook_right_main_007,0.311879735,0.408687148,0.210364236,0.228144036,0.117997873,0.164189329,0.058015095,0.048300279,0.047619534,0.448949086,0.570982578,0.53437253,,
p18_hook_right_main_008,0.289630641,0.401297341,0.183504987,0.16061734,0.109540318,0.151416369,0.057722155,0.04828426,0.047619397,0.416116684,0.474379202,0.456900447,,
p18_hook_right_main_009,0.287528406,0.41747121,0.22364531,0.163714735,0.167714379,0.138736094,0.056298771,0.049439635,0.047621975,0.55482333,0.430946096,0.468109266,,
p18_hook_right_main_010,0.1581746,0.29224855,0.08552799,0.039948198,0.098237709,0.053411475,0.058855831,0.048253656,0.047619048,0.419850514,0.010727547,0.133464437,,
p18_hook_right_main_011,0.3095671,0.420406432,0.163402766,0.198085242,0.161894905,0.190303832,0.062382166,0.04818592,0.047620308,0.398559927,0.61658847,0.551179907,,
p18_hook_right_main_012,0.172026917,0.311148348,0.095058179,0.055711136,0.084377706,0.066186508,0.057498535,0.048004996,0.047619048,0.407239004,0.066820315,0.168945922,,
p18_hook_right_main_013,0.302648881,0.3976512,0.178796505,0.186406054,0.139688478,0.175214031,0.058340739,0.048167314,0.04761946,0.430231541,0.540833279,0.507652758,,
