hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_hook_right_main_001,0.326179388,0.45272702,0.258554002,0.282377344,0.138948892,0.207881135,0.053747026,0.047723731,0.047619687,0.527577366,0.694411149,0.644361014,0.656463713,-0.001202673
p16_hook_right_main_002,0.274913075,0.474778121,0.266066026,0.311500628,0.151751825,0.27010935,0.054272205,0.047714698,0.047656094,0.574236431,0.742671359,0.692140881,0.623916954,
p16_hook_right_main_003,0.312536567,0.459220542,0.266694173,0.284003861,0.160456454,0.213646803,0.052433828,0.047751457,0.047624904,0.536202408,0.719171889,0.664281044,0.625119626,
p16_hook_right_main_004,0.261200273,0.441266079,0.262284531,0.306475401,0.174541762,0.253683622,0.054838083,0.047920603,0.047622468,0.527278329,0.759913554,0.690122987,,
p16_hook_right_main_005,0.253537557,0.444814447,0.273051993,0.306544973,0.154683009,0.240194243,0.055563868,0.047895086,0.047621348,0.564512432,0.702035392,0.660778504,,
p16_hook_right_main_006,0.257231034,0.440945627,0.26169271,0.309271432,0.114360757,0.210626164,0.052577287,0.047670534,0.047619643,0.532452715,0.659061674,0.621078986,,
p16_hook_right_main_007,0.325945932,0.460460102,0.284661265,0.306289749,0.195421428,0.25346593,0.054135568,0.048366381,0.047706629,0.594600996,0.779159313,0.723791818,,
p16_hook_right_main_008,0.294101459,0.452893632,0.266731285,0.307235261,0.119649872,0.187567121,0.053928435,0.04772681,0.04761976,0.555515293,0.647304703,0.61976788,,
p16_hook_right_main_009,0.260067765,0.44382968,0.261729032,0.316002577,0.16000568,0.24735834,0.056033998,0.04783822,0.047621847,0.553251681,0.722572506,0.671776258,,
p16_hook_right_main_010,0.279195011,0.446509454,0.264732541,0.297573191,0.162944114,0.218886796,0.05612791,0.047790003,0.047622007,0.526577423,0.720970695,0.662652713,,
p16_hook_right_main_011,0.288570617,0.456388326,0.267399193,0.309894091,0.156830872,0.232162012,0.055716423,0.047831996,0.047624901,0.576469798,0.706287093,0.667341905,,
p16_hook_right_main_012,0.297682262,0.472495041,0.268762071,0.313016219,0.214900991,0.222376706,0.054863254,0.047776266,0.047797886,0.666104668,0.688548541,0.681815379,,
p16_hook_right_main_013,0.2872912,0.45244181,0.275804774,0.327206221,0.137816741,0.188551041,0.055165695,0.047783716,0.047620131,0.567008033,0.676724227,0.643809369,,
p16_hook_right_main_014,0.290994225,0.464022893,0.278026909,0.29893834,0.196828567,0.203608837,0.054252287,0.047725,0.047777823,0.629317202,0.67348265,0.660233016,,
p16_hook_right_main_015,0.282749199,0.438031621,0.26608846,0.325417253,0.139312256,0.227548277,0.054819168,0.047705461,0.047620781,0.553675705,0.706282361,0.660500364,,
p16_hook_right_main_016,0.283142133,0.445201745,0.25772717,0.31630067,0.136647678,0.223293801,0.054247645,0.047733945,0.0476216,0.548903788,0.69079825,0.648229911,,
p16_hook_right_main_017,0.3449668,0.465459419,0.301604387,0.320135366,0.291325099,0.346672464,0.0565219,0.05623567,0.048625351,0.728292966,0.862826612,0.822466518,,
p16_hook_right_main_018,0.303373299,0.46107233,0.256679897,0.315319032,0.151136951,0.236994553,0.054343609,0.047823231,0.047839543,0.581842302,0.712317879,0.673175206,,
p16_hook_right_main_019,0.294209481,0.465188092,0.255395184,0.271045051,0.152531288,0.223926028,0.055335659,0.047787913,0.047660854,0.53218637,0.696911068,0.647493659,,
p16_hook_right_main_020,0.324211465,0.465762867,0.261919315,0.285059823,0.115492778,0.192613561,0.054121682,0.047781193,0.047619754,0.55094729,0.648278539,0.619079165,,
p16_hook_right_main_021,0.266956961,0.438871958,0.259186596,0.292459669,0.156420265,0.255871802,0.054773433,0.04772704,0.047653418,0.525494871,0.73129157,0.669552561,,
