straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p15_straight_main_001,0.346645728,0.460878077,0.243652721,0.289017457,0.301197455,0.260115377,0.04830434,0.05186966,0.050961331,0.556028968,0.878811607,0.781976815,0.726227764,0.039936213
p15_straight_main_002,0.325600987,0.479554442,0.207816693,0.297474939,0.282673417,0.230683512,0.04904778,0.050489848,0.048816212,0.554374726,0.811838413,0.734599307,0.740191941,
p15_straight_main_003,0.319258847,0.469115235,0.182618768,0.294226416,0.274648033,0.233806409,0.048681985,0.049930808,0.048388745,0.551587818,0.776701103,0.709167118,0.700255728,
p15_straight_main_004,0.352314665,0.480715204,0.193892755,0.299418375,0.296792877,0.258162921,0.048796202,0.05004612,0.04899604,0.588780069,0.822296825,0.752241798,,
p15_straight_main_005,0.352259491,0.48153956,0.211489686,0.300827973,0.298498973,0.254221842,0.049010373,0.050110722,0.051603195,0.583648167,0.840063066,0.763138596,,
p15_straight_main_006,0.340415207,0.461068857,0.255807691,0.294740378,0.287989194,0.271824906,0.048310218,0.053997953,0.050107788,0.556051605,0.890861577,0.790418585,,
p15_straight_main_007,0.322268494,0.462100952,0.175018231,0.292603234,0.261129374,0.216167468,0.048270761,0.04879496,0.048127198,0.54389026,0.745055951,0.684706244,,
p15_straight_main_008,0.351656196,0.470907778,0.184079343,0.295619036,0.269550638,0.224687218,0.048156694,0.048455468,0.048404998,0.573218036,0.762819435,0.705939015,,
p15_straight_main_009,0.347161547,0.478443791,0.201463194,0.291520474,0.284233046,0.233395485,0.048422925,0.049693315,0.049082482,0.553868135,0.815270578,0.736849845,,
p15_straight_main_010,0.34173597,0.473926456,0.18900532,0.294450136,0.278901071,0.235285388,0.04875365,0.049129413,0.048373027,0.558172366,0.795173988,0.724073501,,
p15_straight_main_011,0.345070818,0.467280944,0.179315039,0.290484053,0.279791837,0.230735352,0.0484219,0.04907811,0.048940116,0.564959166,0.771958289,0.709858552,,
p15_straight_main_012,0.344450487,0.471959306,0.176878062,0.287898617,0.288195588,0.223289943,0.048308584,0.049554474,0.048560375,0.572455192,0.759943363,0.703696911,,
p15_straight_main_013,0.354318849,0.489271176,0.202833113,0.295127901,0.305740303,0.250571492,0.049335098,0.049946797,0.051620331,0.586911756,0.830347029,0.757316447,,
p15_straight_main_014,0.323056326,0.447924109,0.16126459,0.276434775,0.267177761,0.207209562,0.049088307,0.049140991,0.0480862,0.543588493,0.704722036,0.656381973,,
p15_straight_main_015,0.35712409,0.472447939,0.249875972,0.288008521,0.285285675,0.248608746,0.048241002,0.05253913,0.049331677,0.567568736,0.85846167,0.77119379,,
p15_straight_main_016,0.277663603,0.346538592,0.099198072,0.240209944,0.168256101,0.184738344,0.04866425,0.047720366,0.047620225,0.415199646,0.535944406,0.499720978,,
p15_straight_main_017,0.356168986,0.485881005,0.217853391,0.28339097,0.31840366,0.257957046,0.048239637,0.049870008,0.055389015,0.569376001,0.864926853,0.776261597,,
