hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p26_hook_right_main_001,0.260078306,0.439820611,0.290095252,0.305810347,0.267901679,0.234103493,0.048566618,0.047894369,0.048173177,0.530474307,0.857362182,0.759295819,0.570062869,0.104195481
p26_hook_right_main_002,0.060628645,0.278185401,0.111721774,0.101469202,0.071883525,0.049708858,0.049075175,0.047738982,0.047619297,0.418919252,0.023806462,0.142340299,0.676537099,
p26_hook_right_main_003,0.098145007,0.293525438,0.160936051,0.13229183,0.117226505,0.090001152,0.04876921,0.047757298,0.047620339,0.548979361,0.084589897,0.223906736,0.572341617,
p26_hook_right_main_004,0.056724693,0.291312804,0.088151479,0.101665497,0.076147585,0.029806061,0.049357567,0.047768504,0.047620052,0.382454044,0.024930377,0.132187477,,
p26_hook_right_main_005,0.062501316,0.240635541,0.093834197,0.102227548,0.087613758,0.037079074,0.049362454,0.047805346,0.047620058,0.379505411,0.030305925,0.135065771,,
p26_hook_right_main_006,0.271806495,0.479480594,0.312938491,0.296939191,0.28543384,0.216695874,0.048635099,0.048728808,0.048101202,0.572071623,0.85536134,0.770374425,,
p26_hook_right_main_007,0.103790281,0.32583203,0.157293184,0.114385256,0.113333786,0.147962489,0.050166734,0.048845573,0.047619924,0.517314642,0.169679709,0.273970189,,
p26_hook_right_main_008,0.128055956,0.331812774,0.172793176,0.196487664,0.15346706,0.110911423,0.053455207,0.047858493,0.047619605,0.424198059,0.373064367,0.388404474,,
p26_hook_right_main_009,0.269433406,0.458868874,0.284841987,0.266205802,0.237418153,0.245212428,0.049691788,0.049218064,0.047804494,0.551467999,0.786262283,0.715823998,,
p26_hook_right_main_010,0.27123186,0.452660599,0.302318906,0.278208439,0.248119697,0.253251451,0.050389681,0.048682191,0.047864012,0.576298694,0.806894359,0.73771566,,
p26_hook_right_main_011,0.066757259,0.297878307,0.128164083,0.104386468,0.093122825,0.085471997,0.056335013,0.048846726,0.047619214,0.493326684,0.03003174,0.169020223,,
p26_hook_right_main_012,0.21555329,0.408278409,0.236270512,0.285143418,0.185575077,0.193163414,0.04944986,0.047882105,0.047641581,0.416542706,0.738361602,0.641815933,,
p26_hook_right_main_013,0.258273261,0.416450065,0.263544387,0.238261335,0.221292793,0.236886476,0.048497796,0.048505785,0.047638462,0.573071104,0.666428832,0.638421514,,
p26_hook_right_main_014,0.102033849,0.33232011,0.176434483,0.181696613,0.170292508,0.098024688,0.050081755,0.047936464,0.047619159,0.441451305,0.337279591,0.368531105,,
p26_hook_right_main_015,0.284987022,0.45883637,0.318616427,0.28250251,0.258539317,0.236897,0.049053137,0.048015796,0.047798423,0.607885327,0.803161886,0.744578918,,
p26_hook_right_main_016,0.215619906,0.375815669,0.183712176,0.219317131,0.145890775,0.181923928,0.048961977,0.047751472,0.047622127,0.422982428,0.5546849,0.515174159,,
p26_hook_right_main_017,0.27976114,0.444826305,0.28683285,0.266249722,0.257111838,0.249191603,0.049524769,0.047928097,0.047724567,0.598082265,0.765793853,0.715480376,,
p26_hook_right_main_018,0.293442674,0.438875394,0.270622672,0.263453491,0.259922283,0.22176629,0.048499789,0.048402524,0.047683451,0.569955214,0.754684091,0.699265428,,
p26_hook_right_main_019,0.230524386,0.405062456,0.228781696,0.282360289,0.137569352,0.197804433,0.050018324,0.047848471,0.047625003,0.385006261,0.727460038,0.624723905,,
p26_hook_right_main_020,0.22235743,0.423190403,0.214871352,0.251049255,0.178550576,0.212412741,0.04934914,0.047780349,0.047622685,0.436607633,0.698505297,0.619935998,,
