hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p11_hook_right_main_001,0.35113278,0.412903476,0.237964343,0.335803205,0.18016913,0.298135047,0.053814777,0.048890046,0.047770265,0.590231301,0.785853429,0.727166791,0.57343107,-0.0791808
p11_hook_right_main_002,0.329813153,0.408503329,0.21781278,0.336710465,0.191631562,0.322155571,0.053035811,0.049001934,0.047712232,0.658082723,0.721463244,0.702449087,0.581913588,
p11_hook_right_main_003,0.273571728,0.372750704,0.230195815,0.312034734,0.171838168,0.261135833,0.05306462,0.047835998,0.04763745,0.62234668,0.614305181,0.616717631,0.661094388,
p11_hook_right_main_004,0.239261516,0.292521774,0.168018653,0.24056786,0.074954052,0.18076774,0.053240474,0.047996012,0.047619152,0.428793949,0.44128299,0.437536278,,
p11_hook_right_main_005,0.346095541,0.421381387,0.236201785,0.359759979,0.212699153,0.311455001,0.051348611,0.049361744,0.048044602,0.646108039,0.798616889,0.752864234,,
p11_hook_right_main_006,0.309747638,0.411352488,0.233445454,0.348943699,0.116243802,0.29632375,0.051842736,0.049216243,0.047669454,0.563383232,0.736018458,0.68422789,,
p11_hook_right_main_007,0.304907964,0.397464924,0.220482255,0.326863887,0.182140137,0.273551926,0.052256241,0.049649159,0.047664048,0.633884933,0.663973498,0.654946929,,
p11_hook_right_main_008,0.249102028,0.298848439,0.182816144,0.246932801,0.077344479,0.228864271,0.052051541,0.048179299,0.047619134,0.452443206,0.495356096,0.482482229,,
p11_hook_right_main_009,0.246219948,0.285770141,0.178237061,0.245825603,0.076133577,0.196771685,0.052704594,0.047960749,0.047619194,0.429369605,0.47150101,0.458861589,,
p11_hook_right_main_010,0.242355144,0.279432174,0.177278363,0.244342882,0.063817352,0.215516661,0.051886576,0.04791652,0.047619194,0.461195758,0.438871509,0.445568783,,
p11_hook_right_main_011,0.227649303,0.313025984,0.177550251,0.273553821,0.088531522,0.199267571,0.051945421,0.047775358,0.047619512,0.518149842,0.426593747,0.454060575,,
p11_hook_right_main_012,0.226270694,0.259440905,0.172021272,0.271751229,0.102975275,0.231129735,0.051153304,0.047799226,0.047619337,0.509881013,0.447454009,0.46618211,,
p11_hook_right_main_013,0.321104852,0.415108068,0.245979969,0.341272492,0.20472407,0.294019828,0.052718526,0.049357299,0.047772966,0.659001919,0.737298456,0.713809495,,
p11_hook_right_main_014,0.256059327,0.285919248,0.196048386,0.276688701,0.07438041,0.221970814,0.052814857,0.047899861,0.047619262,0.452511255,0.522942705,0.50181327,,
p11_hook_right_main_015,0.328614317,0.412981996,0.242234977,0.349273298,0.209282564,0.314994794,0.05110118,0.049147255,0.047850782,0.67673946,0.753509511,0.730478496,,
p11_hook_right_main_016,0.24411785,0.287975863,0.152120571,0.255212003,0.086128468,0.230442434,0.051487298,0.047976557,0.04761918,0.421116428,0.507396232,0.481512291,,
p11_hook_right_main_017,0.226185976,0.276653038,0.185147243,0.236573846,0.073808796,0.183203278,0.053078184,0.047931491,0.04761917,0.405996315,0.458216381,0.442550361,,
p11_hook_right_main_018,0.33224653,0.422241265,0.266198162,0.364894858,0.132251607,0.318722595,0.051573883,0.048956906,0.047727293,0.617302339,0.785496305,0.735038115,,
p11_hook_right_main_019,0.250191423,0.305761707,0.19678327,0.289129558,0.08374938,0.218088575,0.052454278,0.047781568,0.047619489,0.461957588,0.538864888,0.515792698,,
p11_hook_right_main_020,0.239095632,0.281647927,0.184739105,0.271815109,0.071494926,0.220693068,0.050481136,0.04786912,0.047619213,0.457198395,0.487523686,0.478426099,,
p11_hook_right_main_021,0.247238351,0.294962625,0.181843723,0.238299097,0.082699909,0.219516467,0.051672431,0.048030449,0.047619143,0.470733161,0.46063866,0.46366701,,
p11_hook_right_main_022,0.332083306,0.430215717,0.219699112,0.363711316,0.208554132,0.317540758,0.051142097,0.049289845,0.047892439,0.676406923,0.759055461,0.734260899,,
p11_hook_right_main_023,0.333727071,0.463236156,0.248077154,0.364722995,0.203278256,0.305652182,0.052955781,0.05049869,0.047767145,0.677814607,0.782861382,0.75134735,,
p11_hook_right_main_024,0.245148628,0.300309548,0.153306233,0.244671473,0.089102713,0.202576882,0.055201395,0.048003782,0.04761923,0.392809932,0.505319975,0.471566962,,
p11_hook_right_main_025,0.211043858,0.284541319,0.192495359,0.270056928,0.096941702,0.210849229,0.052967851,0.04786956,0.047619377,0.486505158,0.463959501,0.470723198,,
p11_hook_right_main_026,0.31645634,0.430286469,0.23270935,0.331726508,0.196793757,0.310878872,0.052368121,0.048891508,0.047697389,0.657667258,0.732723759,0.710206809,,
p11_hook_right_main_027,0.236496518,0.30942785,0.186436384,0.257154237,0.081258091,0.184032639,0.053469925,0.047965547,0.047619239,0.452498684,0.46388185,0.4604669,,
p11_hook_right_main_028,0.294400005,0.433937573,0.202390661,0.325094656,0.203620343,0.291999479,0.053258198,0.048802332,0.047686349,0.66776749,0.664807816,0.665695718,,
p11_hook_right_main_029,0.253488695,0.31768139,0.188037547,0.26962309,0.081258809,0.202000723,0.053939025,0.047864449,0.047619517,0.424575754,0.539622616,0.505108557,,
p11_hook_right_main_030,0.217283688,0.303988367,0.192270286,0.275443248,0.091192451,0.209884958,0.054109868,0.047797635,0.047619555,0.463915733,0.497470043,0.48740375,,
p11_hook_right_post_001,0.225141746,0.28773907,0.172202236,0.254620127,0.105876819,0.212063939,0.05217754,0.047798269,0.047619406,0.516200143,0.420099993,0.448930038,,
p11_hook_right_post_002,0.311797656,0.460283797,0.25579851,0.336960727,0.207987097,0.27839442,0.053815702,0.048135122,0.047821306,0.631099941,0.776644075,0.732980835,,
p11_hook_right_post_003,0.182995951,0.299227925,0.165575141,0.273364482,0.103223058,0.189096992,0.052045776,0.047814013,0.047619444,0.433316108,0.470875079,0.459607387,,
p11_hook_right_post_004,0.227249982,0.303799682,0.188523749,0.26016603,0.076942891,0.196186499,0.054174224,0.047929623,0.047619298,0.425862152,0.494474127,0.473890535,,
p11_hook_right_post_005,0.298270082,0.434874837,0.227171932,0.322651012,0.20713627,0.284472553,0.054696293,0.050269108,0.04773943,0.628399468,0.720737646,0.693036193,,
p11_hook_right_post_006,0.217385719,0.327281309,0.177669679,0.268377329,0.126602062,0.20713629,0.052763793,0.047811784,0.047619233,0.451419756,0.525130281,0.503017124,,
p11_hook_right_post_007,0.30389955,0.445796046,0.23200618,0.341044194,0.202107863,0.310817203,0.052382119,0.050028156,0.047818587,0.637761925,0.766021851,0.727543873,,
p11_hook_right_post_008,0.234004202,0.310592742,0.150034451,0.240928853,0.081093757,0.183935676,0.053597528,0.047995289,0.047619182,0.432427679,0.428531126,0.429700092,,
p11_hook_right_post_009,0.280136511,0.425959354,0.229845285,0.32810686,0.211172644,0.254643128,0.055105095,0.04931047,0.047653281,0.653188871,0.665842122,0.662046147,,
p11_hook_right_post_010,0.283772447,0.443056041,0.22759206,0.322926901,0.208192703,0.280842998,0.053325063,0.048762138,0.04768751,0.634135241,0.711632983,0.68838366,,
p11_hook_right_pre_001,0.353424962,0.436196238,0.240403174,0.363259456,0.206567754,0.302984615,0.055290019,0.049983717,0.048341801,0.66410886,0.780329128,0.745463047,,
