uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p24_uppercut_left_main_001,0.318625014,0.376845077,0.324990406,0.305735098,0.246011958,0.257444166,0.050576679,0.048266922,0.047619357,0.620101457,0.796843594,0.743820953,0.646415366,-0.028137755
p24_uppercut_left_main_002,0.298987811,0.350819006,0.3023502,0.263409057,0.225843173,0.245600041,0.050783918,0.048504926,0.047619596,0.644603489,0.650684186,0.648859977,0.623379231,
p24_uppercut_left_main_003,0.32240633,0.35273136,0.311363144,0.24171083,0.240481897,0.235193791,0.050808405,0.047975814,0.047619372,0.581753701,0.720984109,0.679214986,0.651516986,
p24_uppercut_left_main_004,0.31405346,0.355876794,0.310685369,0.306414926,0.207308709,0.259015219,0.050204384,0.048076213,0.047619975,0.580734396,0.776111256,0.717498198,,
p24_uppercut_left_main_005,0.290683407,0.330540468,0.290125632,0.244614045,0.216096394,0.183533289,0.04903415,0.048213987,0.047622343,0.550673902,0.626956315,0.604071591,,
p24_uppercut_left_main_006,0.309938747,0.372476728,0.298020507,0.309179488,0.248307585,0.26397845,0.050555451,0.048524878,0.047625075,0.598665173,0.797051068,0.7375353,,
p24_uppercut_left_main_007,0.304942815,0.404929503,0.315193274,0.325612308,0.240090243,0.269835238,0.051455271,0.047824792,0.04761913,0.649232658,0.792542383,0.749549465,,
p24_uppercut_left_main_008,0.277000543,0.387460328,0.303433358,0.290835206,0.214032038,0.230851747,0.050055031,0.04790699,0.047620113,0.5777284,0.731166559,0.685135111,,
p24_uppercut_left_main_009,0.261653391,0.292845762,0.244019847,0.197289987,0.186769919,0.181755125,0.048892078,0.047853358,0.047619825,0.550018953,0.470924901,0.494653116,,
p24_uppercut_left_main_010,0.293719765,0.376921281,0.266352529,0.300780116,0.17761426,0.242714092,0.050518819,0.048302601,0.047621728,0.594019227,0.665949349,0.644370312,,
p24_uppercut_left_main_011,0.271340603,0.393289019,0.272339857,0.317818358,0.236952135,0.257012567,0.050683658,0.048492088,0.047619554,0.59746818,0.754476572,0.707374054,,
p24_uppercut_left_main_012,0.096931647,0.263679957,0.124219524,0.167308402,0.099491026,0.159316882,0.051012965,0.047785832,0.047619791,0.553835614,0.111388682,0.244122761,,
p24_uppercut_left_main_013,0.276891427,0.398285415,0.308415735,0.310407302,0.215003317,0.265349152,0.05115717,0.04790886,0.047619464,0.609860592,0.764185404,0.71788796,,
p24_uppercut_left_main_014,0.291180912,0.332032093,0.283736682,0.27824386,0.219750019,0.266852862,0.050371682,0.048133869,0.047619617,0.576676627,0.717145954,0.675005156,,
p24_uppercut_left_main_015,0.305062111,0.362523351,0.318509452,0.289839306,0.238838694,0.283635258,0.050362931,0.048180908,0.047620014,0.606478715,0.791981638,0.736330761,,
p24_uppercut_left_main_016,0.243979954,0.357913485,0.26370017,0.280209527,0.136826235,0.199922966,0.050695163,0.047893039,0.047619127,0.530981046,0.589365377,0.571850078,,
p24_uppercut_left_main_017,0.247592167,0.368117241,0.262919516,0.290992618,0.15827839,0.224404667,0.050648882,0.047923807,0.047619508,0.492819903,0.6945416,0.634025091,,
p24_uppercut_left_main_018,0.259477325,0.380198418,0.275454945,0.294545449,0.161529868,0.231378784,0.05060859,0.047823021,0.047619925,0.490782496,0.736470768,0.662764286,,
p24_uppercut_left_main_019,0.252905665,0.381869591,0.287883965,0.295497376,0.166391936,0.234710352,0.050741872,0.047941189,0.047619312,0.57312725,0.666804856,0.638701574,,
p24_uppercut_left_main_020,0.287227082,0.385496355,0.335696188,0.311339706,0.251440996,0.26388427,0.050798024,0.047788977,0.047621187,0.58443532,0.850888299,0.770952406,,
p24_uppercut_left_main_021,0.287383109,0.375966112,0.318976903,0.323642477,0.260314309,0.286864419,0.05139147,0.047877897,0.047619289,0.61385146,0.843528505,0.774625392,,
p24_uppercut_left_main_022,0.255828736,0.38447594,0.255401901,0.290915738,0.249752768,0.246081526,0.050583929,0.048099687,0.047619203,0.534376028,0.762270497,0.693902156,,
p24_uppercut_left_main_023,0.249874558,0.362729343,0.249035753,0.275902234,0.146269224,0.211962563,0.050664199,0.047966232,0.047619401,0.498557454,0.630443879,0.590877951,,
p24_uppercut_left_main_024,0.273689492,0.364882212,0.262932141,0.278689017,0.166677131,0.236439031,0.050486325,0.048215676,0.047619997,0.487042747,0.71584124,0.647201692,,
p24_uppercut_left_main_025,0.239724395,0.364885194,0.27256042,0.284986688,0.154223726,0.206399597,0.05012589,0.047958469,0.04761974,0.53748161,0.62334896,0.597588755,,
p24_uppercut_left_main_026,0.244708537,0.389176588,0.259217283,0.2984853,0.179937188,0.237738189,0.051317687,0.047868105,0.047619119,0.576310346,0.654791959,0.631247475,,
p24_uppercut_left_main_027,0.272200392,0.37185885,0.272174486,0.309874112,0.212403347,0.273016394,0.051108849,0.047869048,0.047619129,0.567557893,0.758396264,0.701144753,,
p24_uppercut_left_main_028,0.246521424,0.337378172,0.309891323,0.2830912,0.161465443,0.231058516,0.062572141,0.048868963,0.047619521,0.53975287,0.667927275,0.629474954,,
p24_uppercut_left_main_029,0.167430701,0.323072459,0.163436192,0.231039171,0.130111153,0.179103492,0.051514139,0.047917526,0.047619078,0.462783847,0.424445378,0.435946919,,
p24_uppercut_left_main_030,0.256242898,0.360522527,0.250809037,0.288687925,0.161125522,0.217079948,0.050390686,0.04805432,0.047620042,0.476248108,0.691219106,0.626727806,,
p24_uppercut_left_post_001,0.237770129,0.363701315,0.269362941,0.300515171,0.165270579,0.204580527,0.05131428,0.048023071,0.047619223,0.510779044,0.672676658,0.624107374,,
p24_uppercut_left_post_002,0.263968824,0.333351128,0.264512256,0.29139027,0.199634823,0.26699326,0.05014027,0.048073158,0.047620697,0.557564842,0.699653166,0.657026669,,
p24_uppercut_left_post_003,0.284054253,0.360861914,0.27718259,0.287833753,0.222953997,0.230180412,0.050772105,0.047740243,0.047619088,0.587802163,0.686730259,0.65705183,,
p24_uppercut_left_post_004,0.284972196,0.360319411,0.266396286,0.278912731,0.141733511,0.193200599,0.050339731,0.047929128,0.047619508,0.528603571,0.612393032,0.587256193,,
p24_uppercut_left_post_005,0.244152032,0.370388257,0.242699962,0.28043595,0.146379197,0.214417074,0.050638516,0.04775346,0.047619133,0.483324416,0.651260306,0.600879539,,
p24_uppercut_left_post_006,0.23468713,0.361296594,0.229981678,0.263281758,0.152520079,0.21364824,0.051026783,0.047845987,0.047619168,0.500869674,0.594382115,0.566328383,,
p24_uppercut_left_post_007,0.263580017,0.364492223,0.272287944,0.283792883,0.188232142,0.253896928,0.050280611,0.048147801,0.047623451,0.491211375,0.759363069,0.67891756,,
p24_uppercut_left_post_008,0.242385514,0.346571074,0.282648867,0.274728423,0.203869059,0.228586276,0.051084508,0.048016267,0.04762072,0.489237604,0.724984486,0.654260421,,
p24_uppercut_left_post_009,0.241188158,0.370168759,0.249399156,0.282192071,0.146313626,0.223531279,0.050364571,0.047934478,0.047619705,0.482223056,0.665882975,0.610784999,,
p24_uppercut_left_post_010,0.212994743,0.356515869,0.250366422,0.294661399,0.133763154,0.197709091,0.050853035,0.047884651,0.04761948,0.439140066,0.664910458,0.597179341,,
p24_uppercut_left_pre_001,0.260329374,0.397890517,0.307868176,0.312412863,0.164031231,0.223966969,0.051413195,0.048071323,0.047619503,0.541434641,0.740886887,0.681051213,,
p24_uppercut_left_pre_002,0.318417071,0.416997618,0.316591796,0.323992676,0.243543755,0.308307087,0.050679322,0.048125862,0.047620109,0.640605259,0.854894314,0.790607597,,
p24_uppercut_left_pre_003,0.262094533,0.397555882,0.238831992,0.301295772,0.158099681,0.197294161,0.052964034,0.047946551,0.047619121,0.489741714,0.675911386,0.620060484,,
p24_uppercut_left_pre_004,0.217405166,0.367983832,0.226770327,0.284151256,0.136242309,0.196241834,0.064515012,0.049330203,0.04761906,0.480983333,0.587799263,0.555754484,,
p24_uppercut_left_pre_005,0.247679408,0.379721416,0.19892006,0.290489649,0.221879335,0.235735582,0.051337062,0.047882671,0.047619132,0.547830836,0.648048698,0.617983339,,
p24_uppercut_left_pre_006,0.290511727,0.362316282,0.280779519,0.278594487,0.230305169,0.240751532,0.049453058,0.04805575,0.047625992,0.520424072,0.770817639,0.695699569,,
p24_uppercut_left_pre_007,0.215125521,0.35366611,0.232688344,0.250945694,0.132080197,0.178147245,0.060955824,0.049218656,0.047621873,0.407344374,0.599822821,0.542079287,,
p24_uppercut_left_pre_008,0.263831643,0.380547439,0.269077812,0.2974226,0.172458668,0.228490577,0.056878056,0.04953282,0.047620761,0.474302774,0.754595414,0.670507622,,
p24_uppercut_left_pre_009,0.281332419,0.403548715,0.270478927,0.305875088,0.182559068,0.234994965,0.050869134,0.047835775,0.047634321,0.506297739,0.775837172,0.694975342,,
p24_uppercut_left_pre_010,0.262990481,0.344165689,0.282341571,0.278259024,0.208140894,0.231902673,0.061321454,0.049674409,0.047620662,0.533015104,0.695066273,0.646450922,,
AVG,0.262953495,0.365037174,0.270860647,0.284965607,0.189186982,0.231694178,0.05174642,0.048140805,0.047620385,0.541413902,0.686291846,0.642828463,,
