uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p05_uppercut_right_main_001,0.201790163,0.397622078,0.270769076,0.187675773,0.228533958,0.18441681,0.048531941,0.047790054,0.047621587,0.492377522,0.614348817,0.577757429,0.511672327,0.037197432
p05_uppercut_right_main_002,0.185379738,0.35926668,0.231045232,0.140469151,0.201969628,0.148081669,0.048447306,0.047792007,0.047624014,0.494276933,0.436747211,0.454006128,0.526765049,
p05_uppercut_right_main_003,0.13464473,0.369925242,0.219247401,0.127740726,0.227524259,0.142381592,0.048003871,0.047655303,0.047619388,0.424342999,0.476878536,0.461117875,0.489567617,
p05_uppercut_right_main_004,0.167465096,0.352337494,0.219412891,0.145956526,0.205807247,0.142371241,0.048447426,0.047812347,0.047631786,0.491336116,0.417417249,0.439592909,,
p05_uppercut_right_main_005,0.099180153,0.326265911,0.199190051,0.130130551,0.215077684,0.113409998,0.048033136,0.047684653,0.047619128,0.444042849,0.358352844,0.384059846,,
p05_uppercut_right_main_006,0.169118254,0.385836471,0.265767685,0.182982743,0.207983166,0.167354383,0.048410263,0.047751972,0.047621621,0.46882497,0.569131471,0.539039521,,
p05_uppercut_right_main_007,0.227473601,0.431348252,0.229076131,0.194605636,0.243832403,0.191455295,0.048412719,0.047822186,0.047623024,0.452173247,0.674620309,0.60788619,,
p05_uppercut_right_main_008,0.184563916,0.398845071,0.254207356,0.239235449,0.234725371,0.202353162,0.048813818,0.04784144,0.047623915,0.471362399,0.686107126,0.621683708,,
p05_uppercut_right_main_009,0.207132262,0.373540781,0.246896155,0.230088853,0.242878614,0.187959322,0.048591469,0.047875396,0.047625096,0.491391259,0.643674416,0.597989469,,
p05_uppercut_right_main_010,0.186916993,0.382018292,0.237992383,0.180022747,0.192938737,0.178128173,0.048623739,0.047812575,0.047622747,0.493889198,0.517542543,0.510446539,,
p05_uppercut_right_main_011,0.137211216,0.380084837,0.261431078,0.169999925,0.255903685,0.175423009,0.04802055,0.047653537,0.047619841,0.490689928,0.56127623,0.540100339,,
p05_uppercut_right_main_012,0.18568427,0.344639878,0.222939124,0.172313965,0.185712154,0.168501932,0.048684708,0.047817842,0.047622709,0.460232215,0.492230355,0.482630913,,
p05_uppercut_right_main_013,0.122426511,0.369976831,0.197083373,0.159642134,0.219980303,0.155202484,0.047995307,0.047662217,0.047619523,0.42862674,0.482688083,0.46646968,,
p05_uppercut_right_main_014,0.196787996,0.39676935,0.240362083,0.212644801,0.202754084,0.183483728,0.048568648,0.047771797,0.047625062,0.452957816,0.618063575,0.568531847,,
p05_uppercut_right_main_015,0.143091554,0.37164117,0.223416612,0.182620756,0.252975929,0.157190956,0.048043132,0.047672735,0.047620523,0.468536668,0.538335296,0.517395707,,
p05_uppercut_right_main_016,0.226491941,0.408271841,0.254616691,0.19138705,0.20849234,0.189060628,0.048685798,0.047873055,0.04762583,0.474055483,0.623914159,0.578956556,,
