hook_left|p15_Global|hook_left_002,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p15_hook_left_main_001,0.27639601076042536,0.09485140847230254,0.19146717592158205,0.13449138165544414,0.24420128853879491,0.28447158596023037,0.18106271526401715,0.15076055590725007,0.19331512204465784,0.38189799950153597,0.2607200559893595,0.18822661803605,0.18918040955346896,0.21275400262347705,0.22089642383622382,0.18544785246097037,0.9850259793884826,0.37888424515261254,0.38663184987582583,0.38867527230638776,0.38838401277429463,0.07128413929214727,0.07294416760328504,0.04774352188624944,0.46612196641005604,0.858903313607834,0.4533234177470417
p15_hook_left_main_002,0.2500660018593378,0.08746099726666037,0.2243045872716063,0.12866039008940072,0.21591426413682985,0.2946018277053794,0.182603558120714,0.19687294543393624,0.18204015220514985,0.37857980618956777,0.2213662175417901,0.17857262378375274,0.1603293820193633,0.18477930990799754,0.21050425586076832,0.15926587502438833,0.9476105891456065,0.34298445324178833,0.34539402089519056,0.3754049652095778,0.3783442792798774,0.06786349409366108,0.06795880887016999,0.047666649093004304,0.44415921167488115,0.8286540914961762,0.43816037029459026
p15_hook_left_main_003,0.25156089272050014,0.13553528501996065,0.22957267201620316,0.16438847354468772,0.20692959205166392,0.2015541735934976,0.17017951019740082,0.17434247726173296,0.19632715150964947,0.3486446539700265,0.1948660323729747,0.15489995415466778,0.1905264659387685,0.227382768308876,0.2387367867336526,0.1924247961006283,0.9600323804196856,0.35755287454275775,0.36114158212843994,0.3740274749627005,0.3716354884509131,0.06570337925180506,0.06320769728188945,0.047777383741496274,0.4134758191274458,0.8621515562565557,0.454964469999026
p15_hook_left_main_004,0.29463428262142644,0.11400911554156316,0.23228437442293579,0.16665665530608803,0.24398110123464592,0.2744061571843252,0.199497033119241,0.18746705437127742,0.19004218678862936,0.3277391713385778,0.22895855501086357,0.17157160238315758,0.18151272116149855,0.21856203142153113,0.2174653927926106,0.17851038823337617,0.9718865086907295,0.3686792086554844,0.3736287457645537,0.36608027780282676,0.3654061650855245,0.07063540219123629,0.07104804028666568,0.047671953031903046,0.4371156746452039,0.8760987744018368,0.46188536371686995
p15_hook_left_main_005,0.21762587341252138,0.08500470568154347,0.19566552251114638,0.15570891530409733,0.2084294464809338,0.23534367167971873,0.18475645761568021,0.1891977939417721,0.1938525580251692,0.3409942796874328,0.22817853318707398,0.1750066207771745,0.17029707926930354,0.1969728371405121,0.23167714459881622,0.18047288021872704,0.9355493987871458,0.3356735388140413,0.3552133175920734,0.3694428870215916,0.3692458395657354,0.06854956513055718,0.061495946821479214,0.04762755998576685,0.3772172943595799,0.8496830791091996,0.4486553195474832
p15_hook_left_main_006,0.29460709357784837,0.1476308661207535,0.21285601962610068,0.17578773120005906,0.23350556585002408,0.23668153991998012,0.20139522903060647,0.14923609951544486,0.191672050948937,0.3226924951124941,0.23540347582495552,0.15599510013673895,0.19639271031028732,0.265732306469881,0.2300471108617325,0.19347853639556334,0.9666467721292161,0.36159804648024774,0.367985011772721,0.3460781611796933,0.33928518498214144,0.07102967126836505,0.06888805740469488,0.04764290917109209,0.4571184894647307,0.8567965765769876,0.4522197428740398
p15_hook_left_main_007,0.2469517661416864,0.10218233711976481,0.24541008885096485,0.1393060286196496,0.21048492018420487,0.2452872473732483,0.17309817633233185,0.19283574558095173,0.18682284474023494,0.366267063623135,0.2152271999677487,0.17139824297229558,0.1593044964369988,0.15505846214630056,0.19297540616339776,0.15047857733700679,0.9546801889426083,0.35180076298397295,0.3545761382335192,0.3609912933546034,0.3590131070371605,0.06413141269857514,0.06255450363618616,0.04764471301786089,0.4022348288418587,0.8367237353416299,0.4421842241797454
p15_hook_left_main_008,0.24187088516046643,0.10032668308636883,0.2083792788871896,0.12953107863986185,0.21078526602513997,0.2521197469037252,0.1757048405378821,0.193919747458196,0.18603160875297653,0.3832768351866787,0.2176010939060534,0.1706858621548058,0.15408502127989554,0.14813622013861702,0.19138835748942018,0.14269897983165697,0.9693989863784129,0.36637928079351106,0.36878086212665506,0.36282883499196467,0.36259367769870277,0.06520159858771918,0.0634697733050113,0.047632597322475254,0.4073150559259068,0.8253819495037711,0.4365072734131232
p15_hook_left_main_009,0.19693521024475813,0.15820394230986107,0.1864936231059503,0.15841027640408495,0.16653180533972442,0.16470830856095825,0.1536147003120772,0.12727664007733186,0.17471224185247342,0.3435091929978388,0.1640235090870216,0.11951782676191525,0.19432280902232185,0.25876581055595643,0.24250978046386273,0.19139901900012482,0.9330803662118028,0.326941869582061,0.33190649321138077,0.31716835416616795,0.3070850192993443,0.06534381321149013,0.06179623120852879,0.04762233316319135,0.3874563421328755,0.7673922371771437,0.4075072851701675
p15_hook_left_main_010,0.23523104800597228,0.1488313884328687,0.21504625588199913,0.17181065104095125,0.2005779938729233,0.20442711222338908,0.1720653170856795,0.18149808717449115,0.19188161911870324,0.36264774050811777,0.19327832477368367,0.1426481584138431,0.19450770317356073,0.20993186154590027,0.2252983613959775,0.1909454712023945,0.9500506033482055,0.3427322974033488,0.35059581608480295,0.3562988553932069,0.35465370233584653,0.06487372015607504,0.06146814541644593,0.04816204217461092,0.3819813668138071,0.8611893206530948,0.4546756814138529
p15_hook_left_main_011,0.22003166559638335,0.16532077669142495,0.22873655520354902,0.17608342655087006,0.18350016545022668,0.17231544061735019,0.15920733122279623,0.144546326902436,0.18095457647018837,0.34092735001153196,0.16855091861541047,0.1192438174504189,0.1965868515969788,0.27092933333699737,0.24556268065860293,0.1949542282049008,0.9472494237359473,0.34377774117229853,0.346302736839908,0.3403390601235337,0.3316980151432595,0.06541698880429611,0.06187042878383045,0.047641095941134255,0.42508563903793695,0.8062299588753701,0.4269355274082522
p15_hook_left_main_012,0.2341717862094827,0.15006543883296947,0.2534907031888216,0.17460836054422846,0.20060843879935328,0.1999215108100208,0.1655994137407978,0.1810336200536346,0.18987666343281126,0.3575015602223762,0.20083025509136349,0.14519949773681695,0.193460504483277,0.21934257902538618,0.2283991055994377,0.1908134367853454,0.9344394228704747,0.33179785459064376,0.33572589341456555,0.35181932529505944,0.34855938497819666,0.06377728640632589,0.06174657006628636,0.048297213292192685,0.396583291423097,0.8599346777301704,0.45411594551118156
p15_hook_left_main_013,0.24337419250442088,0.09573273489914422,0.16071761979841773,0.1279067899397423,0.2313774803997198,0.2569142483910531,0.19101524337454734,0.18281214944780122,0.1813112979060723,0.2538918902903589,0.2246183414347967,0.1315942519279643,0.1821423346981465,0.22118711455840087,0.22659530546335577,0.18086236765165392,0.9521762031466274,0.35089767707197206,0.35347183900327017,0.3694377422630112,0.3704795152443613,0.0702924737168063,0.06459486242360266,0.04765145587102114,0.3860787725088176,0.8210334220230974,0.43434243894705926
p15_hook_left_main_014,0.2650470331036342,0.15529303556942958,0.1990506543306067,0.18432302994622154,0.23444488178494863,0.24172806139894537,0.18993048501301404,0.16277184025333508,0.1916254001760068,0.3224736510566573,0.21969046970388426,0.14110598204953742,0.19571586328049784,0.2435038112492308,0.23753724761054107,0.19648325647696815,0.9605217760119615,0.3587473316107187,0.3585495847633436,0.35004539306131777,0.3469855784178556,0.07228027663706744,0.07122722371923905,0.047655680225001745,0.42128549529880904,0.8567300061424649,0.4521928431837333
p15_hook_left_main_015,0.24032792814712386,0.12743898329992454,0.2222377162972228,0.15403398793316117,0.21211117623479092,0.23447083583670253,0.1756372989446982,0.19432375374262728,0.19330719101965227,0.37156420485750374,0.20836602790029524,0.15730258620908696,0.17619675994651074,0.16039327440711823,0.1997965977786264,0.16785560387859724,0.9376216758994115,0.33430126180322883,0.33790009061295334,0.36310807837504366,0.3613630541864183,0.06450332492757868,0.06300171758318514,0.04774948513099529,0.37193136728071163,0.8579637186435168,0.45285660188725607
p15_hook_left_main_016,0.24382947918229614,0.1276151793347161,0.22100000255505722,0.15219256650367968,0.21088656299409386,0.22874689813783808,0.17488374749759672,0.1835196421043007,0.1921584942843448,0.3625483674909874,0.21667437862492797,0.16471049707920052,0.17182535427587908,0.147135444988406,0.19712219828165242,0.16679835239595925,0.9456874021933664,0.3429780238621819,0.34539479939803874,0.3559711597476978,0.3558739078099188,0.06452223833287463,0.06301595532934916,0.04784201754776142,0.3636916980477653,0.8537414636925824,0.4507917406201719
