uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p05_uppercut_left_main_001,0.168972888,0.362102947,0.216349142,0.204673545,0.201533188,0.199941826,0.051023807,0.04794241,0.047619479,0.440133924,0.576705743,0.535734198,0.642596608,
p05_uppercut_left_main_002,0.205697593,0.420973293,0.262509041,0.209031591,0.246657329,0.218313154,0.052881419,0.047891794,0.047621765,0.476685028,0.704992816,0.636500479,0.592734439,0.028433416
p05_uppercut_left_main_003,0.181961068,0.41508158,0.257659153,0.196894881,0.244187884,0.207398228,0.053425736,0.047848026,0.047621074,0.472156615,0.661571885,0.604747304,0.564301022,
p05_uppercut_left_main_004,0.19129194,0.399668532,0.273802655,0.301792913,0.242364264,0.242823018,0.051189757,0.047980451,0.047620832,0.516926912,0.768252004,0.692854476,,
p05_uppercut_left_main_005,0.191473103,0.407174588,0.277499044,0.328337264,0.250470773,0.282453423,0.051703176,0.04811221,0.047622377,0.584674641,0.778290901,0.720206023,,
p05_uppercut_left_main_006,0.209142815,0.444108882,0.27192449,0.225049407,0.269538461,0.226861569,0.053132268,0.047846433,0.047620394,0.498528929,0.752627943,0.676398239,,
p05_uppercut_left_main_007,0.18538975,0.395651611,0.262438984,0.293929795,0.25752477,0.274714992,0.051659699,0.048105269,0.047622389,0.542262988,0.761446775,0.695691639,,
p05_uppercut_left_main_008,0.179031779,0.406458821,0.281680727,0.283294016,0.252924479,0.274067007,0.051378223,0.048054292,0.047622612,0.529753462,0.781851995,0.706222435,,
p05_uppercut_left_main_009,0.158207938,0.393330154,0.249279192,0.167370235,0.235333954,0.227232314,0.053070979,0.048029452,0.047620032,0.499886638,0.58232031,0.557590208,,
p05_uppercut_left_main_010,0.242351095,0.433527843,0.263414059,0.207197946,0.266831069,0.213411953,0.053182316,0.047894822,0.047620397,0.492120261,0.730362942,0.658890138,,
p05_uppercut_left_main_011,0.215015181,0.432074014,0.264186343,0.207842416,0.259606602,0.227935678,0.053521884,0.04792984,0.047620447,0.506787157,0.70873159,0.64814826,,
p05_uppercut_left_main_012,0.166435351,0.377726559,0.269961892,0.232603048,0.235176596,0.239642208,0.051098498,0.048003384,0.047620405,0.456327222,0.718305395,0.639711943,,
p05_uppercut_left_main_013,0.207257423,0.439579012,0.271150059,0.211052295,0.261442351,0.239305589,0.054543321,0.047841625,0.047621632,0.504748789,0.731533467,0.663498064,,
p05_uppercut_left_main_014,0.190511343,0.447000979,0.268109416,0.242525286,0.253082314,0.281685814,0.053306766,0.047769915,0.047619919,0.53609626,0.759042979,0.692158963,,
p05_uppercut_left_main_015,0.175417063,0.428884914,0.253217834,0.189228556,0.24870301,0.166514694,0.05339474,0.047757981,0.04761975,0.445629518,0.645451193,0.585504691,,
p05_uppercut_left_main_016,0.162484606,0.378090324,0.266010898,0.24360634,0.230568475,0.211061377,0.051173559,0.047966969,0.047619918,0.444542013,0.703863857,0.626067304,,
