jap|p16_Global|jap_001,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p16_jap_main_001,0.28356066051558965,0.13441224195068724,0.0736221398692455,0.06159090849617316,0.36548786210809486,0.10142963754239712,0.10304587971226682,0.04181312913366015,0.191613463903427,0.2625899336845111,0.27497940104072427,0.1625154464227026,0.18530943494749336,0.2831821738692208,0.37367737513717814,0.1996700180398653,0.9771826133126833,0.37770790234296375,0.3743879693825195,0.30646777433357053,0.312638700109514,0.04973255541182076,0.048590849804245814,0.047655969349865386,0.5544476667652324,0.7684404907732022,0.4080482300615338
p16_jap_main_002,0.30325140125556277,0.12883871828447258,0.21436176650921893,0.13821179651237323,0.37736665550391707,0.1820508595094225,0.21840375311848045,0.1769462379388109,0.19792124015842927,0.3070425090059408,0.3115924167367792,0.18427372730336722,0.19089330863208204,0.25842429902024416,0.3850911535279196,0.19637838716464756,0.9853639183414353,0.3850710441978061,0.3840959024721796,0.3479292438511117,0.35986446311072645,0.04813686538188025,0.05150409942003478,0.047658143688780796,0.6100319631022771,0.9178112953885579,0.4827347195386693
p16_jap_main_003,0.3382132007871671,0.10264680815515023,0.19252618135282093,0.085345540943084,0.37359393156821474,0.18067519353247016,0.2149875860813318,0.17904964875446852,0.18621240873403405,0.2692878330652324,0.27551494902665513,0.18407251722765197,0.18979066394979238,0.22191480756919849,0.32986293721767257,0.18843241839427272,0.9918809656851559,0.391995116315059,0.3933570650981065,0.3441389935943967,0.3626557838027543,0.04778510498467876,0.04787170343978028,0.047619427671260275,0.5673108174891917,0.8821399252935256,0.4648796764823929
p16_jap_main_004,0.2879370037229224,0.14349463341248953,0.28027576951118405,0.1550610679544389,0.3612779641522287,0.18892130385108133,0.24232149175071313,0.18495866540969494,0.1949238848055252,0.32696017560299623,0.2956157593219169,0.1862135967448332,0.18876811508377023,0.24314449656664036,0.3831213016877597,0.19782295412263043,0.9912636168717576,0.390948722304163,0.39023006270162863,0.30308949929396567,0.3170792284190697,0.04804838179244791,0.05318314537137754,0.047711603471603616,0.6046063913674757,0.932027938524419,0.4898697709980113
p16_jap_main_005,0.3180970857968174,0.1393853082155394,0.24197528934101165,0.15373448644326018,0.370283996491921,0.18035526550362124,0.2521161730152079,0.18114185673673333,0.1953354293184024,0.32955366575108186,0.30502326913706446,0.18928737397456905,0.19088157417974375,0.23842805352847135,0.38156872105968365,0.19184275977334547,0.9914684338193179,0.3909340018225594,0.38902618615158996,0.3713143048088256,0.38020103363651486,0.050827934880733484,0.05029830492061366,0.04763293960596907,0.6428750791263315,0.9289244392968333,0.4882786894514012
p16_jap_main_006,0.28675294241515836,0.14562203558143033,0.279432625832219,0.16649749330529914,0.3560033078625886,0.1898758533727685,0.23447431711720546,0.18651828292414568,0.19525427322932926,0.31872175020704974,0.3030539042897647,0.18673153920087057,0.1906407411865851,0.26902283712866437,0.36978768172028664,0.19789176850533705,0.9912463847321418,0.39102852373177444,0.3890897896904689,0.32859540902038253,0.34217781371471767,0.048095744321239,0.05240771136236995,0.04768861567407268,0.6152312394507583,0.9374591372279409,0.4925738764510068
p16_jap_main_007,0.2912928278880629,0.1368605212018259,0.3034214817400165,0.15791582640228183,0.35727049754910406,0.19017415127611922,0.22352244897079512,0.1852864121920238,0.18982121113455203,0.32383460911715445,0.3012107195236647,0.18797498146117625,0.19110824046891386,0.26261864262949014,0.3812407314370449,0.1920878081961423,0.983064913393249,0.383120400200416,0.3816797855573789,0.3295117742344518,0.34613026856475104,0.048209052215040016,0.05265647930419663,0.047660879271047965,0.6371023536535951,0.9235271584198159,0.48559401884543196
p16_jap_main_008,0.2918387775401095,0.1443716305762594,0.3271912718497022,0.16703873976214975,0.3628264664761466,0.19041524553729783,0.2404794300509175,0.1864614426597208,0.1925761862295568,0.34819916672760076,0.306848070084165,0.18758547632542993,0.192532669568174,0.31075167760628014,0.356446402118023,0.19338442589639673,0.9891294484266041,0.3890559980522897,0.38751713195041493,0.3369357453231866,0.35159196888622307,0.04806955005239716,0.05161763934791882,0.04771703773597286,0.6877690625355184,0.9339365050252348,0.4908267713806039
p16_jap_main_009,0.2806495163780768,0.13766999060807328,0.3103937562928069,0.1776833819655628,0.3513822910754915,0.19103826522462514,0.22551429152378727,0.1864298028148581,0.19135427579571423,0.32133593643333624,0.2988052651224228,0.18691775858112064,0.19133898206576852,0.2979227087783098,0.3401389252147304,0.18932849998122378,0.983212339107733,0.38322259337546644,0.3800159202719259,0.31648540191473434,0.3346677911162417,0.04797837847930111,0.05068673783323771,0.04765530669342896,0.6210215016536064,0.9313790730328281,0.48951718986312853
p16_jap_main_010,0.31485396070157384,0.14697771070157867,0.2671664520722382,0.17970703565606372,0.37761889423696404,0.18501125579158417,0.22315578307399786,0.19043480899687482,0.1962938221010046,0.32813667962476617,0.2976526589151337,0.18821118687737934,0.19247923009621204,0.27441787407341145,0.37077403131425335,0.19068105548009673,0.9893411493976453,0.38901264221387183,0.38576455509354673,0.3664376929113929,0.3760605366367227,0.04783778619409581,0.0515874288930071,0.0476566838968536,0.6527994830842963,0.9393682683388058,0.4935124761178297
