jap|p08_Global_001,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p08_jap_main_001,0.23732804154717274,0.4699310395347111,0.25031900855339284,0.26695424102970283,0.2131945930666434,0.23959495022601335,0.04791380655574223,0.04871724197431315,0.04763411338902077,0.3599079995658673,0.9078937874629376,0.15217968269864088
p08_jap_main_002,0.24590301208856738,0.4760521308606882,0.26382488979331553,0.30132721879505536,0.22013674697499397,0.2144667197216441,0.047903422173570145,0.0486238827190214,0.04762209706326657,0.40851684770894464,0.8963578588382356,0.1683480508671787
p08_jap_main_003,0.259523407182752,0.4821286190667484,0.33636711716804246,0.3173285746646447,0.23551594027336065,0.2178531871603319,0.04807208483903521,0.052861238147718766,0.047644087518632486,0.49354548127671727,0.9199119831122813,0.19815960142115707
p08_jap_main_004,0.2585255747399834,0.48777372649907785,0.3168123544389759,0.31658955000784433,0.2519800188991041,0.2224567447542686,0.04810852575447333,0.053000792891927745,0.047667418142720956,0.49839670057439794,0.9174511349007217,0.19983533974026632
p08_jap_main_005,0.24020279864820662,0.4854156276192357,0.3246893677921915,0.308126589524125,0.23194894403720606,0.2180011216194618,0.0479226718334511,0.049456128700195716,0.047632081947969786,0.5104351320572945,0.8783346141386784,0.20260464419698043
p08_jap_main_006,0.2643264736433433,0.496077938397746,0.2843285294537171,0.3191346871954378,0.2577203122492198,0.18942061036905083,0.048360186867265134,0.05052457971889092,0.04762253194302538,0.5218352111934982,0.8521442291900363,0.20690665925988472
p08_jap_main_007,0.3008712423251382,0.49949511969409305,0.3335394676355977,0.34265355427595534,0.26948677506603824,0.22007342868591356,0.04790410234573856,0.052930235625170165,0.04782381323629342,0.574977415309087,0.9273299471018855,0.22527058442666523
p08_jap_main_008,0.2822423646839883,0.48588075067148784,0.3511816346666241,0.31597248125656974,0.2673960943224527,0.23550421667075766,0.0480014099731706,0.05033772653292711,0.047639698100237084,0.5610704906963376,0.9318086359008106,0.21980320906747844
p08_jap_main_009,0.3056124800279759,0.49830998508332136,0.3406189496086169,0.32960753336197124,0.2797888395567577,0.2151769444692028,0.04824050060282374,0.05045447650886919,0.04792949262805837,0.5782394567166803,0.9258503880882278,0.2256448112761244
p08_jap_main_010,0.26563202404145103,0.5021176854965573,0.31683990727231237,0.3223683180126169,0.30353403823090486,0.22568997761509885,0.047906895152972605,0.04930754400194125,0.047681260404106765,0.5784903172983944,0.9137493875760695,0.22523491881776941
p08_jap_main_011,0.29255821699468737,0.49902988670729487,0.3245272555310793,0.29070090413243993,0.2949882959756258,0.16422565385699273,0.04792527561818759,0.04811297006350945,0.04761988746903868,0.544656543330259,0.8712675395486287,0.21356492967065202
p08_jap_main_012,0.2621371076884353,0.4769559141695404,0.3280162363820224,0.31261966284697384,0.3087674202279496,0.22913996679797233,0.047797633545903204,0.04875344117025278,0.0477420149737386,0.5520898709584595,0.934663199873771,0.21621364855820513
p08_jap_main_013,0.2791640194200439,0.4861078112891134,0.3252846033441029,0.33604470300082473,0.2985555231292418,0.20435950876126854,0.04809989494287549,0.04965572519287712,0.047689057883039364,0.5636847054498223,0.9210012198782497,0.22048010852852495
