hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p23_hook_left_main_001,0.362466927,0.449580193,0.331638723,0.283105305,0.24490605,0.25430079,0.068972232,0.07208562,0.048553222,0.586769718,0.831343634,0.757971459,0.653617856,
p23_hook_left_main_002,0.360879264,0.412509536,0.311153637,0.235935458,0.266238414,0.282668064,0.072084491,0.06995726,0.047914168,0.636014912,0.747157152,0.71381448,0.643412185,-0.064213979
p23_hook_left_main_003,0.316194127,0.42090225,0.303234132,0.236756657,0.267927016,0.286888941,0.071643262,0.070385012,0.047871083,0.629782276,0.731355594,0.700883599,0.707626164,
p23_hook_left_main_004,0.354176942,0.455142342,0.314851006,0.291506636,0.266557512,0.164739374,0.070733258,0.074984107,0.048234706,0.558739326,0.780599734,0.714041612,,
p23_hook_left_main_005,0.340806138,0.45021078,0.311269916,0.28205479,0.267322514,0.188229219,0.073179281,0.068456988,0.048093097,0.551492951,0.795343895,0.722188612,,
p23_hook_left_main_006,0.328834787,0.436140741,0.318421769,0.291540642,0.261527896,0.167961357,0.071276359,0.07077534,0.048078031,0.558547575,0.763418916,0.701957514,,
p23_hook_left_main_007,0.297047989,0.403561942,0.302097287,0.247374447,0.261885765,0.152230649,0.072690322,0.071637858,0.048041848,0.536117927,0.677824243,0.635312349,,
p23_hook_left_main_008,0.307812343,0.407793511,0.3050691,0.24269209,0.249632691,0.188401237,0.072017777,0.066875792,0.047830621,0.540993971,0.708064779,0.657943537,,
p23_hook_left_main_009,0.298695191,0.40927354,0.328987225,0.295525583,0.242933607,0.170150686,0.115068651,0.081442466,0.048139121,0.540685124,0.704553371,0.655392897,,
p23_hook_left_main_010,0.336350744,0.411463394,0.295781172,0.260389977,0.216506044,0.14204213,0.070464048,0.067907724,0.047805247,0.547186096,0.651180464,0.619982154,,
p23_hook_left_main_011,0.298084183,0.406825118,0.299317032,0.255881107,0.231327033,0.19576019,0.069271518,0.06878253,0.048014081,0.518470775,0.720413911,0.65983097,,
p23_hook_left_main_012,0.325162316,0.444290461,0.340082954,0.327234457,0.26254413,0.184786446,0.162089943,0.113744682,0.048057887,0.5378716,0.732580197,0.674167618,,
p23_hook_left_main_013,0.291970548,0.39285179,0.312302733,0.312985512,0.237007734,0.15769502,0.070050759,0.071444674,0.048691577,0.529028077,0.735960015,0.673880433,,
p23_hook_left_main_014,0.306935653,0.386489787,0.32028194,0.303859943,0.233728465,0.161742913,0.068494301,0.071316562,0.048237766,0.547337109,0.72390386,0.670933835,,
p23_hook_left_main_015,0.296689471,0.396682755,0.313710888,0.282348432,0.224788653,0.176164358,0.068720891,0.069569226,0.048056331,0.515709819,0.734696122,0.669000231,,
p23_hook_left_main_016,0.291162465,0.369511813,0.301255489,0.275335609,0.234359806,0.154320129,0.070384278,0.070631372,0.047973365,0.50707693,0.690923674,0.635769651,,
p23_hook_left_main_017,0.293778147,0.376983478,0.295677388,0.270523179,0.21802582,0.150601842,0.071226614,0.067620225,0.047927158,0.501163786,0.679122201,0.625734676,,
p23_hook_left_main_018,0.303255866,0.386434775,0.317618488,0.311039281,0.230049139,0.160678217,0.06917768,0.070603913,0.048392659,0.535326665,0.734098235,0.674466764,,
p23_hook_left_main_019,0.327669939,0.385628633,0.316656086,0.299088702,0.243652829,0.169923237,0.074445955,0.074724329,0.048083321,0.568886633,0.712739211,0.669583438,,
