jap|p07_Global|jap_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p07_jap_main_001,0.32980211664324727,0.1510159286481516,0.18531932319005157,0.12051640675726767,0.2808136061201044,0.1083552272612879,0.24394874247487586,0.14534025453966443,0.15558560164808513,0.30668800438798843,0.28492287285852835,0.1641712680693575,0.16526085786470243,0.1865114886043877,0.34699500253823434,0.17356711986371554,0.8929514845731171,0.3002150774312474,0.3018908881077078,0.18463181295103412,0.17510455638763886,0.0480556864852217,0.0486528812502861,0.04766345650860314,0.5035969854254343,0.7948111952785676,0.42123732589358537
p07_jap_main_002,0.31676477427029276,0.1516030245040136,0.1727597761539475,0.1376037424682613,0.2993007562281923,0.10570533009055494,0.23861535671157594,0.17888030094907656,0.15836158173907725,0.29484787792036693,0.2946331160582745,0.17162851075596747,0.1713776928651517,0.20870439410226585,0.376640581390802,0.19283065899311708,0.9155051844882767,0.31923795045680403,0.32003969151806066,0.1766577217899679,0.175087547008736,0.04788176885618353,0.04890859417222201,0.04762603981387076,0.49894364780952116,0.8266268035879798,0.4371264217009253
p07_jap_main_003,0.35892089202560784,0.1924508906655257,0.2876161893650693,0.19121879494325328,0.28364047754819927,0.10599321570975422,0.29720808199742327,0.19258171983259156,0.1552296562980801,0.30740260558645216,0.31596103615159593,0.15795604759784818,0.16079426122982893,0.20000952225836963,0.3296267432117117,0.18165715651626282,0.9462111321684212,0.35116957095116536,0.3514307953723988,0.1575236932678776,0.16876690934025487,0.04825920177320534,0.049149649179227935,0.04763707812892567,0.6032138758155062,0.8368028436064076,0.44221996086766663
p07_jap_main_004,0.3004871323642445,0.18784459118488134,0.2918485599361281,0.19120927142775007,0.30993449936672146,0.12722532759252425,0.3241714850379323,0.1879387227480595,0.162730824566712,0.2997283139138032,0.34735301289016524,0.17449492126694155,0.16479080707156082,0.20549046563109546,0.33701727880842647,0.18332322075103338,0.916696319483213,0.32457055710180277,0.3223799540525253,0.1711101130487282,0.18528533523925536,0.04854429987970711,0.05055452633088666,0.047682985888589116,0.5883261761215078,0.8631788940312768,0.45543093995993295
p07_jap_main_005,0.30373092238653066,0.1803410381398671,0.21904596793077707,0.1806545232371588,0.2912904570157336,0.09596740899061858,0.32009613684982596,0.1721646965687332,0.15749537153242502,0.28754729930628303,0.34121456823845636,0.17639607620148834,0.16679403025694392,0.20548600791540012,0.35146932399155884,0.18448326427633305,0.9160905652846566,0.32499941446471636,0.3237944031427912,0.18056379696738784,0.18428070426509507,0.04823978884350305,0.049618268521003435,0.0476574036057949,0.5380737582260917,0.8514782036945466,0.4495678036501708
p07_jap_main_006,0.31678921938150195,0.18895838535766957,0.24270631505934137,0.18293795370695773,0.30592293166359585,0.11557063608609267,0.3131340781579679,0.1814618087115147,0.1623510554071419,0.32855037056450787,0.3113969425535422,0.1620624712279098,0.17088120687992084,0.23549515294378282,0.3264340555568089,0.18330153235900337,0.9373769465053282,0.3372661230831966,0.34086854533710087,0.1813690658288368,0.19054250707422768,0.04807775270409979,0.04884430153586519,0.04763388342008851,0.5788533197798176,0.8598612174575151,0.45374755043880177
p07_jap_main_007,0.3168198450414713,0.1869015690164295,0.25556296639716375,0.18557652331607705,0.2997840108413662,0.12630973915023325,0.31902022450974643,0.18881167062367663,0.16323321092862209,0.31737858105615346,0.3351704214028307,0.17426443080213358,0.17050000295519482,0.22597432644072865,0.3468237271716849,0.1893736189037067,0.9445695407583342,0.3486628324129459,0.3482511876675128,0.1743723278060016,0.1827455565249911,0.0483248928601056,0.049509749175128646,0.047700780147275766,0.5894502087538237,0.8710700639510649,0.4593854220491703
p07_jap_main_008,0.3398994270655652,0.1824699087647224,0.22780660115403584,0.17901743588500102,0.309187817857524,0.11020931416236042,0.2600450050437463,0.18048539434131655,0.17010637205126874,0.28543160799320144,0.3060138077609243,0.16703857204791878,0.17950868383156313,0.2272901601289543,0.3525213632929687,0.18906282872407842,0.9431594062047329,0.3441746716954969,0.34582463373903016,0.18755981343799602,0.19479176646783253,0.048163530105232596,0.049610720159409274,0.04765889420617759,0.5352571041320922,0.8736635661516496,0.46066123017891364
p07_jap_main_009,0.35371647403854356,0.17927815794862562,0.2572946529997019,0.18281493236585566,0.32088293886861247,0.1035624024202614,0.277086720247657,0.18357824730092687,0.16644275752353074,0.32864044706921,0.3075408562045648,0.16202054973385832,0.1770486756499173,0.24593840999860933,0.3388495327198583,0.18410818555109662,0.952435341247171,0.352553607771041,0.35077656522450235,0.17990256335546434,0.18859001982789983,0.048052442732678,0.0484993731691873,0.0476498489522968,0.6036830543588378,0.8630079222517165,0.4553288856020067
p07_jap_main_010,0.35071493720136493,0.17797703657681144,0.233332806399514,0.18969631203316756,0.3037986098140271,0.10135896113582503,0.3268577662600786,0.18468862706429306,0.1640949947144729,0.352406940685836,0.33534625427434533,0.1691781381450374,0.17636478747428072,0.2722623090603176,0.33848460704984307,0.1915009530268381,0.9473566730601248,0.3459536678728566,0.34514884144465646,0.16890778205146104,0.16996891017802107,0.04814247805125576,0.04808536562997011,0.047691651077675555,0.6440109306345797,0.8554699139913763,0.45158078253452594
p07_jap_main_011,0.3068824617083418,0.18708922391189764,0.18686500473748932,0.15755453156368288,0.2564692821278934,0.07480458827318097,0.3057670826882396,0.16957686024488333,0.10549580120683195,0.2934119228239724,0.2737652269900237,0.12120704817516967,0.12048639150794413,0.15315791841056298,0.3049165459785878,0.12993919648895377,0.8843573458265521,0.29596055376255603,0.29741489907444285,0.14706883952678854,0.13838499296480594,0.04811723084675067,0.04989644347619597,0.047619960835469696,0.5525476856175773,0.6786091539406136,0.36311455738804166
