hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p26_hook_right_main_001,0.249280106,0.438439444,0.277963859,0.296549038,0.262889461,0.225007907,0.054572201,0.049124488,0.047984395,0.493445861,0.845783736,0.740082373,0.554814046,0.112025941
p26_hook_right_main_002,0.063834689,0.257501546,0.093817871,0.091985611,0.079555318,0.031488963,0.055894154,0.047790127,0.047619115,0.36312732,0.02663155,0.127580281,0.650404275,
p26_hook_right_main_003,0.091510098,0.29140072,0.163826134,0.124574788,0.117154318,0.081776371,0.054902133,0.048021611,0.047620163,0.524373745,0.085848854,0.217406321,0.538378335,
p26_hook_right_main_004,0.062215783,0.218799061,0.088017611,0.095489282,0.047691684,0.022663672,0.057416477,0.047918027,0.047619127,0.30505345,0.018994417,0.104812127,,
p26_hook_right_main_005,0.071167527,0.243797749,0.091718397,0.096533265,0.048850652,0.033144644,0.05718131,0.047939037,0.047619447,0.334790522,0.02284237,0.116426815,,
p26_hook_right_main_006,0.261760505,0.456327715,0.307828122,0.286069359,0.273986828,0.214958259,0.05510714,0.049132173,0.047952395,0.532250354,0.843058454,0.749816024,,
p26_hook_right_main_007,0.115207142,0.33161012,0.173399775,0.106882951,0.11724427,0.157934663,0.059268004,0.049686998,0.047619216,0.521642034,0.188238649,0.288259664,,
p26_hook_right_main_008,0.132133665,0.319640919,0.168090332,0.189751239,0.14800271,0.092870531,0.059397546,0.047976294,0.04761933,0.402089356,0.349613665,0.365356373,,
p26_hook_right_main_009,0.260149942,0.432831256,0.280910708,0.262247577,0.227785145,0.240607827,0.055470145,0.049061458,0.047747589,0.51467767,0.778464223,0.699328257,,
p26_hook_right_main_010,0.258295666,0.428987347,0.301042779,0.273754383,0.236764389,0.242829685,0.054929967,0.048646237,0.047774578,0.539112035,0.794388904,0.717805843,,
p26_hook_right_main_011,0.075705633,0.291998197,0.139429569,0.099050533,0.094716165,0.104703873,0.063404044,0.049336688,0.047619057,0.514517432,0.030328057,0.175584869,,
p26_hook_right_main_012,0.22011023,0.401950957,0.228037652,0.281890009,0.193422473,0.185982367,0.057932542,0.04802658,0.047619902,0.410539854,0.725006979,0.630666842,,
p26_hook_right_main_013,0.25425845,0.390569065,0.261394565,0.238532419,0.219147697,0.233844901,0.054818009,0.048800982,0.047638684,0.539197917,0.67279545,0.63271619,,
p26_hook_right_main_014,0.110727528,0.333467791,0.183074269,0.179794944,0.169405001,0.10611671,0.059073113,0.048189225,0.047619072,0.44936773,0.337595514,0.371127179,,
p26_hook_right_main_015,0.273734011,0.424927033,0.319094598,0.277805637,0.255639452,0.233264983,0.053980179,0.048371116,0.047788299,0.573077116,0.799477898,0.731557663,,
p26_hook_right_main_016,0.226676586,0.386574751,0.183232085,0.205730775,0.099083802,0.17004101,0.056890963,0.04781272,0.047631099,0.358141709,0.552379782,0.49410836,,
p26_hook_right_main_017,0.268804822,0.416806703,0.28681779,0.265477386,0.250495317,0.246804551,0.054251945,0.048172439,0.047732305,0.566138269,0.763921337,0.704586417,,
p26_hook_right_main_018,0.284625746,0.406706481,0.265894053,0.26052204,0.261450247,0.217819647,0.054644497,0.048904552,0.047675739,0.534647054,0.753274338,0.687686153,,
p26_hook_right_main_019,0.226790062,0.414637536,0.224556841,0.274806957,0.128772652,0.187062148,0.057169133,0.048025273,0.047619647,0.37392267,0.698429091,0.601077165,,
p26_hook_right_main_020,0.226557679,0.428735672,0.212276179,0.244788666,0.117965156,0.209558755,0.057931943,0.047980169,0.047619756,0.378891159,0.681383164,0.590635563,,
p26_hook_right_main_021,0.256096239,0.387180901,0.266156762,0.225897811,0.22025416,0.23833049,0.054935887,0.048775204,0.047636574,0.582715349,0.627279436,0.61391021,,
p26_hook_right_main_022,0.257696111,0.433413738,0.299277426,0.264876513,0.245795788,0.227033725,0.056963197,0.052816391,0.047869765,0.524879096,0.787708657,0.708859789,,
p26_hook_right_main_023,0.241312161,0.418993691,0.218860771,0.261943926,0.117938487,0.199624861,0.057682704,0.048004146,0.047619695,0.395426786,0.675464692,0.59145332,,
