hook_left|p17_Global|hook_left_004,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p17_hook_left_main_001,0.3204841983141895,0.08668825043472975,0.03948686869778711,0.0037963697731771195,0.3495113537749246,0.14533347393291035,0.29994663961532086,0.08059962138838443,0.18320890125863423,0.21732764423923964,0.18162823824186042,0.13674411209094728,0.17282405334056442,0.22679463773174527,0.3572707146007721,0.1863182571390825,0.9272189861362978,0.3267217244971121,0.31822345009285097,0.33547601721151815,0.3339299985569498,0.05354633809101439,0.04885378903204644,0.04761904866176496,0.5095088798331129,0.7512634578720133,0.3994412532668891
p17_hook_left_main_002,0.3126629274796971,0.09514217478981149,0.043462889729529317,0.0073100759326768915,0.3446030203634393,0.1371304276348831,0.26540309036286064,0.076169213945098,0.18063305627691217,0.24893790946451824,0.18519654556405069,0.13205350316470424,0.17611495876291097,0.24569424664700165,0.33968644703152406,0.18816967930059433,0.9533167416347922,0.35125510533712034,0.34462394568634797,0.3151348381515584,0.3154088031022965,0.05310034616610707,0.048657365128989494,0.04761905016293362,0.5231526976732039,0.7429012250269436,0.3952601375949386
p17_hook_left_main_003,0.3231806982723386,0.09613337995922773,0.045867783764275916,0.008456541976885341,0.35173093252576626,0.14207088820347563,0.2412071611084164,0.07670651762999373,0.17897967691736655,0.2684570288908407,0.1886558511910866,0.130338770485761,0.1744722749319585,0.23991317988926122,0.348928538310831,0.18213960605849652,0.9466361381141699,0.34608272743459567,0.3399401240269724,0.3193946561381277,0.3264581137483139,0.053187462414180674,0.048360542976228216,0.047619050887435614,0.538154575789372,0.7397901285112397,0.39370458969933764
p17_hook_left_main_004,0.3038583354020328,0.12059961759928808,0.06884247833276907,0.013549346285819195,0.33221037053188374,0.1525687621601634,0.23140420125307665,0.09110489983542494,0.18414674542368598,0.21937463083794465,0.18887881446380167,0.13436229227630056,0.17646056902443644,0.23879937306207685,0.3413667522536196,0.1816844023951309,0.9330574395364033,0.3333355880013616,0.32675375240228643,0.337980788077913,0.3362511820433907,0.05315956909411964,0.048843885735060655,0.047619048803222756,0.4728432079509165,0.770066719825712,0.40884288431446736
p17_hook_left_main_005,0.3194769953734887,0.10860337163937775,0.052921534535603276,0.007155630242938704,0.3439035361085428,0.15740454418074468,0.21831867466203064,0.09003000806021956,0.18486662339528417,0.24372731877737638,0.18890443012603797,0.12741638143227457,0.1792384440592277,0.25463151116660654,0.3343822052676121,0.18144288770294253,0.9335695647581534,0.33488187917653417,0.32892782700515166,0.32105688105207586,0.3184286451822302,0.05359658284543621,0.049095524150515185,0.047619048779504125,0.4859073371143815,0.7637352972370165,0.40567717300826034
p17_hook_left_main_006,0.31099615150333937,0.12620137572305465,0.09022622536982464,0.01528918353597164,0.34797112717135426,0.14373521294702876,0.19253252830607032,0.08011226319592653,0.18287840428353402,0.2537451835575014,0.1911363285102528,0.12284762305527622,0.1841321317987969,0.2634241548044396,0.3623297961017512,0.19187312042978713,0.9437521305329497,0.3445184446623874,0.339340309083671,0.3183761249335141,0.32018875427885707,0.052433590205610434,0.049105368888179256,0.04761904803512955,0.5090970766883268,0.7711624849197529,0.4093907664774412
p17_hook_left_main_007,0.3089802048261589,0.07361410917998497,0.03969661164163438,0.010134862340440459,0.3573828971626102,0.12037376559024882,0.2719144340115159,0.07984638327472865,0.18212615491960205,0.24788061354859617,0.18796139005302384,0.12442023219780914,0.18020150511401758,0.23620126105107078,0.35776418571330765,0.19123880582576686,0.9471088011895276,0.3471708519826871,0.3422357135052316,0.33929931110455114,0.3433734431719224,0.05289107835423538,0.049329240458430026,0.04761904783601913,0.5469071811304734,0.736039126953737,0.39182908739487804
p17_hook_left_main_008,0.3110007711909037,0.07912000292126874,0.04050012413279912,0.00907146944745679,0.367205183882231,0.11432664463841773,0.2713876739513431,0.07445585298314952,0.17849356919791637,0.2383351420281456,0.179162672060607,0.10970615461344432,0.18102550843461232,0.25062350653332055,0.3577122873165049,0.19473902633502888,0.9564749854704472,0.3584396933332033,0.35435659555679777,0.33281271238207155,0.3357137927937209,0.0539483252357729,0.049596147618741766,0.04761904785534675,0.5705438713534481,0.7195600206338416,0.3835895342445942
p17_hook_left_main_009,0.310464840946523,0.07872061798198782,0.03749960692224258,0.006577261494052975,0.36562655662940874,0.11612615919108167,0.2371513956537959,0.07489820375907244,0.18134495186326763,0.23920467894408345,0.17922348157264306,0.11774131105641754,0.1833572029032591,0.25644920821763756,0.3518858525193353,0.19462492400360942,0.940208343996059,0.34203055318057524,0.3383571762973151,0.3228683259123767,0.3173820986594917,0.05275433221675404,0.04861383025867948,0.047619049088059376,0.5345308769687762,0.7250991417305643,0.38635909540931185
p17_hook_left_main_010,0.30992986125189453,0.09546836270458867,0.03030185155079062,0.004736986731919466,0.3636694848263649,0.12204071236120273,0.2737508403686527,0.07971294326938935,0.17894696970121543,0.22478334227094124,0.17418579354248226,0.11905184376239883,0.181698889913195,0.23869460395041453,0.3727310097612738,0.1927296719822264,0.9512912439356638,0.3531014950746486,0.34779611196600413,0.32529993309586686,0.3266883476599931,0.054297665115454516,0.04917631158859229,0.0476190481066968,0.5394903794576982,0.7336944445585266,0.3906567463326117
