hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_hook_right_main_001,0.340021201,0.444563056,0.23979631,0.316441313,0.207981426,0.185975738,0.049037917,0.047904212,0.047623371,0.557045561,0.733172376,0.680334332,0.70126201,-0.015255185
p16_hook_right_main_002,0.3263969,0.46677736,0.292858323,0.344803803,0.269161245,0.270114366,0.048820143,0.048325514,0.047698726,0.653025462,0.861541931,0.79898699,0.669721752,
p16_hook_right_main_003,0.331250989,0.431497178,0.275848121,0.308579123,0.240485548,0.214927564,0.048759566,0.047812709,0.04762511,0.616073345,0.752028358,0.711241854,0.684976938,
p16_hook_right_main_004,0.271163414,0.428278042,0.266136876,0.351260132,0.279378312,0.244443256,0.0488619,0.047860891,0.047634713,0.616450955,0.817039706,0.756863081,,
p16_hook_right_main_005,0.254657049,0.436965364,0.259279898,0.33156862,0.191206086,0.213993889,0.049101685,0.047949796,0.047624842,0.557941486,0.730212298,0.678531054,,
p16_hook_right_main_006,0.283412113,0.422301856,0.271713206,0.346852057,0.174139397,0.226066355,0.048350773,0.047778528,0.047650792,0.588129213,0.731031291,0.688160668,,
p16_hook_right_main_007,0.345769889,0.46602331,0.262367575,0.338860527,0.233016821,0.249175889,0.049274553,0.048845936,0.047735639,0.629553264,0.802675269,0.750738667,,
p16_hook_right_main_008,0.312210807,0.431152397,0.273210166,0.326591907,0.144448324,0.171456022,0.048395753,0.047761311,0.047622186,0.567137645,0.671922932,0.640487346,,
p16_hook_right_main_009,0.276421632,0.422745989,0.240603441,0.336831601,0.240022728,0.221523153,0.050179873,0.047826572,0.047621218,0.587400307,0.746961251,0.699092968,,
p16_hook_right_main_010,0.302769984,0.428683244,0.262765115,0.329506319,0.230571535,0.224590815,0.050241672,0.047937923,0.047628476,0.603027406,0.755012095,0.709416689,,
p16_hook_right_main_011,0.288817592,0.432335795,0.254121126,0.330760314,0.191270978,0.208086939,0.04903631,0.047865899,0.047624856,0.562599413,0.728975293,0.679062529,,
p16_hook_right_main_012,0.291087355,0.419227768,0.272600977,0.332488955,0.142016574,0.200224263,0.04928196,0.047801831,0.047658199,0.571888558,0.678943982,0.646827355,,
p16_hook_right_main_013,0.311372762,0.433110896,0.276056742,0.340525896,0.204363376,0.178380422,0.048852347,0.047791516,0.047638555,0.601879123,0.718732576,0.68367654,,
p16_hook_right_main_014,0.298215351,0.426663604,0.284408765,0.3191284,0.133635849,0.200464224,0.048548777,0.047775271,0.047628166,0.573965661,0.677326872,0.646318509,,
p16_hook_right_main_015,0.326042792,0.447248081,0.274684602,0.342734968,0.240229495,0.234632572,0.049137849,0.048044134,0.047641541,0.671770974,0.753208214,0.728777042,,
p16_hook_right_main_016,0.287943498,0.431366829,0.257559815,0.335664462,0.168861378,0.20665434,0.049202069,0.047858336,0.047621277,0.557361337,0.71797908,0.669793757,,
p16_hook_right_main_017,0.301435357,0.406384737,0.230463753,0.335831209,0.184578918,0.27880258,0.050029866,0.047768609,0.047630799,0.580829898,0.746564142,0.696843869,,
p16_hook_right_main_018,0.324896217,0.458296862,0.285679939,0.343702817,0.28516997,0.259603409,0.051259596,0.052679647,0.048497131,0.677544832,0.823123949,0.779450214,,
p16_hook_right_main_019,0.306869401,0.441254049,0.237629271,0.311082166,0.236259412,0.236505219,0.050963331,0.047951,0.047706436,0.587493682,0.754749573,0.704572805,,
p16_hook_right_main_020,0.317429133,0.435344944,0.26429178,0.308372624,0.142726023,0.173645159,0.048930597,0.047816521,0.047658983,0.544751086,0.673275894,0.634718452,,
p16_hook_right_main_021,0.292032184,0.461191247,0.261036858,0.323243041,0.239424819,0.263968239,0.049133881,0.047888366,0.047632103,0.60629857,0.801806818,0.743154344,,
p16_hook_right_main_022,0.267408233,0.449802149,0.297897622,0.341645355,0.18404747,0.207316638,0.048604751,0.048481099,0.047754873,0.59395767,0.741007938,0.696892858,,
p16_hook_right_main_023,0.344356075,0.44650819,0.256821135,0.352189819,0.202692038,0.177096418,0.049348577,0.04816148,0.047628966,0.630880695,0.70240158,0.680945314,,
p16_hook_right_main_024,0.299222256,0.442490931,0.271808232,0.344597095,0.216278486,0.18911915,0.048472225,0.048046963,0.047626109,0.624191808,0.714625098,0.687495111,,
p16_hook_right_main_025,0.323128575,0.457663625,0.265845164,0.297147955,0.194107971,0.187496198,0.049043996,0.047860122,0.047626532,0.583426883,0.70097824,0.665712833,,
p16_hook_right_main_026,0.299048482,0.480597815,0.32369717,0.356140856,0.31650626,0.298639715,0.050194291,0.055032587,0.048155296,0.711494517,0.904645755,0.846700384,,
p16_hook_right_main_027,0.282597375,0.456151163,0.272442124,0.310124103,0.233461315,0.193684668,0.048857217,0.047916209,0.047815783,0.608674186,0.724346991,0.68964515,,
p16_hook_right_main_028,0.338822015,0.466888599,0.260629304,0.352195588,0.209615694,0.185678633,0.048647619,0.04801236,0.047635054,0.633745618,0.727696733,0.699511399,,
p16_hook_right_main_029,0.332042487,0.459913264,0.247733298,0.314481862,0.144574926,0.176793039,0.048874415,0.0477697,0.04762149,0.557782869,0.672579539,0.638140538,,
p16_hook_right_main_030,0.345976764,0.45710962,0.274109147,0.330741802,0.221905704,0.199116622,0.049136896,0.047856008,0.047791757,0.6468821,0.731004329,0.705767661,,
p16_hook_right_post_001,0.246353232,0.414594208,0.262266519,0.362714411,0.165142717,0.157083197,0.048497571,0.047713285,0.047621512,0.580656704,0.64211539,0.623677784,,
p16_hook_right_post_002,0.324175759,0.437699183,0.239582292,0.325116743,0.19216827,0.1682634,0.048889243,0.047926338,0.04762494,0.588381901,0.668450287,0.644429771,,
p16_hook_right_post_003,0.285142297,0.439795564,0.258234619,0.351073521,0.184257869,0.169330632,0.04875059,0.047759719,0.047625055,0.61566168,0.658525755,0.645666533,,
p16_hook_right_post_004,0.238478507,0.439161068,0.271656347,0.344590182,0.239668575,0.244139515,0.049517109,0.047971954,0.047620973,0.625764358,0.755390961,0.71650298,,
p16_hook_right_post_005,0.359857309,0.495053462,0.297057583,0.332596658,0.29838424,0.234425586,0.050238719,0.051295519,0.048182077,0.675658367,0.853346898,0.800040339,,
p16_hook_right_post_006,0.293057455,0.439116706,0.244817684,0.277634714,0.235354625,0.207629579,0.048721733,0.047770894,0.047642478,0.5896204,0.691565944,0.66098228,,
p16_hook_right_post_007,0.333210555,0.445629162,0.238445518,0.322694168,0.152656584,0.171076967,0.049005753,0.047844835,0.047623271,0.545635848,0.681179848,0.640516648,,
p16_hook_right_post_008,0.34414479,0.445553273,0.251508218,0.317197244,0.20491007,0.182116688,0.048728094,0.047930029,0.047646785,0.580723837,0.720069212,0.678265599,,
p16_hook_right_post_009,0.297688343,0.450069149,0.257460536,0.322824357,0.158536597,0.175832079,0.048382078,0.047759658,0.047650391,0.571337809,0.668435734,0.639306356,,
p16_hook_right_post_010,0.348381073,0.445716375,0.241136393,0.299605122,0.164140443,0.170333522,0.048603738,0.047820898,0.047624099,0.522010041,0.701751745,0.647829234,,
p16_hook_right_pre_001,0.328867569,0.419462601,0.280366381,0.359936442,0.18552871,0.201827571,0.050310543,0.048221819,0.047704967,0.587362323,0.759705446,0.708002509,,
p16_hook_right_pre_002,0.344465668,0.479195179,0.276080509,0.319051423,0.230851355,0.178162043,0.049374315,0.049124745,0.047758618,0.611193998,0.752396315,0.71003562,,
p16_hook_right_pre_003,0.296373041,0.461990449,0.267488046,0.309287352,0.243756724,0.23873681,0.049343299,0.048308141,0.04763993,0.57969504,0.803702973,0.736500593,,
p16_hook_right_pre_004,0.310889221,0.439850554,0.247699295,0.333492843,0.179160394,0.174191494,0.048806255,0.047872198,0.047625198,0.575157703,0.681997331,0.649945442,,
p16_hook_right_pre_005,0.337695846,0.468916962,0.286844931,0.342363577,0.290953209,0.241365494,0.04995594,0.054225489,0.048292372,0.658433976,0.842469683,0.787258971,,
p16_hook_right_pre_006,0.332726796,0.419565869,0.243443887,0.314958013,0.167802952,0.170345403,0.048548987,0.047757588,0.047625257,0.553774507,0.667783389,0.633580724,,
p16_hook_right_pre_007,0.325112335,0.417567808,0.249999006,0.302985407,0.194399494,0.159210007,0.0487762,0.047736327,0.047641247,0.573511798,0.655876931,0.631167391,,
p16_hook_right_pre_008,0.361777763,0.481347653,0.264390941,0.302008142,0.260322223,0.203132457,0.048442822,0.049785807,0.047970477,0.601485447,0.79607798,0.73770022,,
p16_hook_right_pre_009,0.340497119,0.435077506,0.242434663,0.292782926,0.143376045,0.18480152,0.04834086,0.047779744,0.047652931,0.517373549,0.685955711,0.635381063,,
p16_hook_right_pre_010,0.33837089,0.417699751,0.243283171,0.318707619,0.126205042,0.170095058,0.048932049,0.04774332,0.047650822,0.531411716,0.658247612,0.620196843,,
AVG,0.312201669,0.443632009,0.263565848,0.328114311,0.206394284,0.20560549,0.049134926,0.048414587,0.047709648,0.595761103,0.732812305,0.691696944,,
