jap|p18_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p18_jap_main_001,0.3047271433094551,0.46153359248027837,0.3392906188827257,0.29070346253297236,0.2649818206140801,0.22303732657537526,0.04797423634750587,0.05242711726291284,0.04762473959855741,0.5880990878971769,0.8513153884406826,0.6116489070873515
p18_jap_main_002,0.33736081435713483,0.43601867418767554,0.33491041897676765,0.2559687037986747,0.26040981809759634,0.21257380726404626,0.04765219735811194,0.047759871349903324,0.04764138834548373,0.581214632059202,0.8173231545853625,0.5864541696147246
p18_jap_main_003,0.3571689174588693,0.4786532971779537,0.35182768432082395,0.27794086127618256,0.271036172015802,0.21654747102329522,0.0476933344764462,0.048127054267290546,0.04762786757709118,0.629157949484985,0.853045464442524,0.611569941389954
p18_jap_main_004,0.3349964412210963,0.4782807473997635,0.32714200684282896,0.30413686675036694,0.27672766500989476,0.2529705757501242,0.04809952048019231,0.05351269616648643,0.04772080909141771,0.5770555488749955,0.9277686022308984,0.6654918304115748
p18_jap_main_005,0.320176190167775,0.45429509202102114,0.3432431901295806,0.3036405072218883,0.28113313960964376,0.24422568055001462,0.0480221625266906,0.050952686477533225,0.04766429269347557,0.5894090313728363,0.9109164274767885,0.6529273051770119
p18_jap_main_006,0.3392964563282611,0.45265907033724295,0.3149419254275868,0.29949454735613534,0.28168082626821306,0.24870692611759299,0.04775779992865209,0.04997908261902634,0.047624486309861144,0.6063209513851706,0.8780430994398694,0.6296238943936164
p18_jap_main_007,0.30710519701467864,0.45675586592937245,0.3153737264654685,0.27996246677127135,0.27983854682398557,0.2467072010995684,0.04798335118087659,0.0510862234680581,0.047657496001735966,0.5286130954489389,0.9155534378443009,0.656213273531428
p18_jap_main_008,0.32365468355550175,0.4399887857688177,0.29555441082905,0.2740950768077408,0.2798333884151104,0.2301760252371939,0.04790861743886192,0.051852314004784406,0.04764318184146074,0.5183931467714842,0.8836633605117333,0.6341200465596486
p18_jap_main_009,0.3110195078759995,0.4436608797021594,0.3007051358625019,0.26776651478978086,0.2735970977584786,0.22832929904439814,0.047939955181015244,0.051174401595780926,0.0477399471706119,0.4985873202210227,0.8903887932091809,0.6386244757251608
p18_jap_main_010,0.29777494118047165,0.43594016985449846,0.30572525944457857,0.2707702165106151,0.2708161620467641,0.22361024792475503,0.04787462325747725,0.05012010305080933,0.04765191143362292,0.512855449549309,0.8676147215795714,0.6223663360209427
p18_jap_main_011,0.3373742036858589,0.42555707261629855,0.34098856010878265,0.2736685033309023,0.2671865124628286,0.23584083732565359,0.04771555260729402,0.0478318657833482,0.04762375831234489,0.5883708324371449,0.8576715239438322,0.614719626495687
p18_jap_main_012,0.28852986959649557,0.436591981460953,0.32353882969405146,0.27530332554916565,0.2737142042074793,0.2378707204938272,0.047962030425180636,0.05019908710209969,0.04775932569685779,0.5198436080880903,0.8951687963297897,0.6416778835614827
p18_jap_main_013,0.2985017176985166,0.4391162668151659,0.32026110966073873,0.25457675578254646,0.27989394813989044,0.22710439626678433,0.04793611680054513,0.05050721747406407,0.04763204322350088,0.5067599511949783,0.8858575665798606,0.6352524618481216
p18_jap_main_014,0.3042492277044492,0.42683090907909127,0.31090130174772634,0.241680812141096,0.28431707232568976,0.23248205088251983,0.04791307908188927,0.050322204599753804,0.04763015968049341,0.5051280770943078,0.8725817031285518,0.6259038535699124
p18_jap_main_015,0.2938916250910973,0.4403182923376603,0.3137458931732275,0.26846013475744696,0.2775618629216578,0.23152103064715548,0.04789054356671347,0.049849838960194744,0.047653173355883066,0.5134519205048006,0.8879330216857162,0.6365080668680597
p18_jap_main_016,0.2937773006720904,0.4333702247126971,0.3142882539573636,0.27481389130731093,0.2838625397078876,0.23844938283876999,0.047911179342405165,0.05014244607523729,0.047641338217635436,0.5308243993543564,0.8868450040271872,0.6358342366416022
p18_jap_main_017,0.2770908162412879,0.4264932460208767,0.2759731387383206,0.2665682465284774,0.2781930160553846,0.2191711569205382,0.04788039429424946,0.04950184456727771,0.04763010492701777,0.46863649493081444,0.8667632837350884,0.6215848519847451
p18_jap_main_018,0.32782502325628105,0.4169775978336855,0.3219142721020796,0.27602212959312744,0.27445685108836615,0.1920361769837692,0.04768481780472842,0.047795489603586074,0.04761923247241951,0.5735855211734946,0.8119878367027866,0.5827301325730264
p18_jap_main_019,0.3043178979944117,0.4337450484586043,0.2929909661353949,0.2820359809595977,0.28229363050705497,0.23004170153947273,0.04789591468556063,0.049666590844811655,0.04762711472995486,0.5384005807831571,0.86130672841227,0.6178146871420325
p18_jap_main_020,0.294464633310063,0.4479012424772635,0.30392159562972204,0.2614774935733649,0.2752855170656236,0.2252917671149227,0.04785810497867601,0.049860589365678706,0.04762415895181601,0.5099087505182994,0.8698052452965929,0.6238218485173186
p18_jap_main_021,0.2855530435393626,0.4363285394771689,0.2976622467741179,0.2557640253740635,0.27842703790558315,0.22128170706309666,0.047885805376145604,0.05018371989066585,0.04763504576339838,0.48479414826093536,0.8715394235521406,0.6251327124536982
p18_jap_main_022,0.26717732065554906,0.4289181295085328,0.3076785435511516,0.2528373218381426,0.27411809256903413,0.2187068198476836,0.04779790979367134,0.04923659132264666,0.04762265728787093,0.4944322814830847,0.8501880192208754,0.6099025908514067
p18_jap_main_023,0.2816120159496254,0.42529669385995444,0.2777394471593326,0.23949759140612206,0.2834206363634898,0.21726422120267336,0.0478654623487745,0.049458082663486946,0.04762171232803164,0.4800002059592606,0.8356020995017158,0.5997588944502471
p18_jap_main_024,0.28623688610208037,0.43408455369679155,0.2827068709396744,0.2505005918770541,0.2826398556368523,0.23427835405536196,0.047871434776470094,0.04972935437323086,0.04763363384618895,0.4911898082113434,0.8623410157149646,0.6185575173124445
p18_jap_main_025,0.27818774644790634,0.421531808649178,0.2686585274720118,0.2504493450406033,0.27779559139718624,0.226721407706318,0.047846596342688875,0.04891811591591028,0.04762133595223307,0.484897133850818,0.8329540292466859,0.5977432552474532
p18_jap_main_026,0.2700765321993768,0.409247635993756,0.2953359159429291,0.23918167304854782,0.2529983453836597,0.1806746536219639,0.047669661117897846,0.04774311085672537,0.04761904770616873,0.5614763590971471,0.6922650016040658,0.49890843437986365
p18_jap_main_027,0.2740059861094652,0.45699163275197974,0.29193612947532754,0.26207778400672,0.29178897713097296,0.2342454745033021,0.04790531581600354,0.050198263371114646,0.04764997143292276,0.49967558022375985,0.8885828588854144,0.6370674802311245
p18_jap_main_028,0.2837538328206069,0.43264867396209244,0.2776454974360682,0.23664752122068372,0.28520510661402054,0.21294011230625892,0.04783031643394199,0.04994370488399202,0.04763477461788807,0.46720555818537396,0.8479530864325859,0.6085502719680077
p18_jap_main_029,0.2886609637900606,0.4352988108407967,0.27747004235675254,0.22991156229805884,0.28911468639655186,0.23752649179811244,0.04782075829264334,0.0502631476402727,0.0477085655571556,0.4512366586188989,0.8877028422313148,0.6364709338540021
p18_jap_main_030,0.28640134931069,0.4393432619878574,0.2822489032839845,0.24092399448226268,0.28307764518028095,0.229793575080874,0.04788923699616272,0.050359057445568706,0.047652428572205516,0.45822590936878466,0.8839841654794757,0.6338966330693036
p18_jap_post_001,0.3071015845639038,0.437497528044712,0.32684721776506015,0.2615188096828009,0.26726835791670234,0.22303858826907036,0.04767056046651578,0.047825248812507694,0.04762040093512255,0.5727350612840352,0.8261303459403913,0.5926388168020262
