jap|p26_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p26_jap_main_001,0.13872191676129442,0.284046178578683,0.20955219563347036,0.16449846011823666,0.20009344460203993,0.2394503970969602,0.04781130488511149,0.04793387461411719,0.04761912311485247,0.4875675455285548,0.47528048747867074,0.3470765036193047
p26_jap_main_002,0.0976938475710632,0.2646112625177867,0.20958946708287413,0.162750921112008,0.16642312662478276,0.18007068380927324,0.04779947799561187,0.047775244459531956,0.04761976478358373,0.5227998041280211,0.31481095537751014,0.23470024210211668
p26_jap_main_003,0.10730943196381382,0.28445880364550324,0.22022444075594122,0.16440259022841705,0.16761539912160014,0.18764129582533196,0.047862689161579666,0.04781651667792888,0.047619896386349544,0.5219510030276728,0.35113128132084964,0.2601368519279734
p26_jap_main_004,0.08098245735201842,0.2852053730666834,0.17990253579893237,0.14290268208226248,0.1462058250237352,0.1731019512780821,0.04779815530955302,0.04774912314088518,0.04761977377892051,0.513280123592671,0.24962053941882492,0.189059114535443
p26_jap_main_005,0.07876515109324196,0.2841005750916946,0.18350783702918008,0.1343032190596144,0.14831184035554604,0.17009569057347645,0.047787744782052353,0.04775811077272623,0.04761990129341248,0.5149310134346881,0.24023639740737393,0.18249291141697963
p26_jap_main_006,0.06933055171019493,0.23184716316219892,0.167817978553785,0.10411313986143404,0.13730737645257518,0.18678435128787274,0.04778675385188645,0.04784232170969928,0.04761906909174449,0.4850191037806312,0.19691777413196257,0.1521951384052836
p26_jap_main_007,0.18935338131738316,0.345506307523243,0.27577310258900123,0.18883392483617628,0.22273329669948017,0.21535945509956803,0.047722819697837884,0.04783905252137554,0.04761908442216657,0.4340879815948703,0.6822758909446934,0.491944839417698
p26_jap_main_008,0.13673647564444796,0.3336588231931833,0.23124270875600725,0.16161442457090097,0.18428135269509002,0.1881299568707037,0.04786985950543828,0.04788296837974552,0.04761947875385337,0.5392500155570646,0.4014514816885264,0.2953809276958921
p26_jap_main_009,0.09484781934996774,0.27396073787400443,0.18304883840890018,0.10868906594469625,0.16773955592003068,0.12552555492644205,0.047744388904140844,0.047966445602264214,0.047619051181192334,0.4371760514659946,0.26895313661714887,0.20265712931268345
p26_jap_main_010,0.18845206111628016,0.37864339770609867,0.29557721620356225,0.20715314443150518,0.22079308294892952,0.22868293583700994,0.047852900915174565,0.048089785888688695,0.047619760249262004,0.49504021771736806,0.6822467734505896,0.49199967718201926
