uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p12_uppercut_left_main_001,0.352431323,0.482413995,0.303571969,0.335220736,0.253610028,0.233426531,0.048743121,0.048226815,0.04764272,0.66330697,0.824916089,0.776433353,0.843112162,-0.005379114
p12_uppercut_left_main_002,0.356009769,0.481456593,0.36077329,0.348097811,0.294346285,0.339063764,0.0493943,0.048578512,0.047727937,0.777974831,0.919078939,0.876747707,0.811697024,
p12_uppercut_left_main_003,0.37614636,0.463850761,0.348890014,0.36130314,0.301349026,0.318864458,0.049504496,0.048699368,0.047748122,0.77302764,0.915792428,0.872962991,0.817076137,
p12_uppercut_left_main_004,0.375298809,0.456515888,0.356572567,0.348784064,0.291246697,0.300424052,0.048625924,0.049934005,0.047914204,0.744026359,0.906104776,0.857481251,,
p12_uppercut_left_main_005,0.355619463,0.446790498,0.346073082,0.361990187,0.301815792,0.297650275,0.048783156,0.050385318,0.047988863,0.720913667,0.924108708,0.863150196,,
p12_uppercut_left_main_006,0.351704212,0.467020931,0.34553238,0.329434073,0.293338193,0.290095445,0.04891788,0.047996934,0.047645585,0.698980438,0.907358512,0.84484509,,
p12_uppercut_left_main_007,0.369465509,0.445854968,0.359461709,0.315780109,0.291249866,0.30197226,0.049224076,0.048399301,0.047668232,0.720070968,0.894255525,0.842000158,,
p12_uppercut_left_main_008,0.338210088,0.455757984,0.34035586,0.363380733,0.281449941,0.316058662,0.049311709,0.048360807,0.047651476,0.721075606,0.913672576,0.855893485,,
p12_uppercut_left_main_009,0.372477384,0.455996816,0.353499924,0.337374698,0.298098481,0.316071005,0.048902687,0.049657108,0.048007965,0.736015658,0.919163258,0.864218978,,
p12_uppercut_left_main_010,0.35798277,0.455449523,0.317591472,0.311329119,0.28434478,0.267447111,0.048933296,0.04799759,0.047638273,0.633067629,0.892674997,0.814792787,,
p12_uppercut_left_main_011,0.371285406,0.453980107,0.353123683,0.338804783,0.303032563,0.3054112,0.048797507,0.050452324,0.048378582,0.721389308,0.927067108,0.865363768,,
p12_uppercut_left_main_012,0.369273026,0.462122114,0.352638462,0.336810315,0.29937455,0.312598777,0.048836762,0.050870298,0.047985256,0.718323159,0.934252282,0.869473545,,
p12_uppercut_left_main_013,0.389956517,0.486239178,0.315885288,0.341321378,0.296936863,0.250565657,0.105361932,0.051555958,0.047758932,0.658186606,0.869471447,0.806085994,,
p12_uppercut_left_main_014,0.357876358,0.462424638,0.295800867,0.323387411,0.310033639,0.307302911,0.048875557,0.050313843,0.04793913,0.670195354,0.913655922,0.840617752,,
p12_uppercut_left_main_015,0.351314442,0.441732532,0.302512347,0.331609875,0.308161896,0.315887772,0.048877085,0.049818903,0.047901378,0.670608203,0.921873734,0.846494075,,
p12_uppercut_left_main_016,0.368263533,0.455443725,0.315244399,0.323229942,0.30684334,0.317649793,0.048912983,0.050501301,0.047817386,0.676874284,0.933787365,0.856713441,,
p12_uppercut_left_main_017,0.366011045,0.437437655,0.310366529,0.342190575,0.307218511,0.278792075,0.048683702,0.049160842,0.047839501,0.690826451,0.888875723,0.829460941,,
p12_uppercut_left_main_018,0.37406412,0.442129088,0.316657913,0.343225582,0.31299176,0.298730655,0.048748114,0.049908213,0.048172371,0.701157587,0.915832637,0.851430122,,
p12_uppercut_left_main_019,0.373680035,0.487695423,0.351463845,0.36374173,0.318738678,0.304026781,0.050122614,0.049857712,0.047676574,0.782772822,0.922870664,0.880841311,,
p12_uppercut_left_main_020,0.3531193,0.471193312,0.351862116,0.359739228,0.30820586,0.281450221,0.049301465,0.049541604,0.047665567,0.729621803,0.921126307,0.863674955,,
p12_uppercut_left_main_021,0.37204723,0.460526106,0.303867887,0.320998474,0.299588175,0.300403663,0.0489099,0.050261517,0.047998357,0.656071169,0.922760511,0.842753708,,
p12_uppercut_left_main_022,0.332558873,0.434348158,0.345160683,0.367477883,0.292991131,0.282426576,0.048548614,0.047705368,0.047623054,0.740575111,0.871719339,0.83237607,,
p12_uppercut_left_main_023,0.354856645,0.473077162,0.352551971,0.371297169,0.31279334,0.300870504,0.049450575,0.049396264,0.047763451,0.759449034,0.928117001,0.877516611,,
p12_uppercut_left_main_024,0.315963665,0.423179471,0.346941531,0.331341398,0.283118423,0.291685281,0.048410726,0.047646708,0.047619554,0.711944268,0.848957725,0.807853688,,
