hook_left|p07_Global|hook_left_003,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p07_hook_left_main_001,0.34953302373589606,0.18723627618929567,0.2066875419083975,0.17138086549221834,0.22403875185018518,0.3457719353366239,0.23096096570615723,0.1751691274201566,0.1336971494491944,0.29571350226011434,0.30035973252211406,0.14088641631249194,0.15198119241664415,0.2257510468180298,0.308125855933071,0.1840094520813811,0.8359302058147609,0.25071326361096313,0.25563812113532586,0.1880469831616698,0.18635090839549603,0.07627298280487506,0.07035015702124967,0.04777639279605536,0.4463980842558065,0.8148423592105543,0.4313093760033048
p07_hook_left_main_002,0.33261172941149847,0.1882474875334437,0.23168541425117054,0.1750926030392874,0.21079431693895107,0.3065771112053433,0.20344345468740932,0.18346045540179684,0.16709591371891488,0.3358922425076946,0.2974313670350329,0.15808055373540508,0.17965199414727193,0.26538481543262576,0.32016332874612996,0.19808366225206314,0.8678222004170986,0.27575103799612477,0.28048094124877126,0.21646418853577126,0.2122327797854228,0.07019587470481141,0.06511976672116371,0.04798664447017113,0.4249528643458049,0.8954547655564408,0.47172070501330593
p07_hook_left_main_003,0.3432914387281887,0.18605311398388016,0.22904171629885975,0.17274644085926533,0.24203166097175538,0.3459111884434546,0.2302592843615699,0.17952550212264837,0.15857371282173344,0.3174241203537379,0.3363549483812059,0.16363705547325338,0.17451509656748587,0.2466168770091408,0.34640358245941866,0.19590422752931852,0.8346900606379636,0.24848043294249483,0.2536167341371708,0.19209430920606427,0.18953551905518043,0.07607344665991589,0.07338703768665798,0.04781413806137434,0.4530532753847738,0.8795593955608683,0.4636867668111213
p07_hook_left_main_004,0.3154868722919397,0.19622011803795328,0.3407276500949302,0.19209759157189096,0.2094941033057839,0.3008017301242824,0.19818630663925946,0.17122588198500827,0.16719200332126724,0.33557334852588366,0.3225433405474329,0.15948682015506355,0.18112288230183593,0.25548687485451377,0.34742248471948933,0.1971069088337986,0.8626095191706666,0.2720760334679801,0.27525536835656106,0.20692211610660044,0.20685379195857725,0.07055874298585374,0.06430318372619596,0.047930584181455446,0.48771469537424644,0.8951630619660035,0.47154682307372947
p07_hook_left_main_005,0.320428971970259,0.1897283694610769,0.18801879702632165,0.18806492426327992,0.2037561429262073,0.31301581160094394,0.2042287182576575,0.16228385503780884,0.1746364116060501,0.3282547207111384,0.34000086582627276,0.17015764235558292,0.1817148261049994,0.25886266879226894,0.3515522358684926,0.1969297137058853,0.8603300236108848,0.2701452047084564,0.27081726169345444,0.22558977325400215,0.23375166097574449,0.07162079146610806,0.06475017018032717,0.04763313324238677,0.43029320776484586,0.9017454111789382,0.4746892722106625
p07_hook_left_main_006,0.3049584201067975,0.19153907009589669,0.24951136208348096,0.18354259029149517,0.20477001331176856,0.3018003674787618,0.19508618385735524,0.1696374667624135,0.16902247775462959,0.33545294362967965,0.3375532713094701,0.16649555978910024,0.1811949448590196,0.2623963869758549,0.33924999207286366,0.1961692110217016,0.8810443524746845,0.28964859707952884,0.29095594656518786,0.22739580012886754,0.22736016905465065,0.07031138019397498,0.06503016284452766,0.0477564103890558,0.45833777802127235,0.8942281255031196,0.4709922679460877
p07_hook_left_main_007,0.31588839381018596,0.19030377633303702,0.2686285343947819,0.18086206231483176,0.20627789041162883,0.2958386211575935,0.20311818450864821,0.1784018897229001,0.17346555350570586,0.3475843027376283,0.34521169494101683,0.16806533914291327,0.1836933528151394,0.26317880958104106,0.3368010114942263,0.19640365913124525,0.8709978607654592,0.2785458943711978,0.279595765369541,0.2166186030961918,0.21230423567140866,0.06930426899772549,0.0647012423431232,0.04778165953854838,0.4657234461255311,0.903905198703852,0.4758434291212002
p07_hook_left_main_008,0.3043365002051562,0.19255435500096438,0.26275380026489076,0.18537389033322824,0.20337061999882766,0.2982013597897053,0.1933503370972502,0.17419482120683388,0.17110434920051867,0.32364415279003567,0.3456090217885951,0.16276434806395929,0.18323655685021273,0.2622352543770065,0.3489972615654061,0.19659412824648198,0.870158223630154,0.27891348418427353,0.2794421068243548,0.21910317419994269,0.22598468814195352,0.06918653011603662,0.06422639306311373,0.04772388302604033,0.4554322155018343,0.8995937296726163,0.47365880634932833
p07_hook_left_main_009,0.3196301888614494,0.1956501743579543,0.2007486651693271,0.19144015170837178,0.20632297498728133,0.30022701917094424,0.20058507380360974,0.16457225953406296,0.16118389775045466,0.3233490279844294,0.3481007392319326,0.15934834055625027,0.17193236813208468,0.24472938439368325,0.34658056941017773,0.18892057106409407,0.8607678833942936,0.2729619644992554,0.2745802778925991,0.20099364560837993,0.1987590873383203,0.07129148975264085,0.06459826482614502,0.047635074446683134,0.44289835320415394,0.8686488665732754,0.4581419705099793
p07_hook_left_main_010,0.3251844614564984,0.1511743778376162,0.11609294434365958,0.09772172318942338,0.21877729746773333,0.28680526449672455,0.15838620291521294,0.07391023399972332,0.16821344267610427,0.2989996495792478,0.35987119202783535,0.17588398294936913,0.17779594799327403,0.24946345868292755,0.345183794855486,0.19581456335218694,0.8586276793284023,0.26969792786704067,0.27232357805036944,0.204426252290479,0.19672107485086604,0.07485173174420666,0.06818001897767119,0.04775309774501171,0.42860436390262474,0.7955908807648621,0.4216719892549369
