uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p11_uppercut_left_main_001,0.30205714,0.465145289,0.245174543,0.29551555,0.213164696,0.298165409,0.050591936,0.048732368,0.047628363,0.532093989,0.842754811,0.749556565,0.764739073,0.017508865
p11_uppercut_left_main_002,0.315817294,0.455891048,0.238401652,0.328020368,0.20198942,0.267749422,0.049507829,0.048178612,0.047644685,0.481296985,0.88001669,0.760400779,0.785269373,
p11_uppercut_left_main_003,0.299115393,0.432149058,0.231221666,0.320102677,0.180062982,0.246518273,0.049099637,0.047903026,0.047623494,0.473979695,0.808971698,0.708474097,0.767760508,
p11_uppercut_left_main_004,0.318016568,0.456757174,0.256165379,0.314692976,0.209064037,0.280357773,0.050050407,0.048831092,0.047626939,0.515310195,0.870261454,0.763776076,,
p11_uppercut_left_main_005,0.311903473,0.480680764,0.27178933,0.317097577,0.215996083,0.307176924,0.050861509,0.049206927,0.047635632,0.547948068,0.898073723,0.793036027,,
p11_uppercut_left_main_006,0.290027324,0.467259872,0.252081401,0.30321276,0.214590982,0.302095086,0.050741227,0.048820623,0.047623035,0.53463937,0.85412753,0.758281082,,
p11_uppercut_left_main_007,0.315050944,0.455272189,0.2614495,0.341441876,0.199938392,0.270512775,0.050590884,0.048158281,0.047648874,0.493748908,0.903998543,0.780923653,,
p11_uppercut_left_main_008,0.298610454,0.464874052,0.276524012,0.308585835,0.219097254,0.271116298,0.050532156,0.04807719,0.04762635,0.508259493,0.888398741,0.774356967,,
p11_uppercut_left_main_009,0.284176772,0.450907745,0.248757359,0.330627927,0.20581009,0.250291957,0.049393722,0.048468639,0.047631908,0.486877496,0.856904456,0.745896368,,
p11_uppercut_left_main_010,0.294332207,0.467443578,0.246327156,0.310439796,0.223343142,0.290284518,0.050545447,0.048614931,0.047621683,0.5186261,0.872065931,0.766033982,,
p11_uppercut_left_main_011,0.301224793,0.461492234,0.255973323,0.308449348,0.223997853,0.287802185,0.051040267,0.048722289,0.047624421,0.518833142,0.875500384,0.768500212,,
p11_uppercut_left_main_012,0.269161535,0.467615181,0.261016348,0.292115804,0.233270345,0.272989459,0.05122943,0.048146645,0.047619586,0.513963691,0.852268675,0.75077718,,
p11_uppercut_left_main_013,0.306082058,0.476403839,0.267256451,0.312442224,0.236039677,0.274984067,0.050603985,0.049412272,0.047632759,0.521769732,0.897756257,0.784960299,,
p11_uppercut_left_main_014,0.284122837,0.453532382,0.253257362,0.319257123,0.216580061,0.251340918,0.049690595,0.048933261,0.04763184,0.494331071,0.852537147,0.745075324,,
p11_uppercut_left_main_015,0.340705721,0.470809235,0.281163016,0.326381617,0.244240729,0.26352577,0.050496656,0.048439851,0.047635738,0.536140287,0.922363695,0.806496673,,
p11_uppercut_left_main_016,0.287198007,0.465432895,0.263968132,0.314036035,0.226086472,0.244403084,0.049472927,0.048541123,0.047650618,0.46662838,0.898738599,0.769105534,,
p11_uppercut_left_main_017,0.286583397,0.426647085,0.24158336,0.339542266,0.199644975,0.246806649,0.050009883,0.048008727,0.047630014,0.491870714,0.833629749,0.731102039,,
