hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_hook_right_main_001,0.277690367,0.385162487,0.195743291,0.249743326,0.140372287,0.163827493,0.05257936,0.048037812,0.047619253,0.553723499,0.473871235,0.497826915,0.551089407,-0.007113982
p16_hook_right_main_002,0.296709184,0.401680328,0.245476864,0.326533784,0.191057459,0.214987723,0.054947491,0.048062305,0.047620212,0.623626178,0.642396025,0.636765071,0.523328323,
p16_hook_right_main_003,0.297017474,0.397467658,0.230815258,0.278062491,0.134393196,0.185705641,0.054038686,0.047961608,0.047619171,0.578583798,0.541281717,0.552472341,0.530442305,
p16_hook_right_main_004,0.24244971,0.396393091,0.23356591,0.300241414,0.146771586,0.195470982,0.05718329,0.04823083,0.047619083,0.563067721,0.571569291,0.56901882,,
p16_hook_right_main_005,0.212402966,0.395525122,0.222518583,0.291047463,0.144149239,0.156977743,0.055704533,0.048428921,0.047619111,0.554251978,0.504255581,0.5192545,,
p16_hook_right_main_006,0.229379251,0.371248847,0.230895268,0.310528998,0.101247166,0.174687828,0.052894177,0.047839973,0.047619084,0.555058778,0.504875212,0.519930282,,
p16_hook_right_main_007,0.319752802,0.435673663,0.222533482,0.326557218,0.150628584,0.228218629,0.057927553,0.048124782,0.047624944,0.631158713,0.61389544,0.619074422,,
p16_hook_right_main_008,0.253828183,0.379593761,0.218856635,0.288121494,0.110544499,0.152815079,0.052855265,0.047934218,0.047619235,0.58034062,0.449873448,0.4890136,,
p16_hook_right_main_009,0.239360161,0.371959341,0.189590144,0.277860402,0.139780747,0.192197686,0.056564131,0.04822798,0.047619102,0.578918986,0.465777296,0.499719803,,
p16_hook_right_main_010,0.263490795,0.38926173,0.224302701,0.27794375,0.139529397,0.192631085,0.056553834,0.048176633,0.047619389,0.583401765,0.51805368,0.537658105,,
p16_hook_right_main_011,0.249309426,0.39035224,0.20946693,0.273528952,0.134814297,0.162572206,0.057161098,0.048342771,0.0476193,0.54879609,0.491286369,0.508539285,,
p16_hook_right_main_012,0.25725812,0.381222818,0.233360755,0.319774491,0.103472516,0.182597354,0.05552634,0.048099128,0.047619249,0.578549889,0.521561881,0.538658283,,
p16_hook_right_main_013,0.299470774,0.411129613,0.242833556,0.323347166,0.13768483,0.162431245,0.055264469,0.048109482,0.047619668,0.59220905,0.57384548,0.579354551,,
p16_hook_right_main_014,0.266536513,0.393980937,0.252767045,0.308009356,0.107519305,0.18507225,0.053919413,0.047981787,0.04761928,0.593628707,0.533139405,0.551286196,,
p16_hook_right_main_015,0.273699213,0.383578966,0.217172476,0.268281642,0.16255912,0.19749527,0.055224025,0.048235692,0.047619078,0.675979062,0.438161542,0.509506798,,
p16_hook_right_main_016,0.250067249,0.374639466,0.194891993,0.260908088,0.117783434,0.169967905,0.053502405,0.047971473,0.047619202,0.554795327,0.444229938,0.477399555,,
p16_hook_right_main_017,0.280779862,0.375244035,0.196897883,0.311283759,0.115006417,0.209506729,0.060075529,0.048197764,0.047619188,0.562161918,0.532529665,0.541419341,,
p16_hook_right_main_018,0.293880224,0.391126884,0.241043382,0.339071022,0.14137115,0.191329577,0.056529241,0.04830025,0.04761999,0.567856116,0.627129397,0.609347413,,
p16_hook_right_main_019,0.305894655,0.420313739,0.227129082,0.310317508,0.14023434,0.218410297,0.056665142,0.048039795,0.047619613,0.541341791,0.660037543,0.624428818,,
p16_hook_right_main_020,0.270182061,0.390754493,0.219219092,0.28695845,0.100432036,0.158606106,0.052485147,0.047987454,0.047619172,0.545588845,0.497944009,0.51223746,,
p16_hook_right_main_021,0.273500978,0.438755466,0.229923101,0.315705007,0.184569843,0.236309434,0.055992812,0.048420948,0.047619329,0.631008901,0.63141449,0.631292813,,
p16_hook_right_main_022,0.250109356,0.435413983,0.280813965,0.321753757,0.130709355,0.191299581,0.053514898,0.048100019,0.047619428,0.580617516,0.627097811,0.613153723,,
p16_hook_right_main_023,0.303116437,0.399478099,0.210211678,0.28782682,0.116738851,0.154264027,0.053620862,0.048116834,0.047619151,0.585238424,0.481557237,0.512661593,,
p16_hook_right_main_024,0.25593784,0.388535137,0.223452086,0.278736135,0.144266996,0.16013994,0.054432128,0.048274384,0.047619147,0.6175924,0.45230827,0.501893509,,
p16_hook_right_main_025,0.258316133,0.383160133,0.223619302,0.267285288,0.125435002,0.16242512,0.053909493,0.047881616,0.047619115,0.555972773,0.486849495,0.507586478,,
p16_hook_right_main_026,0.250139581,0.410250875,0.23130223,0.298452325,0.200589236,0.232688824,0.057029259,0.050069423,0.047619599,0.63311317,0.595327077,0.606662905,,
p16_hook_right_main_027,0.277969517,0.435742137,0.261856699,0.320061183,0.147390165,0.181110292,0.054125548,0.048328764,0.047619852,0.56737373,0.643609346,0.620738661,,
p16_hook_right_main_028,0.300172151,0.42243432,0.222194919,0.305216134,0.121199914,0.168491078,0.052614078,0.047968613,0.047619713,0.59586457,0.530316907,0.549981206,,
p16_hook_right_main_029,0.289287642,0.423227743,0.20717395,0.287410519,0.117071938,0.170262232,0.054598042,0.048158495,0.047619336,0.566804809,0.517063446,0.531985855,,
p16_hook_right_main_030,0.301103342,0.417618377,0.23790348,0.29735043,0.104875224,0.162906098,0.053405869,0.047910421,0.047619598,0.532667842,0.577162207,0.563813897,,
p16_hook_right_post_001,0.200614093,0.3603527,0.197084735,0.3043179,0.081376218,0.14047428,0.053620359,0.047790468,0.047619203,0.512017305,0.427591203,0.452919033,,
