uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
<<<<<<< Updated upstream
p06_uppercut_left_main_001,0.30587482450216114,0.42428217935269286,0.2726347263331782,0.2660672191106325,0.22679283987562265,0.23002806864592534,0.053168154826077035,0.047967875591477374,0.047623921524815795,0.4820778266830693,0.8124521904804002,0.713339881341201
p06_uppercut_left_main_002,0.33894374243647923,0.45941478344255965,0.2948535594449625,0.26532240337275803,0.24418159392874253,0.25350973916108066,0.054591971006160256,0.04796711069674088,0.04762721793346548,0.5158939657375547,0.8752294123656477,0.7674287783772197
p06_uppercut_left_main_003,0.3502061907012889,0.45485746853109743,0.2810263613416134,0.31201950666888306,0.2539758867406027,0.28412235629296284,0.05430118546740268,0.047771567308859196,0.04762699603671342,0.582596790611043,0.8873624314021912,0.7959327391648466
p06_uppercut_left_main_004,0.3419300381497636,0.43829262630226584,0.2634659430890404,0.2530270401879117,0.1593459454580283,0.15277036194575272,0.05052221009925212,0.04769724997443751,0.04762069651239253,0.4541300764356394,0.7073696593781894,0.6313977844954244
p06_uppercut_left_main_005,0.3224767680721914,0.4332447582644322,0.29149336245420543,0.26755668792840986,0.24510053866886744,0.24304419028518437,0.05493801161919047,0.04791871487853855,0.04762385458334838,0.5364003714506264,0.8215137371930997,0.7359797274703577
p06_uppercut_left_main_006,0.337929230481628,0.4476792984635719,0.29129509553858945,0.2924457136388032,0.25106604746046923,0.28053578267764995,0.05499719379297553,0.047789345096945754,0.04762906754835093,0.5810837838227803,0.8595271468211264,0.7759941379216224
p06_uppercut_left_main_007,0.351343227134257,0.4540675374103927,0.3233341957603283,0.32063756288871365,0.2563448757480535,0.2678564895787104,0.05571465340677754,0.04781547556583698,0.047620094006149936,0.6313126665212294,0.8716244456691258,0.7995309119247569
p06_uppercut_left_main_008,0.3250774077795316,0.4408109069777549,0.3141787768363631,0.30364226809608524,0.2551524571378561,0.2682517072265075,0.053065293553562994,0.04770754455350813,0.047619946419185745,0.5988945337019229,0.8574525994960714,0.7798851797578268
p06_uppercut_left_main_009,0.31702673133615134,0.44165634960559014,0.2714458203020501,0.27501151728988427,0.24749681927654382,0.2267457316253363,0.05411529719517025,0.047798351544248385,0.04761972627323093,0.48249809712012615,0.851313366043153,0.7406687853662449
p06_uppercut_left_main_010,0.3133743097672955,0.4474631612038097,0.2652729592834142,0.2746596125604196,0.24322446291162408,0.21389626893543562,0.05359681448893775,0.04773967415902868,0.047620120305317704,0.47116294893782984,0.8432122562935489,0.7315974640868331
p06_uppercut_left_main_011,0.334239474096642,0.4356095635074232,0.2759812171862345,0.2967327876868193,0.1290926444036049,0.17196542799178585,0.05190150791046827,0.0478011292434032,0.04764042678724983,0.5413576739611126,0.6662231742029812,0.6287635241304206
p06_uppercut_left_main_012,0.313612105515705,0.3900055555966833,0.2871876112745966,0.314491952921208,0.13296791528218357,0.13030577969604287,0.0516549580474408,0.04832402367786586,0.04762808105557713,0.5007261727639745,0.6566262754977216,0.6098562446775975
p06_uppercut_left_main_013,0.3322273199652211,0.4101999562346831,0.2866245140374161,0.25772303078831005,0.13522968850511335,0.14560450931270202,0.052239437244279534,0.04785074393334954,0.04763042688633537,0.4840085744545274,0.6556064382494549,0.6041270791109766
p06_uppercut_left_main_014,0.3072831343477849,0.4444530415236817,0.28327438163606544,0.2706544955577681,0.14825740573945584,0.14424216531492526,0.052611139408640206,0.04769909895589888,0.047620061617288545,0.4847997515499559,0.6810792247293969,0.6221953827755645
p06_uppercut_left_main_015,0.3082299725907499,0.4586527769717234,0.27988734738777776,0.26159908273522314,0.15879355594987432,0.12748165644984963,0.07756193565888099,0.0500666192081964,0.0476191635069254,0.44927700875532706,0.67736614056181,0.6089394010198651
p06_uppercut_left_main_016,0.3134617295797287,0.43693788557948093,0.2917393273022942,0.24807331095790608,0.24478083943277182,0.16475490734039294,0.05170824081610892,0.047733500334463136,0.04762224493953641,0.5082781464175291,0.7541912655307433,0.680417329796779
p06_uppercut_left_main_017,0.3170322127702722,0.4188358423010447,0.30132202322971335,0.3318217569335847,0.2562282586889423,0.14186679808988903,0.05225103971918112,0.04912233907378274,0.04766841477576788,0.5517578465000854,0.7831909612819471,0.7137610268473885
p06_uppercut_left_main_018,0.345201374493185,0.4511823661955775,0.29911963107040795,0.29342702936576737,0.2468702283444494,0.1650170453703844,0.05303803866766781,0.04769413778169457,0.04761982830307513,0.5556244975296065,0.7846187064144227,0.7159204437489778
p06_uppercut_left_main_019,0.3092001931819651,0.4292643179021919,0.29787124483470123,0.24461888559322667,0.233542380028282,0.1307066702530026,0.05256334122491531,0.04779899019790795,0.047622372534306165,0.47836788184742957,0.7371002371007391,0.6594805305247462
p06_uppercut_left_main_020,0.32313120951853447,0.4466603086190254,0.29133409867046145,0.2506793564677287,0.24595845822414203,0.1427262954380176,0.054321244524431864,0.047889202840481954,0.0476198194477267,0.4874216846960569,0.7638108141999529,0.6808940753487841
p06_uppercut_left_main_021,0.3385541884890587,0.40535378302310343,0.33004963122584613,0.2776313472275368,0.23549923914803492,0.13394352848827645,0.05266580136676293,0.04790943424928377,0.047627852741817,0.5501914385802293,0.7366358586147924,0.6807025326044235
p06_uppercut_left_main_022,0.3271705900439539,0.43251167149699266,0.30587261417514,0.24361619456251465,0.22870466327661676,0.14055495820190317,0.054114699455941745,0.04810369834314484,0.04762167851498356,0.4905402543519859,0.7439803524328665,0.6679483230086023
p06_uppercut_left_main_023,0.29103711705799984,0.4616066225370005,0.26960862885830283,0.25132673334258904,0.17247848773971097,0.1056070091282784,0.05354821199962944,0.047786851915470885,0.04761923003728072,0.4133552202482925,0.7050870244753232,0.617567483207214
p06_uppercut_left_main_024,0.355362460452256,0.4492960748771327,0.28162866129998204,0.27423989255878317,0.2224154151368117,0.1466010520891557,0.052283449507258786,0.0476801404733516,0.04762247391901707,0.4907567609775324,0.7771744414499279,0.6912491373082092
p06_uppercut_left_main_025,0.3238967572336457,0.41897595274110877,0.2942614909676366,0.3124026981933984,0.26645866767080667,0.15678575709870973,0.05180745407627512,0.04779637472301995,0.04762222048250096,0.5598643631403166,0.7782855875234296,0.7127592202084957
p06_uppercut_left_main_026,0.3172808189379227,0.46170065293785906,0.26172189979327887,0.26169411513175284,0.2501581834298737,0.14584688464503315,0.05454840042646901,0.0479347236395111,0.04762001376257118,0.453974785379555,0.7928842990601949,0.6912114449560028
p06_uppercut_left_main_027,0.34737833944771057,0.46166631736054614,0.2409783818543964,0.27254618490432997,0.24904431722042913,0.14413674746889465,0.054912402482735254,0.04778292684240689,0.04761913869374407,0.4739742793594779,0.7771912543415586,0.6862261618469343
p06_uppercut_left_main_028,0.33673397569213953,0.4198056123185968,0.31021338418158334,0.30738477492350613,0.25626435078446813,0.15311663241087015,0.051186992657959375,0.047855009764040585,0.047628715660308955,0.5672779148953528,0.772449613853071,0.7108981041657555
p06_uppercut_left_main_029,0.33554773771610236,0.41718350324990344,0.2893041475915803,0.2871698116224115,0.24307484749030825,0.13619133524806357,0.05328175954250179,0.0498516780843807,0.04765525388621839,0.5291872760623242,0.7355115548809912,0.673614271235391
p06_uppercut_left_main_030,0.3526472826462917,0.45550238677091137,0.2856290656936905,0.2972429375619518,0.25349660631645343,0.1576721064526009,0.054244763120365226,0.047747821199673135,0.04762667622622682,0.5502120518997972,0.7869501761520415,0.7159287388763682
p06_uppercut_left_post_001,0.34928218484730345,0.4541899821599241,0.27997022671214516,0.2689843436568672,0.25609595702041965,0.17915080639104602,0.052357202090377385,0.04769662616618172,0.047621620206744035,0.528905327200742,0.7915362096598771,0.7127469449221365
p06_uppercut_left_post_002,0.3421619144020346,0.453017974819789,0.2822245667040377,0.2682134652502929,0.24971133705734574,0.15999445664436682,0.05441464763785716,0.04779433941975209,0.04762162765188127,0.5139831390471984,0.7821373189108423,0.701691064951749
p06_uppercut_left_post_003,0.3266597101064347,0.4408231020649101,0.25800383312110303,0.23295691036485972,0.24438980250150558,0.162104033714348,0.05224754557641902,0.04772121651129469,0.047620519279215325,0.5306548305354933,0.6924922740273501,0.6439410409797931
p06_uppercut_left_post_004,0.31054229165477193,0.44954734404014296,0.29405252512554503,0.27307201138886156,0.24892439251914142,0.14645328983295638,0.05337189760496573,0.04770405354392113,0.047619868606892914,0.5125003775355128,0.76860868494002,0.6917761927186677
p06_uppercut_left_post_005,0.29171670727917903,0.4417786574648098,0.29203709047040594,0.25307646093457603,0.23768622813030146,0.129760380051908,0.05327175270839368,0.04779283131119402,0.04761998571044579,0.46585004295471644,0.7512726004599929,0.6656458332084099
p06_uppercut_left_post_006,0.3309670146924207,0.4488198676116628,0.30401448953347004,0.31354869401183033,0.25079864779224736,0.1568596924752891,0.05355969307058098,0.047834492684895785,0.04761943040926086,0.5766984824860376,0.7775027753299548,0.7172614874767796
p06_uppercut_left_post_007,0.3154027379722842,0.45469933470638546,0.2744547973944595,0.2536972262040139,0.24243949558444525,0.1329039355180636,0.05460628884885529,0.04779210713248335,0.04761911821045344,0.44483994576730934,0.7808542704798266,0.6800499730660714
p06_uppercut_left_post_008,0.3264267679069827,0.45958720714234824,0.3026865516603269,0.2812427354994468,0.25781790058951803,0.15158827089213908,0.0536347439014054,0.04769124235544607,0.04761993590934866,0.5389986883085027,0.7863877964425224,0.7121710640023164
p06_uppercut_left_post_009,0.32363379707888923,0.4553334673812664,0.27594462048106905,0.25021835625528055,0.24653736897651637,0.1397817109207303,0.055358279525145104,0.047785977534293866,0.047619538932120016,0.4763926808623579,0.7636330486808566,0.677460938335307
p06_uppercut_left_post_010,0.2845748901089228,0.4213621580478148,0.286127722007891,0.2128770131284549,0.16525540571972908,0.08237238550205453,0.05131640611660158,0.04784123247200286,0.04761994406202478,0.43794656256667625,0.6085157391276866,0.5573449861593835
