jap|p07_Global|jap_002,LShoulder,LUArm,LFArm,LHand,RShoulder,RUArm,RFArm,RHand,LThigh,LShin,LFoot,LToe,RThigh,RShin,RFoot,RToe,Hip,Ab,Chest,Neck,Head,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p07_jap_main_001,0.3167384180266966,0.1485500835831441,0.19304117677646357,0.11835092091415474,0.29443363487498975,0.11267383004170146,0.20788037367049741,0.14211802757936243,0.1512119798815402,0.3047303055159834,0.2785938705781136,0.16437439650502866,0.1632688923881602,0.19560827133002878,0.35185171449567154,0.17819642640665473,0.8734545186025257,0.2812059312385071,0.28435031180439296,0.17972416783146555,0.17435602051335578,0.04788858800472556,0.04843221656019383,0.04764848733971976,0.48758824981207505,0.7870147097139275,0.4173315985268236
p07_jap_main_002,0.3428271362274867,0.15015522403254283,0.1718346039749833,0.13311048151543453,0.32161631113197364,0.11304746394941471,0.2473211619659205,0.17698042163849503,0.15638072001977948,0.28202506586269643,0.28042538687317375,0.17044258979198484,0.1716292901144656,0.21715812656942698,0.3663757657276566,0.19527105523040517,0.8961678440917182,0.2991734524495021,0.3012086509185451,0.17121068092520572,0.1743650015514513,0.047716125480168646,0.04889458414527033,0.047639789747803016,0.5045912967147527,0.8215024265089917,0.4345711081283974
p07_jap_main_003,0.3498744956346626,0.18447086949311303,0.25982770627973634,0.19061229628211315,0.30364942786336646,0.11081564559843834,0.3245154602315977,0.19352634311329964,0.1588180102526945,0.30212411796501815,0.24714777854470169,0.1570637387516623,0.16201548158522905,0.20408934761072706,0.3351759913798692,0.18581914678456646,0.9402448517738259,0.3451698106727957,0.34616572863433337,0.15501903235895748,0.16950841379289502,0.04773297682577883,0.04924309675494669,0.047627248827714054,0.5709801233995229,0.8378393047556438,0.44273327679167895
p07_jap_main_004,0.2917108701452711,0.1816687555252497,0.2727553318813821,0.1918396969778467,0.32976623641169195,0.1322877694075436,0.3258070403533503,0.1869908176275249,0.16455317383226495,0.30397231984152323,0.3391954719750164,0.17509922266685118,0.16536351376924166,0.21708017168146268,0.31829155997932246,0.18653122987382303,0.9038295769365317,0.31250537997414496,0.31068856662830563,0.1716708397993139,0.18934386344949528,0.04794157975753577,0.049717081286291244,0.047769952974041775,0.5754134667718357,0.8646449410640956,0.4562074470190687
p07_jap_main_005,0.3186039394969697,0.18134469615191856,0.21990407348979502,0.18086904286506372,0.3100981519331507,0.10199750697874614,0.3096520129662243,0.17263594769140939,0.1538866572889419,0.28397585604685505,0.3368869106234361,0.17653999871006804,0.16700860445286966,0.23124497642838698,0.3480816070569966,0.1879689316438862,0.8985230158370003,0.30648609046187375,0.3069273437336893,0.17639281389394199,0.1853228890439891,0.047962483037540186,0.04966759184181156,0.04763115400646924,0.5504997867746333,0.8487432040442919,0.4481871790253806
p07_jap_main_006,0.29187152126767746,0.18334135931649237,0.23113532136917847,0.18394266076183768,0.3248666405333408,0.1202059765736045,0.3229001776889523,0.1814905648425002,0.16541710956927108,0.3269861542917722,0.24989493080815323,0.16068155631370415,0.1726537882072196,0.22022048162157776,0.3227638230091743,0.18627066246935792,0.9243873748920477,0.32832183999944153,0.3283700468603738,0.17965041720613148,0.1918799312563719,0.04773199212320929,0.04854890427348522,0.04762500731439259,0.5267192309437937,0.8622224687222564,0.4549237380183245
p07_jap_main_007,0.28424882116270495,0.18074951877852424,0.24162712483240362,0.18506449429447214,0.32060371665075205,0.13160195257828183,0.3123255594222635,0.18845948097419524,0.16571194097618464,0.32697235000395075,0.3273901750481641,0.1756055839101019,0.17150907981155064,0.22540384399304075,0.33460329284784807,0.19126561433317943,0.939216431128642,0.3434690077789385,0.3437397526484066,0.17439528771575835,0.18572754844028844,0.047794105306632986,0.04901471745618825,0.0476738615006516,0.5647895702151032,0.8730114997487733,0.46034268062471245
p07_jap_main_008,0.29734139274702487,0.1753619602865229,0.21235672543032386,0.17364674794280704,0.33075629879869295,0.11702242232022367,0.3064065524970849,0.17944814658188885,0.17284851143718186,0.27881648219195376,0.22676169840026333,0.1657868714798641,0.17941765611435817,0.2311043177789684,0.3303844689140373,0.1915646499592725,0.9343167909855314,0.3360936715803331,0.337520660998782,0.1845709251901515,0.1935880424388133,0.04772537641549316,0.04875142673164966,0.047653889974362006,0.48660463204239734,0.8711146002278453,0.45938424510110365
p07_jap_main_009,0.340107113161887,0.172166386509596,0.2414598828419226,0.18030046256128013,0.3421635645365564,0.10841269031678866,0.3004668858676318,0.18305819645713947,0.16951310719020202,0.3503024776608516,0.23988948979323216,0.1606366708133389,0.1784713760699792,0.22876183972724848,0.32175446684121617,0.18724011262960433,0.951794605934662,0.35155458458504985,0.3510299105445088,0.17927296288875336,0.1901655193133667,0.047755336198397155,0.04818637714295765,0.04764078149952873,0.5694418170675137,0.8638381913711781,0.45573948643535345
p07_jap_main_010,0.3410787143763269,0.17026172142415885,0.21845088660536716,0.18645635393804344,0.3255032297330387,0.10722666619056391,0.3325118227107774,0.18363278784520143,0.16747214734378452,0.3319761565748428,0.2636834420975941,0.1677698001262101,0.1780809705210938,0.25130643257429464,0.32776164495298754,0.1939901059212499,0.9486111715908102,0.3466083366470478,0.3471020697485915,0.16868340385808328,0.1706112834130386,0.0477942174808444,0.048062238024427995,0.04767936968065119,0.5869558767704596,0.8536364294810677,0.45065789958085944
