jap|p25_Global,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p25_jap_post_001,0.2251486649376726,0.485420650044898,0.29653792495313985,0.23452888924215473,0.245286832505003,0.18975909041454753,0.047841538591825404,0.04868478316262317,0.04775019713545951,0.39224678196774654,0.8695694852191413,0.6233040746021858
p25_jap_post_002,0.2253858991921792,0.4857310842355103,0.2959427385504558,0.23869424141361645,0.23385757936326593,0.19856477363034236,0.04897682389530104,0.0482998379509478,0.047661899080739305,0.3861584091793371,0.8763567158117144,0.6279396524534844
p25_jap_post_003,0.21840901573685967,0.49429929687026297,0.2932699056256626,0.22733025119313116,0.2446303356644599,0.1960544987439841,0.04780104479691303,0.048222624432026476,0.047704680327266324,0.3916426004979606,0.8676040258908946,0.6217896054532341
p25_jap_post_004,0.21961916645390614,0.4824333677999051,0.293944876164118,0.23632747679022686,0.23647856386038,0.18974659005633693,0.047963987901804984,0.04836222497925996,0.047660426989589756,0.37734295557148767,0.8705806063239854,0.6239150919205677
p25_jap_post_005,0.22111120763270672,0.47675138785690174,0.2770830206128062,0.22389864965734393,0.2370764495612819,0.17879420988863798,0.047817046531747266,0.04837661606391891,0.04769431529203982,0.37245670825468885,0.8353081615790156,0.5992286979244865
p25_jap_post_006,0.216392478156538,0.47446885825047513,0.2793330227578605,0.24030800996182622,0.2344119245873535,0.1288633395313114,0.048740384606402454,0.048781664584575654,0.04766955861649641,0.41477922811950646,0.7572338419542012,0.5446981887433134
p25_jap_post_007,0.21529850241925602,0.4718945931676763,0.296737827815046,0.25712247751136735,0.2284313272603517,0.13387035122250024,0.05239383329147308,0.04792673207040125,0.04761906383930513,0.43525566776599434,0.7672617476627902,0.5514612429850735
p25_jap_post_008,0.22501014760055654,0.4556230544901482,0.2845000757401375,0.24132492300020342,0.22607186550890734,0.15912137421066924,0.04827816193616963,0.04888570118152927,0.04764927190398151,0.3713736110825351,0.8212685230466282,0.5895536764870984
p25_jap_post_009,0.21552428069801932,0.4686561019477337,0.2979213428742189,0.2581476677763478,0.22178058991532187,0.13909469595227955,0.048647950595702504,0.04876625628810701,0.04762400045490132,0.4019312628768895,0.7987282195903677,0.5737396305996895
p25_jap_post_010,0.21630610956356536,0.4516976316593177,0.29997829322473046,0.2635711199323599,0.24474690096962698,0.12738399089790903,0.07180257042993318,0.051373303318046494,0.04761906090606792,0.4265664302082671,0.7621545897791635,0.5489202038408283
p25_jap_pre_001,0.21280336208070755,0.4451273865617157,0.29423599410309104,0.2230143839269084,0.23803091048679095,0.18151449731538266,0.04792850818058664,0.04786789014156371,0.04765118402691176,0.37669083855529556,0.8291317258666779,0.5947525751491436
p25_jap_pre_002,0.21524330391598703,0.44170647433180193,0.2991704867089183,0.23162693436193216,0.24629166753179446,0.19538381759548376,0.04803674378257911,0.048025678719338084,0.047654164550099576,0.38287159777974794,0.8574704933007905,0.6146370489263547
p25_jap_pre_003,0.18760557596416455,0.4287824147719137,0.2832012342317257,0.22857090872184868,0.22613654979685532,0.1605486119387466,0.04785331719733811,0.04781610330487536,0.047650306738952194,0.3577101938772245,0.7850209107895257,0.5638594685441305
p25_jap_pre_004,0.21383163616359496,0.4412464284809504,0.29793353484913243,0.2334057101605233,0.23089769891702283,0.17544849538029375,0.04789948574802144,0.04793140948174482,0.047660907802034067,0.3591638202515063,0.844757332449801,0.6057095555593841
p25_jap_pre_005,0.2126765785406841,0.4333493173712755,0.29371716345474747,0.23500659670675303,0.23671255439486066,0.1923254051631394,0.04782760470133355,0.04792302737772266,0.0476567905592538,0.3672897185542707,0.8520948099782713,0.6108432751981067
p25_jap_pre_006,0.1900975410327003,0.41258272935210066,0.284461101884551,0.22962324668644377,0.22116868568659598,0.1458933213849874,0.047837390192136585,0.047813447008712616,0.04765214126844739,0.36882132085262265,0.7491669391000454,0.5387608914726455
p25_jap_pre_007,0.20241935297285862,0.42881294350926236,0.29807331281795146,0.23538534762113725,0.23586486220823266,0.15731817203269416,0.04788385773663432,0.047930674414792124,0.047661705188694184,0.36959605709984455,0.8091351437108886,0.5807738029220596
p25_jap_pre_008,0.19180548468527653,0.4160189601377307,0.28923515277173556,0.23169322587682806,0.2137955887089369,0.1423139815242787,0.04788404827810145,0.047841786425709895,0.0476587682499833,0.3388171854805631,0.7770751364175764,0.5583051314200165
p25_jap_pre_009,0.20951071453949463,0.43582623953668104,0.3021665141366352,0.23472318553788513,0.24087566894802404,0.16259771949918483,0.04794626330714022,0.04800527444182826,0.04770154585913661,0.36967526174662113,0.8305272320219349,0.5957706447479029
p25_jap_pre_010,0.19799181153982331,0.428666198735805,0.30055777951857354,0.23303170864521633,0.21911709195737794,0.15457272318199677,0.04789592875031112,0.04789771585951288,0.04768874624798078,0.3482923913904585,0.8079588349136148,0.5799404991973841
AVG,0.21160954169132756,0.45295475595560325,0.29290006513976186,0.2368667477362027,0.23308318239162223,0.16545848297823534,0.04946282452257276,0.04833663756036182,0.04766443675186703,0.3804341020556284,0.8184202237703513,0.5873951479073546
