uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p13_uppercut_left_main_001,0.339214877,0.440345948,0.299391661,0.243505886,0.220830183,0.207436587,0.048683661,0.047741301,0.047620935,0.473300493,0.832078519,0.724445111,0.71063877,-0.016435012
p13_uppercut_left_main_002,0.321858888,0.428057516,0.291687929,0.223063238,0.219865249,0.196508129,0.048458441,0.047674122,0.047621025,0.448040745,0.800435557,0.694717113,0.70829054,
p13_uppercut_left_main_003,0.333521802,0.443993543,0.313029989,0.288133773,0.227703848,0.25588794,0.049223518,0.047901709,0.047625695,0.566889546,0.848303466,0.76387929,0.724725552,
p13_uppercut_left_main_004,0.296461976,0.446114397,0.288566323,0.272800698,0.173480086,0.158034225,0.050580091,0.04792309,0.047627328,0.482251024,0.72861872,0.654708411,,
p13_uppercut_left_main_005,0.318541919,0.462011573,0.322663879,0.259508055,0.220346933,0.229259699,0.04907447,0.04780536,0.047621067,0.514342332,0.852488996,0.751044997,,
p13_uppercut_left_main_006,0.301969056,0.388209704,0.297775409,0.280291506,0.210066473,0.221816869,0.048348753,0.047802476,0.047625492,0.505769731,0.788055769,0.703369958,,
p13_uppercut_left_main_007,0.325021591,0.451011462,0.300500468,0.258306258,0.236413278,0.24922598,0.048789063,0.047769554,0.047622892,0.554215257,0.820716651,0.740766233,,
p13_uppercut_left_main_008,0.277895351,0.392873494,0.30956321,0.273961159,0.223330067,0.218621549,0.048509448,0.047920294,0.047635535,0.487718978,0.809944176,0.713276616,,
p13_uppercut_left_main_009,0.299977097,0.395607389,0.297095229,0.302068163,0.21401891,0.224570333,0.04849783,0.04783364,0.04762447,0.532119137,0.792123452,0.714122158,,
p13_uppercut_left_main_010,0.311937939,0.459269044,0.318748827,0.303905357,0.220896737,0.241748445,0.049537837,0.047976371,0.047626566,0.589465451,0.825551949,0.754725999,,
p13_uppercut_left_main_011,0.314504015,0.389850651,0.301741124,0.304082653,0.210008955,0.224926631,0.048446894,0.047901153,0.047625732,0.533522567,0.79798513,0.718646361,,
p13_uppercut_left_main_012,0.301880904,0.412882331,0.32565229,0.29871121,0.230742628,0.187553496,0.048515895,0.047705231,0.04762304,0.532959925,0.808770031,0.726026999,,
p13_uppercut_left_main_013,0.321444061,0.438272471,0.31556188,0.304673983,0.2228869,0.216617876,0.049044807,0.047741854,0.047622563,0.556861891,0.823784374,0.743707629,,
p13_uppercut_left_main_014,0.307175843,0.388468566,0.297079076,0.299493333,0.213033467,0.229393799,0.048358891,0.047913069,0.047626459,0.518597792,0.808412601,0.721468158,,
p13_uppercut_left_main_015,0.294010187,0.385511008,0.27991785,0.301399213,0.194595648,0.205975078,0.048362798,0.047811098,0.047622338,0.517173848,0.742679124,0.675027541,,
p13_uppercut_left_main_016,0.3096365,0.426353904,0.302648086,0.257612805,0.20867727,0.182118591,0.04865622,0.047745258,0.047620915,0.489228147,0.774177801,0.688692905,,
p13_uppercut_left_main_017,0.298536717,0.381835825,0.296811002,0.29708419,0.208822046,0.229733544,0.048347733,0.047877159,0.047624117,0.500274636,0.811748112,0.718306069,,
p13_uppercut_left_main_018,0.282752058,0.430919836,0.314112445,0.260641019,0.21984551,0.221577683,0.049173024,0.047860523,0.047622978,0.529131761,0.78797799,0.710324122,,
p13_uppercut_left_main_019,0.296706285,0.443581049,0.319272849,0.288125971,0.215145362,0.203115845,0.048993781,0.047693485,0.047621047,0.532221426,0.808790617,0.72581986,,
p13_uppercut_left_main_020,0.293710631,0.40927286,0.295108842,0.262229416,0.20949783,0.189030678,0.048359438,0.047719489,0.04762073,0.466789858,0.783753619,0.688664491,,
p13_uppercut_left_main_021,0.303830145,0.410959168,0.289399072,0.251911787,0.217037382,0.188123106,0.048698746,0.04775694,0.04762061,0.449760996,0.796030817,0.692149871,,
p13_uppercut_left_main_022,0.311720516,0.446592778,0.306709336,0.300789243,0.224830406,0.197294885,0.048552676,0.047680858,0.047626666,0.528190122,0.826139559,0.736754728,,
p13_uppercut_left_main_023,0.277845027,0.405867152,0.281547216,0.264713169,0.194520892,0.169042159,0.048246317,0.047714995,0.047620122,0.438036129,0.758935285,0.662665538,,
p13_uppercut_left_main_024,0.301400501,0.410477264,0.268709242,0.240055987,0.222345041,0.188086244,0.048793309,0.047741306,0.047620681,0.491536489,0.725539543,0.655338627,,
p13_uppercut_left_main_025,0.302649195,0.43140031,0.319314101,0.30233294,0.220229064,0.207301947,0.048917015,0.047723541,0.04762065,0.547025662,0.813548353,0.733591545,,
p13_uppercut_left_main_026,0.27213994,0.392340286,0.276719632,0.282076641,0.20568162,0.228130322,0.048425723,0.04784775,0.047624698,0.490738838,0.772418601,0.687914672,,
p13_uppercut_left_main_027,0.290181884,0.412937237,0.290488665,0.248152511,0.201009469,0.17630038,0.048576654,0.047753906,0.047620529,0.463826411,0.747383351,0.662316269,,
p13_uppercut_left_main_028,0.307252972,0.432547229,0.306829583,0.266672662,0.21004639,0.205768901,0.048717951,0.047822945,0.047623054,0.480389898,0.823788705,0.720769062,,
p13_uppercut_left_main_029,0.30986349,0.433981877,0.29445913,0.290803073,0.228902085,0.198931355,0.048954943,0.047836126,0.047622694,0.504568803,0.821864854,0.726676039,,
p13_uppercut_left_main_030,0.321507507,0.424769363,0.283621105,0.244363647,0.228930262,0.19433242,0.049017849,0.047777704,0.047620501,0.442748369,0.823460302,0.709246722,,
p13_uppercut_left_post_001,0.296864888,0.467468674,0.315609228,0.261898064,0.22597899,0.234115561,0.048856417,0.047693892,0.047621369,0.530959022,0.835004983,0.743791195,,
p13_uppercut_left_post_002,0.272820456,0.387103054,0.283986234,0.292834861,0.198453078,0.220283056,0.04848652,0.047828171,0.047623949,0.478205623,0.785447235,0.693274751,,
p13_uppercut_left_post_003,0.312385827,0.458326535,0.311051388,0.261262854,0.229907266,0.233971523,0.048719605,0.04764701,0.04761991,0.530779284,0.834171904,0.743154118,,
p13_uppercut_left_post_004,0.291671012,0.427293803,0.289672306,0.262612603,0.222400153,0.188576907,0.048797092,0.047755022,0.047620201,0.501324015,0.762228082,0.683956862,,
p13_uppercut_left_post_005,0.329675509,0.436318988,0.291262228,0.272710961,0.230348974,0.225665021,0.048785408,0.047736124,0.047621852,0.497333771,0.847192871,0.742235141,,
